iteration,constructed,improved,best
1,1.81483e+06,1.8055e+06,1.8055e+06
2,2.00339e+06,1.98716e+06,1.8055e+06
3,1.8838e+06,1.85814e+06,1.8055e+06
4,1.83791e+06,1.78742e+06,1.78742e+06
5,1.66511e+06,1.65717e+06,1.65717e+06
6,1.76415e+06,1.75992e+06,1.65717e+06
7,1.93955e+06,1.88651e+06,1.65717e+06
8,1.80406e+06,1.72477e+06,1.65717e+06
9,1.8692e+06,1.83916e+06,1.65717e+06
10,1.85131e+06,1.74709e+06,1.65717e+06
11,1.81395e+06,1.80646e+06,1.65717e+06
12,1.76715e+06,1.76649e+06,1.65717e+06
13,1.74445e+06,1.73582e+06,1.65717e+06
14,1.84755e+06,1.84272e+06,1.65717e+06
15,1.91541e+06,1.90446e+06,1.65717e+06
16,1.99948e+06,1.99948e+06,1.65717e+06
17,1.87422e+06,1.85384e+06,1.65717e+06
18,1.82826e+06,1.81107e+06,1.65717e+06
19,1.95319e+06,1.95242e+06,1.65717e+06
20,1.69106e+06,1.69106e+06,1.65717e+06
21,1.95524e+06,1.93991e+06,1.65717e+06
22,1.82894e+06,1.77592e+06,1.65717e+06
23,1.76476e+06,1.72812e+06,1.65717e+06
24,1.73763e+06,1.73416e+06,1.65717e+06
25,2.11533e+06,2.06447e+06,1.65717e+06
26,1.70582e+06,1.70196e+06,1.65717e+06
27,1.83022e+06,1.81447e+06,1.65717e+06
28,1.72883e+06,1.72141e+06,1.65717e+06
29,1.8067e+06,1.80294e+06,1.65717e+06
30,1.83466e+06,1.83432e+06,1.65717e+06
31,2.01902e+06,2.0055e+06,1.65717e+06
32,1.87209e+06,1.86339e+06,1.65717e+06
33,1.80801e+06,1.80788e+06,1.65717e+06
34,1.90866e+06,1.81341e+06,1.65717e+06
35,1.82032e+06,1.79484e+06,1.65717e+06
36,1.89233e+06,1.87594e+06,1.65717e+06
37,1.80623e+06,1.74096e+06,1.65717e+06
38,1.72769e+06,1.68091e+06,1.65717e+06
39,1.67098e+06,1.66387e+06,1.65717e+06
40,2.00457e+06,1.99774e+06,1.65717e+06
41,1.97293e+06,1.84828e+06,1.65717e+06
42,1.88709e+06,1.86809e+06,1.65717e+06
43,1.89592e+06,1.89167e+06,1.65717e+06
44,1.78758e+06,1.73212e+06,1.65717e+06
45,1.84889e+06,1.69397e+06,1.65717e+06
46,1.83879e+06,1.80841e+06,1.65717e+06
47,1.81109e+06,1.80292e+06,1.65717e+06
48,1.90287e+06,1.86242e+06,1.65717e+06
49,1.756e+06,1.75562e+06,1.65717e+06
50,1.78976e+06,1.78769e+06,1.65717e+06
51,1.73906e+06,1.73101e+06,1.65717e+06
52,1.88441e+06,1.87641e+06,1.65717e+06
53,1.97034e+06,1.95186e+06,1.65717e+06
54,1.79157e+06,1.79157e+06,1.65717e+06
55,1.83108e+06,1.79967e+06,1.65717e+06
56,1.82445e+06,1.82121e+06,1.65717e+06
57,1.80502e+06,1.80361e+06,1.65717e+06
58,1.81829e+06,1.81395e+06,1.65717e+06
59,1.77561e+06,1.7721e+06,1.65717e+06
60,1.93328e+06,1.92037e+06,1.65717e+06
61,1.86955e+06,1.86038e+06,1.65717e+06
62,1.95093e+06,1.75519e+06,1.65717e+06
63,1.92092e+06,1.90152e+06,1.65717e+06
64,1.88018e+06,1.87432e+06,1.65717e+06
65,1.95661e+06,1.80812e+06,1.65717e+06
66,1.75547e+06,1.74033e+06,1.65717e+06
67,1.87921e+06,1.87921e+06,1.65717e+06
68,1.90936e+06,1.87277e+06,1.65717e+06
69,1.81596e+06,1.78163e+06,1.65717e+06
70,1.77315e+06,1.76753e+06,1.65717e+06
71,1.82139e+06,1.74661e+06,1.65717e+06
72,1.94013e+06,1.93864e+06,1.65717e+06
73,1.94727e+06,1.93759e+06,1.65717e+06
74,1.80749e+06,1.80442e+06,1.65717e+06
75,1.77343e+06,1.76716e+06,1.65717e+06
76,1.85912e+06,1.85049e+06,1.65717e+06
77,1.92618e+06,1.92287e+06,1.65717e+06
78,1.83919e+06,1.82967e+06,1.65717e+06
79,1.69008e+06,1.68627e+06,1.65717e+06
80,1.75834e+06,1.74685e+06,1.65717e+06
81,1.80563e+06,1.80269e+06,1.65717e+06
82,1.77638e+06,1.76337e+06,1.65717e+06
83,1.70638e+06,1.69288e+06,1.65717e+06
84,1.76469e+06,1.74091e+06,1.65717e+06
85,1.7435e+06,1.74269e+06,1.65717e+06
86,1.88792e+06,1.87386e+06,1.65717e+06
87,1.86998e+06,1.86166e+06,1.65717e+06
88,1.8011e+06,1.80078e+06,1.65717e+06
89,1.89159e+06,1.80827e+06,1.65717e+06
90,1.75395e+06,1.74847e+06,1.65717e+06
91,1.90752e+06,1.90126e+06,1.65717e+06
92,2.04257e+06,1.94701e+06,1.65717e+06
93,1.97315e+06,1.83682e+06,1.65717e+06
94,1.892e+06,1.88341e+06,1.65717e+06
95,1.94416e+06,1.87711e+06,1.65717e+06
96,1.8309e+06,1.82554e+06,1.65717e+06
97,1.76606e+06,1.75862e+06,1.65717e+06
98,1.99909e+06,1.95355e+06,1.65717e+06
99,1.79261e+06,1.77566e+06,1.65717e+06
100,1.85978e+06,1.84323e+06,1.65717e+06
