iteration,constructed,improved,best
1,1.73208e+06,1.7157e+06,1.7157e+06
2,1.76537e+06,1.75997e+06,1.7157e+06
3,2.07364e+06,2.06576e+06,1.7157e+06
4,1.96666e+06,1.91889e+06,1.7157e+06
5,1.9334e+06,1.83617e+06,1.7157e+06
6,1.92679e+06,1.83633e+06,1.7157e+06
7,1.86247e+06,1.8532e+06,1.7157e+06
8,1.88843e+06,1.85066e+06,1.7157e+06
9,1.86105e+06,1.85572e+06,1.7157e+06
10,1.89778e+06,1.82658e+06,1.7157e+06
11,1.75021e+06,1.70605e+06,1.70605e+06
12,1.9351e+06,1.93443e+06,1.70605e+06
13,1.90593e+06,1.90593e+06,1.70605e+06
14,1.86059e+06,1.86036e+06,1.70605e+06
15,1.76371e+06,1.75194e+06,1.70605e+06
16,1.8961e+06,1.88692e+06,1.70605e+06
17,1.81619e+06,1.75449e+06,1.70605e+06
18,1.92165e+06,1.72674e+06,1.70605e+06
19,1.7508e+06,1.72935e+06,1.70605e+06
20,1.71038e+06,1.66111e+06,1.66111e+06
21,1.78682e+06,1.78409e+06,1.66111e+06
22,1.92204e+06,1.91698e+06,1.66111e+06
23,1.85551e+06,1.85551e+06,1.66111e+06
24,2.00659e+06,1.83404e+06,1.66111e+06
25,2.05394e+06,1.96427e+06,1.66111e+06
26,1.71622e+06,1.71117e+06,1.66111e+06
27,1.8715e+06,1.86941e+06,1.66111e+06
28,1.84981e+06,1.81669e+06,1.66111e+06
29,1.79875e+06,1.79429e+06,1.66111e+06
30,1.85543e+06,1.85112e+06,1.66111e+06
31,2.0641e+06,2.05479e+06,1.66111e+06
32,1.80929e+06,1.807e+06,1.66111e+06
33,1.73977e+06,1.73358e+06,1.66111e+06
34,1.84691e+06,1.78502e+06,1.66111e+06
35,1.81761e+06,1.81145e+06,1.66111e+06
36,1.89303e+06,1.88687e+06,1.66111e+06
37,1.76847e+06,1.73843e+06,1.66111e+06
38,1.96962e+06,1.8438e+06,1.66111e+06
39,1.92776e+06,1.79712e+06,1.66111e+06
40,1.71977e+06,1.71746e+06,1.66111e+06
41,1.70667e+06,1.70121e+06,1.66111e+06
42,1.81194e+06,1.8101e+06,1.66111e+06
43,1.80123e+06,1.80114e+06,1.66111e+06
44,1.8387e+06,1.80166e+06,1.66111e+06
45,1.82524e+06,1.82356e+06,1.66111e+06
46,1.82854e+06,1.74687e+06,1.66111e+06
47,1.84888e+06,1.83118e+06,1.66111e+06
48,1.79002e+06,1.78205e+06,1.66111e+06
49,1.83821e+06,1.76301e+06,1.66111e+06
50,1.93009e+06,1.8672e+06,1.66111e+06
51,1.78189e+06,1.78189e+06,1.66111e+06
52,2.05133e+06,1.95708e+06,1.66111e+06
53,2.09454e+06,1.95477e+06,1.66111e+06
54,2.14375e+06,2.09579e+06,1.66111e+06
55,1.71444e+06,1.70427e+06,1.66111e+06
56,1.89476e+06,1.8947e+06,1.66111e+06
57,1.7892e+06,1.7883e+06,1.66111e+06
58,1.91234e+06,1.90179e+06,1.66111e+06
59,1.71361e+06,1.68678e+06,1.66111e+06
60,1.82664e+06,1.79735e+06,1.66111e+06
61,1.77006e+06,1.76711e+06,1.66111e+06
62,1.73316e+06,1.71811e+06,1.66111e+06
63,1.79056e+06,1.79056e+06,1.66111e+06
64,2.04685e+06,1.91671e+06,1.66111e+06
65,1.78646e+06,1.78367e+06,1.66111e+06
66,1.85599e+06,1.84775e+06,1.66111e+06
67,1.98244e+06,1.89778e+06,1.66111e+06
68,1.90263e+06,1.88969e+06,1.66111e+06
69,1.86715e+06,1.81528e+06,1.66111e+06
70,1.80696e+06,1.80696e+06,1.66111e+06
71,1.7205e+06,1.71934e+06,1.66111e+06
72,1.82412e+06,1.78821e+06,1.66111e+06
73,1.79307e+06,1.7418e+06,1.66111e+06
74,1.86374e+06,1.83175e+06,1.66111e+06
75,1.81201e+06,1.80911e+06,1.66111e+06
76,1.79876e+06,1.78604e+06,1.66111e+06
77,1.78183e+06,1.7155e+06,1.66111e+06
78,1.8441e+06,1.74535e+06,1.66111e+06
79,1.73674e+06,1.71696e+06,1.66111e+06
80,1.80929e+06,1.78799e+06,1.66111e+06
81,1.73699e+06,1.72913e+06,1.66111e+06
82,1.84359e+06,1.83608e+06,1.66111e+06
83,1.76036e+06,1.73098e+06,1.66111e+06
84,1.92667e+06,1.92151e+06,1.66111e+06
85,1.95968e+06,1.95812e+06,1.66111e+06
86,1.85137e+06,1.85137e+06,1.66111e+06
87,2.01613e+06,1.93704e+06,1.66111e+06
88,1.93463e+06,1.87779e+06,1.66111e+06
89,1.87509e+06,1.76404e+06,1.66111e+06
90,1.80616e+06,1.80362e+06,1.66111e+06
91,1.8859e+06,1.88376e+06,1.66111e+06
92,1.93041e+06,1.91871e+06,1.66111e+06
93,1.85368e+06,1.85046e+06,1.66111e+06
94,1.76941e+06,1.73383e+06,1.66111e+06
95,1.89432e+06,1.8522e+06,1.66111e+06
96,1.78699e+06,1.77649e+06,1.66111e+06
97,1.72535e+06,1.72018e+06,1.66111e+06
98,2.05986e+06,1.90439e+06,1.66111e+06
99,1.76088e+06,1.73616e+06,1.66111e+06
100,1.89782e+06,1.85064e+06,1.66111e+06
