iteration,shaken,after_local_search,best
1,3.41408e+06,2.37766e+06,2.37766e+06
2,2.38991e+06,2.01443e+06,2.01443e+06
3,2.53965e+06,2.31076e+06,2.01443e+06
4,2.00918e+06,1.65359e+06,1.65359e+06
5,1.65346e+06,1.54445e+06,1.54445e+06
6,1.55169e+06,1.43802e+06,1.43802e+06
7,1.48733e+06,1.44506e+06,1.43802e+06
8,1.51603e+06,1.41323e+06,1.41323e+06
9,1.4262e+06,1.36962e+06,1.36962e+06
10,1.42174e+06,1.38926e+06,1.36962e+06
11,1.39653e+06,1.39177e+06,1.36962e+06
12,1.38856e+06,1.3677e+06,1.3677e+06
13,1.35878e+06,1.35112e+06,1.35112e+06
14,1.37923e+06,1.34531e+06,1.34531e+06
15,1.3499e+06,1.33903e+06,1.33903e+06
16,1.42969e+06,1.41e+06,1.33903e+06
17,1.34143e+06,1.30615e+06,1.30615e+06
18,1.30489e+06,1.30144e+06,1.30144e+06
19,1.47053e+06,1.41958e+06,1.30144e+06
20,1.57727e+06,1.45827e+06,1.30144e+06
21,1.33758e+06,1.32949e+06,1.30144e+06
22,1.34227e+06,1.34227e+06,1.30144e+06
23,1.52591e+06,1.46556e+06,1.30144e+06
24,1.3538e+06,1.35346e+06,1.30144e+06
25,1.31682e+06,1.24398e+06,1.24398e+06
26,1.25949e+06,1.24825e+06,1.24398e+06
27,1.28239e+06,1.23699e+06,1.23699e+06
28,1.24479e+06,1.2403e+06,1.23699e+06
29,1.25875e+06,1.25838e+06,1.23699e+06
30,1.32601e+06,1.30189e+06,1.23699e+06
31,1.24223e+06,1.23522e+06,1.23522e+06
32,1.25025e+06,1.24993e+06,1.23522e+06
33,1.37803e+06,1.36769e+06,1.23522e+06
34,1.24864e+06,1.24864e+06,1.23522e+06
35,1.24512e+06,1.22208e+06,1.22208e+06
36,1.36094e+06,1.22167e+06,1.22167e+06
37,1.24789e+06,1.24737e+06,1.22167e+06
38,1.27519e+06,1.22887e+06,1.22167e+06
39,1.24172e+06,1.2285e+06,1.22167e+06
40,1.22505e+06,1.22476e+06,1.22167e+06
41,1.26436e+06,1.26404e+06,1.22167e+06
42,1.24968e+06,1.2482e+06,1.22167e+06
43,1.26959e+06,1.23911e+06,1.22167e+06
44,1.26443e+06,1.25349e+06,1.22167e+06
45,1.23903e+06,1.22408e+06,1.22167e+06
46,1.23186e+06,1.22682e+06,1.22167e+06
47,1.25045e+06,1.22265e+06,1.22167e+06
48,1.2389e+06,1.23395e+06,1.22167e+06
49,1.30834e+06,1.22214e+06,1.22167e+06
50,1.92828e+06,1.91487e+06,1.22167e+06
51,1.39495e+06,1.34625e+06,1.22167e+06
52,1.2322e+06,1.23214e+06,1.22167e+06
53,1.44981e+06,1.28694e+06,1.22167e+06
54,1.24525e+06,1.23834e+06,1.22167e+06
55,1.31621e+06,1.31551e+06,1.22167e+06
56,1.26252e+06,1.24442e+06,1.22167e+06
57,1.25546e+06,1.21758e+06,1.21758e+06
58,1.25167e+06,1.25127e+06,1.21758e+06
59,1.76932e+06,1.34858e+06,1.21758e+06
60,1.22803e+06,1.22745e+06,1.21758e+06
61,1.49957e+06,1.49831e+06,1.21758e+06
62,1.27481e+06,1.27015e+06,1.21758e+06
63,1.25082e+06,1.24324e+06,1.21758e+06
64,1.24406e+06,1.24406e+06,1.21758e+06
65,1.21879e+06,1.21876e+06,1.21758e+06
66,1.5867e+06,1.25133e+06,1.21758e+06
67,1.2328e+06,1.2328e+06,1.21758e+06
68,1.2553e+06,1.24742e+06,1.21758e+06
69,1.27595e+06,1.27489e+06,1.21758e+06
70,1.34812e+06,1.21817e+06,1.21758e+06
71,1.28066e+06,1.28035e+06,1.21758e+06
72,1.27579e+06,1.24211e+06,1.21758e+06
73,1.41171e+06,1.39666e+06,1.21758e+06
74,1.21841e+06,1.21816e+06,1.21758e+06
