iteration,shaken,after_local_search,best
1,4.03975e+06,2.38618e+06,2.38618e+06
2,2.42237e+06,2.21302e+06,2.21302e+06
3,2.21871e+06,1.70958e+06,1.70958e+06
4,1.73648e+06,1.60447e+06,1.60447e+06
5,1.6096e+06,1.32471e+06,1.32471e+06
6,1.3577e+06,1.30108e+06,1.30108e+06
7,1.31103e+06,1.27674e+06,1.27674e+06
8,1.27133e+06,1.25169e+06,1.25169e+06
9,1.27227e+06,1.24759e+06,1.24759e+06
10,1.25862e+06,1.24293e+06,1.24293e+06
11,1.28359e+06,1.25515e+06,1.24293e+06
12,1.4344e+06,1.21709e+06,1.21709e+06
13,1.22026e+06,1.21419e+06,1.21419e+06
14,1.23788e+06,1.2196e+06,1.21419e+06
15,1.31034e+06,1.30834e+06,1.21419e+06
16,1.25458e+06,1.23171e+06,1.21419e+06
17,1.24731e+06,1.24731e+06,1.21419e+06
18,1.21438e+06,1.21352e+06,1.21352e+06
19,1.37373e+06,1.35355e+06,1.21352e+06
20,1.21398e+06,1.20219e+06,1.20219e+06
21,1.64262e+06,1.60255e+06,1.20219e+06
22,1.30662e+06,1.30522e+06,1.20219e+06
23,1.25404e+06,1.23125e+06,1.20219e+06
24,1.27475e+06,1.24208e+06,1.20219e+06
25,1.25192e+06,1.25157e+06,1.20219e+06
26,1.27209e+06,1.25396e+06,1.20219e+06
27,1.31787e+06,1.30099e+06,1.20219e+06
28,1.21351e+06,1.20514e+06,1.20219e+06
29,1.20755e+06,1.20048e+06,1.20048e+06
30,1.30057e+06,1.30051e+06,1.20048e+06
31,1.22039e+06,1.21649e+06,1.20048e+06
32,1.21827e+06,1.2125e+06,1.20048e+06
33,1.22197e+06,1.2162e+06,1.20048e+06
34,1.62973e+06,1.61991e+06,1.20048e+06
35,1.23781e+06,1.23409e+06,1.20048e+06
36,1.20581e+06,1.19998e+06,1.19998e+06
37,1.21774e+06,1.21325e+06,1.19998e+06
38,1.22663e+06,1.22663e+06,1.19998e+06
39,1.21845e+06,1.19956e+06,1.19956e+06
40,1.21278e+06,1.20534e+06,1.19956e+06
41,1.25701e+06,1.22995e+06,1.19956e+06
42,1.21576e+06,1.21576e+06,1.19956e+06
43,1.31846e+06,1.24823e+06,1.19956e+06
44,1.21639e+06,1.20913e+06,1.19956e+06
45,1.26726e+06,1.25241e+06,1.19956e+06
46,1.27541e+06,1.21985e+06,1.19956e+06
47,1.33396e+06,1.3337e+06,1.19956e+06
48,1.34637e+06,1.26263e+06,1.19956e+06
49,1.20102e+06,1.19485e+06,1.19485e+06
50,1.2634e+06,1.21612e+06,1.19485e+06
51,1.21353e+06,1.21091e+06,1.19485e+06
52,1.22078e+06,1.21988e+06,1.19485e+06
53,1.19811e+06,1.19528e+06,1.19485e+06
54,1.2516e+06,1.2516e+06,1.19485e+06
55,1.20775e+06,1.20505e+06,1.19485e+06
56,1.20334e+06,1.20334e+06,1.19485e+06
57,1.2233e+06,1.22037e+06,1.19485e+06
58,1.23067e+06,1.19739e+06,1.19485e+06
59,1.33954e+06,1.33788e+06,1.19485e+06
60,1.33835e+06,1.29677e+06,1.19485e+06
61,1.27903e+06,1.27355e+06,1.19485e+06
62,1.20027e+06,1.19991e+06,1.19485e+06
63,1.54483e+06,1.47502e+06,1.19485e+06
64,1.29936e+06,1.26867e+06,1.19485e+06
65,1.21363e+06,1.21277e+06,1.19485e+06
66,1.40998e+06,1.29097e+06,1.19485e+06
67,1.2749e+06,1.2749e+06,1.19485e+06
68,1.6264e+06,1.6264e+06,1.19485e+06
69,1.30332e+06,1.30207e+06,1.19485e+06
70,1.20184e+06,1.19392e+06,1.19392e+06
71,1.21505e+06,1.19581e+06,1.19392e+06
72,1.20633e+06,1.20633e+06,1.19392e+06
73,1.24514e+06,1.23509e+06,1.19392e+06
74,1.20041e+06,1.20041e+06,1.19392e+06
75,1.25903e+06,1.22459e+06,1.19392e+06
76,1.25927e+06,1.23443e+06,1.19392e+06
77,1.48285e+06,1.25209e+06,1.19392e+06
78,1.23257e+06,1.21493e+06,1.19392e+06
79,1.22337e+06,1.22302e+06,1.19392e+06
80,1.32937e+06,1.20596e+06,1.19392e+06
81,1.21493e+06,1.21482e+06,1.19392e+06
82,1.22269e+06,1.21593e+06,1.19392e+06
83,1.23867e+06,1.19869e+06,1.19392e+06
84,1.31057e+06,1.31046e+06,1.19392e+06
85,1.32855e+06,1.31579e+06,1.19392e+06
86,1.19649e+06,1.19424e+06,1.19392e+06
87,1.21146e+06,1.2025e+06,1.19392e+06
88,1.72589e+06,1.39116e+06,1.19392e+06
89,1.25184e+06,1.1925e+06,1.1925e+06
90,1.2081e+06,1.19792e+06,1.1925e+06
91,1.21448e+06,1.19883e+06,1.1925e+06
92,1.38366e+06,1.32187e+06,1.1925e+06
93,1.19632e+06,1.19632e+06,1.1925e+06
94,1.22111e+06,1.21744e+06,1.1925e+06
95,1.29082e+06,1.27384e+06,1.1925e+06
96,1.35528e+06,1.35018e+06,1.1925e+06
97,1.32601e+06,1.23107e+06,1.1925e+06
98,1.26106e+06,1.25451e+06,1.1925e+06
99,1.27855e+06,1.25462e+06,1.1925e+06
100,1.3543e+06,1.33048e+06,1.1925e+06
101,1.19875e+06,1.19634e+06,1.1925e+06
102,1.21591e+06,1.21591e+06,1.1925e+06
103,1.2145e+06,1.21245e+06,1.1925e+06
104,1.22421e+06,1.19838e+06,1.1925e+06
105,1.26594e+06,1.26594e+06,1.1925e+06
106,1.21183e+06,1.21069e+06,1.1925e+06
107,1.64011e+06,1.49044e+06,1.1925e+06
108,1.26625e+06,1.23125e+06,1.1925e+06
109,1.22893e+06,1.22806e+06,1.1925e+06
110,1.21482e+06,1.20898e+06,1.1925e+06
111,1.20625e+06,1.19676e+06,1.1925e+06
112,1.2198e+06,1.2198e+06,1.1925e+06
113,1.21433e+06,1.21028e+06,1.1925e+06
114,1.22412e+06,1.18976e+06,1.18976e+06
115,1.20929e+06,1.20593e+06,1.18976e+06
116,1.22891e+06,1.22879e+06,1.18976e+06
117,1.38955e+06,1.3665e+06,1.18976e+06
118,1.20293e+06,1.20293e+06,1.18976e+06
119,1.19787e+06,1.19221e+06,1.18976e+06
120,1.28549e+06,1.24583e+06,1.18976e+06
121,1.26069e+06,1.20817e+06,1.18976e+06
122,1.24004e+06,1.20038e+06,1.18976e+06
123,1.29314e+06,1.26006e+06,1.18976e+06
124,1.29161e+06,1.27008e+06,1.18976e+06
125,1.62887e+06,1.22329e+06,1.18976e+06
126,1.1962e+06,1.1925e+06,1.18976e+06
127,1.19703e+06,1.19259e+06,1.18976e+06
128,1.20274e+06,1.20274e+06,1.18976e+06
129,1.2222e+06,1.19578e+06,1.18976e+06
130,1.54879e+06,1.26299e+06,1.18976e+06
131,1.21478e+06,1.21478e+06,1.18976e+06
132,1.25672e+06,1.2343e+06,1.18976e+06
133,1.27111e+06,1.23864e+06,1.18976e+06
134,1.19313e+06,1.19307e+06,1.18976e+06
135,1.36021e+06,1.36004e+06,1.18976e+06
136,1.19671e+06,1.19636e+06,1.18976e+06
137,1.24309e+06,1.24178e+06,1.18976e+06
138,1.23125e+06,1.21412e+06,1.18976e+06
139,1.23011e+06,1.2001e+06,1.18976e+06
140,1.20554e+06,1.20338e+06,1.18976e+06
141,1.24847e+06,1.24836e+06,1.18976e+06
142,1.19005e+06,1.19005e+06,1.18976e+06
143,1.36459e+06,1.36459e+06,1.18976e+06
144,1.26081e+06,1.26081e+06,1.18976e+06
145,1.55972e+06,1.31967e+06,1.18976e+06
146,1.20045e+06,1.20039e+06,1.18976e+06
147,1.3135e+06,1.29331e+06,1.18976e+06
148,1.19975e+06,1.19858e+06,1.18976e+06
149,1.20258e+06,1.20147e+06,1.18976e+06
150,1.217e+06,1.21396e+06,1.18976e+06
151,1.1997e+06,1.19024e+06,1.18976e+06
152,1.31419e+06,1.22507e+06,1.18976e+06
153,1.29872e+06,1.2952e+06,1.18976e+06
154,1.21534e+06,1.19523e+06,1.18976e+06
155,1.49724e+06,1.22049e+06,1.18976e+06
156,1.31508e+06,1.21597e+06,1.18976e+06
157,1.75931e+06,1.26672e+06,1.18976e+06
158,1.51113e+06,1.24579e+06,1.18976e+06
159,1.35178e+06,1.33773e+06,1.18976e+06
160,1.25895e+06,1.25895e+06,1.18976e+06
161,1.38973e+06,1.38901e+06,1.18976e+06
162,1.19096e+06,1.19041e+06,1.18976e+06
163,1.21075e+06,1.2101e+06,1.18976e+06
164,1.20183e+06,1.19297e+06,1.18976e+06
165,1.31352e+06,1.20151e+06,1.18976e+06
166,1.21101e+06,1.19699e+06,1.18976e+06
167,1.50443e+06,1.50431e+06,1.18976e+06
168,1.24687e+06,1.22643e+06,1.18976e+06
169,1.1935e+06,1.1935e+06,1.18976e+06
170,1.20828e+06,1.20762e+06,1.18976e+06
171,1.35892e+06,1.34036e+06,1.18976e+06
172,1.2008e+06,1.19429e+06,1.18976e+06
173,1.20113e+06,1.19999e+06,1.18976e+06
174,1.25728e+06,1.25728e+06,1.18976e+06
175,1.28977e+06,1.28894e+06,1.18976e+06
176,1.19614e+06,1.19608e+06,1.18976e+06
177,1.27899e+06,1.26641e+06,1.18976e+06
178,1.58919e+06,1.27753e+06,1.18976e+06
179,1.22709e+06,1.19401e+06,1.18976e+06
180,1.24198e+06,1.21947e+06,1.18976e+06
181,1.20221e+06,1.19648e+06,1.18976e+06
182,1.45823e+06,1.24023e+06,1.18976e+06
183,1.32242e+06,1.20174e+06,1.18976e+06
184,1.20078e+06,1.19506e+06,1.18976e+06
185,1.21868e+06,1.20733e+06,1.18976e+06
186,1.23699e+06,1.22766e+06,1.18976e+06
187,1.20672e+06,1.20115e+06,1.18976e+06
188,1.30158e+06,1.30158e+06,1.18976e+06
189,1.53382e+06,1.24275e+06,1.18976e+06
190,1.19463e+06,1.19391e+06,1.18976e+06
191,1.35189e+06,1.34634e+06,1.18976e+06
192,1.54573e+06,1.20447e+06,1.18976e+06
193,1.29988e+06,1.29988e+06,1.18976e+06
194,1.40724e+06,1.21693e+06,1.18976e+06
195,1.26973e+06,1.26404e+06,1.18976e+06
196,1.20415e+06,1.20415e+06,1.18976e+06
197,1.27933e+06,1.23439e+06,1.18976e+06
198,1.21168e+06,1.1941e+06,1.18976e+06
199,1.23076e+06,1.22542e+06,1.18976e+06
200,1.34211e+06,1.33994e+06,1.18976e+06
201,1.25071e+06,1.2268e+06,1.18976e+06
202,1.42539e+06,1.37974e+06,1.18976e+06
203,1.26907e+06,1.26907e+06,1.18976e+06
204,1.28755e+06,1.28666e+06,1.18976e+06
205,1.2519e+06,1.23742e+06,1.18976e+06
206,1.20248e+06,1.20248e+06,1.18976e+06
207,1.32187e+06,1.28354e+06,1.18976e+06
208,1.70877e+06,1.24917e+06,1.18976e+06
209,1.24655e+06,1.21533e+06,1.18976e+06
210,1.26029e+06,1.24261e+06,1.18976e+06
211,1.2268e+06,1.19264e+06,1.18976e+06
212,1.22025e+06,1.19669e+06,1.18976e+06
213,1.19164e+06,1.19048e+06,1.18976e+06
214,1.19107e+06,1.18911e+06,1.18911e+06
215,1.24072e+06,1.22304e+06,1.18911e+06
216,1.22161e+06,1.22161e+06,1.18911e+06
217,1.25489e+06,1.24835e+06,1.18911e+06
218,1.20634e+06,1.20628e+06,1.18911e+06
219,1.20952e+06,1.20838e+06,1.18911e+06
220,1.55302e+06,1.42681e+06,1.18911e+06
221,1.29173e+06,1.19765e+06,1.18911e+06
222,1.19935e+06,1.19325e+06,1.18911e+06
223,1.2274e+06,1.21455e+06,1.18911e+06
224,1.26307e+06,1.19473e+06,1.18911e+06
225,1.42883e+06,1.25958e+06,1.18911e+06
226,1.4282e+06,1.21256e+06,1.18911e+06
227,1.21205e+06,1.19951e+06,1.18911e+06
228,1.20728e+06,1.18911e+06,1.18911e+06
229,1.20381e+06,1.19625e+06,1.18911e+06
230,1.36735e+06,1.20449e+06,1.18911e+06
231,1.23049e+06,1.23039e+06,1.18911e+06
232,1.50635e+06,1.30127e+06,1.18911e+06
233,1.26139e+06,1.22879e+06,1.18911e+06
234,1.50773e+06,1.18904e+06,1.18904e+06
235,1.34731e+06,1.3464e+06,1.18904e+06
236,1.20258e+06,1.19229e+06,1.18904e+06
237,2.08311e+06,2.08066e+06,1.18904e+06
238,1.19905e+06,1.18659e+06,1.18659e+06
239,1.22671e+06,1.22671e+06,1.18659e+06
240,1.31304e+06,1.29755e+06,1.18659e+06
241,1.23623e+06,1.23093e+06,1.18659e+06
242,1.20634e+06,1.19484e+06,1.18659e+06
243,1.25458e+06,1.22679e+06,1.18659e+06
244,1.207e+06,1.20523e+06,1.18659e+06
245,1.20776e+06,1.20729e+06,1.18659e+06
246,1.30574e+06,1.30574e+06,1.18659e+06
