iteration,shaken,after_local_search,best
1,4.04692e+06,2.46006e+06,2.46006e+06
2,2.42425e+06,2.06572e+06,2.06572e+06
3,2.07451e+06,1.73992e+06,1.73992e+06
4,1.7421e+06,1.6641e+06,1.6641e+06
5,1.67832e+06,1.6019e+06,1.6019e+06
6,1.67835e+06,1.54359e+06,1.54359e+06
7,2.21778e+06,1.60416e+06,1.54359e+06
8,1.59967e+06,1.56912e+06,1.54359e+06
9,1.58603e+06,1.52552e+06,1.52552e+06
10,1.53587e+06,1.52508e+06,1.52508e+06
11,1.52693e+06,1.48259e+06,1.48259e+06
12,1.50377e+06,1.4127e+06,1.4127e+06
13,1.44247e+06,1.43401e+06,1.4127e+06
14,1.48376e+06,1.46071e+06,1.4127e+06
15,1.51455e+06,1.49513e+06,1.4127e+06
16,1.41608e+06,1.36262e+06,1.36262e+06
17,1.41721e+06,1.37671e+06,1.36262e+06
18,1.42404e+06,1.42336e+06,1.36262e+06
19,1.66634e+06,1.39553e+06,1.36262e+06
20,1.44443e+06,1.35998e+06,1.35998e+06
21,1.40047e+06,1.39817e+06,1.35998e+06
22,1.42096e+06,1.41707e+06,1.35998e+06
23,1.39937e+06,1.3856e+06,1.35998e+06
24,1.37361e+06,1.36057e+06,1.35998e+06
25,1.35597e+06,1.35368e+06,1.35368e+06
26,1.39584e+06,1.33053e+06,1.33053e+06
27,1.33691e+06,1.33651e+06,1.33053e+06
28,1.47205e+06,1.4431e+06,1.33053e+06
29,1.57999e+06,1.38827e+06,1.33053e+06
30,1.34318e+06,1.34318e+06,1.33053e+06
31,1.33874e+06,1.33463e+06,1.33053e+06
32,1.36264e+06,1.31194e+06,1.31194e+06
33,1.31358e+06,1.31049e+06,1.31049e+06
34,1.32209e+06,1.29566e+06,1.29566e+06
35,1.33149e+06,1.30763e+06,1.29566e+06
36,1.38002e+06,1.27551e+06,1.27551e+06
37,1.28146e+06,1.27061e+06,1.27061e+06
38,1.28062e+06,1.28057e+06,1.27061e+06
39,1.33747e+06,1.33747e+06,1.27061e+06
40,1.53091e+06,1.37178e+06,1.27061e+06
41,1.35872e+06,1.27483e+06,1.27061e+06
42,1.31123e+06,1.27998e+06,1.27061e+06
43,1.35292e+06,1.35223e+06,1.27061e+06
44,1.28179e+06,1.27741e+06,1.27061e+06
45,1.31465e+06,1.27453e+06,1.27061e+06
46,1.31484e+06,1.30847e+06,1.27061e+06
47,2.5374e+06,1.27577e+06,1.27061e+06
48,1.2936e+06,1.27227e+06,1.27061e+06
49,1.29182e+06,1.28637e+06,1.27061e+06
50,1.31918e+06,1.31918e+06,1.27061e+06
51,1.33304e+06,1.33304e+06,1.27061e+06
52,1.45559e+06,1.25976e+06,1.25976e+06
53,1.39336e+06,1.26576e+06,1.25976e+06
54,1.29567e+06,1.27e+06,1.25976e+06
55,1.30815e+06,1.29785e+06,1.25976e+06
56,1.27985e+06,1.27229e+06,1.25976e+06
57,1.85635e+06,1.79563e+06,1.25976e+06
58,1.26091e+06,1.25082e+06,1.25082e+06
59,1.44626e+06,1.44322e+06,1.25082e+06
60,1.28517e+06,1.27468e+06,1.25082e+06
61,1.29805e+06,1.27437e+06,1.25082e+06
62,1.51559e+06,1.38966e+06,1.25082e+06
63,1.41732e+06,1.27029e+06,1.25082e+06
64,1.30009e+06,1.29658e+06,1.25082e+06
65,1.32642e+06,1.30359e+06,1.25082e+06
66,1.30136e+06,1.29487e+06,1.25082e+06
67,1.24862e+06,1.24862e+06,1.24862e+06
68,1.27752e+06,1.27752e+06,1.24862e+06
69,1.45453e+06,1.45398e+06,1.24862e+06
70,1.2884e+06,1.26735e+06,1.24862e+06
71,1.37339e+06,1.27455e+06,1.24862e+06
72,1.2707e+06,1.26834e+06,1.24862e+06
73,1.55204e+06,1.52518e+06,1.24862e+06
74,1.26948e+06,1.26948e+06,1.24862e+06
75,1.28289e+06,1.27246e+06,1.24862e+06
76,1.25698e+06,1.25698e+06,1.24862e+06
77,1.26837e+06,1.26837e+06,1.24862e+06
78,1.26718e+06,1.25613e+06,1.24862e+06
79,1.26048e+06,1.25623e+06,1.24862e+06
80,1.25892e+06,1.253e+06,1.24862e+06
81,1.27147e+06,1.24664e+06,1.24664e+06
82,1.31428e+06,1.26111e+06,1.24664e+06
83,1.26517e+06,1.26461e+06,1.24664e+06
84,1.29906e+06,1.29906e+06,1.24664e+06
85,1.25153e+06,1.24109e+06,1.24109e+06
86,1.24782e+06,1.24691e+06,1.24109e+06
87,1.26462e+06,1.26142e+06,1.24109e+06
88,1.28191e+06,1.28147e+06,1.24109e+06
89,1.29959e+06,1.29832e+06,1.24109e+06
90,1.25274e+06,1.24587e+06,1.24109e+06
91,1.45643e+06,1.30131e+06,1.24109e+06
92,1.25391e+06,1.25391e+06,1.24109e+06
93,1.5824e+06,1.47063e+06,1.24109e+06
94,1.27551e+06,1.27515e+06,1.24109e+06
95,1.24556e+06,1.24556e+06,1.24109e+06
96,1.32356e+06,1.27408e+06,1.24109e+06
97,1.24583e+06,1.2345e+06,1.2345e+06
98,1.32358e+06,1.25189e+06,1.2345e+06
99,1.38176e+06,1.38154e+06,1.2345e+06
100,1.26376e+06,1.25872e+06,1.2345e+06
101,1.25726e+06,1.25726e+06,1.2345e+06
102,1.30961e+06,1.29428e+06,1.2345e+06
103,1.30019e+06,1.30019e+06,1.2345e+06
104,1.31305e+06,1.28489e+06,1.2345e+06
105,1.26476e+06,1.26476e+06,1.2345e+06
106,1.24593e+06,1.24593e+06,1.2345e+06
107,1.33943e+06,1.31934e+06,1.2345e+06
108,1.37146e+06,1.2903e+06,1.2345e+06
109,1.33539e+06,1.33179e+06,1.2345e+06
110,1.39727e+06,1.35642e+06,1.2345e+06
111,1.45131e+06,1.45109e+06,1.2345e+06
112,1.48987e+06,1.48987e+06,1.2345e+06
113,1.39849e+06,1.27469e+06,1.2345e+06
114,1.25202e+06,1.24578e+06,1.2345e+06
115,1.28829e+06,1.28829e+06,1.2345e+06
116,1.24804e+06,1.24804e+06,1.2345e+06
117,1.52104e+06,1.4932e+06,1.2345e+06
118,1.26811e+06,1.26811e+06,1.2345e+06
119,1.23801e+06,1.23801e+06,1.2345e+06
120,1.26453e+06,1.25998e+06,1.2345e+06
121,1.26075e+06,1.26075e+06,1.2345e+06
122,1.24379e+06,1.23536e+06,1.2345e+06
