generation,best,avg,worst,std
1,2.79151e+06,3494497.158,4267801.175,402633.928
2,2530755.050,2923732.307,3695249.700,233299.564
3,2300500.862,2627127.543,3530477.288,226388.377
4,2180300.837,2423165.310,3086727.225,149895.395
5,2095403.088,2292262.890,2528518.475,110132.858
6,1846429.800,2197953.423,2581606.462,142939.101
7,1786731.000,2072949.147,2405577.888,158347.119
8,1755250.287,1929992.797,2434280.300,125104.284
9,1777997.475,1874981.222,2153101.913,91595.050
10,1759524.813,1842593.085,2166153.200,66813.700
11,1762995.275,1842164.737,3140274.487,211884.452
12,1747902.962,1818933.613,2286061.188,96746.148
13,1713431.912,1779807.230,2245247.488,80783.168
14,1701852.613,1759023.775,1856506.613,32717.083
15,1693356.938,1758105.801,2121828.650,68001.155
16,1693982.763,1751507.370,2093027.775,69611.029
17,1685467.588,1725351.103,1992996.850,52523.714
18,1679475.738,1720978.110,1930358.375,53853.139
19,1675961.013,1695642.535,1840741.013,26427.969
20,1675442.863,1704155.090,2053583.638,62857.797
21,1671034.563,1704043.122,2144501.500,77551.650
22,1670698.513,1723256.698,2203118.488,109907.109
23,1668562.013,1685501.993,1810876.038,26848.500
24,1667820.538,1695423.386,2082820.988,70810.208
25,1664073.088,1701565.784,2168067.100,105308.235
26,1661979.513,1724352.873,2181218.463,131577.359
27,1661979.513,1748242.951,2175160.887,145988.808
28,1661186.200,1731742.264,2144223.487,123881.476
29,1659599.800,1704909.010,2196438.513,100901.012
30,1659599.800,1738526.368,2175197.663,140132.669
31,1652820.700,1706068.236,2196566.925,111201.482
32,1651843.363,1830773.804,2338985.525,224948.018
33,1651089.663,1815084.737,2217258.212,194406.367
34,1651578.063,1821887.818,2402251.275,222672.634
35,1651491.850,1776378.706,2494604.062,206933.778
36,1647861.175,1743586.204,2202373.600,168595.154
37,1647861.175,1713174.001,2180023.838,112995.153
38,1647861.175,1746965.159,2204859.800,172026.734
39,1647861.175,1713978.314,2116148.112,127953.016
40,1647861.175,1725598.233,2122011.475,133096.724
41,1647760.113,1707848.687,2089189.113,114707.505
42,1647760.113,1723558.127,2111847.850,144489.531
43,1647760.113,1741735.323,2135860.100,137688.245
44,1647760.113,1703518.472,2154380.150,124263.705
45,1646910.588,1725530.241,2174082.612,149583.184
46,1647011.650,1707650.937,2092593.825,107459.769
47,1646910.588,1703332.462,2151108.287,118192.151
48,1646847.063,1702847.767,2078938.738,109279.755
49,1646847.063,1691504.414,2093259.338,97563.880
50,1646910.588,1705748.143,2097602.838,127760.577
51,1646847.063,1741904.022,2122069.712,164783.143
52,1646847.063,1701733.718,2090126.275,91333.894
53,1646847.063,1747627.636,2191563.775,157156.393
54,1646847.063,1736207.089,2109849.663,135720.375
55,1646847.063,1721271.178,2290077.663,148525.291
56,1646847.063,1751613.484,2097711.688,151574.201
57,1640955.888,1705455.331,2194418.737,126683.107
58,1646511.013,1687373.173,2171246.788,90721.838
59,1643027.363,1729696.924,2231418.475,137648.282
60,1646511.013,1755383.017,2415478.900,190005.664
61,1646511.013,1721440.530,2133624.975,126067.525
62,1646511.013,1714740.708,2100789.763,129147.650
63,1646511.013,1692753.734,2145808.612,96328.392
64,1646511.013,1709900.534,2099579.363,133622.163
65,1646511.013,1693436.188,2085543.138,108944.951
66,1646511.013,1695451.140,2100442.138,104281.198
67,1646511.013,1702473.868,2102792.987,116473.741
68,1646511.013,1721673.229,2108906.488,146068.086
69,1646511.013,1745207.510,2102272.650,154799.590
70,1646511.013,1693818.378,2088903.825,96965.140
71,1646511.013,1728011.649,2186931.763,144948.728
72,1646511.013,1747690.131,2920305.612,231229.585
73,1646511.013,1696446.184,2262962.450,126504.795
74,1646511.013,1730721.066,2112460.138,124931.688
75,1646511.013,1741118.848,2099243.312,141825.275
76,1646511.013,1689268.979,2099202.913,98957.001
77,1646511.013,1704749.549,2110325.888,112768.202
78,1646511.013,1721707.028,2171545.212,150560.195
79,1646511.013,1666867.293,1799037.438,32059.607
80,1646511.013,1694661.236,2171077.288,116023.166
81,1646511.013,1686770.792,2070952.663,91639.455
82,1646511.013,1688153.066,2102450.125,94544.880
83,1646511.013,1718003.503,2100453.712,136032.977
84,1646511.013,1690583.294,2089493.338,85794.123
85,1646511.013,1731007.619,2174658.337,139136.885
86,1646511.013,1746959.961,2171545.212,168902.044
87,1646511.013,1709473.762,2262902.637,128277.002
88,1646511.013,1710439.438,2101501.363,124718.090
89,1646511.013,1704086.934,2119301.487,125799.679
90,1646511.013,1723114.368,2894481.612,212845.731
91,1646511.013,1711125.700,2322092.087,144568.319
92,1646511.013,1705150.186,2102598.138,133185.045
93,1646511.013,1761089.880,2920305.612,233289.337
94,1646511.013,1696106.932,2096062.338,91623.651
95,1646511.013,1689801.439,2089210.275,104479.601
96,1646511.013,1699463.498,2113528.700,112813.914
97,1646511.013,1718360.952,2869378.812,202787.926
98,1646511.013,1697290.238,2098055.600,107020.783
99,1646511.013,1709848.767,2920305.612,208794.283
100,1646511.013,1708684.279,2289741.612,125112.801
