generation,best,avg,worst,std
1,2.61424e+06,3410614.187,4502922.912,465727.907
2,2386918.062,2731362.422,3249156.575,196669.595
3,2170466.475,2488454.509,2741086.462,144567.683
4,2090447.113,2302327.537,2749095.775,159896.949
5,2047530.863,2202159.905,2621664.400,127970.395
6,1969435.388,2143966.266,2527497.025,136786.507
7,1971399.175,2077996.832,2444521.300,93182.887
8,1900696.037,2045305.184,2411749.750,109320.426
9,1882890.962,2074093.914,3299206.025,236361.453
10,1845131.750,1996109.722,3223596.163,220239.105
11,1830663.938,1940333.721,2374356.700,109147.467
12,1777835.325,1891907.654,2139520.463,62946.873
13,1746097.200,1885648.589,2189949.100,94257.616
14,1746097.200,1848559.671,2310886.412,131600.548
15,1744797.100,1795822.732,2282424.675,94891.317
16,1734978.750,1800079.708,2284617.938,119874.096
17,1734497.913,1830464.398,3024051.100,226945.124
18,1731945.463,1751222.229,1921045.363,31032.023
19,1729141.225,1781409.268,2267810.462,114801.796
20,1728027.150,1808400.271,2257196.825,144686.960
21,1726200.313,1774126.492,2226974.975,98521.900
22,1696086.013,1788736.982,2273466.188,148969.593
23,1692956.062,1821772.350,2260211.712,169222.596
24,1688865.413,1759308.942,2213353.112,102719.565
25,1689956.338,1736024.443,2244480.163,94955.127
26,1687266.425,1734359.362,2190501.600,85242.360
27,1687444.388,1782396.170,2301993.025,165495.026
28,1684656.525,1743666.757,2228399.725,131188.042
29,1684505.650,1734638.149,2200101.550,114303.303
30,1682027.400,1746530.034,2220090.312,126675.712
31,1681826.038,1782223.037,2221582.787,163131.847
32,1681424.200,1742699.030,2205150.350,129940.456
33,1681377.125,1761679.106,2941503.238,222431.291
34,1681349.613,1719574.907,1959286.063,72585.776
35,1680712.213,1744345.844,2312777.213,150693.309
36,1680194.700,1725534.859,2223905.800,97963.984
37,1667210.575,1741676.195,2222266.325,133338.701
38,1667210.575,1802945.453,2447848.975,200818.103
39,1666971.500,1793055.877,2226945.225,188053.927
40,1666971.500,1811281.799,2369977.888,207407.274
41,1659969.200,1807171.189,2245343.400,198425.390
42,1659969.200,1755478.747,2208253.038,152994.154
43,1657156.438,1714125.477,2204312.750,118450.958
44,1656741.963,1717326.717,2225576.550,123122.739
45,1657004.763,1732521.425,2387126.175,147601.535
46,1656524.938,1743412.240,2202417.738,157444.100
47,1656524.938,1729919.821,2195633.763,131765.517
48,1656049.013,1721275.322,2447473.750,155917.070
49,1656049.013,1697548.662,2016992.525,75544.470
50,1656049.013,1728407.994,2189527.788,140597.977
51,1653220.263,1693293.656,1925241.238,69096.796
52,1652979.263,1713418.362,2155509.725,109385.347
53,1653280.075,1717829.385,2178425.100,100565.869
54,1653216.550,1741161.241,2206599.725,147386.027
55,1653216.550,1727022.901,2351303.063,148986.928
56,1653566.725,1764120.777,2209914.175,168284.558
57,1653701.763,1736643.757,2120859.762,115543.124
58,1653596.463,1719840.488,2114778.413,112503.482
59,1653156.738,1723793.145,2119544.163,113931.015
60,1653156.738,1696836.128,1953787.563,63964.841
61,1648114.713,1706013.417,2056990.050,88835.854
62,1648250.338,1685641.703,1917010.288,47029.429
63,1647824.213,1727186.712,2118999.137,123857.291
64,1648001.688,1766220.171,3241016.737,271800.231
65,1647914.288,1706476.143,2014806.688,97577.638
66,1647914.288,1762405.331,2180048.088,161939.524
67,1647736.813,1715094.337,2089696.125,113044.418
68,1647736.813,1702409.468,2103241.987,106945.717
69,1647914.288,1701792.206,2111041.675,113017.648
70,1647914.288,1706469.614,2091865.588,108844.953
71,1647914.288,1715588.290,2087567.738,99541.180
72,1647736.813,1719231.713,2157021.362,141787.615
73,1647914.288,1693526.705,2110739.413,99828.780
74,1647736.813,1759336.565,2921708.888,228944.496
75,1647736.813,1719746.418,2147178.337,132917.191
76,1647736.813,1731192.874,2251784.825,157499.286
77,1647736.813,1714672.439,2101962.825,112967.172
78,1647736.813,1711718.511,2108254.688,108598.827
79,1647736.813,1740120.143,2291054.813,168759.140
80,1647736.813,1726223.243,2214040.562,147705.834
81,1647736.813,1701844.051,2251489.938,136739.044
82,1647736.813,1671597.825,1993617.013,56990.380
83,1647736.813,1685621.425,2098802.938,93187.845
84,1647736.813,1704024.827,2119069.350,121534.677
85,1647736.813,1692841.378,2105798.688,100322.642
86,1647736.813,1695346.935,2108355.750,90172.999
87,1647736.813,1697918.295,2070034.813,91980.050
88,1647736.813,1726585.775,2099585.375,144400.411
89,1647581.063,1722623.786,2172771.013,152402.218
90,1647493.663,1718280.214,2103912.612,139458.125
91,1647493.663,1683239.900,1983701.788,70976.380
92,1647493.663,1760980.186,2135668.862,173868.647
93,1634855.163,1702084.759,2107994.125,118410.929
94,1634855.163,1699052.379,2099951.663,112232.603
95,1634855.163,1710377.773,2100016.062,125053.585
96,1634855.163,1707000.626,2279598.138,132630.942
97,1634855.163,1694978.599,2123030.362,118369.240
98,1634855.163,1687505.438,2089723.563,93548.297
99,1634855.163,1709261.348,2882885.575,216384.949
100,1634855.163,1685011.315,2159889.362,120461.736
