iteration,constructed,improved,best
1,1.85968e+06,1.71502e+06,1.71502e+06
2,1.8868e+06,1.81922e+06,1.71502e+06
3,1.82056e+06,1.7452e+06,1.71502e+06
4,1.74776e+06,1.72914e+06,1.71502e+06
5,1.95424e+06,1.92345e+06,1.71502e+06
6,1.80417e+06,1.77231e+06,1.71502e+06
7,1.96315e+06,1.85804e+06,1.71502e+06
8,1.90989e+06,1.77638e+06,1.71502e+06
9,1.87582e+06,1.8138e+06,1.71502e+06
10,1.8272e+06,1.74559e+06,1.71502e+06
11,1.77365e+06,1.74357e+06,1.71502e+06
12,1.82909e+06,1.78392e+06,1.71502e+06
13,1.7966e+06,1.71305e+06,1.71305e+06
14,1.82282e+06,1.80548e+06,1.71305e+06
15,1.78047e+06,1.62978e+06,1.62978e+06
16,1.88411e+06,1.83444e+06,1.62978e+06
17,2.03169e+06,1.79211e+06,1.62978e+06
18,1.96695e+06,1.87504e+06,1.62978e+06
19,1.83604e+06,1.71491e+06,1.62978e+06
20,1.83457e+06,1.78832e+06,1.62978e+06
21,1.79523e+06,1.70469e+06,1.62978e+06
22,1.74202e+06,1.701e+06,1.62978e+06
23,1.76139e+06,1.67116e+06,1.62978e+06
24,1.85681e+06,1.81396e+06,1.62978e+06
25,1.82795e+06,1.68622e+06,1.62978e+06
26,1.87199e+06,1.74946e+06,1.62978e+06
27,1.70693e+06,1.65244e+06,1.62978e+06
28,1.92621e+06,1.87036e+06,1.62978e+06
29,1.98582e+06,1.70175e+06,1.62978e+06
30,1.84936e+06,1.72484e+06,1.62978e+06
31,1.87149e+06,1.79722e+06,1.62978e+06
32,1.96091e+06,1.78112e+06,1.62978e+06
33,1.76907e+06,1.6773e+06,1.62978e+06
34,1.88052e+06,1.82482e+06,1.62978e+06
35,1.84271e+06,1.811e+06,1.62978e+06
36,1.73437e+06,1.69535e+06,1.62978e+06
37,1.79152e+06,1.67779e+06,1.62978e+06
38,1.75713e+06,1.72684e+06,1.62978e+06
39,1.82739e+06,1.72102e+06,1.62978e+06
40,1.83898e+06,1.7479e+06,1.62978e+06
41,1.80698e+06,1.74743e+06,1.62978e+06
42,1.80979e+06,1.75895e+06,1.62978e+06
43,1.76643e+06,1.75199e+06,1.62978e+06
44,2.01055e+06,1.85982e+06,1.62978e+06
45,1.82441e+06,1.76208e+06,1.62978e+06
46,1.79002e+06,1.7605e+06,1.62978e+06
47,1.80348e+06,1.72517e+06,1.62978e+06
48,1.88424e+06,1.83717e+06,1.62978e+06
49,2.08874e+06,1.90609e+06,1.62978e+06
50,1.98125e+06,1.76816e+06,1.62978e+06
51,1.90343e+06,1.74727e+06,1.62978e+06
52,1.85373e+06,1.76239e+06,1.62978e+06
53,1.76438e+06,1.75864e+06,1.62978e+06
54,1.87567e+06,1.85963e+06,1.62978e+06
55,1.8602e+06,1.84086e+06,1.62978e+06
56,1.87072e+06,1.81562e+06,1.62978e+06
57,1.83536e+06,1.82077e+06,1.62978e+06
58,1.8365e+06,1.76227e+06,1.62978e+06
59,1.78595e+06,1.67952e+06,1.62978e+06
60,1.83816e+06,1.79455e+06,1.62978e+06
61,1.83976e+06,1.73479e+06,1.62978e+06
62,1.91176e+06,1.90723e+06,1.62978e+06
63,1.88047e+06,1.76287e+06,1.62978e+06
64,1.85402e+06,1.85233e+06,1.62978e+06
65,2.0629e+06,1.81011e+06,1.62978e+06
66,1.84195e+06,1.73626e+06,1.62978e+06
67,1.80223e+06,1.7194e+06,1.62978e+06
68,1.791e+06,1.70425e+06,1.62978e+06
69,1.91979e+06,1.84851e+06,1.62978e+06
70,1.90191e+06,1.73677e+06,1.62978e+06
71,1.78059e+06,1.66667e+06,1.62978e+06
72,1.85704e+06,1.84087e+06,1.62978e+06
73,1.7069e+06,1.70118e+06,1.62978e+06
74,1.79257e+06,1.75097e+06,1.62978e+06
75,1.83181e+06,1.69739e+06,1.62978e+06
76,1.79868e+06,1.69805e+06,1.62978e+06
77,1.94275e+06,1.66989e+06,1.62978e+06
78,1.97312e+06,1.8547e+06,1.62978e+06
79,1.93675e+06,1.77485e+06,1.62978e+06
80,1.79207e+06,1.75817e+06,1.62978e+06
81,1.71704e+06,1.66555e+06,1.62978e+06
82,1.87852e+06,1.86221e+06,1.62978e+06
83,1.95615e+06,1.8022e+06,1.62978e+06
84,1.74967e+06,1.71712e+06,1.62978e+06
85,1.77062e+06,1.73365e+06,1.62978e+06
86,1.99119e+06,1.77797e+06,1.62978e+06
87,2.08519e+06,1.90129e+06,1.62978e+06
88,1.97528e+06,1.84127e+06,1.62978e+06
89,1.98492e+06,1.91066e+06,1.62978e+06
90,1.82112e+06,1.7751e+06,1.62978e+06
91,1.82922e+06,1.71345e+06,1.62978e+06
92,1.67358e+06,1.64323e+06,1.62978e+06
93,1.72162e+06,1.69492e+06,1.62978e+06
94,1.88573e+06,1.80986e+06,1.62978e+06
95,1.81129e+06,1.75247e+06,1.62978e+06
96,1.83573e+06,1.7629e+06,1.62978e+06
97,1.90987e+06,1.7795e+06,1.62978e+06
98,1.83452e+06,1.78371e+06,1.62978e+06
99,1.74933e+06,1.71754e+06,1.62978e+06
100,1.84186e+06,1.80726e+06,1.62978e+06
