iteration,shaken,after_local_search,best
1,3.37041e+06,2.39035e+06,2.39035e+06
2,2.39061e+06,2.15742e+06,2.15742e+06
3,2.16354e+06,2.11992e+06,2.11992e+06
4,2.32857e+06,2.09367e+06,2.09367e+06
5,2.14405e+06,1.81924e+06,1.81924e+06
6,2.30288e+06,1.82019e+06,1.81924e+06
7,1.8252e+06,1.81125e+06,1.81125e+06
8,1.85161e+06,1.7497e+06,1.7497e+06
9,1.7816e+06,1.73003e+06,1.73003e+06
10,1.75644e+06,1.7099e+06,1.7099e+06
11,1.73112e+06,1.72832e+06,1.7099e+06
12,1.71878e+06,1.71828e+06,1.7099e+06
13,1.85469e+06,1.82126e+06,1.7099e+06
14,1.74545e+06,1.71342e+06,1.7099e+06
15,1.72603e+06,1.68083e+06,1.68083e+06
16,1.68106e+06,1.66791e+06,1.66791e+06
17,2.11241e+06,2.07212e+06,1.66791e+06
18,1.67656e+06,1.67513e+06,1.66791e+06
19,2.9942e+06,1.98928e+06,1.66791e+06
20,2.08891e+06,1.71488e+06,1.66791e+06
21,1.74449e+06,1.72115e+06,1.66791e+06
22,1.75799e+06,1.68325e+06,1.66791e+06
23,1.71287e+06,1.67064e+06,1.66791e+06
24,1.68423e+06,1.66722e+06,1.66722e+06
25,1.67883e+06,1.6657e+06,1.6657e+06
26,1.6723e+06,1.66671e+06,1.6657e+06
27,1.86531e+06,1.77706e+06,1.6657e+06
28,2.22894e+06,2.19827e+06,1.6657e+06
29,1.67453e+06,1.66578e+06,1.6657e+06
30,2.11764e+06,1.88328e+06,1.6657e+06
31,1.87666e+06,1.65225e+06,1.65225e+06
32,1.66877e+06,1.65652e+06,1.65225e+06
33,1.70035e+06,1.65185e+06,1.65185e+06
34,1.65502e+06,1.65195e+06,1.65185e+06
35,2.01467e+06,1.8191e+06,1.65185e+06
36,2.16649e+06,2.09285e+06,1.65185e+06
37,1.65713e+06,1.63205e+06,1.63205e+06
38,1.76192e+06,1.6195e+06,1.6195e+06
39,1.73445e+06,1.64704e+06,1.6195e+06
40,1.63984e+06,1.60482e+06,1.60482e+06
41,1.73285e+06,1.67914e+06,1.60482e+06
42,1.66066e+06,1.63937e+06,1.60482e+06
43,1.6579e+06,1.59981e+06,1.59981e+06
44,1.60478e+06,1.59074e+06,1.59074e+06
45,1.6431e+06,1.6431e+06,1.59074e+06
46,1.79385e+06,1.64146e+06,1.59074e+06
47,1.63734e+06,1.59512e+06,1.59074e+06
48,1.67367e+06,1.65677e+06,1.59074e+06
49,1.61168e+06,1.59394e+06,1.59074e+06
50,1.77404e+06,1.73381e+06,1.59074e+06
51,1.59679e+06,1.57997e+06,1.57997e+06
52,1.58731e+06,1.58731e+06,1.57997e+06
53,1.64525e+06,1.60032e+06,1.57997e+06
54,1.93499e+06,1.91095e+06,1.57997e+06
55,1.63448e+06,1.6324e+06,1.57997e+06
56,1.77574e+06,1.64585e+06,1.57997e+06
57,2.19733e+06,2.1294e+06,1.57997e+06
58,1.58614e+06,1.58562e+06,1.57997e+06
59,1.92588e+06,1.6168e+06,1.57997e+06
60,1.71429e+06,1.67851e+06,1.57997e+06
61,1.59102e+06,1.58718e+06,1.57997e+06
62,1.6319e+06,1.62907e+06,1.57997e+06
63,1.7501e+06,1.73536e+06,1.57997e+06
64,1.58816e+06,1.58812e+06,1.57997e+06
65,1.9433e+06,1.91849e+06,1.57997e+06
66,1.58144e+06,1.57333e+06,1.57333e+06
67,1.6941e+06,1.66358e+06,1.57333e+06
68,1.74615e+06,1.5861e+06,1.57333e+06
69,1.63545e+06,1.60186e+06,1.57333e+06
70,1.64821e+06,1.63331e+06,1.57333e+06
71,1.79542e+06,1.75851e+06,1.57333e+06
72,2.04431e+06,1.94612e+06,1.57333e+06
73,1.57969e+06,1.57339e+06,1.57333e+06
74,1.61269e+06,1.60319e+06,1.57333e+06
75,1.60928e+06,1.6045e+06,1.57333e+06
76,1.63211e+06,1.6286e+06,1.57333e+06
77,1.57623e+06,1.56982e+06,1.56982e+06
78,1.57598e+06,1.57013e+06,1.56982e+06
79,1.96715e+06,1.92277e+06,1.56982e+06
80,1.91279e+06,1.68206e+06,1.56982e+06
81,1.57916e+06,1.57431e+06,1.56982e+06
82,2.05533e+06,1.85271e+06,1.56982e+06
83,1.69685e+06,1.67813e+06,1.56982e+06
84,1.57466e+06,1.56982e+06,1.56982e+06
85,1.5895e+06,1.585e+06,1.56982e+06
86,1.77247e+06,1.71147e+06,1.56982e+06
87,1.5987e+06,1.597e+06,1.56982e+06
88,1.76632e+06,1.76223e+06,1.56982e+06
89,1.82791e+06,1.80859e+06,1.56982e+06
90,1.82517e+06,1.63021e+06,1.56982e+06
91,2.12235e+06,1.6367e+06,1.56982e+06
92,1.95166e+06,1.80214e+06,1.56982e+06
