iteration,shaken,after_local_search,best
1,3.09545e+06,2.9843e+06,2.9843e+06
2,3.21703e+06,3.03939e+06,2.9843e+06
3,2.96294e+06,2.90595e+06,2.90595e+06
4,2.91664e+06,2.58819e+06,2.58819e+06
5,2.60049e+06,2.60049e+06,2.58819e+06
6,2.71345e+06,2.47372e+06,2.47372e+06
7,2.49116e+06,2.44283e+06,2.44283e+06
8,2.49947e+06,2.29916e+06,2.29916e+06
9,2.30202e+06,2.28451e+06,2.28451e+06
10,2.16993e+06,2.14502e+06,2.14502e+06
11,2.15236e+06,2.14199e+06,2.14199e+06
12,2.16836e+06,2.12799e+06,2.12799e+06
13,2.13207e+06,2.10655e+06,2.10655e+06
14,2.11521e+06,1.91894e+06,1.91894e+06
15,1.99381e+06,1.94911e+06,1.91894e+06
16,2.03154e+06,1.99381e+06,1.91894e+06
17,1.91929e+06,1.87147e+06,1.87147e+06
18,1.90919e+06,1.90059e+06,1.87147e+06
19,1.91656e+06,1.82245e+06,1.82245e+06
20,1.85e+06,1.85e+06,1.82245e+06
21,1.82869e+06,1.80794e+06,1.80794e+06
22,1.81201e+06,1.80384e+06,1.80384e+06
23,1.83033e+06,1.82526e+06,1.80384e+06
24,2.3805e+06,2.14574e+06,1.80384e+06
25,1.82393e+06,1.80332e+06,1.80332e+06
26,1.93854e+06,1.89747e+06,1.80332e+06
27,1.85771e+06,1.85095e+06,1.80332e+06
28,1.91839e+06,1.91431e+06,1.80332e+06
29,1.80826e+06,1.79491e+06,1.79491e+06
30,1.8113e+06,1.80913e+06,1.79491e+06
31,2.18253e+06,2.16943e+06,1.79491e+06
32,1.95349e+06,1.93994e+06,1.79491e+06
33,1.81047e+06,1.81047e+06,1.79491e+06
34,1.86755e+06,1.86465e+06,1.79491e+06
35,2.36312e+06,2.23386e+06,1.79491e+06
36,1.79306e+06,1.73772e+06,1.73772e+06
37,1.73824e+06,1.73824e+06,1.73772e+06
38,1.75315e+06,1.71022e+06,1.71022e+06
39,1.8429e+06,1.81729e+06,1.71022e+06
40,1.71596e+06,1.71596e+06,1.71022e+06
41,1.73676e+06,1.73676e+06,1.71022e+06
42,1.73679e+06,1.73077e+06,1.71022e+06
43,2.30345e+06,2.2997e+06,1.71022e+06
44,1.84518e+06,1.84143e+06,1.71022e+06
45,1.9636e+06,1.94279e+06,1.71022e+06
46,1.73046e+06,1.70802e+06,1.70802e+06
47,1.73792e+06,1.73348e+06,1.70802e+06
48,1.78811e+06,1.78407e+06,1.70802e+06
49,1.82039e+06,1.78306e+06,1.70802e+06
50,1.74302e+06,1.71166e+06,1.70802e+06
51,1.80034e+06,1.72231e+06,1.70802e+06
52,2.19522e+06,2.19395e+06,1.70802e+06
53,1.72128e+06,1.72047e+06,1.70802e+06
54,2.12431e+06,2.10989e+06,1.70802e+06
55,1.71143e+06,1.70574e+06,1.70574e+06
56,1.72239e+06,1.72239e+06,1.70574e+06
57,1.85682e+06,1.84754e+06,1.70574e+06
58,1.69259e+06,1.69259e+06,1.69259e+06
59,1.73271e+06,1.73271e+06,1.69259e+06
60,1.77766e+06,1.74818e+06,1.69259e+06
61,1.88729e+06,1.88729e+06,1.69259e+06
62,1.70448e+06,1.68151e+06,1.68151e+06
63,1.68228e+06,1.67649e+06,1.67649e+06
64,1.71283e+06,1.6639e+06,1.6639e+06
65,1.67738e+06,1.67352e+06,1.6639e+06
66,1.68038e+06,1.68038e+06,1.6639e+06
67,2.26179e+06,2.20258e+06,1.6639e+06
68,2.19855e+06,2.14158e+06,1.6639e+06
69,1.90206e+06,1.87612e+06,1.6639e+06
70,1.68181e+06,1.68181e+06,1.6639e+06
71,1.68851e+06,1.68851e+06,1.6639e+06
72,1.92955e+06,1.90834e+06,1.6639e+06
73,1.76584e+06,1.76574e+06,1.6639e+06
74,1.677e+06,1.67138e+06,1.6639e+06
75,2.05215e+06,2.03093e+06,1.6639e+06
76,1.70963e+06,1.70533e+06,1.6639e+06
77,1.72772e+06,1.72772e+06,1.6639e+06
78,1.64343e+06,1.64182e+06,1.64182e+06
79,1.67178e+06,1.67149e+06,1.64182e+06
80,2.15762e+06,2.10753e+06,1.64182e+06
81,1.69317e+06,1.69317e+06,1.64182e+06
82,1.64689e+06,1.64458e+06,1.64182e+06
83,2.12738e+06,2.10776e+06,1.64182e+06
84,1.69185e+06,1.69002e+06,1.64182e+06
85,1.72327e+06,1.72291e+06,1.64182e+06
86,2.00456e+06,1.98818e+06,1.64182e+06
87,2.04594e+06,1.9669e+06,1.64182e+06
88,1.65241e+06,1.65241e+06,1.64182e+06
89,1.65085e+06,1.65085e+06,1.64182e+06
90,1.66235e+06,1.66235e+06,1.64182e+06
91,1.67431e+06,1.65236e+06,1.64182e+06
92,1.66612e+06,1.63676e+06,1.63676e+06
93,1.84656e+06,1.83333e+06,1.63676e+06
94,1.67176e+06,1.67176e+06,1.63676e+06
95,1.8234e+06,1.81996e+06,1.63676e+06
96,2.01986e+06,2.01895e+06,1.63676e+06
97,2.70031e+06,2.03458e+06,1.63676e+06
98,1.67257e+06,1.66557e+06,1.63676e+06
99,2.31029e+06,2.16775e+06,1.63676e+06
100,2.26484e+06,2.14395e+06,1.63676e+06
101,1.66842e+06,1.66499e+06,1.63676e+06
102,1.87026e+06,1.87026e+06,1.63676e+06
103,1.66954e+06,1.64654e+06,1.63676e+06
104,1.68924e+06,1.67508e+06,1.63676e+06
105,1.65524e+06,1.64275e+06,1.63676e+06
106,1.69975e+06,1.67308e+06,1.63676e+06
107,1.68168e+06,1.68168e+06,1.63676e+06
108,1.70169e+06,1.70169e+06,1.63676e+06
109,1.70194e+06,1.6705e+06,1.63676e+06
110,2.11563e+06,2.08541e+06,1.63676e+06
111,1.66181e+06,1.66181e+06,1.63676e+06
112,1.77509e+06,1.77469e+06,1.63676e+06
113,1.71284e+06,1.66246e+06,1.63676e+06
114,1.71118e+06,1.71118e+06,1.63676e+06
115,1.68084e+06,1.68084e+06,1.63676e+06
116,1.69669e+06,1.6937e+06,1.63676e+06
117,1.65184e+06,1.64076e+06,1.63676e+06
118,1.64189e+06,1.64189e+06,1.63676e+06
119,1.63888e+06,1.63738e+06,1.63676e+06
120,1.7264e+06,1.66977e+06,1.63676e+06
121,1.65944e+06,1.64441e+06,1.63676e+06
122,1.65682e+06,1.65682e+06,1.63676e+06
123,1.81278e+06,1.81249e+06,1.63676e+06
124,2.12814e+06,2.1001e+06,1.63676e+06
125,1.63737e+06,1.63647e+06,1.63647e+06
126,1.67871e+06,1.67785e+06,1.63647e+06
127,1.65139e+06,1.64819e+06,1.63647e+06
128,2.1482e+06,2.1453e+06,1.63647e+06
129,1.65035e+06,1.65006e+06,1.63647e+06
130,1.76784e+06,1.67874e+06,1.63647e+06
131,1.9684e+06,1.94944e+06,1.63647e+06
132,1.6454e+06,1.6454e+06,1.63647e+06
133,1.65876e+06,1.65876e+06,1.63647e+06
134,2.18175e+06,2.16062e+06,1.63647e+06
135,1.65569e+06,1.6546e+06,1.63647e+06
136,2.31351e+06,2.25752e+06,1.63647e+06
137,1.68237e+06,1.68237e+06,1.63647e+06
