generation,best,avg,worst,std
1,2.79032e+06,3502467.202,4259033.675,383565.908
2,2401131.500,3034797.638,3955683.200,337367.351
3,2347145.563,2722566.752,3192191.075,231898.916
4,2117404.775,2515308.811,2871859.613,190054.869
5,2125348.025,2376221.132,2994492.613,187984.304
6,2101760.850,2294680.321,2659239.988,131787.267
7,2025528.475,2266457.779,2631870.613,138424.517
8,1955283.625,2210634.758,2547046.950,124108.387
9,1956028.863,2157208.223,3075068.775,192499.240
10,1863818.675,2067771.123,2520969.625,148784.987
11,1867412.363,2060646.027,3029938.238,236250.164
12,1850078.838,1982333.380,2361270.100,127441.044
13,1824011.450,1939894.252,2257904.775,93724.739
14,1789102.463,1987130.274,2743150.113,187066.200
15,1776402.550,1931481.669,2245859.662,123744.166
16,1745127.138,1872359.757,2135939.950,95816.677
17,1725070.100,1863571.515,2240519.638,102931.282
18,1732062.988,1859537.132,2242362.962,116063.721
19,1732062.988,1830396.216,2253510.612,105778.112
20,1715379.013,1814383.321,2405415.063,112905.611
21,1718847.175,1784463.376,2223625.587,82364.315
22,1702420.138,1771987.325,2077702.163,63102.852
23,1704635.988,1768686.830,2073776.538,73395.698
24,1689726.525,1756751.099,2076044.300,79017.297
25,1694851.850,1745102.110,1887170.050,48819.394
26,1690998.975,1773040.917,2038993.000,83377.767
27,1700246.275,1776682.428,2113158.150,92847.879
28,1689093.263,1770818.955,2026700.125,81691.754
29,1675657.900,1763349.503,2128374.663,90904.575
30,1671320.850,1767191.003,2222949.175,112969.519
31,1680451.725,1770890.605,2187775.287,129697.872
32,1676541.613,1736435.214,1998691.150,58810.404
33,1671375.150,1764933.547,2146553.650,120617.964
34,1666563.938,1729176.412,2072858.925,85788.651
35,1666613.138,1770270.163,2984810.825,217813.689
36,1658586.075,1748989.771,2116496.888,120390.160
37,1657731.563,1706482.037,1979133.700,53781.061
38,1657731.563,1717067.083,2016486.113,86329.058
39,1659496.600,1737437.572,2007618.600,100824.344
40,1658033.725,1730706.474,2196818.125,103790.888
41,1656019.338,1723394.675,2314639.612,128591.304
42,1657038.038,1717248.618,2062209.213,91022.240
43,1653737.863,1702185.047,1987567.550,67140.549
