generation,best,avg,worst,std
1,2.49699e+06,3408547.321,4593168.387,436091.705
2,2411838.275,2951688.843,4429541.888,409763.897
3,2188840.862,2660864.620,3504132.325,292492.194
4,2125800.150,2423962.991,3448252.688,242834.190
5,1955001.250,2265888.617,3380900.825,245890.479
6,1890919.600,2114180.269,2672732.575,168550.252
7,1871360.900,2023542.090,2277925.525,109808.378
8,1862137.063,2027704.637,3015909.487,197256.667
9,1850828.238,1961802.272,2277808.850,96987.307
10,1798209.888,1919773.092,2198648.513,94563.133
11,1753962.038,1924969.422,2422073.487,148894.791
12,1752685.613,1903928.568,2234160.900,115282.883
13,1715895.188,1855530.457,2188131.275,101775.702
14,1705935.888,1823134.242,2137410.000,74697.921
15,1706624.838,1806255.387,2126592.275,64285.784
16,1718026.438,1848787.590,2173576.638,111508.985
17,1668889.438,1827497.410,2307161.488,123348.846
18,1694675.938,1805095.376,2337465.987,122899.935
19,1670318.100,1763391.972,1923665.513,44861.871
20,1698416.313,1782490.774,2173226.687,89295.999
21,1675629.700,1820944.029,3137498.950,239607.442
22,1684971.413,1765255.142,2202881.863,99918.236
23,1667522.788,1848797.388,2461677.188,203873.597
24,1660339.663,1789179.117,3006845.188,206528.218
25,1674363.738,1747715.537,2029844.388,63397.707
26,1676232.538,1773268.702,2221691.200,131566.014
27,1677841.213,1791428.758,2123370.313,117756.689
28,1673356.350,1802295.791,2361287.125,156628.563
29,1652842.975,1752327.652,2167050.100,110504.948
30,1648217.900,1738542.889,2084681.000,97064.252
31,1641143.950,1726757.175,2143954.738,102951.104
32,1648009.288,1728238.277,2154006.188,116838.439
33,1647063.438,1731197.591,2113518.925,115139.428
34,1643001.888,1715193.460,2070604.887,101502.266
35,1644439.713,1692991.828,2176058.425,81581.669
36,1635893.650,1697300.178,2142644.850,95411.683
37,1626180.163,1715960.053,2456593.250,154085.069
38,1616221.663,1666890.620,1942729.875,59452.190
39,1611746.088,1665823.384,2001056.713,67660.739
40,1613355.763,1687301.026,2296524.575,131601.964
41,1613185.138,1676039.075,1941634.975,74128.075
42,1617451.775,1703456.436,2158605.775,120026.900
43,1613749.625,1738726.088,3031563.038,239345.284
44,1613749.625,1669765.894,1967389.238,62275.978
45,1612720.775,1673690.160,1994385.500,80504.283
46,1607581.313,1666634.314,2441268.175,137997.937
47,1606854.375,1669006.238,2094856.213,104691.515
48,1607964.663,1705874.172,2050844.663,123454.675
49,1609087.825,1672648.540,2055151.075,100267.834
50,1608403.875,1675742.391,2079834.113,109365.261
51,1609338.213,1655436.828,2019000.463,69402.961
52,1607678.063,1656911.643,1992633.863,76369.244
53,1608325.163,1651659.346,1976779.175,76250.006
54,1606106.963,1658398.648,2189513.663,111711.461
55,1608403.875,1637968.529,1882348.250,44993.209
56,1606590.713,1662876.549,2134702.262,108170.670
57,1611535.613,1665956.567,2109101.738,121595.498
58,1606321.213,1658324.831,2211735.488,111839.408
59,1607865.588,1654527.930,2209941.713,107945.064
60,1606102.700,1668436.471,2073435.213,113119.808
61,1604007.850,1642638.206,1999180.288,62574.047
62,1604370.938,1654838.995,2133099.825,116289.065
63,1605090.075,1678713.710,3021405.750,227435.172
64,1604832.475,1640691.214,1855030.375,50924.294
65,1605196.888,1647267.193,2057456.700,92273.231
66,1606219.013,1652274.142,2134127.250,97617.987
67,1606411.000,1667966.678,2143661.650,105338.157
68,1605395.838,1657815.574,2137241.288,100930.682
69,1604650.450,1643051.386,1930327.388,64149.082
70,1605844.988,1645337.145,1933434.638,66545.111
71,1606761.400,1645056.310,1987752.838,72884.472
72,1605930.338,1646722.613,2051831.838,75208.249
73,1606006.613,1663397.860,2203848.750,110397.548
74,1606113.475,1640151.334,1933563.050,53504.129
75,1606914.588,1645566.975,2006503.025,68866.846
76,1603557.725,1696309.077,2171472.712,153159.696
77,1603557.725,1643080.268,1987338.750,70854.136
78,1605406.900,1638917.986,2064522.288,75133.693
79,1603557.963,1641481.726,2000198.113,68155.518
80,1603649.663,1656459.444,2086922.288,111346.707
81,1603671.163,1690680.758,2135415.662,146184.514
82,1605550.825,1641235.573,1770840.513,42504.225
83,1604983.488,1640577.750,1996223.988,63290.921
84,1604983.488,1652859.664,2146998.187,116080.726
85,1606361.813,1640814.764,1884573.088,60850.516
86,1605416.488,1631380.433,1842575.463,44716.300
87,1605882.175,1659140.975,2390350.388,138556.040
88,1606706.238,1646113.071,2054508.950,77282.365
89,1606354.513,1643000.604,1940878.512,61244.126
90,1604749.500,1651202.292,2175827.850,117147.153
91,1604866.675,1649230.499,2132413.187,84090.949
92,1605851.350,1653855.910,2103951.300,106184.377
93,1604006.163,1645808.995,1970692.488,65396.825
94,1607357.750,1653780.183,2005286.112,99503.149
95,1605981.250,1632685.841,1757396.050,32488.340
96,1605934.400,1639552.776,2030128.738,68264.816
97,1603705.638,1627773.668,1731087.700,29478.217
98,1604097.900,1644735.240,1889399.488,69483.476
99,1601280.650,1622462.314,1703012.588,24821.950
100,1601280.650,1667617.515,2937275.525,208454.609
101,1599301.850,1695820.264,2240189.875,160562.113
102,1600322.950,1638477.941,1980383.425,70755.447
103,1601523.738,1701608.387,2079021.775,147653.046
104,1602310.188,1654929.193,2110418.587,89213.531
105,1600783.525,1677764.630,1993016.738,115578.915
106,1602401.763,1703149.021,2148249.337,159384.979
107,1602401.763,1698006.514,2147059.287,160976.053
108,1600852.338,1643420.094,1992047.213,64019.289
109,1598526.563,1652594.698,2168136.637,104397.309
110,1598474.013,1635254.981,2018849.400,70524.647
111,1598474.013,1663128.516,2172690.625,141263.193
112,1598456.738,1636485.124,1972903.988,72324.800
113,1597049.575,1662255.347,2190627.500,123728.600
114,1599907.613,1650028.780,2075664.200,99758.469
115,1600161.800,1635221.517,1833321.825,48686.510
116,1600962.175,1686178.971,2994232.500,226913.200
117,1598300.238,1672925.391,2218297.387,134020.391
118,1599556.550,1684028.759,2120699.038,138724.097
119,1600389.325,1653902.638,2037643.075,105280.412
120,1598936.750,1666547.466,2960570.813,221239.914
121,1598936.750,1650977.629,3002901.763,217659.229
122,1597805.150,1635429.957,2140152.575,86680.046
123,1595301.388,1636271.248,1891531.963,57381.688
124,1595782.225,1642249.319,2142074.650,97100.224
125,1596183.425,1635341.081,1952280.038,75674.446
126,1595110.875,1685842.602,2186059.038,152455.412
127,1595160.275,1647263.911,1964996.400,73824.666
128,1587951.600,1661169.050,1949155.950,75753.599
129,1587987.600,1692257.382,2161164.938,140386.378
130,1587987.600,1679063.959,1980850.800,114340.019
131,1590668.850,1718129.785,3374173.200,282587.748
132,1594933.525,1661409.345,2096809.675,88606.367
133,1594213.025,1649719.262,1998824.800,84487.958
134,1594213.025,1666852.117,2393073.925,145022.582
135,1592204.188,1666774.898,1991575.863,108341.647
136,1594842.200,1641929.666,1853141.213,60341.696
137,1594325.275,1624054.753,1712212.600,32918.478
138,1595608.438,1647298.146,1912506.925,81490.134
139,1593252.775,1620959.264,1729443.425,30631.022
140,1593026.650,1655442.111,2096047.600,105291.848
141,1591188.150,1640538.839,1936215.388,71099.577
142,1592334.650,1683911.016,2982827.050,224273.919
143,1593026.650,1632465.623,2068647.275,75264.299
144,1595728.863,1640229.544,1980510.438,80577.074
145,1594905.663,1618944.874,1705145.613,26732.876
146,1594662.338,1627682.057,1872917.213,49873.682
147,1594378.238,1661985.815,2178279.200,137186.955
148,1590025.650,1625339.239,1852819.725,49044.287
149,1592877.013,1667708.997,2840478.713,208806.745
150,1590538.150,1680879.139,2860332.538,210322.520
151,1591105.488,1660583.051,3000146.625,223100.517
152,1590474.625,1665305.072,2956471.013,216018.253
153,1593792.613,1643215.548,2109749.862,98435.924
154,1593587.513,1625185.133,1834212.988,48776.417
155,1590538.150,1647455.836,2099964.600,95222.181
156,1589986.838,1632747.468,2214163.325,109517.178
157,1589665.275,1661760.056,2135551.062,141466.240
158,1589665.275,1630120.490,1962096.788,68714.558
159,1589601.750,1662601.886,2375188.550,153180.153
160,1589226.950,1622811.327,1992018.275,66771.675
161,1590647.375,1656778.600,2130240.337,132640.320
162,1589872.963,1662832.507,2118579.663,129919.775
163,1590731.600,1732077.235,3038151.650,257574.754
164,1584732.825,1675672.568,2179765.638,162227.812
165,1590528.988,1694155.929,2156270.300,150460.206
166,1591455.088,1668155.032,2158475.512,113718.763
167,1590751.388,1673591.967,2140421.688,136700.999
168,1590751.388,1677725.340,2850253.063,203521.482
169,1590341.388,1650146.073,2162562.300,117859.331
170,1591626.675,1673213.511,2144258.288,162868.787
171,1591065.738,1628679.313,2127639.138,92069.423
172,1591229.438,1663648.750,2134006.812,128545.914
173,1591318.725,1678429.244,2127111.363,134566.498
174,1592796.738,1682539.423,2165902.175,143634.399
175,1592796.738,1631315.381,1726882.900,41293.829
176,1592539.638,1660632.518,2130008.750,131310.205
177,1592160.750,1662566.840,2111030.000,125765.865
178,1590244.425,1680749.102,2142308.100,162536.083
179,1590976.963,1657142.657,2142813.975,125951.372
180,1590988.475,1676596.255,2134978.537,145092.994
181,1589921.813,1662983.879,2125414.637,130235.340
182,1590285.100,1640632.096,2153928.688,120039.084
183,1589934.175,1667408.291,2328603.950,149053.104
184,1590455.725,1662938.062,2136431.688,114239.749
185,1591428.413,1695868.744,2257164.300,174867.472
186,1591883.875,1694014.070,2147668.112,158767.103
187,1587566.738,1669625.240,2166020.750,107953.852
188,1587440.563,1699470.957,2152194.237,174422.693
189,1593377.088,1667846.083,2160194.513,141847.192
190,1590588.738,1677468.559,2155944.487,146499.154
191,1589013.313,1650647.444,2131534.650,111557.071
192,1589013.313,1671236.211,2206452.763,153121.176
193,1589473.838,1711392.404,2844693.263,247057.799
194,1587927.700,1732072.285,2206087.238,197560.218
195,1590159.175,1713512.699,2128753.750,159878.882
196,1589560.375,1715674.148,2216928.500,182454.810
197,1588611.013,1727684.450,2875179.613,242666.315
198,1588792.025,1735241.486,2875342.213,291292.020
199,1592151.688,1713642.753,2214626.725,185863.716
200,1592282.738,1681269.007,2225257.388,159068.182
201,1588509.950,1738916.655,2514114.125,238013.377
202,1591590.675,1705098.671,2125550.188,133099.244
203,1595840.138,1748447.467,2851770.788,237562.300
204,1594667.863,1717261.964,2287233.012,173380.861
205,1598928.413,1702295.825,2175370.613,151776.395
206,1595269.950,1719588.988,2197143.050,167941.911
207,1594789.113,1674286.076,2103148.975,108941.797
208,1592898.088,1697291.708,2259379.050,168437.936
209,1597711.275,1666300.586,2125156.337,97596.564
210,1597230.200,1668855.926,2193509.038,112107.589
211,1600958.425,1699742.421,2352882.538,156815.831
212,1603256.425,1750892.706,2243001.050,188017.370
