iteration,shaken,after_local_search,best
1,2.72975e+06,2.19519e+06,2.19519e+06
2,2.26742e+06,1.95419e+06,1.95419e+06
3,1.9607e+06,1.87487e+06,1.87487e+06
4,1.87485e+06,1.86779e+06,1.86779e+06
5,1.87505e+06,1.86238e+06,1.86238e+06
6,1.86887e+06,1.71099e+06,1.71099e+06
7,1.71213e+06,1.70597e+06,1.70597e+06
8,1.70643e+06,1.69692e+06,1.69692e+06
9,1.84912e+06,1.8277e+06,1.69692e+06
10,1.76227e+06,1.74315e+06,1.69692e+06
11,1.72122e+06,1.71634e+06,1.69692e+06
12,1.70702e+06,1.69217e+06,1.69217e+06
13,1.80706e+06,1.79693e+06,1.69217e+06
14,2.44205e+06,2.35929e+06,1.69217e+06
15,1.70925e+06,1.68366e+06,1.68366e+06
16,1.70376e+06,1.69368e+06,1.68366e+06
17,2.25192e+06,2.23186e+06,1.68366e+06
18,2.24964e+06,2.23452e+06,1.68366e+06
19,1.68813e+06,1.68668e+06,1.68366e+06
20,1.7009e+06,1.7009e+06,1.68366e+06
21,1.78679e+06,1.65908e+06,1.65908e+06
22,1.66668e+06,1.66217e+06,1.65908e+06
23,1.74657e+06,1.71209e+06,1.65908e+06
24,1.74531e+06,1.7437e+06,1.65908e+06
25,1.66369e+06,1.65776e+06,1.65776e+06
26,1.66389e+06,1.66176e+06,1.65776e+06
27,2.16565e+06,2.06289e+06,1.65776e+06
28,1.73924e+06,1.68683e+06,1.65776e+06
29,1.68702e+06,1.68689e+06,1.65776e+06
30,1.7261e+06,1.70666e+06,1.65776e+06
31,2.01573e+06,1.75867e+06,1.65776e+06
32,1.76602e+06,1.72001e+06,1.65776e+06
33,2.06349e+06,2.0117e+06,1.65776e+06
34,1.71626e+06,1.71626e+06,1.65776e+06
35,1.66531e+06,1.66518e+06,1.65776e+06
36,1.68462e+06,1.67769e+06,1.65776e+06
37,2.13226e+06,2.07849e+06,1.65776e+06
38,1.66612e+06,1.65763e+06,1.65763e+06
39,1.67352e+06,1.6596e+06,1.65763e+06
40,1.65458e+06,1.65458e+06,1.65458e+06
41,1.88095e+06,1.76192e+06,1.65458e+06
42,1.71486e+06,1.70504e+06,1.65458e+06
43,1.67889e+06,1.67813e+06,1.65458e+06
44,1.77606e+06,1.68636e+06,1.65458e+06
45,1.8734e+06,1.78005e+06,1.65458e+06
46,1.85829e+06,1.8111e+06,1.65458e+06
47,1.82211e+06,1.81357e+06,1.65458e+06
48,1.70358e+06,1.68754e+06,1.65458e+06
49,1.70665e+06,1.70234e+06,1.65458e+06
50,1.67275e+06,1.6634e+06,1.65458e+06
51,1.68816e+06,1.68212e+06,1.65458e+06
52,1.67244e+06,1.66134e+06,1.65458e+06
53,2.1197e+06,1.67453e+06,1.65458e+06
54,1.67932e+06,1.67732e+06,1.65458e+06
55,1.73181e+06,1.72727e+06,1.65458e+06
56,1.67329e+06,1.6723e+06,1.65458e+06
57,1.714e+06,1.71283e+06,1.65458e+06
58,1.76081e+06,1.69472e+06,1.65458e+06
59,1.66195e+06,1.66119e+06,1.65458e+06
60,1.78376e+06,1.75464e+06,1.65458e+06
61,2.30109e+06,2.21238e+06,1.65458e+06
62,1.71532e+06,1.70477e+06,1.65458e+06
63,1.70265e+06,1.64472e+06,1.64472e+06
64,1.66396e+06,1.64807e+06,1.64472e+06
65,1.73258e+06,1.72296e+06,1.64472e+06
66,1.81558e+06,1.75694e+06,1.64472e+06
67,1.67846e+06,1.66818e+06,1.64472e+06
68,2.10825e+06,2.09638e+06,1.64472e+06
69,1.66754e+06,1.65858e+06,1.64472e+06
70,1.66701e+06,1.66416e+06,1.64472e+06
71,1.6739e+06,1.66802e+06,1.64472e+06
72,1.76509e+06,1.74017e+06,1.64472e+06
73,1.73515e+06,1.71905e+06,1.64472e+06
74,1.65782e+06,1.65666e+06,1.64472e+06
75,2.10492e+06,1.96147e+06,1.64472e+06
76,1.67509e+06,1.66444e+06,1.64472e+06
77,1.65942e+06,1.65586e+06,1.64472e+06
78,2.14624e+06,2.09551e+06,1.64472e+06
79,1.67468e+06,1.65731e+06,1.64472e+06
