iteration,shaken,after_local_search,best
1,2.88727e+06,2.45564e+06,2.45564e+06
2,2.47212e+06,2.06625e+06,2.06625e+06
3,2.04234e+06,1.88371e+06,1.88371e+06
4,1.89102e+06,1.87747e+06,1.87747e+06
5,1.92772e+06,1.88515e+06,1.87747e+06
6,1.91582e+06,1.87977e+06,1.87747e+06
7,1.88271e+06,1.86873e+06,1.86873e+06
8,1.87806e+06,1.85342e+06,1.85342e+06
9,1.89986e+06,1.76655e+06,1.76655e+06
10,2.26254e+06,2.15344e+06,1.76655e+06
11,1.74747e+06,1.742e+06,1.742e+06
12,1.73787e+06,1.72651e+06,1.72651e+06
13,1.96559e+06,1.94543e+06,1.72651e+06
14,1.72991e+06,1.72732e+06,1.72651e+06
15,1.71133e+06,1.71088e+06,1.71088e+06
16,1.76471e+06,1.7509e+06,1.71088e+06
17,1.72848e+06,1.71344e+06,1.71088e+06
18,1.76235e+06,1.75426e+06,1.71088e+06
19,1.71855e+06,1.70531e+06,1.70531e+06
20,1.78202e+06,1.76728e+06,1.70531e+06
21,1.70926e+06,1.68497e+06,1.68497e+06
22,1.88346e+06,1.84958e+06,1.68497e+06
23,1.71254e+06,1.67002e+06,1.67002e+06
24,1.75555e+06,1.75439e+06,1.67002e+06
25,1.67113e+06,1.67059e+06,1.67002e+06
26,1.66648e+06,1.64928e+06,1.64928e+06
27,1.648e+06,1.64564e+06,1.64564e+06
28,1.69401e+06,1.69291e+06,1.64564e+06
29,1.65566e+06,1.65532e+06,1.64564e+06
30,1.65423e+06,1.63676e+06,1.63676e+06
31,1.71851e+06,1.70285e+06,1.63676e+06
32,2.94164e+06,2.93915e+06,1.63676e+06
33,1.66153e+06,1.65295e+06,1.63676e+06
34,1.63707e+06,1.63707e+06,1.63676e+06
35,1.6634e+06,1.65216e+06,1.63676e+06
36,1.6948e+06,1.69363e+06,1.63676e+06
37,2.1735e+06,2.1255e+06,1.63676e+06
38,1.7867e+06,1.7827e+06,1.63676e+06
39,2.09393e+06,1.66635e+06,1.63676e+06
40,1.67202e+06,1.66701e+06,1.63676e+06
41,1.6651e+06,1.6377e+06,1.63676e+06
42,1.72254e+06,1.72244e+06,1.63676e+06
43,1.64929e+06,1.6368e+06,1.63676e+06
44,1.6551e+06,1.63896e+06,1.63676e+06
45,1.66085e+06,1.65778e+06,1.63676e+06
46,1.66108e+06,1.65108e+06,1.63676e+06
47,1.68496e+06,1.67708e+06,1.63676e+06
48,1.78155e+06,1.77648e+06,1.63676e+06
49,1.67736e+06,1.67736e+06,1.63676e+06
50,1.67303e+06,1.64956e+06,1.63676e+06
51,1.84083e+06,1.82451e+06,1.63676e+06
52,1.63816e+06,1.63163e+06,1.63163e+06
53,1.65161e+06,1.65032e+06,1.63163e+06
54,1.68236e+06,1.67861e+06,1.63163e+06
55,1.6417e+06,1.64021e+06,1.63163e+06
56,1.69686e+06,1.62547e+06,1.62547e+06
57,1.69166e+06,1.66429e+06,1.62547e+06
58,1.66e+06,1.62534e+06,1.62534e+06
59,1.6381e+06,1.63592e+06,1.62534e+06
60,1.95784e+06,1.90991e+06,1.62534e+06
61,2.11535e+06,1.97517e+06,1.62534e+06
62,1.70452e+06,1.70346e+06,1.62534e+06
63,1.6255e+06,1.62321e+06,1.62321e+06
64,2.12287e+06,2.11311e+06,1.62321e+06
65,1.68394e+06,1.68394e+06,1.62321e+06
66,1.8065e+06,1.79636e+06,1.62321e+06
67,1.63738e+06,1.63585e+06,1.62321e+06
68,2.15246e+06,2.10698e+06,1.62321e+06
69,1.74755e+06,1.74735e+06,1.62321e+06
70,1.70965e+06,1.70938e+06,1.62321e+06
71,2.24381e+06,1.69104e+06,1.62321e+06
72,1.7937e+06,1.78762e+06,1.62321e+06
73,1.73098e+06,1.72608e+06,1.62321e+06
74,1.88055e+06,1.86455e+06,1.62321e+06
75,1.62145e+06,1.61822e+06,1.61822e+06
