iteration,shaken,after_local_search,best
1,2.94466e+06,2.11689e+06,2.11689e+06
2,2.13405e+06,2.00298e+06,2.00298e+06
3,1.9946e+06,1.97405e+06,1.97405e+06
4,2.59836e+06,2.543e+06,1.97405e+06
5,1.97854e+06,1.9321e+06,1.9321e+06
6,1.94015e+06,1.90816e+06,1.90816e+06
7,1.9081e+06,1.80055e+06,1.80055e+06
8,1.81963e+06,1.74425e+06,1.74425e+06
9,2.20838e+06,2.15554e+06,1.74425e+06
10,1.74943e+06,1.74943e+06,1.74425e+06
11,1.74821e+06,1.73153e+06,1.73153e+06
12,1.93938e+06,1.71679e+06,1.71679e+06
13,1.73557e+06,1.72404e+06,1.71679e+06
14,1.779e+06,1.7751e+06,1.71679e+06
15,1.92426e+06,1.83722e+06,1.71679e+06
16,1.75191e+06,1.72768e+06,1.71679e+06
17,1.83925e+06,1.83635e+06,1.71679e+06
18,1.74637e+06,1.68896e+06,1.68896e+06
19,1.69714e+06,1.6762e+06,1.6762e+06
20,1.75815e+06,1.75029e+06,1.6762e+06
21,1.98376e+06,1.81072e+06,1.6762e+06
22,2.25003e+06,2.12966e+06,1.6762e+06
23,1.96872e+06,1.82685e+06,1.6762e+06
24,2.2606e+06,1.7673e+06,1.6762e+06
25,1.71984e+06,1.70152e+06,1.6762e+06
26,1.70772e+06,1.69628e+06,1.6762e+06
27,1.72098e+06,1.72053e+06,1.6762e+06
28,1.69043e+06,1.69043e+06,1.6762e+06
29,1.69932e+06,1.6804e+06,1.6762e+06
30,1.90335e+06,1.86955e+06,1.6762e+06
31,2.19369e+06,2.16481e+06,1.6762e+06
32,1.73384e+06,1.71175e+06,1.6762e+06
33,2.23449e+06,2.21132e+06,1.6762e+06
34,2.33042e+06,2.03135e+06,1.6762e+06
35,1.73355e+06,1.65386e+06,1.65386e+06
36,1.88286e+06,1.87744e+06,1.65386e+06
37,2.07793e+06,1.65881e+06,1.65386e+06
38,1.65521e+06,1.6548e+06,1.65386e+06
39,1.87904e+06,1.85176e+06,1.65386e+06
40,1.82869e+06,1.81263e+06,1.65386e+06
41,1.66466e+06,1.65908e+06,1.65386e+06
42,1.73979e+06,1.73938e+06,1.65386e+06
43,1.81711e+06,1.73392e+06,1.65386e+06
44,1.69082e+06,1.67502e+06,1.65386e+06
45,1.84644e+06,1.82609e+06,1.65386e+06
46,2.35602e+06,2.28558e+06,1.65386e+06
47,1.66205e+06,1.65609e+06,1.65386e+06
48,1.65486e+06,1.65378e+06,1.65378e+06
49,1.66008e+06,1.65531e+06,1.65378e+06
50,1.68022e+06,1.66068e+06,1.65378e+06
51,1.87631e+06,1.87286e+06,1.65378e+06
52,1.66165e+06,1.66165e+06,1.65378e+06
53,1.80634e+06,1.79735e+06,1.65378e+06
54,1.6806e+06,1.67538e+06,1.65378e+06
55,1.68629e+06,1.66323e+06,1.65378e+06
56,1.69389e+06,1.67083e+06,1.65378e+06
57,1.72428e+06,1.69322e+06,1.65378e+06
58,2.15439e+06,2.0957e+06,1.65378e+06
59,1.67205e+06,1.67205e+06,1.65378e+06
60,1.87655e+06,1.87472e+06,1.65378e+06
61,1.69385e+06,1.683e+06,1.65378e+06
62,2.19337e+06,2.07992e+06,1.65378e+06
63,1.71542e+06,1.70703e+06,1.65378e+06
64,1.68473e+06,1.6843e+06,1.65378e+06
65,2.19579e+06,1.70523e+06,1.65378e+06
66,1.76234e+06,1.66345e+06,1.65378e+06
67,1.7073e+06,1.70548e+06,1.65378e+06
68,2.15975e+06,2.13502e+06,1.65378e+06
69,1.6984e+06,1.69116e+06,1.65378e+06
70,2.18128e+06,2.04488e+06,1.65378e+06
71,1.68895e+06,1.67565e+06,1.65378e+06
72,2.13531e+06,2.10677e+06,1.65378e+06
73,1.65347e+06,1.65341e+06,1.65341e+06
74,1.65446e+06,1.65446e+06,1.65341e+06
75,1.72203e+06,1.71216e+06,1.65341e+06
76,2.00551e+06,1.99544e+06,1.65341e+06
77,1.65197e+06,1.63966e+06,1.63966e+06
78,1.64497e+06,1.64464e+06,1.63966e+06
79,1.65102e+06,1.64795e+06,1.63966e+06
80,1.70592e+06,1.70551e+06,1.63966e+06
81,1.6759e+06,1.67556e+06,1.63966e+06
82,1.64404e+06,1.63651e+06,1.63651e+06
83,1.9077e+06,1.86647e+06,1.63651e+06
84,1.65595e+06,1.65173e+06,1.63651e+06
85,1.80276e+06,1.73862e+06,1.63651e+06
86,1.67677e+06,1.67192e+06,1.63651e+06
87,1.70881e+06,1.70242e+06,1.63651e+06
88,1.72659e+06,1.67537e+06,1.63651e+06
89,1.64723e+06,1.63601e+06,1.63601e+06
90,1.63672e+06,1.6099e+06,1.6099e+06
91,2.06543e+06,2.03727e+06,1.6099e+06
92,2.14826e+06,2.1262e+06,1.6099e+06
93,1.63767e+06,1.62901e+06,1.6099e+06
94,1.61414e+06,1.61414e+06,1.6099e+06
95,1.6271e+06,1.62595e+06,1.6099e+06
96,1.62969e+06,1.62875e+06,1.6099e+06
97,1.65153e+06,1.64955e+06,1.6099e+06
98,2.06813e+06,2.00967e+06,1.6099e+06
99,1.62426e+06,1.61534e+06,1.6099e+06
100,1.62046e+06,1.61675e+06,1.6099e+06
101,2.13117e+06,2.12619e+06,1.6099e+06
102,1.83339e+06,1.82818e+06,1.6099e+06
103,1.61554e+06,1.60038e+06,1.60038e+06
104,1.60045e+06,1.59729e+06,1.59729e+06
105,1.81756e+06,1.80087e+06,1.59729e+06
106,1.68392e+06,1.65968e+06,1.59729e+06
107,1.61558e+06,1.61448e+06,1.59729e+06
108,1.59697e+06,1.5898e+06,1.5898e+06
109,1.59901e+06,1.59073e+06,1.5898e+06
110,1.66878e+06,1.66178e+06,1.5898e+06
111,2.07683e+06,2.03859e+06,1.5898e+06
112,1.67928e+06,1.58879e+06,1.58879e+06
113,1.69343e+06,1.68289e+06,1.58879e+06
114,2.04901e+06,2.03844e+06,1.58879e+06
115,1.61042e+06,1.60812e+06,1.58879e+06
116,1.92901e+06,1.92536e+06,1.58879e+06
117,1.71201e+06,1.71201e+06,1.58879e+06
118,1.86234e+06,1.85749e+06,1.58879e+06
119,1.80449e+06,1.61486e+06,1.58879e+06
120,1.61715e+06,1.61349e+06,1.58879e+06
121,1.94744e+06,1.93387e+06,1.58879e+06
122,1.60419e+06,1.60304e+06,1.58879e+06
123,1.61072e+06,1.60595e+06,1.58879e+06
124,1.6235e+06,1.62232e+06,1.58879e+06
125,1.69077e+06,1.67014e+06,1.58879e+06
126,2.03131e+06,1.99684e+06,1.58879e+06
127,1.59572e+06,1.59311e+06,1.58879e+06
128,1.59982e+06,1.59125e+06,1.58879e+06
129,1.73989e+06,1.73478e+06,1.58879e+06
130,2.13081e+06,1.71836e+06,1.58879e+06
131,1.61962e+06,1.59864e+06,1.58879e+06
132,1.59663e+06,1.59606e+06,1.58879e+06
133,1.74171e+06,1.72747e+06,1.58879e+06
134,1.63526e+06,1.63493e+06,1.58879e+06
135,1.61966e+06,1.61966e+06,1.58879e+06
136,1.88657e+06,1.8854e+06,1.58879e+06
137,1.60794e+06,1.60591e+06,1.58879e+06
138,1.67764e+06,1.67491e+06,1.58879e+06
139,2.29783e+06,1.85069e+06,1.58879e+06
140,1.60586e+06,1.60586e+06,1.58879e+06
141,1.83346e+06,1.83055e+06,1.58879e+06
142,1.69078e+06,1.64517e+06,1.58879e+06
143,1.61798e+06,1.59779e+06,1.58879e+06
144,1.62089e+06,1.61101e+06,1.58879e+06
145,2.1175e+06,2.10311e+06,1.58879e+06
146,1.64194e+06,1.64194e+06,1.58879e+06
147,2.14237e+06,2.14237e+06,1.58879e+06
148,1.69479e+06,1.69479e+06,1.58879e+06
149,1.60156e+06,1.60156e+06,1.58879e+06
150,1.64744e+06,1.6156e+06,1.58879e+06
151,1.60048e+06,1.59962e+06,1.58879e+06
152,1.60696e+06,1.60696e+06,1.58879e+06
153,1.60992e+06,1.5964e+06,1.58879e+06
154,2.25284e+06,1.86359e+06,1.58879e+06
155,1.61425e+06,1.61064e+06,1.58879e+06
156,1.66586e+06,1.66586e+06,1.58879e+06
157,1.62771e+06,1.62471e+06,1.58879e+06
158,1.59344e+06,1.59344e+06,1.58879e+06
159,1.60188e+06,1.59161e+06,1.58879e+06
160,2.03963e+06,1.97632e+06,1.58879e+06
161,1.59371e+06,1.59371e+06,1.58879e+06
162,2.06929e+06,1.62489e+06,1.58879e+06
163,1.59984e+06,1.5909e+06,1.58879e+06
164,1.94079e+06,1.93801e+06,1.58879e+06
165,1.62369e+06,1.62102e+06,1.58879e+06
166,1.71322e+06,1.58822e+06,1.58822e+06
167,1.60804e+06,1.60804e+06,1.58822e+06
168,1.87671e+06,1.87404e+06,1.58822e+06
169,1.62259e+06,1.62259e+06,1.58822e+06
170,1.59657e+06,1.59588e+06,1.58822e+06
171,1.64229e+06,1.63229e+06,1.58822e+06
172,1.85e+06,1.82781e+06,1.58822e+06
173,1.63126e+06,1.61607e+06,1.58822e+06
174,1.63193e+06,1.61681e+06,1.58822e+06
175,1.70475e+06,1.65796e+06,1.58822e+06
176,1.68377e+06,1.68227e+06,1.58822e+06
177,1.65013e+06,1.63871e+06,1.58822e+06
178,1.58772e+06,1.58772e+06,1.58772e+06
179,1.61797e+06,1.61797e+06,1.58772e+06
180,2.17895e+06,2.14475e+06,1.58772e+06
181,1.98302e+06,1.7174e+06,1.58772e+06
182,1.71968e+06,1.62492e+06,1.58772e+06
183,1.63983e+06,1.60492e+06,1.58772e+06
184,1.64667e+06,1.64224e+06,1.58772e+06
