generation,best,avg,worst,std
1,2.48595e+06,3469426.849,4690461.850,451604.170
2,2213299.413,2823024.229,3547349.262,258626.227
3,2083604.625,2452356.238,2945546.000,174543.441
4,1954146.413,2240059.805,3417894.850,174218.089
5,1914372.838,2122706.391,3222097.363,156636.386
6,1826966.538,2043273.088,2460190.963,122947.691
7,1746811.913,1969139.280,3288196.700,178714.015
8,1734152.312,1887424.294,2199684.888,93641.254
9,1700267.538,1853880.732,3279644.287,183470.585
10,1669768.725,1807895.172,2139450.288,96923.064
11,1666592.212,1801682.005,2212380.700,121823.104
12,1655964.762,1773158.533,2251019.050,118347.219
13,1638359.863,1755046.572,2524819.463,152292.139
14,1618519.825,1706765.658,2180578.800,93961.495
15,1605353.288,1681111.785,2023833.625,84687.207
16,1604244.913,1671350.990,2254649.038,111258.719
17,1597032.012,1637551.452,1961161.137,59098.552
18,1593815.088,1621078.037,1824179.100,33046.698
19,1593215.713,1617539.278,1942494.225,51399.385
20,1588223.400,1626876.960,2030961.513,80921.733
21,1588223.400,1617439.397,2091804.900,66993.302
22,1584131.450,1606286.980,1803630.650,35327.565
23,1582835.288,1603222.952,1847965.175,40825.521
24,1577687.850,1615460.542,2944139.450,150521.692
25,1577160.425,1606930.022,2076270.188,65736.519
26,1573443.688,1614151.445,2938423.287,147926.973
27,1573443.688,1599812.415,1956196.400,57859.153
28,1572087.250,1622847.031,2936508.362,154180.466
29,1570575.575,1602278.673,1952727.100,53583.137
30,1570035.463,1604656.859,2186007.212,94110.099
31,1569518.188,1588608.927,1796140.100,33184.500
32,1568985.363,1604236.765,1933822.100,67677.484
33,1568985.363,1597618.033,2064879.875,68253.073
34,1568884.300,1587588.661,1829953.563,38879.541
35,1565460.313,1591190.506,2026463.725,59053.804
36,1565237.913,1582114.420,1789875.675,37953.994
37,1565136.850,1603797.611,2093867.563,100613.262
38,1565136.850,1596798.884,2109140.075,94795.335
39,1565136.850,1617560.892,2114689.750,126867.461
40,1565136.850,1609056.185,2111762.150,121730.552
41,1565136.850,1621476.197,2130078.675,130243.678
42,1565136.850,1597556.202,2120007.700,97033.067
43,1565136.850,1635837.678,2838931.450,189092.635
44,1565136.850,1595914.270,2093056.413,85347.854
45,1565136.850,1617756.658,2813107.450,165049.485
46,1565136.850,1606987.402,2120007.700,113863.214
47,1565136.850,1612453.304,2291972.650,121161.051
48,1565136.850,1618123.401,2114917.562,136645.898
49,1565136.850,1607355.676,2115759.737,120665.021
50,1565136.850,1617202.480,2173308.325,134821.195
51,1565136.850,1608127.652,2106923.725,96677.952
52,1565136.850,1604620.529,2111762.150,98078.874
53,1565136.850,1598267.196,2115759.737,97167.616
54,1565136.850,1609612.408,2107804.775,120627.085
55,1565136.850,1587068.399,2097420.363,76941.916
56,1565136.850,1615937.246,2819800.450,161347.273
57,1565136.850,1608591.594,2813107.450,152690.738
58,1565136.850,1607617.116,2120007.700,118372.204
59,1565136.850,1614559.095,2103610.450,118022.857
60,1565136.850,1600957.554,2176524.300,113049.201
61,1565136.850,1622843.097,2813107.450,171759.272
62,1565136.850,1611121.917,2102898.762,123081.589
63,1565136.850,1617582.976,2838931.450,166163.591
64,1565136.850,1622560.904,2108835.375,136410.684
65,1565136.850,1607072.362,2347065.850,123750.907
66,1565136.850,1616172.101,2098527.050,126413.613
67,1565136.850,1589345.025,2099313.850,82668.644
68,1565136.850,1603631.424,2180162.750,119018.055
69,1565136.850,1611735.562,2189215.263,130035.234
70,1565136.850,1620272.970,2152939.750,143228.324
71,1565136.850,1601207.323,2114689.750,103622.364
72,1565136.850,1619783.807,2173308.325,134901.511
73,1565136.850,1590384.568,2134658.112,90895.418
74,1565136.850,1606653.316,2118824.538,106800.438
75,1565136.850,1607519.236,2100590.612,109551.247
76,1565136.850,1609340.774,2196396.712,129774.619
77,1565136.850,1614348.751,2176524.300,129805.913
78,1565136.850,1620146.504,2111744.650,132559.815
79,1565136.850,1609859.385,2081042.938,103424.173
80,1564814.500,1608569.781,2109138.425,111149.783
81,1564814.500,1607553.433,2139954.075,127483.428
82,1564434.300,1604914.686,2099789.925,115273.486
83,1564250.325,1603061.494,2114917.562,102447.093
84,1564250.325,1612798.669,2100771.800,113850.535
85,1564250.325,1608885.966,2172605.775,117980.226
86,1564250.325,1638392.930,2114550.525,161596.052
87,1564250.325,1600110.377,2098720.150,112665.316
88,1564250.325,1599956.994,2105372.375,88206.659
89,1564250.325,1608002.960,2106287.887,109056.418
90,1564250.325,1605339.851,2156731.275,116784.668
91,1564250.325,1603720.445,2116117.025,107412.153
92,1564250.325,1612412.759,2119121.175,126192.069
