iteration,constructed,improved,best
1,1.68485e+06,1.68485e+06,1.68485e+06
2,1.68485e+06,1.68485e+06,1.68485e+06
3,1.68485e+06,1.67554e+06,1.67554e+06
4,1.68485e+06,1.67078e+06,1.67078e+06
5,1.68485e+06,1.68398e+06,1.67078e+06
6,1.68485e+06,1.6782e+06,1.67078e+06
7,1.68485e+06,1.68485e+06,1.67078e+06
8,1.68485e+06,1.65886e+06,1.65886e+06
9,1.68485e+06,1.68485e+06,1.65886e+06
10,1.68485e+06,1.68485e+06,1.65886e+06
11,1.68485e+06,1.67963e+06,1.65886e+06
12,1.68485e+06,1.67554e+06,1.65886e+06
13,1.68485e+06,1.6748e+06,1.65886e+06
14,1.68485e+06,1.65621e+06,1.65621e+06
15,1.68485e+06,1.6769e+06,1.65621e+06
16,1.68485e+06,1.61641e+06,1.61641e+06
17,1.68485e+06,1.6594e+06,1.61641e+06
18,1.68485e+06,1.66551e+06,1.61641e+06
19,1.68485e+06,1.68466e+06,1.61641e+06
20,1.68485e+06,1.65991e+06,1.61641e+06
21,1.68485e+06,1.64868e+06,1.61641e+06
22,1.68485e+06,1.6441e+06,1.61641e+06
23,1.68485e+06,1.63314e+06,1.61641e+06
24,1.68485e+06,1.6486e+06,1.61641e+06
25,1.68485e+06,1.6461e+06,1.61641e+06
26,1.68485e+06,1.66859e+06,1.61641e+06
27,1.68485e+06,1.66528e+06,1.61641e+06
28,1.68485e+06,1.67947e+06,1.61641e+06
29,1.68485e+06,1.6487e+06,1.61641e+06
30,1.68485e+06,1.64271e+06,1.61641e+06
31,1.68485e+06,1.6424e+06,1.61641e+06
32,1.68485e+06,1.64388e+06,1.61641e+06
33,1.68485e+06,1.68485e+06,1.61641e+06
34,1.68485e+06,1.68485e+06,1.61641e+06
35,1.68485e+06,1.68485e+06,1.61641e+06
36,1.68485e+06,1.67876e+06,1.61641e+06
37,1.68485e+06,1.63138e+06,1.61641e+06
38,1.68485e+06,1.68485e+06,1.61641e+06
39,1.68485e+06,1.65122e+06,1.61641e+06
40,1.68485e+06,1.68485e+06,1.61641e+06
41,1.68485e+06,1.66324e+06,1.61641e+06
42,1.68485e+06,1.67854e+06,1.61641e+06
43,1.68485e+06,1.68485e+06,1.61641e+06
44,1.68485e+06,1.65738e+06,1.61641e+06
45,1.68485e+06,1.6567e+06,1.61641e+06
46,1.68485e+06,1.67581e+06,1.61641e+06
47,1.68485e+06,1.63916e+06,1.61641e+06
48,1.68485e+06,1.64366e+06,1.61641e+06
49,1.68485e+06,1.68485e+06,1.61641e+06
50,1.68485e+06,1.64663e+06,1.61641e+06
51,1.68485e+06,1.68485e+06,1.61641e+06
52,1.68485e+06,1.68485e+06,1.61641e+06
53,1.68485e+06,1.63817e+06,1.61641e+06
54,1.68485e+06,1.62638e+06,1.61641e+06
55,1.68485e+06,1.68485e+06,1.61641e+06
56,1.68485e+06,1.67873e+06,1.61641e+06
57,1.68485e+06,1.68485e+06,1.61641e+06
58,1.68485e+06,1.64249e+06,1.61641e+06
59,1.68485e+06,1.68485e+06,1.61641e+06
60,1.68485e+06,1.63666e+06,1.61641e+06
61,1.68485e+06,1.68485e+06,1.61641e+06
62,1.68485e+06,1.63579e+06,1.61641e+06
63,1.68485e+06,1.68485e+06,1.61641e+06
64,1.68485e+06,1.68418e+06,1.61641e+06
65,1.68485e+06,1.68485e+06,1.61641e+06
66,1.68485e+06,1.68485e+06,1.61641e+06
67,1.68485e+06,1.68485e+06,1.61641e+06
68,1.68485e+06,1.68485e+06,1.61641e+06
69,1.68485e+06,1.65937e+06,1.61641e+06
70,1.68485e+06,1.67819e+06,1.61641e+06
71,1.68485e+06,1.68476e+06,1.61641e+06
72,1.68485e+06,1.66052e+06,1.61641e+06
73,1.68485e+06,1.68485e+06,1.61641e+06
74,1.68485e+06,1.68485e+06,1.61641e+06
75,1.68485e+06,1.62494e+06,1.61641e+06
76,1.68485e+06,1.68181e+06,1.61641e+06
77,1.68485e+06,1.68485e+06,1.61641e+06
78,1.68485e+06,1.67963e+06,1.61641e+06
79,1.68485e+06,1.68485e+06,1.61641e+06
80,1.68485e+06,1.68485e+06,1.61641e+06
81,1.68485e+06,1.68485e+06,1.61641e+06
82,1.68485e+06,1.61972e+06,1.61641e+06
83,1.68485e+06,1.66175e+06,1.61641e+06
84,1.68485e+06,1.68485e+06,1.61641e+06
85,1.68485e+06,1.68463e+06,1.61641e+06
86,1.68485e+06,1.68485e+06,1.61641e+06
87,1.68485e+06,1.68485e+06,1.61641e+06
88,1.68485e+06,1.66763e+06,1.61641e+06
89,1.68485e+06,1.66045e+06,1.61641e+06
90,1.68485e+06,1.66334e+06,1.61641e+06
91,1.68485e+06,1.67472e+06,1.61641e+06
92,1.68485e+06,1.63794e+06,1.61641e+06
93,1.68485e+06,1.68485e+06,1.61641e+06
94,1.68485e+06,1.68485e+06,1.61641e+06
95,1.68485e+06,1.68485e+06,1.61641e+06
96,1.68485e+06,1.68485e+06,1.61641e+06
97,1.68485e+06,1.68485e+06,1.61641e+06
98,1.68485e+06,1.68485e+06,1.61641e+06
99,1.68485e+06,1.68485e+06,1.61641e+06
100,1.68485e+06,1.68485e+06,1.61641e+06
101,1.68485e+06,1.68485e+06,1.61641e+06
102,1.68485e+06,1.67814e+06,1.61641e+06
103,1.68485e+06,1.68485e+06,1.61641e+06
104,1.68485e+06,1.68485e+06,1.61641e+06
105,1.68485e+06,1.63894e+06,1.61641e+06
106,1.68485e+06,1.6808e+06,1.61641e+06
107,1.68485e+06,1.6814e+06,1.61641e+06
108,1.68485e+06,1.63051e+06,1.61641e+06
109,1.68485e+06,1.65799e+06,1.61641e+06
110,1.68485e+06,1.65869e+06,1.61641e+06
111,1.68485e+06,1.65774e+06,1.61641e+06
112,1.68485e+06,1.68485e+06,1.61641e+06
113,1.68485e+06,1.68485e+06,1.61641e+06
114,1.68485e+06,1.67374e+06,1.61641e+06
115,1.68485e+06,1.68485e+06,1.61641e+06
116,1.68485e+06,1.68485e+06,1.61641e+06
117,1.68485e+06,1.68485e+06,1.61641e+06
118,1.68485e+06,1.67789e+06,1.61641e+06
119,1.68485e+06,1.68485e+06,1.61641e+06
120,1.68485e+06,1.67362e+06,1.61641e+06
121,1.68485e+06,1.67187e+06,1.61641e+06
122,1.68485e+06,1.68485e+06,1.61641e+06
123,1.68485e+06,1.6714e+06,1.61641e+06
124,1.68485e+06,1.64699e+06,1.61641e+06
125,1.68485e+06,1.67554e+06,1.61641e+06
126,1.68485e+06,1.68476e+06,1.61641e+06
127,1.68485e+06,1.67924e+06,1.61641e+06
128,1.68485e+06,1.60986e+06,1.60986e+06
129,1.68485e+06,1.63889e+06,1.60986e+06
130,1.68485e+06,1.6589e+06,1.60986e+06
131,1.68485e+06,1.68485e+06,1.60986e+06
132,1.68485e+06,1.68485e+06,1.60986e+06
133,1.68485e+06,1.62763e+06,1.60986e+06
134,1.68485e+06,1.64585e+06,1.60986e+06
135,1.68485e+06,1.67937e+06,1.60986e+06
136,1.68485e+06,1.63632e+06,1.60986e+06
137,1.68485e+06,1.68485e+06,1.60986e+06
138,1.68485e+06,1.68447e+06,1.60986e+06
139,1.68485e+06,1.68485e+06,1.60986e+06
140,1.68485e+06,1.68485e+06,1.60986e+06
141,1.68485e+06,1.64426e+06,1.60986e+06
142,1.68485e+06,1.68485e+06,1.60986e+06
143,1.68485e+06,1.68485e+06,1.60986e+06
144,1.68485e+06,1.68485e+06,1.60986e+06
145,1.68485e+06,1.671e+06,1.60986e+06
146,1.68485e+06,1.63123e+06,1.60986e+06
147,1.68485e+06,1.68485e+06,1.60986e+06
148,1.68485e+06,1.67792e+06,1.60986e+06
149,1.68485e+06,1.68317e+06,1.60986e+06
150,1.68485e+06,1.65988e+06,1.60986e+06
151,1.68485e+06,1.68471e+06,1.60986e+06
152,1.68485e+06,1.68471e+06,1.60986e+06
153,1.68485e+06,1.68485e+06,1.60986e+06
154,1.68485e+06,1.68313e+06,1.60986e+06
155,1.68485e+06,1.68466e+06,1.60986e+06
156,1.68485e+06,1.68485e+06,1.60986e+06
157,1.68485e+06,1.64545e+06,1.60986e+06
158,1.68485e+06,1.68485e+06,1.60986e+06
159,1.68485e+06,1.67055e+06,1.60986e+06
160,1.68485e+06,1.66624e+06,1.60986e+06
161,1.68485e+06,1.68485e+06,1.60986e+06
162,1.68485e+06,1.66646e+06,1.60986e+06
163,1.68485e+06,1.68485e+06,1.60986e+06
164,1.68485e+06,1.666e+06,1.60986e+06
165,1.68485e+06,1.65538e+06,1.60986e+06
166,1.68485e+06,1.64174e+06,1.60986e+06
167,1.68485e+06,1.67805e+06,1.60986e+06
168,1.68485e+06,1.68485e+06,1.60986e+06
169,1.68485e+06,1.68485e+06,1.60986e+06
170,1.68485e+06,1.68485e+06,1.60986e+06
171,1.68485e+06,1.68485e+06,1.60986e+06
172,1.68485e+06,1.67288e+06,1.60986e+06
173,1.68485e+06,1.68485e+06,1.60986e+06
174,1.68485e+06,1.62955e+06,1.60986e+06
175,1.68485e+06,1.67225e+06,1.60986e+06
176,1.68485e+06,1.68485e+06,1.60986e+06
177,1.68485e+06,1.66476e+06,1.60986e+06
178,1.68485e+06,1.68485e+06,1.60986e+06
179,1.68485e+06,1.65299e+06,1.60986e+06
180,1.68485e+06,1.67554e+06,1.60986e+06
181,1.68485e+06,1.68485e+06,1.60986e+06
182,1.68485e+06,1.67982e+06,1.60986e+06
183,1.68485e+06,1.68485e+06,1.60986e+06
184,1.68485e+06,1.65721e+06,1.60986e+06
185,1.68485e+06,1.6808e+06,1.60986e+06
186,1.68485e+06,1.62741e+06,1.60986e+06
187,1.68485e+06,1.68485e+06,1.60986e+06
188,1.68485e+06,1.68485e+06,1.60986e+06
189,1.68485e+06,1.67471e+06,1.60986e+06
190,1.68485e+06,1.67609e+06,1.60986e+06
191,1.68485e+06,1.68485e+06,1.60986e+06
192,1.68485e+06,1.65745e+06,1.60986e+06
193,1.68485e+06,1.68485e+06,1.60986e+06
194,1.68485e+06,1.64192e+06,1.60986e+06
195,1.68485e+06,1.64236e+06,1.60986e+06
196,1.68485e+06,1.6588e+06,1.60986e+06
197,1.68485e+06,1.66888e+06,1.60986e+06
198,1.68485e+06,1.61916e+06,1.60986e+06
199,1.68485e+06,1.63559e+06,1.60986e+06
200,1.68485e+06,1.67107e+06,1.60986e+06
201,1.68485e+06,1.67554e+06,1.60986e+06
202,1.68485e+06,1.68485e+06,1.60986e+06
203,1.68485e+06,1.68485e+06,1.60986e+06
204,1.68485e+06,1.68288e+06,1.60986e+06
205,1.68485e+06,1.66415e+06,1.60986e+06
206,1.68485e+06,1.65392e+06,1.60986e+06
207,1.68485e+06,1.68485e+06,1.60986e+06
208,1.68485e+06,1.67877e+06,1.60986e+06
209,1.68485e+06,1.64991e+06,1.60986e+06
210,1.68485e+06,1.66523e+06,1.60986e+06
211,1.68485e+06,1.67057e+06,1.60986e+06
212,1.68485e+06,1.62535e+06,1.60986e+06
213,1.68485e+06,1.68485e+06,1.60986e+06
214,1.68485e+06,1.68268e+06,1.60986e+06
215,1.68485e+06,1.67382e+06,1.60986e+06
216,1.68485e+06,1.65171e+06,1.60986e+06
217,1.68485e+06,1.63617e+06,1.60986e+06
218,1.68485e+06,1.68466e+06,1.60986e+06
219,1.68485e+06,1.67587e+06,1.60986e+06
220,1.68485e+06,1.68485e+06,1.60986e+06
221,1.68485e+06,1.68485e+06,1.60986e+06
222,1.68485e+06,1.67236e+06,1.60986e+06
223,1.68485e+06,1.6627e+06,1.60986e+06
224,1.68485e+06,1.67994e+06,1.60986e+06
225,1.68485e+06,1.68485e+06,1.60986e+06
226,1.68485e+06,1.68485e+06,1.60986e+06
227,1.68485e+06,1.68485e+06,1.60986e+06
228,1.68485e+06,1.68485e+06,1.60986e+06
229,1.68485e+06,1.65187e+06,1.60986e+06
230,1.68485e+06,1.68485e+06,1.60986e+06
231,1.68485e+06,1.63637e+06,1.60986e+06
232,1.68485e+06,1.64429e+06,1.60986e+06
233,1.68485e+06,1.67285e+06,1.60986e+06
234,1.68485e+06,1.68485e+06,1.60986e+06
235,1.68485e+06,1.68485e+06,1.60986e+06
236,1.68485e+06,1.68485e+06,1.60986e+06
237,1.68485e+06,1.68447e+06,1.60986e+06
238,1.68485e+06,1.68485e+06,1.60986e+06
239,1.68485e+06,1.68485e+06,1.60986e+06
240,1.68485e+06,1.68485e+06,1.60986e+06
241,1.68485e+06,1.67471e+06,1.60986e+06
242,1.68485e+06,1.66876e+06,1.60986e+06
243,1.68485e+06,1.65356e+06,1.60986e+06
244,1.68485e+06,1.62252e+06,1.60986e+06
245,1.68485e+06,1.66684e+06,1.60986e+06
246,1.68485e+06,1.64294e+06,1.60986e+06
247,1.68485e+06,1.60623e+06,1.60623e+06
248,1.68485e+06,1.68485e+06,1.60623e+06
249,1.68485e+06,1.68485e+06,1.60623e+06
250,1.68485e+06,1.6754e+06,1.60623e+06
251,1.68485e+06,1.63396e+06,1.60623e+06
252,1.68485e+06,1.68485e+06,1.60623e+06
253,1.68485e+06,1.64303e+06,1.60623e+06
254,1.68485e+06,1.68476e+06,1.60623e+06
255,1.68485e+06,1.66289e+06,1.60623e+06
256,1.68485e+06,1.63325e+06,1.60623e+06
257,1.68485e+06,1.68485e+06,1.60623e+06
258,1.68485e+06,1.64428e+06,1.60623e+06
259,1.68485e+06,1.62978e+06,1.60623e+06
260,1.68485e+06,1.68485e+06,1.60623e+06
261,1.68485e+06,1.66456e+06,1.60623e+06
262,1.68485e+06,1.679e+06,1.60623e+06
263,1.68485e+06,1.68485e+06,1.60623e+06
264,1.68485e+06,1.67367e+06,1.60623e+06
265,1.68485e+06,1.68485e+06,1.60623e+06
266,1.68485e+06,1.68445e+06,1.60623e+06
267,1.68485e+06,1.67852e+06,1.60623e+06
268,1.68485e+06,1.68485e+06,1.60623e+06
269,1.68485e+06,1.65401e+06,1.60623e+06
270,1.68485e+06,1.60971e+06,1.60623e+06
271,1.68485e+06,1.67243e+06,1.60623e+06
272,1.68485e+06,1.67554e+06,1.60623e+06
273,1.68485e+06,1.67471e+06,1.60623e+06
274,1.68485e+06,1.63992e+06,1.60623e+06
275,1.68485e+06,1.68485e+06,1.60623e+06
276,1.68485e+06,1.67452e+06,1.60623e+06
277,1.68485e+06,1.68485e+06,1.60623e+06
278,1.68485e+06,1.6242e+06,1.60623e+06
279,1.68485e+06,1.67628e+06,1.60623e+06
