iteration,constructed,improved,best
1,1.68485e+06,1.61532e+06,1.61532e+06
2,1.68485e+06,1.68485e+06,1.61532e+06
3,1.68485e+06,1.67562e+06,1.61532e+06
4,1.68485e+06,1.67341e+06,1.61532e+06
5,1.68485e+06,1.68485e+06,1.61532e+06
6,1.68485e+06,1.65403e+06,1.61532e+06
7,1.68485e+06,1.68485e+06,1.61532e+06
8,1.68485e+06,1.64129e+06,1.61532e+06
9,1.68485e+06,1.68485e+06,1.61532e+06
10,1.68485e+06,1.61207e+06,1.61207e+06
11,1.68485e+06,1.68485e+06,1.61207e+06
12,1.68485e+06,1.68485e+06,1.61207e+06
13,1.68485e+06,1.63616e+06,1.61207e+06
14,1.68485e+06,1.65594e+06,1.61207e+06
15,1.68485e+06,1.67799e+06,1.61207e+06
16,1.68485e+06,1.68447e+06,1.61207e+06
17,1.68485e+06,1.66567e+06,1.61207e+06
18,1.68485e+06,1.67554e+06,1.61207e+06
19,1.68485e+06,1.66338e+06,1.61207e+06
20,1.68485e+06,1.68485e+06,1.61207e+06
21,1.68485e+06,1.63088e+06,1.61207e+06
22,1.68485e+06,1.68485e+06,1.61207e+06
23,1.68485e+06,1.67186e+06,1.61207e+06
24,1.68485e+06,1.62968e+06,1.61207e+06
25,1.68485e+06,1.66447e+06,1.61207e+06
26,1.68485e+06,1.63571e+06,1.61207e+06
27,1.68485e+06,1.66361e+06,1.61207e+06
28,1.68485e+06,1.68485e+06,1.61207e+06
29,1.68485e+06,1.63589e+06,1.61207e+06
30,1.68485e+06,1.67001e+06,1.61207e+06
31,1.68485e+06,1.64472e+06,1.61207e+06
32,1.68485e+06,1.68485e+06,1.61207e+06
33,1.68485e+06,1.67941e+06,1.61207e+06
34,1.68485e+06,1.67171e+06,1.61207e+06
35,1.68485e+06,1.65291e+06,1.61207e+06
36,1.68485e+06,1.63021e+06,1.61207e+06
37,1.68485e+06,1.67176e+06,1.61207e+06
38,1.68485e+06,1.67554e+06,1.61207e+06
39,1.68485e+06,1.68485e+06,1.61207e+06
40,1.68485e+06,1.68471e+06,1.61207e+06
41,1.68485e+06,1.66484e+06,1.61207e+06
42,1.68485e+06,1.66127e+06,1.61207e+06
43,1.68485e+06,1.64078e+06,1.61207e+06
44,1.68485e+06,1.68485e+06,1.61207e+06
45,1.68485e+06,1.64702e+06,1.61207e+06
46,1.68485e+06,1.68485e+06,1.61207e+06
47,1.68485e+06,1.68485e+06,1.61207e+06
48,1.68485e+06,1.65039e+06,1.61207e+06
49,1.68485e+06,1.65799e+06,1.61207e+06
50,1.68485e+06,1.649e+06,1.61207e+06
51,1.68485e+06,1.68485e+06,1.61207e+06
52,1.68485e+06,1.66814e+06,1.61207e+06
53,1.68485e+06,1.68485e+06,1.61207e+06
54,1.68485e+06,1.63944e+06,1.61207e+06
55,1.68485e+06,1.67331e+06,1.61207e+06
56,1.68485e+06,1.62416e+06,1.61207e+06
57,1.68485e+06,1.63711e+06,1.61207e+06
58,1.68485e+06,1.67018e+06,1.61207e+06
59,1.68485e+06,1.68485e+06,1.61207e+06
60,1.68485e+06,1.68485e+06,1.61207e+06
61,1.68485e+06,1.68485e+06,1.61207e+06
62,1.68485e+06,1.64778e+06,1.61207e+06
63,1.68485e+06,1.68485e+06,1.61207e+06
64,1.68485e+06,1.61322e+06,1.61207e+06
65,1.68485e+06,1.65061e+06,1.61207e+06
66,1.68485e+06,1.66366e+06,1.61207e+06
67,1.68485e+06,1.62025e+06,1.61207e+06
68,1.68485e+06,1.66173e+06,1.61207e+06
69,1.68485e+06,1.61956e+06,1.61207e+06
70,1.68485e+06,1.68485e+06,1.61207e+06
71,1.68485e+06,1.68485e+06,1.61207e+06
72,1.68485e+06,1.68485e+06,1.61207e+06
73,1.68485e+06,1.68485e+06,1.61207e+06
74,1.68485e+06,1.68485e+06,1.61207e+06
75,1.68485e+06,1.68485e+06,1.61207e+06
76,1.68485e+06,1.66757e+06,1.61207e+06
77,1.68485e+06,1.67186e+06,1.61207e+06
78,1.68485e+06,1.68485e+06,1.61207e+06
79,1.68485e+06,1.67903e+06,1.61207e+06
80,1.68485e+06,1.68485e+06,1.61207e+06
81,1.68485e+06,1.63849e+06,1.61207e+06
82,1.68485e+06,1.67471e+06,1.61207e+06
83,1.68485e+06,1.66791e+06,1.61207e+06
84,1.68485e+06,1.6238e+06,1.61207e+06
85,1.68485e+06,1.64081e+06,1.61207e+06
86,1.68485e+06,1.67035e+06,1.61207e+06
87,1.68485e+06,1.68485e+06,1.61207e+06
88,1.68485e+06,1.65182e+06,1.61207e+06
89,1.68485e+06,1.64663e+06,1.61207e+06
90,1.68485e+06,1.67984e+06,1.61207e+06
91,1.68485e+06,1.68485e+06,1.61207e+06
92,1.68485e+06,1.68476e+06,1.61207e+06
93,1.68485e+06,1.66918e+06,1.61207e+06
94,1.68485e+06,1.63941e+06,1.61207e+06
95,1.68485e+06,1.68485e+06,1.61207e+06
96,1.68485e+06,1.63796e+06,1.61207e+06
97,1.68485e+06,1.68485e+06,1.61207e+06
98,1.68485e+06,1.6808e+06,1.61207e+06
99,1.68485e+06,1.65956e+06,1.61207e+06
100,1.68485e+06,1.68485e+06,1.61207e+06
101,1.68485e+06,1.68485e+06,1.61207e+06
102,1.68485e+06,1.65474e+06,1.61207e+06
103,1.68485e+06,1.66849e+06,1.61207e+06
104,1.68485e+06,1.64318e+06,1.61207e+06
105,1.68485e+06,1.66638e+06,1.61207e+06
106,1.68485e+06,1.65582e+06,1.61207e+06
107,1.68485e+06,1.68485e+06,1.61207e+06
108,1.68485e+06,1.68485e+06,1.61207e+06
