generation,best,avg,worst,std
1,2.77254e+06,3780235.593,4876509.638,562349.658
2,2504193.925,2989749.845,3719186.050,274088.509
3,2061342.450,2597541.164,3717216.563,343708.095
4,1930783.275,2239247.848,2943863.675,236842.073
5,1775273.075,2068927.826,2713997.375,159283.976
6,1663447.925,1946426.519,2628777.075,192061.347
7,1598762.262,1806828.735,2992427.400,250531.452
8,1594329.837,1702604.619,2165485.850,121955.241
9,1498113.163,1677999.572,2092740.700,139191.553
10,1449496.250,1617132.879,2147183.713,142853.517
11,1433614.488,1514383.096,1744487.887,66240.132
12,1406232.413,1479617.769,1972781.425,89777.158
13,1398605.225,1511365.383,2711780.013,211686.483
14,1375107.812,1492640.762,2586400.488,207606.066
15,1377843.525,1436525.348,1742906.488,73338.361
16,1345333.138,1401208.184,1589195.012,44588.189
17,1336615.388,1389978.253,1573393.800,51925.184
18,1330395.375,1382482.773,1646667.488,60571.960
19,1319807.538,1360391.327,1579077.713,45265.413
20,1310388.700,1371415.711,1658548.312,73119.017
21,1305202.625,1334112.194,1493060.938,33420.299
22,1298369.350,1347108.286,1751344.013,85858.737
23,1283888.363,1338596.383,1560068.763,65142.899
24,1283681.800,1351465.879,2600078.775,206642.583
25,1278918.988,1338919.555,1828035.375,95464.274
26,1262771.663,1313496.969,1655038.550,69628.142
27,1262771.663,1317632.008,1678546.100,86134.676
28,1251815.188,1304274.055,1579893.125,70379.235
29,1247304.588,1291709.083,1567707.588,60567.585
30,1243789.137,1285640.857,1504948.500,53928.782
31,1242461.887,1274784.582,1455885.038,41671.290
32,1240542.800,1273597.921,1540411.925,51030.187
33,1240602.312,1294510.221,1495142.488,72798.516
34,1238150.637,1294946.469,1909201.850,127385.380
35,1235301.500,1304855.101,2152342.400,153504.949
36,1233106.788,1313966.358,2540581.962,216489.173
37,1231219.188,1254609.518,1371511.262,30128.112
38,1225473.988,1303290.111,2518373.825,207554.910
39,1224282.263,1273271.358,1742242.688,95008.132
40,1225216.038,1282880.975,1771890.525,111025.243
41,1223696.700,1308965.958,2441854.812,204731.376
42,1222988.337,1252759.092,1419930.225,49403.378
43,1221062.738,1288469.174,1726829.663,128389.751
44,1222432.188,1253921.914,1485902.138,58698.361
45,1219744.900,1255837.537,1492303.575,56324.207
46,1219303.025,1237569.255,1323202.125,22354.270
47,1217752.363,1304596.188,2420424.537,192026.263
48,1218980.088,1301888.153,2090440.950,175144.640
49,1218598.163,1265292.591,1654766.600,94132.281
50,1218431.413,1249975.352,1444172.050,49606.264
51,1213315.762,1238648.431,1369586.288,31552.078
52,1212284.863,1250061.420,1660606.400,84087.113
53,1212375.063,1254884.605,1404263.513,46713.060
54,1212551.563,1237880.579,1581145.013,57208.040
55,1212059.613,1250960.106,1584005.888,63397.964
56,1212301.363,1243959.988,1795036.413,90580.814
57,1212535.063,1273030.402,2128550.638,157223.422
58,1212375.063,1238344.609,1483193.375,44774.011
59,1210686.775,1267514.184,2127587.263,150583.842
60,1211294.688,1265375.450,2125755.475,151230.756
61,1210686.775,1249764.520,1795368.363,97383.637
62,1210686.775,1279508.821,2426177.950,191236.848
63,1210686.775,1237797.841,1405621.900,37581.048
64,1210334.088,1249644.524,1702709.475,80657.624
65,1210848.838,1260343.807,1726460.350,104101.974
66,1210986.075,1262847.895,2128721.688,148848.838
67,1210889.275,1249550.027,1445578.300,53686.072
68,1210889.275,1259297.579,1749246.825,109673.432
69,1207760.138,1236482.261,1397779.125,43508.548
70,1204723.475,1246233.573,1540141.675,61022.584
71,1201700.563,1274956.584,2470742.350,196136.216
72,1200323.338,1288877.447,2519980.650,223204.690
73,1200183.963,1228806.897,1321229.575,28846.648
74,1199915.300,1244033.173,1569401.213,62049.554
75,1200560.363,1317959.720,2470316.788,247231.424
76,1201331.250,1232557.693,1323800.863,31852.648
77,1198378.075,1245226.698,2118831.338,149938.513
78,1199868.025,1233260.444,1497085.113,50512.792
79,1199974.975,1229607.969,1371536.175,37247.523
80,1199974.975,1244781.895,1531914.500,68643.266
81,1199868.025,1254057.839,1696719.750,96407.946
82,1199220.113,1219732.283,1350130.975,31050.767
83,1199220.113,1261205.738,2484099.825,201381.655
84,1198807.712,1258840.268,2510003.587,203975.165
85,1198807.712,1223803.729,1372685.775,37144.075
86,1198568.462,1217365.645,1299107.625,26807.860
87,1198568.462,1246215.394,1534248.063,67368.220
88,1198807.712,1264972.048,2383797.862,196241.278
89,1198568.462,1277457.817,2433524.350,215218.792
90,1198807.712,1241480.576,1635522.838,84048.894
91,1198807.712,1219867.967,1406829.713,37545.356
92,1198807.712,1240071.572,1798434.062,100500.309
93,1198807.712,1234891.644,1518484.500,60203.184
94,1198807.712,1247881.394,1533389.913,66844.290
