iteration,shaken,after_local_search,best
1,5.10197e+06,2.21341e+06,2.21341e+06
2,2.25434e+06,1.38297e+06,1.38297e+06
3,1.39613e+06,1.29527e+06,1.29527e+06
4,1.34219e+06,1.32211e+06,1.29527e+06
5,1.3032e+06,1.26965e+06,1.26965e+06
6,1.28854e+06,1.28686e+06,1.26965e+06
7,1.27472e+06,1.26381e+06,1.26381e+06
8,1.29133e+06,1.26034e+06,1.26034e+06
9,1.29163e+06,1.27776e+06,1.26034e+06
10,1.32552e+06,1.27772e+06,1.26034e+06
11,1.80735e+06,1.79154e+06,1.26034e+06
12,1.33115e+06,1.28817e+06,1.26034e+06
13,1.27229e+06,1.26574e+06,1.26034e+06
14,1.31264e+06,1.277e+06,1.26034e+06
15,1.30966e+06,1.25948e+06,1.25948e+06
16,1.27201e+06,1.26811e+06,1.25948e+06
17,1.29911e+06,1.289e+06,1.25948e+06
18,1.28652e+06,1.27819e+06,1.25948e+06
19,1.30197e+06,1.2634e+06,1.25948e+06
20,1.27616e+06,1.24078e+06,1.24078e+06
21,1.31506e+06,1.28448e+06,1.24078e+06
22,2.16801e+06,1.25932e+06,1.24078e+06
23,1.3591e+06,1.20472e+06,1.20472e+06
24,1.21484e+06,1.20784e+06,1.20472e+06
25,1.30915e+06,1.26326e+06,1.20472e+06
26,1.22678e+06,1.22125e+06,1.20472e+06
27,1.21864e+06,1.21109e+06,1.20472e+06
28,1.21611e+06,1.20204e+06,1.20204e+06
29,1.2238e+06,1.22253e+06,1.20204e+06
30,1.21155e+06,1.19875e+06,1.19875e+06
31,1.2116e+06,1.20853e+06,1.19875e+06
32,1.28515e+06,1.25362e+06,1.19875e+06
33,1.21146e+06,1.20891e+06,1.19875e+06
34,1.27254e+06,1.27254e+06,1.19875e+06
35,1.22097e+06,1.21799e+06,1.19875e+06
36,1.24275e+06,1.20105e+06,1.19875e+06
37,1.26281e+06,1.26269e+06,1.19875e+06
38,1.48513e+06,1.24495e+06,1.19875e+06
39,1.23086e+06,1.20514e+06,1.19875e+06
40,1.22783e+06,1.22328e+06,1.19875e+06
41,1.23851e+06,1.2285e+06,1.19875e+06
42,1.23309e+06,1.20105e+06,1.19875e+06
43,1.20507e+06,1.19717e+06,1.19717e+06
44,1.35143e+06,1.26534e+06,1.19717e+06
45,1.24595e+06,1.20111e+06,1.19717e+06
46,1.38631e+06,1.37664e+06,1.19717e+06
47,1.2053e+06,1.2053e+06,1.19717e+06
48,1.25675e+06,1.22717e+06,1.19717e+06
49,1.22378e+06,1.19877e+06,1.19717e+06
50,1.20938e+06,1.20938e+06,1.19717e+06
51,1.34414e+06,1.30217e+06,1.19717e+06
52,1.23078e+06,1.21737e+06,1.19717e+06
53,1.27567e+06,1.22625e+06,1.19717e+06
54,1.20427e+06,1.19768e+06,1.19717e+06
55,1.31578e+06,1.26509e+06,1.19717e+06
56,1.28041e+06,1.25192e+06,1.19717e+06
57,1.25504e+06,1.19886e+06,1.19717e+06
58,1.2537e+06,1.24458e+06,1.19717e+06
59,1.2313e+06,1.19717e+06,1.19717e+06
60,1.20706e+06,1.20391e+06,1.19717e+06
61,1.20453e+06,1.20422e+06,1.19717e+06
62,1.24343e+06,1.20474e+06,1.19717e+06
