iteration,shaken,after_local_search,best
1,2.8267e+06,1.87342e+06,1.87342e+06
2,1.85011e+06,1.58836e+06,1.58836e+06
3,1.61324e+06,1.53791e+06,1.53791e+06
4,2.11644e+06,1.45342e+06,1.45342e+06
5,1.47832e+06,1.40379e+06,1.40379e+06
6,1.42878e+06,1.3954e+06,1.3954e+06
7,1.42894e+06,1.3752e+06,1.3752e+06
8,1.39169e+06,1.3668e+06,1.3668e+06
9,1.32986e+06,1.31253e+06,1.31253e+06
10,1.36988e+06,1.33023e+06,1.31253e+06
11,1.48482e+06,1.32124e+06,1.31253e+06
12,1.32071e+06,1.28366e+06,1.28366e+06
13,1.31061e+06,1.29825e+06,1.28366e+06
14,1.32759e+06,1.29084e+06,1.28366e+06
15,1.37353e+06,1.35875e+06,1.28366e+06
16,1.28808e+06,1.28808e+06,1.28366e+06
17,1.38644e+06,1.36126e+06,1.28366e+06
18,1.3062e+06,1.26591e+06,1.26591e+06
19,1.26724e+06,1.26677e+06,1.26591e+06
20,1.28899e+06,1.28174e+06,1.26591e+06
21,1.34323e+06,1.26994e+06,1.26591e+06
22,1.26853e+06,1.25698e+06,1.25698e+06
23,1.31726e+06,1.31511e+06,1.25698e+06
24,1.34006e+06,1.32508e+06,1.25698e+06
25,1.32782e+06,1.3066e+06,1.25698e+06
26,1.28265e+06,1.24663e+06,1.24663e+06
27,1.27754e+06,1.25986e+06,1.24663e+06
28,1.34078e+06,1.33618e+06,1.24663e+06
29,1.25437e+06,1.24631e+06,1.24631e+06
30,1.3142e+06,1.29551e+06,1.24631e+06
31,1.26796e+06,1.26246e+06,1.24631e+06
32,1.38811e+06,1.29699e+06,1.24631e+06
33,1.28824e+06,1.25241e+06,1.24631e+06
34,1.27088e+06,1.26916e+06,1.24631e+06
35,1.29925e+06,1.29829e+06,1.24631e+06
36,1.40176e+06,1.25139e+06,1.24631e+06
37,1.33556e+06,1.29885e+06,1.24631e+06
38,1.28203e+06,1.26282e+06,1.24631e+06
39,1.25909e+06,1.23765e+06,1.23765e+06
40,1.23892e+06,1.23039e+06,1.23039e+06
41,1.2771e+06,1.24588e+06,1.23039e+06
42,1.55953e+06,1.55755e+06,1.23039e+06
43,1.24856e+06,1.24048e+06,1.23039e+06
44,1.30211e+06,1.29826e+06,1.23039e+06
45,1.23116e+06,1.23116e+06,1.23039e+06
46,1.30335e+06,1.30264e+06,1.23039e+06
47,1.31773e+06,1.27166e+06,1.23039e+06
48,1.25791e+06,1.24304e+06,1.23039e+06
49,1.2701e+06,1.26883e+06,1.23039e+06
50,1.23508e+06,1.23244e+06,1.23039e+06
51,1.38633e+06,1.38506e+06,1.23039e+06
52,1.29333e+06,1.2909e+06,1.23039e+06
53,1.24968e+06,1.2298e+06,1.2298e+06
54,1.90196e+06,1.84162e+06,1.2298e+06
55,1.40289e+06,1.24013e+06,1.2298e+06
56,1.28595e+06,1.27604e+06,1.2298e+06
57,1.24621e+06,1.23968e+06,1.2298e+06
58,1.38465e+06,1.37986e+06,1.2298e+06
59,1.58732e+06,1.48827e+06,1.2298e+06
60,1.23803e+06,1.22845e+06,1.22845e+06
61,1.23142e+06,1.23022e+06,1.22845e+06
62,1.26285e+06,1.24991e+06,1.22845e+06
63,1.2902e+06,1.28847e+06,1.22845e+06
64,1.24286e+06,1.22292e+06,1.22292e+06
