iteration,shaken,after_local_search,best
1,3.90089e+06,1.93943e+06,1.93943e+06
2,1.94293e+06,1.63357e+06,1.63357e+06
3,1.65149e+06,1.60118e+06,1.60118e+06
4,1.64246e+06,1.54262e+06,1.54262e+06
5,1.5374e+06,1.52675e+06,1.52675e+06
6,1.56772e+06,1.44772e+06,1.44772e+06
7,1.45754e+06,1.29573e+06,1.29573e+06
8,1.36024e+06,1.32652e+06,1.29573e+06
9,1.33163e+06,1.29764e+06,1.29573e+06
10,1.30567e+06,1.2781e+06,1.2781e+06
11,1.35291e+06,1.31731e+06,1.2781e+06
12,1.41405e+06,1.27597e+06,1.27597e+06
13,1.43068e+06,1.34738e+06,1.27597e+06
14,1.36582e+06,1.3642e+06,1.27597e+06
15,1.29227e+06,1.27999e+06,1.27597e+06
16,1.29334e+06,1.28753e+06,1.27597e+06
17,1.36226e+06,1.33888e+06,1.27597e+06
18,1.30594e+06,1.27914e+06,1.27597e+06
19,1.36014e+06,1.31034e+06,1.27597e+06
20,1.30486e+06,1.27333e+06,1.27333e+06
21,1.27442e+06,1.26693e+06,1.26693e+06
22,1.3118e+06,1.29106e+06,1.26693e+06
23,1.27527e+06,1.25051e+06,1.25051e+06
24,1.31444e+06,1.28725e+06,1.25051e+06
25,1.70698e+06,1.2596e+06,1.25051e+06
26,1.27479e+06,1.25747e+06,1.25051e+06
27,1.25445e+06,1.25017e+06,1.25017e+06
28,1.25143e+06,1.23148e+06,1.23148e+06
29,1.26685e+06,1.23227e+06,1.23148e+06
30,1.25234e+06,1.22982e+06,1.22982e+06
31,1.32715e+06,1.32357e+06,1.22982e+06
32,1.23993e+06,1.23236e+06,1.22982e+06
33,1.25729e+06,1.25729e+06,1.22982e+06
34,1.23234e+06,1.23094e+06,1.22982e+06
35,1.29707e+06,1.28936e+06,1.22982e+06
36,1.27448e+06,1.22102e+06,1.22102e+06
37,1.23718e+06,1.23718e+06,1.22102e+06
38,1.38582e+06,1.38468e+06,1.22102e+06
39,1.51089e+06,1.35048e+06,1.22102e+06
40,1.64826e+06,1.45262e+06,1.22102e+06
41,1.32499e+06,1.27908e+06,1.22102e+06
42,1.2522e+06,1.24656e+06,1.22102e+06
43,1.25739e+06,1.25631e+06,1.22102e+06
44,1.23937e+06,1.23393e+06,1.22102e+06
45,2.29448e+06,2.26427e+06,1.22102e+06
46,1.22841e+06,1.22308e+06,1.22102e+06
47,1.28655e+06,1.24727e+06,1.22102e+06
48,1.2852e+06,1.27088e+06,1.22102e+06
49,1.39935e+06,1.27806e+06,1.22102e+06
50,1.23365e+06,1.22402e+06,1.22102e+06
51,1.2276e+06,1.22065e+06,1.22065e+06
52,1.29818e+06,1.29325e+06,1.22065e+06
