iteration,constructed,improved,best
1,1.27426e+06,1.22761e+06,1.22761e+06
2,1.28254e+06,1.23982e+06,1.22761e+06
3,1.24674e+06,1.23259e+06,1.22761e+06
4,1.298e+06,1.28479e+06,1.22761e+06
5,1.26692e+06,1.24119e+06,1.22761e+06
6,1.33833e+06,1.31977e+06,1.22761e+06
7,1.32929e+06,1.27255e+06,1.22761e+06
8,1.35071e+06,1.24304e+06,1.22761e+06
9,1.37038e+06,1.29361e+06,1.22761e+06
10,1.34751e+06,1.28872e+06,1.22761e+06
11,1.26569e+06,1.24137e+06,1.22761e+06
12,1.34988e+06,1.27984e+06,1.22761e+06
13,1.35539e+06,1.31171e+06,1.22761e+06
14,1.30668e+06,1.25158e+06,1.22761e+06
15,1.30513e+06,1.26971e+06,1.22761e+06
16,1.26765e+06,1.23377e+06,1.22761e+06
17,1.34097e+06,1.31987e+06,1.22761e+06
18,1.31767e+06,1.25895e+06,1.22761e+06
19,1.29522e+06,1.23754e+06,1.22761e+06
20,1.27291e+06,1.22001e+06,1.22001e+06
21,1.34353e+06,1.2429e+06,1.22001e+06
22,1.34022e+06,1.30826e+06,1.22001e+06
23,1.3188e+06,1.29009e+06,1.22001e+06
24,1.31284e+06,1.27787e+06,1.22001e+06
25,1.27449e+06,1.24685e+06,1.22001e+06
26,1.2617e+06,1.24401e+06,1.22001e+06
27,1.26447e+06,1.2578e+06,1.22001e+06
28,1.31429e+06,1.22499e+06,1.22001e+06
29,1.33613e+06,1.29992e+06,1.22001e+06
30,1.30259e+06,1.27255e+06,1.22001e+06
31,1.31326e+06,1.26191e+06,1.22001e+06
32,1.35312e+06,1.33297e+06,1.22001e+06
33,1.33473e+06,1.30564e+06,1.22001e+06
34,1.30475e+06,1.22818e+06,1.22001e+06
35,1.27239e+06,1.23866e+06,1.22001e+06
36,1.28725e+06,1.27317e+06,1.22001e+06
37,1.29418e+06,1.26902e+06,1.22001e+06
38,1.39836e+06,1.26745e+06,1.22001e+06
39,1.31193e+06,1.23805e+06,1.22001e+06
40,1.29205e+06,1.24421e+06,1.22001e+06
