iteration,constructed,improved,best
1,1.82479e+06,1.74866e+06,1.74866e+06
2,1.83878e+06,1.76909e+06,1.74866e+06
3,1.77024e+06,1.72895e+06,1.72895e+06
4,1.85668e+06,1.75504e+06,1.72895e+06
5,1.85223e+06,1.68582e+06,1.68582e+06
6,1.95721e+06,1.77619e+06,1.68582e+06
7,1.79806e+06,1.64316e+06,1.64316e+06
8,1.72325e+06,1.65047e+06,1.64316e+06
9,1.93976e+06,1.7632e+06,1.64316e+06
10,1.83698e+06,1.72626e+06,1.64316e+06
11,1.71044e+06,1.6818e+06,1.64316e+06
12,1.94405e+06,1.85112e+06,1.64316e+06
13,1.77342e+06,1.6279e+06,1.6279e+06
14,1.99116e+06,1.63458e+06,1.6279e+06
15,1.75059e+06,1.73132e+06,1.6279e+06
16,1.93562e+06,1.69083e+06,1.6279e+06
17,1.79272e+06,1.66904e+06,1.6279e+06
18,1.89413e+06,1.76245e+06,1.6279e+06
19,2.01808e+06,1.7074e+06,1.6279e+06
20,1.81616e+06,1.67577e+06,1.6279e+06
21,1.89152e+06,1.61855e+06,1.61855e+06
22,1.91161e+06,1.66875e+06,1.61855e+06
23,2.06586e+06,1.69463e+06,1.61855e+06
24,1.99808e+06,1.72288e+06,1.61855e+06
25,1.80875e+06,1.74275e+06,1.61855e+06
26,1.87209e+06,1.71266e+06,1.61855e+06
27,2.09554e+06,1.81914e+06,1.61855e+06
28,1.85055e+06,1.65865e+06,1.61855e+06
29,1.94959e+06,1.76736e+06,1.61855e+06
30,1.8571e+06,1.62869e+06,1.61855e+06
31,1.87296e+06,1.69863e+06,1.61855e+06
32,1.86012e+06,1.72753e+06,1.61855e+06
33,1.71469e+06,1.62704e+06,1.61855e+06
34,1.87954e+06,1.69062e+06,1.61855e+06
35,1.99081e+06,1.75851e+06,1.61855e+06
36,1.86135e+06,1.7774e+06,1.61855e+06
37,1.7296e+06,1.63081e+06,1.61855e+06
38,1.96172e+06,1.77869e+06,1.61855e+06
39,1.93605e+06,1.71465e+06,1.61855e+06
40,1.90486e+06,1.6678e+06,1.61855e+06
