iteration,constructed,improved,best
1,1.96444e+06,1.80534e+06,1.80534e+06
2,1.78985e+06,1.70389e+06,1.70389e+06
3,1.72748e+06,1.67025e+06,1.67025e+06
4,1.71979e+06,1.67303e+06,1.67025e+06
5,2.03494e+06,1.71545e+06,1.67025e+06
6,1.93731e+06,1.70055e+06,1.67025e+06
7,1.79672e+06,1.68834e+06,1.67025e+06
8,1.93404e+06,1.63728e+06,1.63728e+06
9,1.73323e+06,1.63393e+06,1.63393e+06
10,1.88957e+06,1.71928e+06,1.63393e+06
11,1.65898e+06,1.62811e+06,1.62811e+06
12,1.77058e+06,1.67213e+06,1.62811e+06
13,1.91341e+06,1.73617e+06,1.62811e+06
14,1.80998e+06,1.72765e+06,1.62811e+06
15,1.87388e+06,1.66909e+06,1.62811e+06
16,1.82023e+06,1.69779e+06,1.62811e+06
17,2.01884e+06,1.76404e+06,1.62811e+06
18,1.82789e+06,1.68528e+06,1.62811e+06
19,1.72461e+06,1.64967e+06,1.62811e+06
20,2.04255e+06,1.78886e+06,1.62811e+06
21,1.75371e+06,1.61209e+06,1.61209e+06
22,2.11023e+06,1.83711e+06,1.61209e+06
23,1.87154e+06,1.65346e+06,1.61209e+06
24,1.90019e+06,1.76227e+06,1.61209e+06
25,1.88582e+06,1.7839e+06,1.61209e+06
26,1.75445e+06,1.70251e+06,1.61209e+06
27,1.79157e+06,1.67139e+06,1.61209e+06
28,1.79877e+06,1.76312e+06,1.61209e+06
29,2.02956e+06,1.90154e+06,1.61209e+06
30,1.9313e+06,1.6832e+06,1.61209e+06
31,1.93425e+06,1.6612e+06,1.61209e+06
32,1.71948e+06,1.70752e+06,1.61209e+06
33,1.7468e+06,1.649e+06,1.61209e+06
34,1.8669e+06,1.67088e+06,1.61209e+06
35,2.01776e+06,1.77065e+06,1.61209e+06
36,1.75107e+06,1.68815e+06,1.61209e+06
37,1.80438e+06,1.64771e+06,1.61209e+06
38,1.84768e+06,1.65669e+06,1.61209e+06
39,1.85523e+06,1.72539e+06,1.61209e+06
40,1.93414e+06,1.76788e+06,1.61209e+06
