iteration,constructed,improved,best
1,1.25636e+06,1.23496e+06,1.23496e+06
2,1.29322e+06,1.25506e+06,1.23496e+06
3,1.35517e+06,1.27898e+06,1.23496e+06
4,1.25452e+06,1.21949e+06,1.21949e+06
5,1.30597e+06,1.27731e+06,1.21949e+06
6,1.29897e+06,1.29804e+06,1.21949e+06
7,1.31552e+06,1.30392e+06,1.21949e+06
8,1.31138e+06,1.26465e+06,1.21949e+06
9,1.25945e+06,1.23396e+06,1.21949e+06
10,1.25431e+06,1.25057e+06,1.21949e+06
11,1.338e+06,1.26761e+06,1.21949e+06
12,1.31535e+06,1.26154e+06,1.21949e+06
13,1.32704e+06,1.24717e+06,1.21949e+06
14,1.38385e+06,1.28735e+06,1.21949e+06
15,1.35014e+06,1.2405e+06,1.21949e+06
16,1.30889e+06,1.2235e+06,1.21949e+06
17,1.26916e+06,1.24054e+06,1.21949e+06
18,1.30343e+06,1.28588e+06,1.21949e+06
19,1.30684e+06,1.25958e+06,1.21949e+06
20,1.33553e+06,1.24859e+06,1.21949e+06
21,1.30147e+06,1.23343e+06,1.21949e+06
22,1.38229e+06,1.33656e+06,1.21949e+06
23,1.38663e+06,1.27898e+06,1.21949e+06
24,1.27603e+06,1.22118e+06,1.21949e+06
25,1.31017e+06,1.24966e+06,1.21949e+06
26,1.3933e+06,1.3813e+06,1.21949e+06
27,1.29471e+06,1.26389e+06,1.21949e+06
28,1.24368e+06,1.22981e+06,1.21949e+06
29,1.34031e+06,1.27058e+06,1.21949e+06
30,1.37081e+06,1.29176e+06,1.21949e+06
31,1.30394e+06,1.23876e+06,1.21949e+06
32,1.29209e+06,1.26524e+06,1.21949e+06
33,1.27421e+06,1.24788e+06,1.21949e+06
34,1.31201e+06,1.29658e+06,1.21949e+06
35,1.24193e+06,1.21207e+06,1.21207e+06
36,1.27704e+06,1.25751e+06,1.21207e+06
37,1.26925e+06,1.25111e+06,1.21207e+06
38,1.34068e+06,1.29068e+06,1.21207e+06
39,1.40447e+06,1.32262e+06,1.21207e+06
40,1.30582e+06,1.29918e+06,1.21207e+06
