iteration,constructed,improved,best
1,1.8169e+06,1.6789e+06,1.6789e+06
2,1.86141e+06,1.77462e+06,1.6789e+06
3,1.69521e+06,1.63621e+06,1.63621e+06
4,1.88818e+06,1.72057e+06,1.63621e+06
5,1.83313e+06,1.69956e+06,1.63621e+06
6,1.98261e+06,1.7427e+06,1.63621e+06
7,2.06873e+06,1.7334e+06,1.63621e+06
8,1.88439e+06,1.70074e+06,1.63621e+06
9,1.8165e+06,1.67621e+06,1.63621e+06
10,1.90669e+06,1.73865e+06,1.63621e+06
11,2.00718e+06,1.6864e+06,1.63621e+06
12,1.95078e+06,1.82442e+06,1.63621e+06
13,1.87502e+06,1.65362e+06,1.63621e+06
14,1.8433e+06,1.724e+06,1.63621e+06
15,1.82549e+06,1.70691e+06,1.63621e+06
16,2.06881e+06,1.81433e+06,1.63621e+06
17,1.86461e+06,1.78567e+06,1.63621e+06
18,1.73286e+06,1.66618e+06,1.63621e+06
19,1.95625e+06,1.66256e+06,1.63621e+06
20,1.75945e+06,1.69931e+06,1.63621e+06
21,1.80729e+06,1.78965e+06,1.63621e+06
22,1.87975e+06,1.72928e+06,1.63621e+06
23,1.84516e+06,1.73047e+06,1.63621e+06
24,1.7822e+06,1.68251e+06,1.63621e+06
25,1.90888e+06,1.68651e+06,1.63621e+06
26,2.16097e+06,1.82763e+06,1.63621e+06
27,1.91469e+06,1.74449e+06,1.63621e+06
28,1.97627e+06,1.66343e+06,1.63621e+06
29,1.85658e+06,1.71569e+06,1.63621e+06
30,1.83348e+06,1.68885e+06,1.63621e+06
31,1.98364e+06,1.77485e+06,1.63621e+06
32,1.80652e+06,1.72574e+06,1.63621e+06
33,1.7868e+06,1.62932e+06,1.62932e+06
34,1.94176e+06,1.67057e+06,1.62932e+06
35,1.82205e+06,1.76357e+06,1.62932e+06
36,1.93092e+06,1.73176e+06,1.62932e+06
37,1.85705e+06,1.65287e+06,1.62932e+06
38,1.94719e+06,1.7655e+06,1.62932e+06
39,1.7451e+06,1.64719e+06,1.62932e+06
40,1.95578e+06,1.7828e+06,1.62932e+06
