iteration,constructed,improved,best
1,1.32631e+06,1.30649e+06,1.30649e+06
2,1.2886e+06,1.25556e+06,1.25556e+06
3,1.28125e+06,1.2668e+06,1.25556e+06
4,1.31178e+06,1.25959e+06,1.25556e+06
5,1.3011e+06,1.23328e+06,1.23328e+06
6,1.30199e+06,1.27923e+06,1.23328e+06
7,1.29702e+06,1.23379e+06,1.23328e+06
8,1.31669e+06,1.28807e+06,1.23328e+06
9,1.27364e+06,1.24076e+06,1.23328e+06
10,1.27329e+06,1.26073e+06,1.23328e+06
11,1.3536e+06,1.3026e+06,1.23328e+06
12,1.32116e+06,1.25865e+06,1.23328e+06
13,1.30475e+06,1.301e+06,1.23328e+06
14,1.265e+06,1.22119e+06,1.22119e+06
15,1.33645e+06,1.31889e+06,1.22119e+06
16,1.29856e+06,1.24623e+06,1.22119e+06
17,1.37526e+06,1.30354e+06,1.22119e+06
18,1.28226e+06,1.25441e+06,1.22119e+06
19,1.34089e+06,1.296e+06,1.22119e+06
20,1.30981e+06,1.2924e+06,1.22119e+06
21,1.29745e+06,1.25979e+06,1.22119e+06
22,1.31582e+06,1.2619e+06,1.22119e+06
23,1.26735e+06,1.25997e+06,1.22119e+06
24,1.39174e+06,1.28597e+06,1.22119e+06
25,1.36533e+06,1.28804e+06,1.22119e+06
26,1.33825e+06,1.22878e+06,1.22119e+06
27,1.31365e+06,1.26021e+06,1.22119e+06
28,1.31234e+06,1.23813e+06,1.22119e+06
29,1.31272e+06,1.24598e+06,1.22119e+06
30,1.23094e+06,1.20409e+06,1.20409e+06
31,1.29354e+06,1.25188e+06,1.20409e+06
32,1.35337e+06,1.33472e+06,1.20409e+06
33,1.34544e+06,1.25032e+06,1.20409e+06
34,1.32648e+06,1.22131e+06,1.20409e+06
35,1.24197e+06,1.22341e+06,1.20409e+06
36,1.2733e+06,1.25075e+06,1.20409e+06
37,1.30184e+06,1.25272e+06,1.20409e+06
38,1.37463e+06,1.34823e+06,1.20409e+06
39,1.27744e+06,1.24783e+06,1.20409e+06
40,1.33839e+06,1.31945e+06,1.20409e+06
