iteration,shaken,after_local_search,best
1,3.69477e+06,3.17945e+06,3.17945e+06
2,3.18222e+06,3.01694e+06,3.01694e+06
3,3.03303e+06,2.80082e+06,2.80082e+06
4,2.7988e+06,2.68656e+06,2.68656e+06
5,2.86956e+06,2.8246e+06,2.68656e+06
6,2.68043e+06,2.54993e+06,2.54993e+06
7,2.56775e+06,2.55606e+06,2.54993e+06
8,2.5827e+06,2.57807e+06,2.54993e+06
9,2.64717e+06,2.38864e+06,2.38864e+06
10,2.39299e+06,2.34603e+06,2.34603e+06
11,2.36018e+06,2.34459e+06,2.34459e+06
12,2.34707e+06,2.34707e+06,2.34459e+06
13,2.37533e+06,2.23412e+06,2.23412e+06
14,2.26486e+06,2.13336e+06,2.13336e+06
15,2.18725e+06,1.97527e+06,1.97527e+06
16,2.21556e+06,2.1692e+06,1.97527e+06
17,1.98059e+06,1.97437e+06,1.97437e+06
18,2.1409e+06,2.13033e+06,1.97437e+06
19,2.31049e+06,2.25776e+06,1.97437e+06
20,1.98229e+06,1.93108e+06,1.93108e+06
21,1.96693e+06,1.95582e+06,1.93108e+06
22,1.9419e+06,1.89809e+06,1.89809e+06
23,1.92079e+06,1.91536e+06,1.89809e+06
24,1.9414e+06,1.9365e+06,1.89809e+06
25,1.90255e+06,1.87649e+06,1.87649e+06
26,1.89575e+06,1.87165e+06,1.87165e+06
27,2.06231e+06,2.0529e+06,1.87165e+06
28,1.93006e+06,1.92619e+06,1.87165e+06
29,1.87483e+06,1.87076e+06,1.87076e+06
30,1.95872e+06,1.95716e+06,1.87076e+06
31,1.87429e+06,1.87228e+06,1.87076e+06
32,2.01519e+06,1.95808e+06,1.87076e+06
33,2.10754e+06,2.06153e+06,1.87076e+06
34,3.03046e+06,3.00401e+06,1.87076e+06
35,1.92402e+06,1.92207e+06,1.87076e+06
36,2.2989e+06,1.89808e+06,1.87076e+06
37,1.93222e+06,1.84417e+06,1.84417e+06
38,1.87054e+06,1.87054e+06,1.84417e+06
39,1.82662e+06,1.82502e+06,1.82502e+06
