iteration,shaken,after_local_search,best
1,4.41897e+06,3.97329e+06,3.97329e+06
2,3.97191e+06,3.84881e+06,3.84881e+06
3,3.85397e+06,3.64982e+06,3.64982e+06
4,3.90014e+06,3.41e+06,3.41e+06
5,3.47315e+06,3.45727e+06,3.41e+06
6,3.44966e+06,3.44191e+06,3.41e+06
7,3.42138e+06,2.72187e+06,2.72187e+06
8,2.75526e+06,2.65416e+06,2.65416e+06
9,2.69906e+06,2.67837e+06,2.65416e+06
10,2.58804e+06,2.38259e+06,2.38259e+06
11,2.38957e+06,2.21116e+06,2.21116e+06
12,2.31251e+06,2.27923e+06,2.21116e+06
13,2.35097e+06,2.20933e+06,2.20933e+06
14,2.22133e+06,1.88584e+06,1.88584e+06
15,1.89576e+06,1.88511e+06,1.88511e+06
16,1.91518e+06,1.8794e+06,1.8794e+06
17,2.30602e+06,2.20343e+06,1.8794e+06
18,1.8799e+06,1.79104e+06,1.79104e+06
19,1.81398e+06,1.81381e+06,1.79104e+06
20,1.80115e+06,1.77675e+06,1.77675e+06
21,1.77867e+06,1.77101e+06,1.77101e+06
22,1.77565e+06,1.77113e+06,1.77101e+06
23,1.81104e+06,1.79038e+06,1.77101e+06
24,1.81149e+06,1.80172e+06,1.77101e+06
25,1.77381e+06,1.75092e+06,1.75092e+06
26,1.84277e+06,1.79187e+06,1.75092e+06
27,1.78833e+06,1.76501e+06,1.75092e+06
28,2.21526e+06,1.9512e+06,1.75092e+06
29,1.75588e+06,1.75588e+06,1.75092e+06
30,2.22247e+06,2.17119e+06,1.75092e+06
31,1.79399e+06,1.79201e+06,1.75092e+06
32,1.75913e+06,1.74121e+06,1.74121e+06
33,2.06013e+06,2.05434e+06,1.74121e+06
34,1.74493e+06,1.7385e+06,1.7385e+06
35,2.23377e+06,2.16021e+06,1.7385e+06
36,1.76516e+06,1.76352e+06,1.7385e+06
37,1.77545e+06,1.74765e+06,1.7385e+06
38,1.80044e+06,1.7674e+06,1.7385e+06
39,1.76552e+06,1.74631e+06,1.7385e+06
40,1.758e+06,1.75431e+06,1.7385e+06
41,1.92132e+06,1.90295e+06,1.7385e+06
42,1.92405e+06,1.76303e+06,1.7385e+06
43,1.78571e+06,1.77792e+06,1.7385e+06
44,1.74084e+06,1.73165e+06,1.73165e+06
45,1.72538e+06,1.72423e+06,1.72423e+06
46,1.81175e+06,1.76416e+06,1.72423e+06
47,2.02197e+06,1.82943e+06,1.72423e+06
48,1.86356e+06,1.7262e+06,1.72423e+06
49,1.73339e+06,1.69795e+06,1.69795e+06
50,1.74466e+06,1.70546e+06,1.69795e+06
51,1.96243e+06,1.961e+06,1.69795e+06
52,1.75976e+06,1.75466e+06,1.69795e+06
53,1.70458e+06,1.69971e+06,1.69795e+06
54,2.05701e+06,2.01383e+06,1.69795e+06
55,1.97872e+06,1.79247e+06,1.69795e+06
56,1.7481e+06,1.70687e+06,1.69795e+06
57,1.71475e+06,1.69628e+06,1.69628e+06
58,1.80891e+06,1.80112e+06,1.69628e+06
59,1.92912e+06,1.86022e+06,1.69628e+06
60,2.13258e+06,2.12426e+06,1.69628e+06
61,1.70516e+06,1.70155e+06,1.69628e+06
62,2.6613e+06,1.82006e+06,1.69628e+06
63,1.71177e+06,1.70665e+06,1.69628e+06
64,1.70533e+06,1.68946e+06,1.68946e+06
65,1.71535e+06,1.70749e+06,1.68946e+06
66,1.69933e+06,1.69524e+06,1.68946e+06
67,1.76128e+06,1.71427e+06,1.68946e+06
68,1.69041e+06,1.6807e+06,1.6807e+06
69,1.77868e+06,1.77103e+06,1.6807e+06
70,2.0197e+06,2.0197e+06,1.6807e+06
71,1.83014e+06,1.82967e+06,1.6807e+06
72,1.68256e+06,1.66823e+06,1.66823e+06
73,1.69391e+06,1.68434e+06,1.66823e+06
74,1.68307e+06,1.68218e+06,1.66823e+06
75,1.8442e+06,1.83664e+06,1.66823e+06
76,1.66846e+06,1.66846e+06,1.66823e+06
77,1.71609e+06,1.70444e+06,1.66823e+06
78,1.68384e+06,1.68299e+06,1.66823e+06
79,1.8788e+06,1.75122e+06,1.66823e+06
80,1.67663e+06,1.67153e+06,1.66823e+06
81,1.67506e+06,1.66949e+06,1.66823e+06
82,1.69149e+06,1.6897e+06,1.66823e+06
83,1.95593e+06,1.89108e+06,1.66823e+06
84,1.71393e+06,1.70959e+06,1.66823e+06
85,1.81907e+06,1.78146e+06,1.66823e+06
86,1.67157e+06,1.67049e+06,1.66823e+06
87,2.0826e+06,1.95965e+06,1.66823e+06
88,2.32791e+06,2.14813e+06,1.66823e+06
89,1.67494e+06,1.67344e+06,1.66823e+06
90,1.67972e+06,1.67853e+06,1.66823e+06
91,1.99634e+06,1.97701e+06,1.66823e+06
92,1.67547e+06,1.67396e+06,1.66823e+06
93,1.68278e+06,1.68278e+06,1.66823e+06
94,1.69143e+06,1.6867e+06,1.66823e+06
95,1.71596e+06,1.71446e+06,1.66823e+06
96,1.70439e+06,1.70287e+06,1.66823e+06
97,1.77075e+06,1.71968e+06,1.66823e+06
98,1.77193e+06,1.66838e+06,1.66823e+06
99,1.6871e+06,1.68436e+06,1.66823e+06
100,1.72212e+06,1.72123e+06,1.66823e+06
101,1.68531e+06,1.68531e+06,1.66823e+06
102,1.76501e+06,1.76295e+06,1.66823e+06
103,1.71744e+06,1.71744e+06,1.66823e+06
104,2.31509e+06,2.13398e+06,1.66823e+06
105,1.67728e+06,1.67728e+06,1.66823e+06
106,1.70155e+06,1.69269e+06,1.66823e+06
107,1.88621e+06,1.85923e+06,1.66823e+06
108,1.67721e+06,1.63473e+06,1.63473e+06
109,1.63912e+06,1.63462e+06,1.63462e+06
110,1.63666e+06,1.62636e+06,1.62636e+06
111,1.72292e+06,1.71888e+06,1.62636e+06
112,1.65941e+06,1.65941e+06,1.62636e+06
113,1.93007e+06,1.92434e+06,1.62636e+06
114,2.16678e+06,1.86339e+06,1.62636e+06
115,1.89441e+06,1.8896e+06,1.62636e+06
