generation,best,avg,worst,std
1,2.67552e+06,3500408.814,4622781.300,457679.900
2,2401613.513,2848777.234,3188484.850,205753.148
3,2283438.138,2637906.685,3537348.625,259936.244
4,2102386.137,2398758.055,2865447.025,154644.586
5,1983381.875,2235581.324,2795853.850,155041.515
6,1933201.262,2104147.279,2552605.288,117661.811
7,1861074.437,2040858.816,2557923.513,103729.340
8,1852089.050,1966198.375,2281834.850,76090.500
9,1812872.600,1926091.874,2401570.000,113329.288
10,1807145.475,1872145.383,2060610.887,52332.771
11,1761242.688,1840695.278,1959689.612,45128.979
12,1754561.887,1863938.643,2383707.950,149313.104
13,1747434.725,1810133.921,2010016.975,43492.217
14,1735784.350,1797811.170,1984549.700,47729.858
15,1724290.150,1779305.262,2032471.075,56591.975
16,1724191.750,1764614.104,1956733.563,41838.107
17,1713723.863,1777622.483,2339471.788,121217.842
18,1703142.825,1758211.672,2022013.000,56342.474
19,1701760.662,1758726.026,2911007.987,187400.318
20,1696242.450,1738833.636,2219924.563,89447.253
21,1688876.250,1734466.818,2192935.162,106599.279
22,1686872.212,1728790.178,2104207.075,79607.119
23,1678711.662,1701153.801,1794194.238,23895.338
24,1678711.662,1708926.171,2149567.725,73921.308
25,1677570.812,1696873.307,1901433.212,37231.571
26,1671131.975,1694152.023,1913347.400,39573.138
27,1671131.975,1686098.378,1876452.100,33149.796
28,1670808.775,1718889.361,2137604.900,108557.951
29,1669176.500,1689059.251,1850105.900,34628.962
30,1668664.350,1685395.641,1896693.113,40056.658
31,1665873.725,1705628.820,2094440.075,96638.296
32,1665873.725,1698703.500,2031022.950,68213.408
33,1664241.450,1702938.311,2091565.250,80194.479
34,1664241.450,1677140.325,1728752.375,15648.341
35,1660251.588,1693068.540,1946936.925,56091.284
36,1652557.175,1697344.279,2141949.675,85458.468
37,1653082.263,1719446.890,2318407.375,143968.243
38,1648966.338,1775727.669,2606544.413,207776.807
39,1646377.425,1694638.240,2226135.962,126152.399
40,1645314.688,1745867.867,2181500.537,171491.154
41,1645314.688,1692016.380,2121120.250,101412.306
42,1645314.688,1713855.947,2178338.387,139937.429
43,1645314.688,1711560.003,2076731.425,131426.851
44,1643813.363,1687236.895,2178897.837,127180.261
45,1642836.238,1732781.865,2890976.962,220431.049
46,1642836.238,1695416.063,2118977.450,117276.644
47,1641523.613,1715070.913,2103838.925,116407.054
48,1641523.613,1710949.248,2464267.625,157182.203
49,1641523.613,1708931.520,2924688.725,211413.310
50,1641523.613,1703532.485,2123937.650,120495.166
51,1641523.613,1719336.587,2069748.050,114746.175
52,1641523.613,1674173.587,2062723.613,78661.410
53,1641523.613,1728335.962,2095454.738,140021.689
54,1641523.613,1685056.952,2081661.225,98010.913
55,1641523.613,1680223.396,2034322.238,79789.770
56,1641523.613,1717681.834,2145721.312,146121.414
57,1641523.613,1668368.848,1823091.600,49688.893
58,1641523.613,1717609.955,2081661.225,134549.386
59,1641523.613,1677973.373,1892744.825,66539.362
60,1641523.613,1702253.871,2108277.450,120993.946
61,1641523.613,1701371.569,2097215.038,128700.448
62,1641523.613,1697209.719,2102303.700,120967.400
