generation,best,avg,worst,std
1,2.685e+06,3480905.422,4401798.375,422551.789
2,2331106.088,2845000.098,3290671.075,205628.473
3,2194525.288,2575043.383,2943438.600,198623.767
4,2069447.475,2319783.506,2667220.175,162837.299
5,1934879.400,2194653.794,2572852.488,149917.576
6,1886653.050,2092421.810,3187909.288,221977.486
7,1884594.013,1970270.296,2318678.575,83394.742
8,1865297.225,1960132.617,2529816.375,134555.319
9,1845095.438,1908192.633,2378248.750,86618.748
10,1817316.338,1918309.891,2321895.537,111674.687
11,1808485.325,1868939.496,2074975.738,49747.993
12,1786219.400,1856076.121,2237067.500,75570.314
13,1748339.863,1844001.558,2220117.075,95115.414
14,1744671.425,1810013.958,1981027.988,44040.327
15,1744671.425,1782272.051,1854775.988,28814.174
16,1743053.788,1769086.714,1952245.050,38458.451
17,1738588.625,1796240.740,2221407.525,124699.055
18,1735372.638,1748158.000,1774259.925,9393.372
19,1730803.463,1755947.946,1937558.113,38091.820
20,1709396.538,1749987.747,1828991.313,23781.850
21,1713880.338,1753680.571,2114893.100,63099.753
22,1708340.888,1758104.479,2378863.900,104120.502
23,1697092.000,1726839.161,1937955.463,40478.023
24,1694433.888,1729512.841,1982137.312,49443.728
25,1693599.063,1755346.453,2142771.287,122755.238
26,1686194.225,1718408.498,2077520.113,72683.266
27,1686194.225,1726146.844,2066306.075,77719.437
28,1673548.425,1720985.586,2073326.425,75795.603
29,1673914.913,1738723.939,3111115.662,221732.367
30,1673914.913,1721001.261,2177239.175,100373.522
31,1667003.575,1704011.110,1858317.550,38769.807
32,1665192.325,1703542.118,1943583.800,59705.308
33,1665104.925,1693241.458,2037703.525,64004.079
34,1663826.925,1686942.921,1934027.013,50056.809
35,1663952.025,1681444.510,1835469.025,33842.631
36,1663826.925,1684443.589,1786084.825,34771.892
37,1662952.613,1690485.176,2010211.625,63793.017
38,1662740.113,1688716.566,1831273.150,45044.957
39,1661719.900,1691701.703,2048279.763,65750.794
40,1656722.525,1720471.323,3089627.212,228837.068
41,1655672.400,1697065.798,2086998.438,93316.000
42,1653301.913,1675339.588,1800219.300,29156.296
43,1653051.400,1708538.386,2189193.437,132375.119
44,1653051.400,1686836.874,2070178.063,70693.564
45,1652991.588,1686785.023,2049848.175,70685.286
46,1652991.588,1687529.552,2047897.875,74588.612
47,1652991.588,1688478.616,2081260.825,97786.071
48,1652991.588,1677694.057,2050598.800,71707.907
49,1652991.588,1718463.618,2287571.750,149432.264
50,1652991.588,1723991.750,2123311.188,143402.426
51,1652991.588,1699360.179,2123311.188,113507.572
52,1652991.588,1704763.464,2088848.988,111820.488
53,1652991.588,1729456.259,2872071.587,219457.764
54,1652991.588,1695489.783,2068949.138,90802.578
55,1652991.588,1740828.973,2102451.388,141806.047
56,1652991.588,1685240.883,2047242.638,86994.589
57,1652991.588,1711477.498,2047569.075,98845.334
58,1647976.075,1690570.676,2102345.212,98844.939
59,1647976.075,1697715.400,2043239.938,92422.219
60,1646783.975,1712911.073,2234191.800,129533.674
61,1646783.975,1719912.263,2128528.912,115962.722
62,1646783.975,1666953.690,1771929.763,34018.340
63,1646783.975,1695939.530,2070308.250,85092.925
64,1646783.975,1686362.471,2070942.050,94573.204
65,1646783.975,1711275.650,2096137.600,123247.362
66,1646783.975,1723667.902,2179318.175,145975.464
67,1646783.975,1696700.044,2070522.913,98540.675
68,1646682.513,1670603.575,2079606.975,73913.255
69,1646264.175,1686246.746,2079043.713,101014.722
70,1646264.175,1698694.840,2100031.688,112451.480
71,1646264.175,1690940.951,2144667.375,116306.575
72,1646264.175,1708328.619,2233250.700,131651.734
73,1644004.675,1664450.898,1796624.038,37742.664
74,1644004.675,1688264.934,2118565.525,101162.955
75,1644004.675,1717367.388,2893427.775,215574.972
76,1638291.675,1679659.862,2053053.475,81711.684
77,1644004.675,1696018.587,2034157.938,95105.061
78,1644004.675,1677394.568,2076365.875,93317.948
79,1644004.675,1702152.088,2069096.025,111237.621
80,1644004.675,1681125.506,2114698.413,85606.272
81,1644004.675,1724651.194,2176538.875,150796.764
82,1644004.675,1690799.897,2069002.750,98713.457
83,1644004.675,1686166.091,2092933.675,90095.081
84,1644004.675,1683882.974,2039824.250,91902.991
85,1644004.675,1707116.075,2142407.875,133668.172
86,1644004.675,1661319.091,1797101.713,34102.891
87,1635730.563,1678194.311,2076365.875,85004.534
88,1635730.563,1731555.846,2092933.675,156335.111
89,1635730.563,1795428.678,2299332.138,203155.594
90,1635730.563,1699037.373,2073825.763,132177.633
91,1632590.263,1662195.472,2100284.150,83899.115
92,1631121.138,1676293.866,2068329.500,98382.805
93,1631121.138,1658722.416,1795315.900,42699.966
94,1631121.138,1695214.744,2080050.138,130861.157
95,1631121.138,1646501.358,1715870.438,23536.757
96,1631121.138,1663754.878,2060288.138,99197.982
97,1631121.138,1650695.048,1780339.288,40514.724
98,1631121.138,1652136.533,2054995.713,70036.466
99,1631121.138,1692848.644,2086716.538,119010.455
100,1631121.138,1683766.303,2062425.875,106144.767
101,1631121.138,1652810.371,1832213.238,43087.303
102,1631121.138,1670629.095,2055674.938,99372.143
103,1631121.138,1670907.040,2062057.038,111639.217
104,1631121.138,1707225.632,2063125.413,145548.358
105,1631121.138,1703817.675,2068869.875,130079.970
106,1631121.138,1686030.777,2061843.463,121269.637
107,1631121.138,1691187.989,2129524.337,132112.878
108,1631121.138,1706300.841,2071506.225,152126.084
109,1631121.138,1673972.971,2047042.038,98081.038
110,1631121.138,1666571.982,2021398.338,87875.524
111,1631121.138,1656840.539,2056398.675,68386.553
112,1630067.038,1654305.914,2017705.938,69118.687
113,1631021.438,1661426.831,2102386.788,95917.663
114,1631121.138,1705706.049,2067264.700,129807.201
115,1631121.138,1649416.066,1828082.475,37853.037
116,1631121.138,1684375.726,2216325.737,126854.663
117,1631121.138,1684744.663,2130331.337,102992.493
118,1631121.138,1696802.608,2060831.763,129560.740
119,1631121.138,1673939.410,2063944.138,81974.060
120,1631121.138,1677040.906,2057157.063,104263.870
