generation,best,avg,worst,std
1,2.85896e+06,3467403.008,4412476.150,328709.658
2,2463322.875,2926442.529,3400020.375,264822.240
3,2215876.950,2590933.796,3711704.750,251885.441
4,2051171.613,2334052.493,2662782.337,147243.738
5,1989003.675,2171787.464,2579658.850,127957.908
6,1939643.350,2063917.316,2552728.200,107711.723
7,1939643.350,2017708.878,2169142.138,50459.271
8,1915108.012,1999161.226,2333650.150,84717.258
9,1894475.575,2007042.046,3202417.050,200491.215
10,1829398.538,1962859.649,2403336.388,93411.648
11,1820589.138,1923501.411,2037176.137,47558.451
12,1826266.225,1899786.005,2379270.525,89251.640
13,1826266.225,1899257.894,2608126.825,126879.743
14,1812663.013,1881058.553,2311244.562,87089.333
15,1779079.012,1878731.139,2946344.800,178738.191
16,1781823.287,1840320.340,1949403.562,48181.906
17,1777579.363,1821634.648,2130300.925,59878.870
18,1768901.387,1810770.397,2178024.837,67635.920
19,1761535.275,1785319.469,1871530.000,20636.016
20,1745732.900,1822129.436,2158451.462,104701.311
21,1743254.875,1784820.064,2156602.537,65733.845
22,1738948.838,1794748.604,2926427.375,188346.907
23,1737684.025,1758089.325,1847700.988,27677.245
24,1730584.888,1755481.887,1866509.650,32587.441
25,1727308.950,1761047.579,2189048.475,76121.416
26,1726638.575,1752680.504,1899872.225,39028.388
27,1725075.650,1758808.109,2099991.312,72891.720
28,1723077.800,1736176.818,1844527.875,21381.961
29,1715123.538,1751309.335,1933463.175,45325.478
30,1718898.238,1761358.864,2198159.125,90958.790
31,1713420.063,1795448.487,2905394.487,207546.231
32,1711386.138,1778685.938,2197103.538,138277.124
33,1710578.438,1744278.836,1958192.163,57472.421
34,1709769.525,1760286.772,2227747.587,127064.696
35,1709769.525,1753781.418,2187406.237,107534.563
36,1709769.525,1760491.559,2179516.513,110880.296
37,1706699.775,1766603.407,2195420.288,128501.139
38,1706699.775,1786541.592,2239013.513,138281.319
39,1706699.775,1752956.799,2217748.575,112179.756
40,1700045.888,1748661.670,2107972.125,106671.690
41,1698531.050,1735172.891,1932920.350,49608.717
42,1698531.050,1788886.443,2325818.775,170203.307
43,1698531.050,1762885.653,2131796.700,119165.898
44,1698531.050,1738126.915,2149811.913,88596.895
45,1698531.050,1777990.129,2165622.650,151292.721
46,1698131.450,1721945.292,2123084.850,74270.354
47,1698131.450,1780410.503,2153917.350,137292.134
48,1698399.238,1777444.547,2317650.050,159976.494
49,1698399.238,1741227.527,2153917.350,107152.380
50,1698399.238,1764438.070,2130828.025,121066.893
51,1698459.288,1732519.131,1937567.300,58998.033
52,1698459.288,1774794.826,2235311.188,138509.492
53,1698399.475,1742003.198,2098035.200,94639.786
54,1698267.663,1729025.094,2089699.788,77353.048
55,1698399.475,1753563.440,2150245.862,109775.573
56,1698399.475,1767942.851,2134683.225,125558.631
57,1698399.475,1768918.814,2197609.675,130817.712
58,1698203.175,1743453.964,2147328.475,106480.745
59,1697162.263,1716855.974,1839297.050,32869.728
60,1697162.263,1752278.577,2148971.275,114849.523
61,1698284.563,1763689.144,2134328.913,127236.198
62,1697238.738,1743944.221,2129425.212,84145.204
63,1696652.838,1774896.352,2124898.475,134935.257
64,1696349.425,1752648.798,2129790.413,111353.672
65,1696272.950,1727624.767,2087875.838,72930.990
66,1696272.950,1734237.982,2087004.263,90522.232
67,1696349.425,1747299.103,2145864.325,107736.708
68,1696272.950,1748419.274,2317223.900,132540.316
69,1696272.950,1716166.489,1859176.575,38327.164
70,1696272.950,1756574.750,2182081.425,122299.569
71,1696157.800,1733096.553,2127423.025,86398.151
72,1696081.325,1731936.851,2315468.425,105781.219
73,1679658.475,1747975.862,2121358.862,115420.129
74,1679658.475,1772270.671,2899678.475,197048.016
75,1679466.850,1756652.919,2167604.237,121321.657
76,1679466.850,1726963.772,2146558.450,98960.389
77,1679466.850,1716815.658,2065959.300,80119.526
78,1679466.850,1733564.140,2115547.038,123217.260
79,1679466.850,1711536.326,1950108.663,64573.097
