iteration,current,best,temp
1,4.06556e+06,4.06556e+06,50000.000000
2,4064404.375000,4064404.375000,50000.000000
3,4071623.575000,4064404.375000,50000.000000
4,4067345.825000,4064404.375000,50000.000000
5,4068039.375000,4064404.375000,50000.000000
6,4067656.975000,4064404.375000,49750.000000
7,4071701.912500,4064404.375000,49750.000000
8,4082934.925000,4064404.375000,49750.000000
9,4060776.437500,4060776.437500,49750.000000
10,4029275.012500,4029275.012500,49750.000000
11,4031961.612500,4029275.012500,49501.250000
12,4018081.550000,4018081.550000,49501.250000
13,4019530.350000,4018081.550000,49501.250000
14,3894574.487500,3894574.487500,49501.250000
15,3833220.512500,3833220.512500,49501.250000
16,3832265.575000,3832265.575000,49253.743750
17,3829889.750000,3829889.750000,49253.743750
18,3830517.887500,3829889.750000,49253.743750
19,3826870.700000,3826870.700000,49253.743750
20,3820959.275000,3820959.275000,49253.743750
21,3826870.700000,3820959.275000,49007.475031
22,3814700.487500,3814700.487500,49007.475031
23,3805679.650000,3805679.650000,49007.475031
24,3805679.650000,3805679.650000,49007.475031
25,3812211.850000,3805679.650000,49007.475031
26,3807845.350000,3805679.650000,48762.437656
27,3810010.150000,3805679.650000,48762.437656
28,3805717.475000,3805679.650000,48762.437656
29,3798816.200000,3798816.200000,48762.437656
30,3816494.037500,3798816.200000,48762.437656
31,3815031.537500,3798816.200000,48518.625468
32,3790297.625000,3790297.625000,48518.625468
33,3786495.725000,3786495.725000,48518.625468
34,3792946.750000,3786495.725000,48518.625468
35,3792946.750000,3786495.725000,48518.625468
36,3780646.350000,3780646.350000,48276.032340
37,3791592.950000,3780646.350000,48276.032340
38,3785788.125000,3780646.350000,48276.032340
39,3785788.125000,3780646.350000,48276.032340
40,3785788.125000,3780646.350000,48276.032340
41,3785788.125000,3780646.350000,48034.652179
42,3653800.425000,3653800.425000,48034.652179
43,3657468.862500,3653800.425000,48034.652179
44,3669499.225000,3653800.425000,48034.652179
45,3669499.225000,3653800.425000,48034.652179
46,3679460.875000,3653800.425000,47794.478918
47,3679460.875000,3653800.425000,47794.478918
48,3691761.275000,3653800.425000,47794.478918
49,3692078.550000,3653800.425000,47794.478918
50,3678812.750000,3653800.425000,47794.478918
51,3671242.812500,3653800.425000,47555.506523
52,3679394.450000,3653800.425000,47555.506523
53,3679394.450000,3653800.425000,47555.506523
54,3679394.450000,3653800.425000,47555.506523
55,3688665.075000,3653800.425000,47555.506523
56,3692472.375000,3653800.425000,47317.728991
57,3695622.375000,3653800.425000,47317.728991
58,3695622.375000,3653800.425000,47317.728991
59,3695622.375000,3653800.425000,47317.728991
60,3703395.300000,3653800.425000,47317.728991
61,3701022.075000,3653800.425000,47081.140346
62,3701022.075000,3653800.425000,47081.140346
63,3692376.262500,3653800.425000,47081.140346
64,3691514.262500,3653800.425000,47081.140346
65,3699601.887500,3653800.425000,47081.140346
66,3699601.887500,3653800.425000,46845.734644
67,3695950.737500,3653800.425000,46845.734644
68,3693487.562500,3653800.425000,46845.734644
69,3693405.162500,3653800.425000,46845.734644
70,3674151.350000,3653800.425000,46845.734644
71,3668239.925000,3653800.425000,46611.505971
72,3668239.925000,3653800.425000,46611.505971
73,3666053.675000,3653800.425000,46611.505971
74,3666053.675000,3653800.425000,46611.505971
75,3599512.425000,3599512.425000,46611.505971
76,3599321.325000,3599321.325000,46378.448441
77,3608389.387500,3599321.325000,46378.448441
78,3612941.787500,3599321.325000,46378.448441
79,3598850.787500,3598850.787500,46378.448441
80,3585519.212500,3585519.212500,46378.448441
81,3584444.087500,3584444.087500,46146.556199
82,3592320.775000,3584444.087500,46146.556199
83,3584233.150000,3584233.150000,46146.556199
84,3584472.837500,3584233.150000,46146.556199
85,3570939.825000,3570939.825000,46146.556199
86,3570939.825000,3570939.825000,45915.823418
87,3557237.262500,3557237.262500,45915.823418
88,3569176.462500,3557237.262500,45915.823418
89,3569176.462500,3557237.262500,45915.823418
90,3571362.712500,3557237.262500,45915.823418
91,3605766.687500,3557237.262500,45686.244301
92,3610327.887500,3557237.262500,45686.244301
93,3610327.887500,3557237.262500,45686.244301
94,3614328.487500,3557237.262500,45686.244301
95,3616481.612500,3557237.262500,45686.244301
96,3618725.237500,3557237.262500,45457.813079
97,3618725.237500,3557237.262500,45457.813079
98,3597500.187500,3557237.262500,45457.813079
99,3606919.337500,3557237.262500,45457.813079
100,3590992.712500,3557237.262500,45457.813079
101,3589419.287500,3557237.262500,45230.524014
102,3589419.287500,3557237.262500,45230.524014
103,3589419.287500,3557237.262500,45230.524014
104,3587256.137500,3557237.262500,45230.524014
105,3587256.137500,3557237.262500,45230.524014
106,3516648.637500,3516648.637500,45004.371394
107,3516648.637500,3516648.637500,45004.371394
108,3507229.487500,3507229.487500,45004.371394
109,3486746.162500,3486746.162500,45004.371394
110,3482675.237500,3482675.237500,45004.371394
111,3482675.237500,3482675.237500,44779.349537
112,3436005.650000,3436005.650000,44779.349537
113,3399566.025000,3399566.025000,44779.349537
114,3230257.425000,3230257.425000,44779.349537
115,3233703.975000,3230257.425000,44779.349537
116,3240206.450000,3230257.425000,44555.452789
117,3218894.475000,3218894.475000,44555.452789
118,3214060.425000,3214060.425000,44555.452789
119,3201734.512500,3201734.512500,44555.452789
120,3182466.262500,3182466.262500,44555.452789
121,3182466.262500,3182466.262500,44332.675525
122,3164631.562500,3164631.562500,44332.675525
123,3164631.562500,3164631.562500,44332.675525
124,3164571.475000,3164571.475000,44332.675525
125,3164571.475000,3164571.475000,44332.675525
126,3170459.387500,3164571.475000,44111.012147
127,3148963.787500,3148963.787500,44111.012147
128,3148963.787500,3148963.787500,44111.012147
129,3148963.787500,3148963.787500,44111.012147
130,3148963.787500,3148963.787500,44111.012147
131,3148963.787500,3148963.787500,43890.457087
132,3148963.787500,3148963.787500,43890.457087
133,3143004.187500,3143004.187500,43890.457087
134,3153008.062500,3143004.187500,43890.457087
135,3152785.662500,3143004.187500,43890.457087
136,3152358.312500,3143004.187500,43671.004801
137,3152760.500000,3143004.187500,43671.004801
138,3152323.787500,3143004.187500,43671.004801
139,3152323.787500,3143004.187500,43671.004801
140,3152323.787500,3143004.187500,43671.004801
141,3153127.450000,3143004.187500,43452.649777
142,3153127.450000,3143004.187500,43452.649777
143,3152900.212500,3143004.187500,43452.649777
144,3151169.387500,3143004.187500,43452.649777
145,3151169.387500,3143004.187500,43452.649777
146,3151169.387500,3143004.187500,43235.386528
147,3204676.950000,3143004.187500,43235.386528
148,3204676.950000,3143004.187500,43235.386528
149,3203917.062500,3143004.187500,43235.386528
150,3203917.062500,3143004.187500,43235.386528
151,3203853.537500,3143004.187500,43019.209596
152,3206243.425000,3143004.187500,43019.209596
153,3224832.300000,3143004.187500,43019.209596
154,3224438.625000,3143004.187500,43019.209596
155,3224438.625000,3143004.187500,43019.209596
156,3211545.937500,3143004.187500,42804.113548
157,3213834.187500,3143004.187500,42804.113548
158,3213834.187500,3143004.187500,42804.113548
159,3213834.187500,3143004.187500,42804.113548
160,3196554.100000,3143004.187500,42804.113548
161,3263303.712500,3143004.187500,42590.092980
162,3251716.725000,3143004.187500,42590.092980
163,3261135.875000,3143004.187500,42590.092980
164,3264904.625000,3143004.187500,42590.092980
165,3267998.750000,3143004.187500,42590.092980
166,3268758.637500,3143004.187500,42377.142515
167,3268909.687500,3143004.187500,42377.142515
168,3271637.250000,3143004.187500,42377.142515
169,3269451.000000,3143004.187500,42377.142515
170,3269041.012500,3143004.187500,42377.142515
171,3274299.262500,3143004.187500,42165.256803
172,3274934.062500,3143004.187500,42165.256803
173,3280900.462500,3143004.187500,42165.256803
174,3280900.462500,3143004.187500,42165.256803
175,3282966.712500,3143004.187500,42165.256803
176,3282966.712500,3143004.187500,41954.430519
177,3272622.412500,3143004.187500,41954.430519
178,3273720.612500,3143004.187500,41954.430519
179,3273904.587500,3143004.187500,41954.430519
180,3268646.337500,3143004.187500,41954.430519
181,3281520.387500,3143004.187500,41744.658366
182,3275150.575000,3143004.187500,41744.658366
183,3292911.775000,3143004.187500,41744.658366
184,3292911.775000,3143004.187500,41744.658366
185,3276111.287500,3143004.187500,41744.658366
186,3276755.387500,3143004.187500,41535.935074
187,3276563.962500,3143004.187500,41535.935074
188,3276563.962500,3143004.187500,41535.935074
189,3284988.712500,3143004.187500,41535.935074
190,3282802.462500,3143004.187500,41535.935074
191,3286968.062500,3143004.187500,41328.255399
192,3274094.012500,3143004.187500,41328.255399
193,3274094.012500,3143004.187500,41328.255399
194,3270093.412500,3143004.187500,41328.255399
195,3238957.162500,3143004.187500,41328.255399
196,3241264.662500,3143004.187500,41121.614122
197,3241264.662500,3143004.187500,41121.614122
198,3239198.412500,3143004.187500,41121.614122
199,3242936.337500,3143004.187500,41121.614122
200,3242936.337500,3143004.187500,41121.614122
201,3244032.462500,3143004.187500,40916.006051
202,3249065.900000,3143004.187500,40916.006051
203,3244513.500000,3143004.187500,40916.006051
204,3252482.100000,3143004.187500,40916.006051
205,3256795.875000,3143004.187500,40916.006051
206,3256795.875000,3143004.187500,40711.426021
207,3256719.400000,3143004.187500,40711.426021
208,3256719.400000,3143004.187500,40711.426021
209,3256719.400000,3143004.187500,40711.426021
210,3256719.400000,3143004.187500,40711.426021
211,3251907.662500,3143004.187500,40507.868891
212,3251907.662500,3143004.187500,40507.868891
213,3252133.262500,3143004.187500,40507.868891
214,3263543.850000,3143004.187500,40507.868891
215,3274175.412500,3143004.187500,40507.868891
216,3280413.012500,3143004.187500,40305.329546
217,3269767.512500,3143004.187500,40305.329546
218,3273462.575000,3143004.187500,40305.329546
219,3266537.962500,3143004.187500,40305.329546
220,3276353.100000,3143004.187500,40305.329546
221,3281645.975000,3143004.187500,40103.802899
222,3287824.675000,3143004.187500,40103.802899
223,3278554.050000,3143004.187500,40103.802899
224,3297155.837500,3143004.187500,40103.802899
225,3291432.287500,3143004.187500,40103.802899
226,3315831.175000,3143004.187500,39903.283884
227,3301926.050000,3143004.187500,39903.283884
228,3306800.275000,3143004.187500,39903.283884
229,3304680.850000,3143004.187500,39903.283884
230,3261332.987500,3143004.187500,39903.283884
231,3289961.500000,3143004.187500,39703.767465
232,3283986.625000,3143004.187500,39703.767465
233,3283986.625000,3143004.187500,39703.767465
234,3281950.937500,3143004.187500,39703.767465
235,3308832.850000,3143004.187500,39703.767465
236,3303053.450000,3143004.187500,39505.248627
237,3305395.600000,3143004.187500,39505.248627
238,3323438.800000,3143004.187500,39505.248627
239,3323438.800000,3143004.187500,39505.248627
240,3323438.800000,3143004.187500,39505.248627
241,3305395.600000,3143004.187500,39307.722384
242,3340442.162500,3143004.187500,39307.722384
243,3341291.225000,3143004.187500,39307.722384
244,3314409.312500,3143004.187500,39307.722384
245,3307930.362500,3143004.187500,39307.722384
246,3297283.537500,3143004.187500,39111.183772
247,3300889.787500,3143004.187500,39111.183772
248,3283211.950000,3143004.187500,39111.183772
249,3279390.962500,3143004.187500,39111.183772
250,3279390.962500,3143004.187500,39111.183772
251,3279390.962500,3143004.187500,38915.627853
252,3282990.987500,3143004.187500,38915.627853
253,3282990.987500,3143004.187500,38915.627853
254,3273175.850000,3143004.187500,38915.627853
255,3274616.787500,3143004.187500,38915.627853
256,3260387.225000,3143004.187500,38721.049714
257,3260014.825000,3143004.187500,38721.049714
258,3241898.800000,3143004.187500,38721.049714
259,3241075.562500,3143004.187500,38721.049714
260,3265960.000000,3143004.187500,38721.049714
261,3276843.437500,3143004.187500,38527.444466
262,3269010.937500,3143004.187500,38527.444466
263,3240267.375000,3143004.187500,38527.444466
264,3242168.625000,3143004.187500,38527.444466
265,3242168.625000,3143004.187500,38527.444466
266,3251131.425000,3143004.187500,38334.807243
267,3251687.175000,3143004.187500,38334.807243
268,3223058.662500,3143004.187500,38334.807243
269,3222126.062500,3143004.187500,38334.807243
270,3220583.875000,3143004.187500,38334.807243
271,3227644.275000,3143004.187500,38143.133207
272,3237741.775000,3143004.187500,38143.133207
273,3237741.775000,3143004.187500,38143.133207
274,3226975.925000,3143004.187500,38143.133207
275,3226791.950000,3143004.187500,38143.133207
276,3225639.050000,3143004.187500,37952.417541
277,3225639.050000,3143004.187500,37952.417541
278,3224868.250000,3143004.187500,37952.417541
279,3232031.050000,3143004.187500,37952.417541
280,3232031.050000,3143004.187500,37952.417541
281,3231462.587500,3143004.187500,37762.655453
282,3229005.587500,3143004.187500,37762.655453
283,3230377.987500,3143004.187500,37762.655453
284,3226321.287500,3143004.187500,37762.655453
285,3219260.887500,3143004.187500,37762.655453
286,3214354.200000,3143004.187500,37573.842176
287,3214354.200000,3143004.187500,37573.842176
288,3220441.625000,3143004.187500,37573.842176
289,3220441.625000,3143004.187500,37573.842176
290,3223684.725000,3143004.187500,37573.842176
291,3223950.250000,3143004.187500,37385.972965
292,3279417.487500,3143004.187500,37385.972965
293,3286150.450000,3143004.187500,37385.972965
294,3286150.450000,3143004.187500,37385.972965
295,3289179.050000,3143004.187500,37385.972965
296,3289179.050000,3143004.187500,37199.043100
297,3289179.050000,3143004.187500,37199.043100
298,3300225.387500,3143004.187500,37199.043100
299,3281138.650000,3143004.187500,37199.043100
300,3280814.462500,3143004.187500,37199.043100
301,3299607.687500,3143004.187500,37013.047885
302,3300146.962500,3143004.187500,37013.047885
303,3301598.550000,3143004.187500,37013.047885
304,3301598.550000,3143004.187500,37013.047885
305,3301598.550000,3143004.187500,37013.047885
306,3275706.487500,3143004.187500,36827.982645
307,3281507.737500,3143004.187500,36827.982645
308,3281507.737500,3143004.187500,36827.982645
309,3282776.587500,3143004.187500,36827.982645
310,3282305.212500,3143004.187500,36827.982645
311,3281268.612500,3143004.187500,36643.842732
312,3267906.525000,3143004.187500,36643.842732
313,3267906.525000,3143004.187500,36643.842732
314,3264108.337500,3143004.187500,36643.842732
315,3264793.725000,3143004.187500,36643.842732
316,3260767.662500,3143004.187500,36460.623519
317,3268078.475000,3143004.187500,36460.623519
318,3268490.875000,3143004.187500,36460.623519
