iteration,current,best,temp
1,3.97991e+06,3.97733e+06,180000.000000
2,3525837.212500,3525837.212500,180000.000000
3,3528273.662500,3525837.212500,180000.000000
4,3525374.962500,3525374.962500,180000.000000
5,3498599.525000,3498599.525000,180000.000000
6,3450559.212500,3450559.212500,180000.000000
7,3448702.737500,3448702.737500,180000.000000
8,3343849.800000,3343849.800000,179460.000000
9,3343849.800000,3343849.800000,179460.000000
10,3339462.950000,3339462.950000,179460.000000
11,3335030.525000,3335030.525000,179460.000000
12,3335030.525000,3335030.525000,179460.000000
13,3334826.337500,3334826.337500,179460.000000
14,3358534.800000,3334826.337500,179460.000000
15,3358534.800000,3334826.337500,178921.620000
16,3370704.100000,3334826.337500,178921.620000
17,3383097.662500,3334826.337500,178921.620000
18,3383097.662500,3334826.337500,178921.620000
19,3380828.462500,3334826.337500,178921.620000
20,3371998.562500,3334826.337500,178921.620000
21,3374679.812500,3334826.337500,178921.620000
22,3085339.637500,3085339.637500,178384.855140
23,3068957.575000,3068957.575000,178384.855140
24,3266405.475000,3068957.575000,178384.855140
25,3019302.075000,3019302.075000,178384.855140
26,2920104.350000,2920104.350000,178384.855140
27,2921056.962500,2920104.350000,178384.855140
28,2953667.462500,2920104.350000,178384.855140
29,2961521.875000,2920104.350000,177849.700575
30,2938545.662500,2920104.350000,177849.700575
31,2940070.862500,2920104.350000,177849.700575
32,2934349.487500,2920104.350000,177849.700575
33,2943894.837500,2920104.350000,177849.700575
34,2943000.487500,2920104.350000,177849.700575
35,2814908.287500,2814908.287500,177849.700575
36,2957709.600000,2814908.287500,177316.151473
37,2957044.650000,2814908.287500,177316.151473
38,2958117.150000,2814908.287500,177316.151473
39,2966880.300000,2814908.287500,177316.151473
40,3039348.900000,2814908.287500,177316.151473
41,2915863.500000,2814908.287500,177316.151473
42,2936530.025000,2814908.287500,177316.151473
43,2937529.587500,2814908.287500,176784.203018
44,2933343.462500,2814908.287500,176784.203018
45,2933343.462500,2814908.287500,176784.203018
46,2925741.062500,2814908.287500,176784.203018
47,2948940.887500,2814908.287500,176784.203018
48,2938660.862500,2814908.287500,176784.203018
49,2939064.637500,2814908.287500,176784.203018
50,2939064.637500,2814908.287500,176253.850409
51,2930623.537500,2814908.287500,176253.850409
52,2926867.287500,2814908.287500,176253.850409
53,2931590.337500,2814908.287500,176253.850409
54,2925527.750000,2814908.287500,176253.850409
55,2925527.750000,2814908.287500,176253.850409
56,2919297.250000,2814908.287500,176253.850409
57,2932757.500000,2814908.287500,175725.088858
58,2914103.600000,2814908.287500,175725.088858
59,2904924.787500,2814908.287500,175725.088858
60,2905965.987500,2814908.287500,175725.088858
61,2912617.962500,2814908.287500,175725.088858
62,2919558.275000,2814908.287500,175725.088858
63,2919558.275000,2814908.287500,175725.088858
64,2921744.625000,2814908.287500,175197.913592
65,2934983.025000,2814908.287500,175197.913592
66,2925288.600000,2814908.287500,175197.913592
67,2891992.075000,2814908.287500,175197.913592
68,2747009.275000,2747009.275000,175197.913592
69,2924062.087500,2747009.275000,175197.913592
70,2927862.037500,2747009.275000,175197.913592
71,2916683.787500,2747009.275000,174672.319851
72,2713272.250000,2713272.250000,174672.319851
73,2684993.500000,2684993.500000,174672.319851
74,2684993.500000,2684993.500000,174672.319851
75,2700386.575000,2684993.500000,174672.319851
76,2679917.700000,2679917.700000,174672.319851
77,2681188.700000,2679917.700000,174672.319851
78,2679661.100000,2679661.100000,174148.302891
79,2671685.862500,2671685.862500,174148.302891
80,2628750.075000,2628750.075000,174148.302891
81,2628750.075000,2628750.075000,174148.302891
82,2343394.875000,2343394.875000,174148.302891
83,2342862.200000,2342862.200000,174148.302891
84,2338356.325000,2338356.325000,174148.302891
85,2329349.587500,2329349.587500,173625.857983
86,2329349.587500,2329349.587500,173625.857983
87,2276157.187500,2276157.187500,173625.857983
88,2276157.187500,2276157.187500,173625.857983
89,2357757.937500,2276157.187500,173625.857983
90,2332126.500000,2276157.187500,173625.857983
91,2332126.500000,2276157.187500,173625.857983
92,2280962.700000,2276157.187500,173104.980409
93,2140997.637500,2140997.637500,173104.980409
94,2111262.300000,2111262.300000,173104.980409
95,2106003.000000,2106003.000000,173104.980409
96,2106216.200000,2106003.000000,173104.980409
97,2069945.000000,2069945.000000,173104.980409
98,2070217.650000,2069945.000000,173104.980409
99,2080329.350000,2069945.000000,172585.665467
100,2061798.537500,2061798.537500,172585.665467
101,2039474.337500,2039474.337500,172585.665467
102,2039474.337500,2039474.337500,172585.665467
103,2039474.337500,2039474.337500,172585.665467
104,2057324.337500,2039474.337500,172585.665467
105,2082869.387500,2039474.337500,172585.665467
106,2078179.400000,2039474.337500,172067.908471
107,2078179.400000,2039474.337500,172067.908471
108,2095507.300000,2039474.337500,172067.908471
109,2096934.425000,2039474.337500,172067.908471
110,2040693.100000,2039474.337500,172067.908471
111,2041011.137500,2039474.337500,172067.908471
112,2052804.512500,2039474.337500,172067.908471
113,2052804.512500,2039474.337500,171551.704746
114,2052804.512500,2039474.337500,171551.704746
115,2055236.200000,2039474.337500,171551.704746
116,2055343.150000,2039474.337500,171551.704746
117,2060386.150000,2039474.337500,171551.704746
118,2113566.550000,2039474.337500,171551.704746
119,2139900.850000,2039474.337500,171551.704746
120,2190267.812500,2039474.337500,171037.049631
121,2191872.987500,2039474.337500,171037.049631
122,2176974.762500,2039474.337500,171037.049631
123,2138059.612500,2039474.337500,171037.049631
124,2130535.862500,2039474.337500,171037.049631
125,2084837.412500,2039474.337500,171037.049631
126,2084837.412500,2039474.337500,171037.049631
127,2494010.975000,2039474.337500,170523.938482
128,2611712.450000,2039474.337500,170523.938482
129,2604408.150000,2039474.337500,170523.938482
130,2507505.550000,2039474.337500,170523.938482
131,2476416.237500,2039474.337500,170523.938482
132,2474578.550000,2039474.337500,170523.938482
133,2483470.325000,2039474.337500,170523.938482
134,2475845.325000,2039474.337500,170012.366667
135,2497739.637500,2039474.337500,170012.366667
136,2507305.125000,2039474.337500,170012.366667
137,2509482.525000,2039474.337500,170012.366667
138,2509482.525000,2039474.337500,170012.366667
139,2493564.087500,2039474.337500,170012.366667
140,2491386.687500,2039474.337500,170012.366667
141,2482303.375000,2039474.337500,169502.329567
142,2535274.425000,2039474.337500,169502.329567
143,2535274.425000,2039474.337500,169502.329567
144,2462805.825000,2039474.337500,169502.329567
145,2459301.237500,2039474.337500,169502.329567
146,2449610.525000,2039474.337500,169502.329567
147,2441443.325000,2039474.337500,169502.329567
148,2441930.825000,2039474.337500,168993.822578
149,2470230.825000,2039474.337500,168993.822578
150,2498588.662500,2039474.337500,168993.822578
151,2498990.850000,2039474.337500,168993.822578
152,2485494.850000,2039474.337500,168993.822578
153,2499042.600000,2039474.337500,168993.822578
154,2498352.850000,2039474.337500,168993.822578
155,2070535.675000,2039474.337500,168486.841111
156,2070267.675000,2039474.337500,168486.841111
157,2086115.812500,2039474.337500,168486.841111
158,2088278.962500,2039474.337500,168486.841111
159,2090293.612500,2039474.337500,168486.841111
160,2080651.150000,2039474.337500,168486.841111
161,2086674.375000,2039474.337500,168486.841111
162,2101480.887500,2039474.337500,167981.380587
163,2100937.625000,2039474.337500,167981.380587
164,2100937.625000,2039474.337500,167981.380587
165,2104904.500000,2039474.337500,167981.380587
166,2091572.350000,2039474.337500,167981.380587
167,2114378.725000,2039474.337500,167981.380587
168,2083503.725000,2039474.337500,167981.380587
169,2105586.350000,2039474.337500,167477.436445
170,2079345.950000,2039474.337500,167477.436445
171,2059951.887500,2039474.337500,167477.436445
172,2060157.262500,2039474.337500,167477.436445
173,2003234.400000,2003234.400000,167477.436445
174,2003234.400000,2003234.400000,167477.436445
175,2007256.275000,2003234.400000,167477.436445
176,2214809.025000,2003234.400000,166975.004136
177,2219497.025000,2003234.400000,166975.004136
178,2219533.425000,2003234.400000,166975.004136
179,2211867.637500,2003234.400000,166975.004136
180,2258996.437500,2003234.400000,166975.004136
181,2232288.462500,2003234.400000,166975.004136
182,2230976.712500,2003234.400000,166975.004136
183,2236910.525000,2003234.400000,166474.079124
184,2335823.637500,2003234.400000,166474.079124
185,2348855.200000,2003234.400000,166474.079124
186,2357427.700000,2003234.400000,166474.079124
187,2355797.012500,2003234.400000,166474.079124
188,2352166.462500,2003234.400000,166474.079124
189,2352166.462500,2003234.400000,166474.079124
190,2352135.837500,2003234.400000,165974.656886
191,2343506.462500,2003234.400000,165974.656886
192,2396816.562500,2003234.400000,165974.656886
193,2397780.562500,2003234.400000,165974.656886
194,2398907.212500,2003234.400000,165974.656886
195,2410359.025000,2003234.400000,165974.656886
196,2407799.087500,2003234.400000,165974.656886
197,2415213.400000,2003234.400000,165476.732916
198,2425054.225000,2003234.400000,165476.732916
199,2469273.462500,2003234.400000,165476.732916
200,2471828.762500,2003234.400000,165476.732916
201,2414991.400000,2003234.400000,165476.732916
202,2423343.212500,2003234.400000,165476.732916
203,2434196.862500,2003234.400000,165476.732916
204,2435671.550000,2003234.400000,164980.302717
205,2435671.550000,2003234.400000,164980.302717
206,2430088.850000,2003234.400000,164980.302717
207,2441568.425000,2003234.400000,164980.302717
208,2437948.737500,2003234.400000,164980.302717
209,2424729.525000,2003234.400000,164980.302717
210,2341830.000000,2003234.400000,164980.302717
211,2326120.725000,2003234.400000,164485.361809
212,2329010.425000,2003234.400000,164485.361809
213,2336852.625000,2003234.400000,164485.361809
214,2338310.525000,2003234.400000,164485.361809
215,2338310.525000,2003234.400000,164485.361809
216,2339859.950000,2003234.400000,164485.361809
217,2420944.775000,2003234.400000,164485.361809
218,2361211.062500,2003234.400000,163991.905723
219,2352102.237500,2003234.400000,163991.905723
220,2358127.875000,2003234.400000,163991.905723
221,2332031.962500,2003234.400000,163991.905723
222,2330845.712500,2003234.400000,163991.905723
223,2353878.512500,2003234.400000,163991.905723
224,2354386.275000,2003234.400000,163991.905723
225,2333927.175000,2003234.400000,163499.930006
226,2362090.162500,2003234.400000,163499.930006
227,2362090.162500,2003234.400000,163499.930006
228,2357495.625000,2003234.400000,163499.930006
229,2429431.425000,2003234.400000,163499.930006
230,2437794.625000,2003234.400000,163499.930006
231,2447051.762500,2003234.400000,163499.930006
232,2438470.962500,2003234.400000,163009.430216
233,2384280.237500,2003234.400000,163009.430216
234,2384280.237500,2003234.400000,163009.430216
235,2372828.425000,2003234.400000,163009.430216
236,2372828.425000,2003234.400000,163009.430216
237,2369986.025000,2003234.400000,163009.430216
238,2370445.137500,2003234.400000,163009.430216
239,2380002.312500,2003234.400000,162520.401926
240,2373178.062500,2003234.400000,162520.401926
241,2390016.837500,2003234.400000,162520.401926
242,2262198.525000,2003234.400000,162520.401926
243,2255984.225000,2003234.400000,162520.401926
244,2245895.287500,2003234.400000,162520.401926
245,2226994.287500,2003234.400000,162520.401926
246,2224046.387500,2003234.400000,162032.840720
247,2224636.262500,2003234.400000,162032.840720
248,2229927.262500,2003234.400000,162032.840720
249,2227822.950000,2003234.400000,162032.840720
250,2240354.950000,2003234.400000,162032.840720
251,2237799.650000,2003234.400000,162032.840720
252,2233179.462500,2003234.400000,162032.840720
253,2229248.212500,2003234.400000,161546.742198
254,2227786.475000,2003234.400000,161546.742198
255,2267908.700000,2003234.400000,161546.742198
256,2267908.700000,2003234.400000,161546.742198
257,2269551.725000,2003234.400000,161546.742198
258,2270677.325000,2003234.400000,161546.742198
259,2335310.525000,2003234.400000,161546.742198
260,2336926.425000,2003234.400000,161062.101971
261,2441361.037500,2003234.400000,161062.101971
262,2435427.225000,2003234.400000,161062.101971
263,2632786.725000,2003234.400000,161062.101971
264,2720715.100000,2003234.400000,161062.101971
265,2714145.287500,2003234.400000,161062.101971
266,2712386.087500,2003234.400000,161062.101971
267,2705298.212500,2003234.400000,160578.915665
