iteration,current,best,temp
1,3.50358e+06,3.50232e+06,180000.000000
2,3441080.025000,3441080.025000,180000.000000
3,3405773.487500,3405773.487500,180000.000000
4,3403917.012500,3403917.012500,180000.000000
5,3403747.512500,3403747.512500,180000.000000
6,3338496.650000,3338496.650000,180000.000000
7,3337112.150000,3337112.150000,180000.000000
8,3304939.412500,3304939.412500,179460.000000
9,3294835.637500,3294835.637500,179460.000000
10,3291610.262500,3291610.262500,179460.000000
11,3301307.787500,3291610.262500,179460.000000
12,3252982.587500,3252982.587500,179460.000000
13,3253808.900000,3252982.587500,179460.000000
14,3271002.650000,3252982.587500,179460.000000
15,3271018.925000,3252982.587500,178921.620000
16,3277856.525000,3252982.587500,178921.620000
17,3268990.312500,3252982.587500,178921.620000
18,3266735.312500,3252982.587500,178921.620000
19,3277286.687500,3252982.587500,178921.620000
20,3278347.000000,3252982.587500,178921.620000
21,3278569.400000,3252982.587500,178921.620000
22,3406245.400000,3252982.587500,178384.855140
23,3392151.512500,3252982.587500,178384.855140
24,3348093.075000,3252982.587500,178384.855140
25,3340260.575000,3252982.587500,178384.855140
26,3328619.775000,3252982.587500,178384.855140
27,3328720.575000,3252982.587500,178384.855140
28,3312793.950000,3252982.587500,178384.855140
29,3313353.437500,3252982.587500,177849.700575
30,3314205.250000,3252982.587500,177849.700575
31,3092237.625000,3092237.625000,177849.700575
32,3087622.987500,3087622.987500,177849.700575
33,3088899.262500,3087622.987500,177849.700575
34,3088899.262500,3087622.987500,177849.700575
35,3094583.887500,3087622.987500,177849.700575
36,2529764.737500,2529764.737500,177316.151473
37,2514964.687500,2514964.687500,177316.151473
38,2542189.687500,2514964.687500,177316.151473
39,2542333.837500,2514964.687500,177316.151473
40,2540943.937500,2514964.687500,177316.151473
41,2545130.062500,2514964.687500,177316.151473
42,2557221.162500,2514964.687500,177316.151473
43,2545407.987500,2514964.687500,176784.203018
44,2535592.850000,2514964.687500,176784.203018
45,2607122.737500,2514964.687500,176784.203018
46,2614481.175000,2514964.687500,176784.203018
47,2618981.850000,2514964.687500,176784.203018
48,2643053.662500,2514964.687500,176784.203018
49,2629085.850000,2514964.687500,176784.203018
50,2624721.600000,2514964.687500,176253.850409
51,2626293.787500,2514964.687500,176253.850409
52,2629625.612500,2514964.687500,176253.850409
53,2629625.612500,2514964.687500,176253.850409
54,2619247.862500,2514964.687500,176253.850409
55,2620055.562500,2514964.687500,176253.850409
56,2611993.012500,2514964.687500,176253.850409
57,2589191.387500,2514964.687500,175725.088858
58,2588729.100000,2514964.687500,175725.088858
59,2599751.862500,2514964.687500,175725.088858
60,2612221.550000,2514964.687500,175725.088858
61,2612639.887500,2514964.687500,175725.088858
62,2619702.387500,2514964.687500,175725.088858
63,2620260.575000,2514964.687500,175725.088858
64,2621901.825000,2514964.687500,175197.913592
65,2618042.700000,2514964.687500,175197.913592
66,2593308.787500,2514964.687500,175197.913592
67,2593440.362500,2514964.687500,175197.913592
68,2593440.362500,2514964.687500,175197.913592
69,2573377.075000,2514964.687500,175197.913592
70,2568259.512500,2514964.687500,175197.913592
71,2569026.075000,2514964.687500,174672.319851
72,2575139.100000,2514964.687500,174672.319851
73,2613451.475000,2514964.687500,174672.319851
74,2611039.000000,2514964.687500,174672.319851
75,2610156.625000,2514964.687500,174672.319851
76,2610156.625000,2514964.687500,174672.319851
77,2610156.625000,2514964.687500,174672.319851
78,2604206.312500,2514964.687500,174148.302891
79,2611044.812500,2514964.687500,174148.302891
80,2611044.812500,2514964.687500,174148.302891
81,2612417.212500,2514964.687500,174148.302891
82,2611364.512500,2514964.687500,174148.302891
83,2610474.825000,2514964.687500,174148.302891
84,2741518.800000,2514964.687500,174148.302891
85,2759607.487500,2514964.687500,173625.857983
86,2766805.587500,2514964.687500,173625.857983
87,2767362.212500,2514964.687500,173625.857983
88,2761532.612500,2514964.687500,173625.857983
89,2750729.937500,2514964.687500,173625.857983
90,2760553.362500,2514964.687500,173625.857983
91,2758062.275000,2514964.687500,173625.857983
92,2755037.312500,2514964.687500,173104.980409
93,2757026.987500,2514964.687500,173104.980409
94,2643948.187500,2514964.687500,173104.980409
95,2643948.187500,2514964.687500,173104.980409
96,2643948.187500,2514964.687500,173104.980409
97,2649966.700000,2514964.687500,173104.980409
98,2646654.400000,2514964.687500,173104.980409
99,2661168.400000,2514964.687500,172585.665467
100,2661442.475000,2514964.687500,172585.665467
101,2662474.775000,2514964.687500,172585.665467
102,2662474.775000,2514964.687500,172585.665467
103,2684722.962500,2514964.687500,172585.665467
104,2684722.962500,2514964.687500,172585.665467
105,2670314.525000,2514964.687500,172585.665467
106,2656333.275000,2514964.687500,172067.908471
107,2652324.750000,2514964.687500,172067.908471
108,2652600.350000,2514964.687500,172067.908471
109,2653490.500000,2514964.687500,172067.908471
110,2541249.675000,2514964.687500,172067.908471
111,2542643.675000,2514964.687500,172067.908471
112,2542643.675000,2514964.687500,172067.908471
113,2520010.175000,2514964.687500,171551.704746
114,2513893.975000,2513893.975000,171551.704746
115,2514621.312500,2513893.975000,171551.704746
116,2547917.837500,2513893.975000,171551.704746
117,2553572.537500,2513893.975000,171551.704746
118,2534501.050000,2513893.975000,171551.704746
119,2538617.450000,2513893.975000,171551.704746
120,2545510.450000,2513893.975000,171037.049631
121,2545510.450000,2513893.975000,171037.049631
122,2545510.450000,2513893.975000,171037.049631
123,2547969.287500,2513893.975000,171037.049631
124,2552542.737500,2513893.975000,171037.049631
125,2552542.737500,2513893.975000,171037.049631
126,2435100.037500,2435100.037500,171037.049631
127,2433839.862500,2433839.862500,170523.938482
128,2443244.400000,2433839.862500,170523.938482
129,2444631.400000,2433839.862500,170523.938482
130,2444631.400000,2433839.862500,170523.938482
131,2442190.487500,2433839.862500,170523.938482
132,2442190.487500,2433839.862500,170523.938482
133,2501492.950000,2433839.862500,170523.938482
134,2501492.950000,2433839.862500,170012.366667
135,2414788.150000,2414788.150000,170012.366667
136,2410010.162500,2410010.162500,170012.366667
137,2435902.712500,2410010.162500,170012.366667
138,2430366.962500,2410010.162500,170012.366667
139,2437334.775000,2410010.162500,170012.366667
140,2437952.475000,2410010.162500,170012.366667
141,2409571.875000,2409571.875000,169502.329567
142,2415107.625000,2409571.875000,169502.329567
143,2415107.625000,2409571.875000,169502.329567
144,2408605.150000,2408605.150000,169502.329567
145,2416855.150000,2408605.150000,169502.329567
146,2416855.150000,2408605.150000,169502.329567
147,2416855.150000,2408605.150000,169502.329567
148,2410912.175000,2408605.150000,168993.822578
149,2423124.950000,2408605.150000,168993.822578
150,2431999.075000,2408605.150000,168993.822578
151,2395083.362500,2395083.362500,168993.822578
152,2428610.462500,2395083.362500,168993.822578
153,2430479.612500,2395083.362500,168993.822578
154,2432686.262500,2395083.362500,168993.822578
155,2423998.337500,2395083.362500,168486.841111
156,2422497.012500,2395083.362500,168486.841111
157,2421891.875000,2395083.362500,168486.841111
158,2425699.175000,2395083.362500,168486.841111
159,2384761.900000,2384761.900000,168486.841111
160,2387344.275000,2384761.900000,168486.841111
161,2387793.237500,2384761.900000,168486.841111
162,2395018.112500,2384761.900000,167981.380587
163,2395167.175000,2384761.900000,167981.380587
164,2413061.537500,2384761.900000,167981.380587
165,2411908.637500,2384761.900000,167981.380587
166,2411908.637500,2384761.900000,167981.380587
167,2434665.162500,2384761.900000,167981.380587
168,2438381.562500,2384761.900000,167981.380587
169,2432268.537500,2384761.900000,167477.436445
170,2426054.812500,2384761.900000,167477.436445
171,2426054.812500,2384761.900000,167477.436445
172,2432731.162500,2384761.900000,167477.436445
173,2425573.037500,2384761.900000,167477.436445
174,2424825.175000,2384761.900000,167477.436445
175,2424825.175000,2384761.900000,167477.436445
176,2438662.675000,2384761.900000,166975.004136
177,2431437.800000,2384761.900000,166975.004136
178,2430050.800000,2384761.900000,166975.004136
179,2426634.775000,2384761.900000,166975.004136
180,2426634.775000,2384761.900000,166975.004136
181,2426634.775000,2384761.900000,166975.004136
182,2426634.775000,2384761.900000,166975.004136
183,2406871.262500,2384761.900000,166474.079124
184,2431174.212500,2384761.900000,166474.079124
185,2423919.437500,2384761.900000,166474.079124
186,2430315.625000,2384761.900000,166474.079124
187,2430315.625000,2384761.900000,166474.079124
188,2427733.250000,2384761.900000,166474.079124
189,2422833.500000,2384761.900000,166474.079124
190,2423432.300000,2384761.900000,165974.656886
191,2455256.737500,2384761.900000,165974.656886
192,2455256.737500,2384761.900000,165974.656886
193,2510559.337500,2384761.900000,165974.656886
194,2509725.825000,2384761.900000,165974.656886
195,2509725.825000,2384761.900000,165974.656886
196,2509903.300000,2384761.900000,165974.656886
197,2513974.225000,2384761.900000,165476.732916
198,2514332.537500,2384761.900000,165476.732916
199,2507961.887500,2384761.900000,165476.732916
200,2518186.887500,2384761.900000,165476.732916
