iteration,current,best,temp
1,4.55262e+06,4.55262e+06,180000.000000
2,4553391.775000,4552622.575000,180000.000000
3,4551929.350000,4551929.350000,180000.000000
4,4299225.437500,4299225.437500,180000.000000
5,4299225.437500,4299225.437500,180000.000000
6,4298815.437500,4298815.437500,180000.000000
7,4295849.837500,4295849.837500,180000.000000
8,4295896.037500,4295849.837500,179460.000000
9,4313274.975000,4295849.837500,179460.000000
10,4319803.837500,4295849.837500,179460.000000
11,4278995.312500,4278995.312500,179460.000000
12,4253879.312500,4253879.312500,179460.000000
13,4253879.312500,4253879.312500,179460.000000
14,4253215.012500,4253215.012500,179460.000000
15,4253215.012500,4253215.012500,178921.620000
16,4128714.937500,4128714.937500,178921.620000
17,4129869.412500,4128714.937500,178921.620000
18,4128154.412500,4128154.412500,178921.620000
19,4131340.112500,4128154.412500,178921.620000
20,4098901.300000,4098901.300000,178921.620000
21,4006722.675000,4006722.675000,178921.620000
22,4013640.750000,4006722.675000,178384.855140
23,2910875.475000,2910875.475000,178384.855140
24,2903656.275000,2903656.275000,178384.855140
25,2903656.275000,2903656.275000,178384.855140
26,2909636.800000,2903656.275000,178384.855140
27,2890724.700000,2890724.700000,178384.855140
28,2880620.925000,2880620.925000,178384.855140
29,2880620.925000,2880620.925000,177849.700575
30,2881078.762500,2880620.925000,177849.700575
31,2880901.287500,2880620.925000,177849.700575
32,2928121.525000,2880620.925000,177849.700575
33,2786662.750000,2786662.750000,177849.700575
34,2786662.750000,2786662.750000,177849.700575
35,2739442.512500,2739442.512500,177849.700575
36,2745533.487500,2739442.512500,177316.151473
37,2762148.862500,2739442.512500,177316.151473
38,2762148.862500,2739442.512500,177316.151473
39,2759198.112500,2739442.512500,177316.151473
40,2752857.662500,2739442.512500,177316.151473
41,2751657.012500,2739442.512500,177316.151473
42,2730224.262500,2730224.262500,177316.151473
43,2796775.962500,2730224.262500,176784.203018
44,2796775.962500,2730224.262500,176784.203018
45,2793111.587500,2730224.262500,176784.203018
46,2784217.475000,2730224.262500,176784.203018
47,2774876.562500,2730224.262500,176784.203018
48,2774876.562500,2730224.262500,176784.203018
49,2775239.650000,2730224.262500,176784.203018
50,2760102.425000,2730224.262500,176253.850409
51,2757164.425000,2730224.262500,176253.850409
52,2484104.575000,2484104.575000,176253.850409
53,2492296.412500,2484104.575000,176253.850409
54,2491047.162500,2484104.575000,176253.850409
55,2503165.600000,2484104.575000,176253.850409
56,2513986.012500,2484104.575000,176253.850409
57,2506729.725000,2484104.575000,175725.088858
58,2512579.100000,2484104.575000,175725.088858
59,2512623.450000,2484104.575000,175725.088858
60,2512623.450000,2484104.575000,175725.088858
61,2511767.475000,2484104.575000,175725.088858
62,2508809.200000,2484104.575000,175725.088858
63,2510564.100000,2484104.575000,175725.088858
64,2509628.550000,2484104.575000,175197.913592
65,2513637.075000,2484104.575000,175197.913592
66,2509628.550000,2484104.575000,175197.913592
67,2503019.175000,2484104.575000,175197.913592
68,2513470.162500,2484104.575000,175197.913592
69,2513470.162500,2484104.575000,175197.913592
70,2483914.500000,2483914.500000,175197.913592
71,2453608.125000,2453608.125000,174672.319851
72,2453090.475000,2453090.475000,174672.319851
73,2453090.475000,2453090.475000,174672.319851
74,2452773.200000,2452773.200000,174672.319851
75,2452415.975000,2452415.975000,174672.319851
76,2452415.975000,2452415.975000,174672.319851
77,2453610.250000,2452415.975000,174672.319851
78,2448303.250000,2448303.250000,174148.302891
79,2449216.450000,2448303.250000,174148.302891
80,2449216.450000,2448303.250000,174148.302891
81,2449216.450000,2448303.250000,174148.302891
82,2449216.450000,2448303.250000,174148.302891
83,2483811.325000,2448303.250000,174148.302891
84,2491466.875000,2448303.250000,174148.302891
85,2491466.875000,2448303.250000,173625.857983
86,2431434.000000,2431434.000000,173625.857983
87,2441228.812500,2431434.000000,173625.857983
88,2436093.262500,2431434.000000,173625.857983
89,2436610.912500,2431434.000000,173625.857983
90,2437101.712500,2431434.000000,173625.857983
91,2437101.712500,2431434.000000,173625.857983
92,2434878.712500,2431434.000000,173104.980409
93,2105369.137500,2105369.137500,173104.980409
94,2105369.137500,2105369.137500,173104.980409
95,2105429.225000,2105369.137500,173104.980409
96,2105985.850000,2105369.137500,173104.980409
97,2093615.150000,2093615.150000,173104.980409
98,2092482.100000,2092482.100000,173104.980409
99,2092482.100000,2092482.100000,172585.665467
100,2092482.100000,2092482.100000,172585.665467
101,2091528.025000,2091528.025000,172585.665467
102,2097963.512500,2091528.025000,172585.665467
103,2092958.037500,2091528.025000,172585.665467
104,2092533.725000,2091528.025000,172585.665467
105,2105605.925000,2091528.025000,172585.665467
106,2123793.425000,2091528.025000,172067.908471
107,2126148.212500,2091528.025000,172067.908471
108,2126148.212500,2091528.025000,172067.908471
109,2183920.575000,2091528.025000,172067.908471
110,2183920.575000,2091528.025000,172067.908471
111,2189252.275000,2091528.025000,172067.908471
112,2197181.175000,2091528.025000,172067.908471
113,2206656.375000,2091528.025000,171551.704746
114,2206656.375000,2091528.025000,171551.704746
115,2206656.375000,2091528.025000,171551.704746
116,2202413.400000,2091528.025000,171551.704746
117,2202413.400000,2091528.025000,171551.704746
118,2192409.525000,2091528.025000,171551.704746
119,2244170.337500,2091528.025000,171551.704746
120,2174584.875000,2091528.025000,171037.049631
121,2178904.300000,2091528.025000,171037.049631
122,2177508.925000,2091528.025000,171037.049631
123,2163119.725000,2091528.025000,171037.049631
124,2165393.850000,2091528.025000,171037.049631
125,2165702.550000,2091528.025000,171037.049631
126,2164298.550000,2091528.025000,171037.049631
127,2064770.137500,2064770.137500,170523.938482
128,2069684.137500,2064770.137500,170523.938482
129,2065931.587500,2064770.137500,170523.938482
130,2103910.462500,2064770.137500,170523.938482
131,2103910.462500,2064770.137500,170523.938482
132,2103910.462500,2064770.137500,170523.938482
133,2110389.612500,2064770.137500,170523.938482
134,2110293.212500,2064770.137500,170012.366667
135,2110293.212500,2064770.137500,170012.366667
136,2123422.412500,2064770.137500,170012.366667
137,2123754.100000,2064770.137500,170012.366667
138,2084513.150000,2064770.137500,170012.366667
139,2084693.950000,2064770.137500,170012.366667
140,2014451.912500,2014451.912500,170012.366667
141,1969691.137500,1969691.137500,169502.329567
142,1969691.137500,1969691.137500,169502.329567
143,1963236.337500,1963236.337500,169502.329567
144,1967454.487500,1963236.337500,169502.329567
145,1967454.487500,1963236.337500,169502.329567
146,1967454.487500,1963236.337500,169502.329567
147,1971938.287500,1963236.337500,169502.329567
148,1964687.287500,1963236.337500,168993.822578
