iteration,constructed,improved,best
1,1.83148e+06,1.81656e+06,1.81656e+06
2,1.74185e+06,1.71121e+06,1.71121e+06
3,1.88342e+06,1.85583e+06,1.71121e+06
4,1.80657e+06,1.74496e+06,1.71121e+06
5,1.86116e+06,1.83542e+06,1.71121e+06
6,1.81551e+06,1.8094e+06,1.71121e+06
7,1.82835e+06,1.7805e+06,1.71121e+06
8,1.94732e+06,1.8982e+06,1.71121e+06
9,1.93067e+06,1.77588e+06,1.71121e+06
10,1.806e+06,1.76091e+06,1.71121e+06
11,1.77676e+06,1.74249e+06,1.71121e+06
12,1.7178e+06,1.7164e+06,1.71121e+06
13,1.82554e+06,1.81948e+06,1.71121e+06
14,1.83804e+06,1.76667e+06,1.71121e+06
15,1.81666e+06,1.73798e+06,1.71121e+06
16,1.72547e+06,1.72157e+06,1.71121e+06
17,1.7994e+06,1.77743e+06,1.71121e+06
18,1.99665e+06,1.91229e+06,1.71121e+06
19,1.83893e+06,1.82864e+06,1.71121e+06
20,1.77235e+06,1.75369e+06,1.71121e+06
21,1.9981e+06,1.88259e+06,1.71121e+06
22,1.76561e+06,1.70772e+06,1.70772e+06
23,1.84826e+06,1.82458e+06,1.70772e+06
24,1.89333e+06,1.76752e+06,1.70772e+06
25,1.79275e+06,1.77647e+06,1.70772e+06
26,1.79263e+06,1.70189e+06,1.70189e+06
27,1.91268e+06,1.8654e+06,1.70189e+06
28,1.86242e+06,1.83312e+06,1.70189e+06
29,1.85028e+06,1.79824e+06,1.70189e+06
30,1.78097e+06,1.77527e+06,1.70189e+06
31,1.943e+06,1.86314e+06,1.70189e+06
32,1.84648e+06,1.83506e+06,1.70189e+06
33,1.76587e+06,1.72735e+06,1.70189e+06
34,1.83763e+06,1.83751e+06,1.70189e+06
35,1.787e+06,1.78166e+06,1.70189e+06
36,1.91038e+06,1.85589e+06,1.70189e+06
37,1.87843e+06,1.85122e+06,1.70189e+06
38,1.87975e+06,1.87491e+06,1.70189e+06
39,1.69045e+06,1.67288e+06,1.67288e+06
40,1.79845e+06,1.73547e+06,1.67288e+06
41,1.84526e+06,1.82977e+06,1.67288e+06
42,1.85057e+06,1.82779e+06,1.67288e+06
43,1.82332e+06,1.78814e+06,1.67288e+06
44,1.82639e+06,1.79219e+06,1.67288e+06
45,1.73945e+06,1.71692e+06,1.67288e+06
46,1.87628e+06,1.82108e+06,1.67288e+06
47,1.90821e+06,1.82185e+06,1.67288e+06
48,1.82876e+06,1.77178e+06,1.67288e+06
49,1.83373e+06,1.80298e+06,1.67288e+06
50,1.812e+06,1.78163e+06,1.67288e+06
