iteration,constructed,improved,best
1,1.9053e+06,1.74982e+06,1.74982e+06
2,1.82266e+06,1.81583e+06,1.74982e+06
3,1.76688e+06,1.75068e+06,1.74982e+06
4,1.97981e+06,1.94481e+06,1.74982e+06
5,1.78801e+06,1.6793e+06,1.6793e+06
6,2.06723e+06,1.90045e+06,1.6793e+06
7,1.87254e+06,1.79761e+06,1.6793e+06
8,1.92587e+06,1.75146e+06,1.6793e+06
9,1.77001e+06,1.73593e+06,1.6793e+06
10,2.20542e+06,1.94957e+06,1.6793e+06
11,1.80752e+06,1.79075e+06,1.6793e+06
12,1.793e+06,1.75533e+06,1.6793e+06
13,1.97152e+06,1.90234e+06,1.6793e+06
14,2.01019e+06,1.75809e+06,1.6793e+06
15,1.80565e+06,1.71226e+06,1.6793e+06
16,1.82943e+06,1.81283e+06,1.6793e+06
17,1.80504e+06,1.79514e+06,1.6793e+06
18,2.00186e+06,1.9825e+06,1.6793e+06
19,1.99723e+06,1.94055e+06,1.6793e+06
20,1.8824e+06,1.81795e+06,1.6793e+06
21,1.803e+06,1.78276e+06,1.6793e+06
22,1.90793e+06,1.85375e+06,1.6793e+06
23,1.81141e+06,1.7594e+06,1.6793e+06
24,1.94353e+06,1.86526e+06,1.6793e+06
25,1.95898e+06,1.91308e+06,1.6793e+06
26,1.75888e+06,1.75468e+06,1.6793e+06
27,1.70362e+06,1.67348e+06,1.67348e+06
28,1.77025e+06,1.75207e+06,1.67348e+06
29,1.80114e+06,1.79133e+06,1.67348e+06
30,1.77732e+06,1.75146e+06,1.67348e+06
31,1.74923e+06,1.72488e+06,1.67348e+06
32,1.76871e+06,1.7507e+06,1.67348e+06
33,1.99239e+06,1.84924e+06,1.67348e+06
34,1.94093e+06,1.82754e+06,1.67348e+06
35,1.881e+06,1.85835e+06,1.67348e+06
36,1.88849e+06,1.80051e+06,1.67348e+06
37,1.86598e+06,1.82493e+06,1.67348e+06
38,2.02734e+06,1.97129e+06,1.67348e+06
39,1.86373e+06,1.80687e+06,1.67348e+06
40,1.81496e+06,1.76559e+06,1.67348e+06
41,1.79074e+06,1.77654e+06,1.67348e+06
42,1.80763e+06,1.75426e+06,1.67348e+06
43,1.75177e+06,1.74879e+06,1.67348e+06
44,1.82347e+06,1.78525e+06,1.67348e+06
45,1.95379e+06,1.88802e+06,1.67348e+06
46,1.87583e+06,1.83917e+06,1.67348e+06
47,1.84159e+06,1.72891e+06,1.67348e+06
48,1.80929e+06,1.77002e+06,1.67348e+06
49,1.81394e+06,1.79293e+06,1.67348e+06
50,1.92845e+06,1.91365e+06,1.67348e+06
