iteration,constructed,improved,best
1,1.81505e+06,1.81505e+06,1.81505e+06
2,1.96686e+06,1.90544e+06,1.81505e+06
3,1.85953e+06,1.80228e+06,1.80228e+06
4,1.77406e+06,1.76205e+06,1.76205e+06
5,1.80706e+06,1.7621e+06,1.76205e+06
6,1.80443e+06,1.794e+06,1.76205e+06
7,1.7839e+06,1.76245e+06,1.76205e+06
8,2.09574e+06,2.00208e+06,1.76205e+06
9,1.97269e+06,1.92483e+06,1.76205e+06
10,1.92931e+06,1.90139e+06,1.76205e+06
11,1.81135e+06,1.79523e+06,1.76205e+06
12,1.91843e+06,1.79951e+06,1.76205e+06
13,1.93073e+06,1.72664e+06,1.72664e+06
14,1.98169e+06,1.80747e+06,1.72664e+06
15,1.79984e+06,1.73102e+06,1.72664e+06
16,1.78616e+06,1.76646e+06,1.72664e+06
17,1.90286e+06,1.8783e+06,1.72664e+06
18,1.90312e+06,1.88305e+06,1.72664e+06
19,1.87783e+06,1.84733e+06,1.72664e+06
20,1.98471e+06,1.94081e+06,1.72664e+06
21,1.86032e+06,1.78691e+06,1.72664e+06
22,1.83179e+06,1.82862e+06,1.72664e+06
23,1.86222e+06,1.72293e+06,1.72293e+06
24,1.80975e+06,1.79386e+06,1.72293e+06
25,1.80707e+06,1.70092e+06,1.70092e+06
26,2.03081e+06,1.78225e+06,1.70092e+06
27,1.83195e+06,1.83166e+06,1.70092e+06
28,1.73243e+06,1.68876e+06,1.68876e+06
29,1.91683e+06,1.68226e+06,1.68226e+06
30,1.78202e+06,1.67953e+06,1.67953e+06
31,1.88131e+06,1.79291e+06,1.67953e+06
32,1.99317e+06,1.9386e+06,1.67953e+06
33,1.87394e+06,1.8154e+06,1.67953e+06
34,1.82672e+06,1.77725e+06,1.67953e+06
35,1.84692e+06,1.82389e+06,1.67953e+06
36,1.72953e+06,1.71906e+06,1.67953e+06
37,1.81708e+06,1.81576e+06,1.67953e+06
38,1.82681e+06,1.82526e+06,1.67953e+06
39,1.84763e+06,1.84744e+06,1.67953e+06
40,1.84856e+06,1.76376e+06,1.67953e+06
41,1.76405e+06,1.71716e+06,1.67953e+06
42,1.79156e+06,1.78506e+06,1.67953e+06
43,1.83582e+06,1.76576e+06,1.67953e+06
44,2.02556e+06,1.95128e+06,1.67953e+06
45,1.89433e+06,1.83017e+06,1.67953e+06
46,1.8442e+06,1.70744e+06,1.67953e+06
47,2.05302e+06,1.91717e+06,1.67953e+06
48,1.75992e+06,1.72538e+06,1.67953e+06
49,1.81623e+06,1.79704e+06,1.67953e+06
50,1.74877e+06,1.66557e+06,1.66557e+06
