generation,best,avg,worst,std
1,2.49853e+06,3523147.476,4806938.450,500252.110
2,2360402.325,2811748.469,3247552.663,225369.344
3,2032898.538,2541252.476,2900074.538,179782.723
4,2032363.488,2284288.003,2586654.613,141860.229
5,1898744.100,2130062.687,2693647.837,173683.120
6,1803381.250,2058114.197,3152747.575,240845.688
7,1788912.975,1916093.370,2337174.962,114066.818
8,1764299.888,1894485.477,2256966.338,115059.260
9,1762913.900,1819792.991,1998057.663,51341.880
10,1722064.212,1788869.118,1945773.238,40100.051
11,1690674.813,1798206.704,2207592.925,114419.842
12,1684281.813,1732603.612,2024052.512,52585.075
13,1641330.488,1714644.089,2172771.538,83224.077
14,1634690.363,1690492.390,1966248.637,62763.906
15,1633494.462,1691540.404,2085306.137,101047.815
16,1630509.800,1661378.447,1978551.625,58727.111
17,1626856.175,1700257.192,2845993.950,206596.185
18,1626520.375,1659610.875,1991797.100,79796.013
19,1623937.025,1653635.375,1996012.700,64841.020
20,1623005.950,1685247.835,2925542.187,208807.584
21,1620455.662,1652093.114,2204743.688,91103.036
22,1620455.662,1646881.520,2067090.438,70942.745
23,1619456.250,1648183.098,1887587.762,52538.340
24,1612990.287,1652695.035,1894885.425,62387.345
25,1612990.287,1657096.923,2065407.087,87929.759
26,1611891.275,1681236.583,2066540.262,127574.145
27,1607703.800,1659279.173,2059523.962,81522.968
28,1608794.825,1648051.205,1899125.025,76625.229
29,1605067.550,1655383.751,2041009.762,101557.065
30,1605517.550,1661124.300,2043541.575,114813.813
31,1605298.738,1669594.642,2053996.550,122543.828
32,1606036.613,1662413.282,2059799.175,110887.106
33,1605196.675,1681690.009,2131120.762,151075.165
34,1604643.238,1656492.178,2209182.163,129264.574
35,1605093.238,1650731.033,2034706.188,85883.159
36,1605045.425,1687927.656,2199555.350,144140.337
37,1605093.238,1673465.617,2231921.737,135093.221
38,1604643.238,1660504.514,2036975.750,118195.239
39,1603688.100,1635150.810,2005932.350,71414.888
40,1603688.100,1649194.852,2035668.088,92387.559
41,1596962.338,1706078.187,2128272.300,154898.104
42,1596962.338,1672555.984,2048432.663,127294.490
43,1595811.875,1686182.968,3036862.425,233668.168
44,1596107.200,1664835.196,2066620.788,114167.571
45,1596107.200,1703156.061,3022893.025,237657.437
46,1596480.550,1651645.431,2255734.162,124841.750
47,1596480.550,1626040.953,2123953.387,84731.351
