generation,best,avg,worst,std
1,2.58531e+06,3514330.222,4348849.225,454910.742
2,2168737.525,2814011.556,3512498.025,318782.048
3,2040980.412,2321590.595,2671173.725,149697.613
4,1952781.075,2125110.324,2465564.662,93988.446
5,1910476.463,2038593.141,2179307.288,68013.967
6,1850929.725,1969345.010,2107516.200,58772.241
7,1762506.038,1917046.728,2055984.713,55601.363
8,1769280.388,1873904.275,2039274.638,57419.535
9,1753890.525,1867079.701,3197518.025,221405.036
10,1696488.325,1808189.381,2046632.525,75057.798
11,1696488.325,1774073.670,2149665.500,73787.820
12,1687646.213,1776513.370,2232912.050,125914.552
13,1664321.425,1723659.079,2205575.600,90167.417
14,1659313.700,1738578.381,2290688.962,118358.183
15,1656607.700,1704268.793,2174148.850,109740.111
16,1655924.325,1698209.900,2112967.725,81022.657
17,1645065.800,1731237.138,2307762.962,148988.933
18,1638006.188,1715704.343,2104756.400,114681.450
19,1636490.025,1691129.731,2097079.312,94558.891
20,1635127.963,1698063.799,2152537.287,127666.106
21,1629775.438,1702164.993,2141281.812,124919.663
22,1626257.925,1693742.518,2096647.000,114648.186
23,1625389.925,1692868.259,2265686.850,122818.202
24,1625389.925,1703026.459,2089027.325,136933.025
25,1623155.525,1689198.825,2080018.775,118077.207
26,1623155.525,1727550.926,2169558.125,165452.817
27,1623000.038,1706886.581,2089440.450,142528.248
28,1618959.650,1673125.323,2071304.000,116209.753
29,1616145.450,1706734.965,2146224.150,140263.279
30,1616145.450,1700365.994,2093652.325,146597.481
31,1614745.088,1691698.473,2075462.438,144631.076
32,1608630.838,1685299.925,2866636.437,200358.445
33,1607934.950,1702727.174,2227236.938,146373.808
34,1607716.900,1743856.210,2864628.862,238908.163
35,1607821.925,1663790.007,2044534.125,109458.873
36,1607657.225,1640681.929,2057988.763,78186.032
37,1606076.250,1671029.095,2133105.325,127082.647
38,1605267.338,1674662.352,2262994.125,133746.224
39,1605267.338,1655405.280,2091879.300,107003.026
40,1605267.338,1674226.232,2072023.950,116547.109
41,1605267.338,1660542.977,2056270.063,97059.349
42,1605267.338,1671411.334,2074337.750,128792.118
43,1605267.338,1677794.113,2075349.825,140329.253
44,1605267.338,1713725.091,2072776.963,162476.398
45,1605267.338,1700408.098,2248497.938,164415.778
46,1604722.313,1662392.378,2071215.038,126539.487
47,1595356.825,1692077.216,2878516.912,234853.739
48,1595356.825,1687003.631,2041603.375,136262.635
49,1595356.825,1713456.064,2127406.650,177814.835
50,1594811.800,1651941.198,2051235.088,103861.664
51,1594811.800,1662323.239,2215183.588,130039.258
52,1594284.075,1679434.936,2843327.425,216697.065
53,1594284.075,1666783.514,2119318.275,130428.026
54,1594284.075,1673400.796,2082987.000,139929.651
55,1594284.075,1688056.777,2061124.013,145554.986
56,1594284.075,1680595.321,2083268.188,116434.911
57,1594284.075,1684332.150,2073192.750,138915.054
58,1594284.075,1668275.864,2021007.388,116368.465
59,1594284.075,1698428.278,2843004.800,227838.486
60,1594284.075,1652048.743,2050198.100,112268.824
61,1594284.075,1646676.247,2045349.138,115463.528
62,1594284.075,1647510.815,2048246.513,121805.913
63,1594284.075,1656146.458,2292607.875,145465.850
64,1594284.075,1649566.996,2038598.438,99450.684
65,1594284.075,1664523.721,2210675.700,150534.246
66,1594284.075,1673051.444,2103159.825,148631.152
67,1594284.075,1672175.199,2047447.725,136647.907
68,1594284.075,1630508.135,1818431.312,53607.136
69,1594284.075,1689196.115,2292607.875,171321.529
70,1594284.075,1692383.471,2292607.875,166018.363
71,1594284.075,1635570.535,2036834.713,98310.858
72,1594284.075,1654902.152,2046866.288,120424.569
73,1594284.075,1697661.712,2093494.275,174634.264
74,1594284.075,1709221.160,2842254.675,236613.545
75,1594284.075,1654156.439,2048156.475,119026.529
76,1594284.075,1644951.038,2018657.925,105212.490
77,1594284.075,1679599.783,2842254.675,212647.164
78,1593890.900,1655749.394,2043870.600,112288.431
79,1593890.900,1695885.561,2091413.575,159382.016
80,1593890.900,1638497.947,2050869.875,97213.052
81,1593890.900,1655849.356,2066992.800,121627.600
82,1593890.900,1688597.653,2093101.100,150214.188
83,1593890.900,1666315.322,2049978.025,135756.495
84,1593890.900,1720919.849,2849006.188,238675.483
85,1593890.900,1647428.331,2059840.025,114954.351
86,1593890.900,1632102.103,2044905.600,92188.953
87,1593890.900,1671012.332,2061517.975,138269.445
88,1593890.900,1661899.332,2056911.000,122662.878
89,1593890.900,1680439.588,2072182.850,153989.203
90,1593890.900,1662136.032,2047881.700,131968.136
91,1593262.450,1672705.971,2061400.525,136575.922
92,1593262.450,1655943.840,2059838.600,127866.012
93,1593262.450,1663562.975,2044084.713,125832.863
94,1593262.450,1651425.098,2102766.650,114471.937
95,1593262.450,1680710.377,2046248.088,138879.484
96,1593262.450,1681959.173,2050558.525,147499.216
97,1593262.450,1668405.872,2060772.075,134851.938
98,1593262.450,1627491.959,2292149.137,109817.122
99,1593262.450,1658698.298,2077121.013,143187.693
100,1593262.450,1630722.194,2039428.150,85049.517
101,1593262.450,1657491.130,2053780.325,128805.274
102,1593262.450,1679411.120,2053355.775,148795.300
103,1593262.450,1663320.910,2236493.050,142057.460
104,1593262.450,1681171.887,2056172.700,150821.706
105,1593262.450,1680986.943,2092472.650,151324.205
106,1593262.450,1649414.912,2029165.738,102963.792
107,1593262.450,1630854.514,2029342.638,81713.173
108,1593262.450,1696192.491,2236493.050,172247.230
