generation,best,avg,worst,std
1,2.73603e+06,3575830.523,4701742.675,437033.401
2,2279471.388,2844381.381,3309565.237,217004.081
3,2095004.688,2536654.181,3765112.025,354616.456
4,1973278.513,2193746.759,3435341.975,237739.237
5,1869328.625,2039375.042,2300029.650,92891.666
6,1826892.738,1959923.641,2330987.962,99369.685
7,1834304.388,1919695.338,2394074.663,99929.491
8,1815162.875,1902532.582,2179795.675,87078.232
9,1786563.538,1929710.146,2460876.850,161735.200
10,1786503.725,1876143.872,2270568.450,113206.905
11,1769516.663,1862755.123,3089449.850,204890.826
12,1762487.063,1810748.998,1917377.638,40066.004
13,1750528.450,1799979.237,2141713.275,64911.845
14,1737184.788,1778048.046,1946400.875,36261.822
15,1730469.650,1793557.987,2278121.663,108323.618
16,1705892.425,1760234.663,1873719.550,37441.596
17,1700948.413,1767470.013,2172475.862,75067.389
18,1695707.288,1743845.771,1901004.688,57367.995
19,1688691.363,1749900.611,2198305.600,90839.477
20,1676282.225,1716670.958,1954340.838,47715.089
21,1676282.225,1714043.245,1915374.238,44649.077
22,1670662.312,1713343.293,1938442.150,58846.290
23,1666071.363,1727802.407,2109612.637,97030.405
24,1639888.125,1698563.721,1947830.125,57435.845
25,1631695.863,1707018.805,1951924.175,82940.231
26,1631848.738,1713210.656,2232500.800,107649.028
27,1615050.850,1670096.228,2182789.687,92276.790
28,1612794.113,1686324.800,2913473.987,205169.537
29,1610296.788,1647414.984,2007771.400,64139.479
30,1606481.938,1682818.174,2127749.763,130503.306
31,1606158.325,1664273.074,2159255.750,121400.270
32,1603796.163,1649299.238,2123431.600,111890.509
33,1597259.075,1629749.476,1848349.813,43029.467
34,1597259.075,1673886.170,2119519.638,138915.046
35,1593322.950,1660318.521,2148423.825,145578.355
36,1593322.950,1642362.251,2112096.500,102659.409
37,1591053.088,1637817.981,2076223.538,99912.527
38,1590815.850,1642390.185,2112531.387,99644.165
39,1590015.888,1635429.043,2136426.262,121163.233
40,1589665.588,1665870.811,2155847.400,137948.367
41,1590079.100,1676098.605,2125951.512,139149.870
42,1588556.738,1661217.650,2128078.087,141222.558
43,1588556.738,1649186.359,2100893.862,128203.076
44,1588556.738,1705101.817,2370821.788,198255.169
45,1588496.925,1652579.794,2119672.250,149774.389
46,1588365.963,1674792.382,2165212.775,161562.683
47,1588365.963,1663378.541,2164745.763,115158.713
48,1588365.963,1672587.768,2127977.775,157006.764
49,1587220.588,1700070.818,2126742.112,169046.020
50,1587220.588,1639390.979,1877554.025,92082.918
51,1587220.588,1624026.156,2024785.375,78384.834
52,1587220.588,1672111.265,2152162.413,165353.909
53,1587220.588,1660689.897,2276329.438,169104.431
54,1587220.588,1641501.999,2103275.900,109347.147
55,1587220.588,1659837.840,2102547.400,137409.598
56,1586182.138,1689821.838,2115317.450,167938.084
57,1586182.138,1734070.748,2834384.188,254763.666
58,1586182.138,1660675.537,2228823.238,147999.214
59,1586182.138,1650011.152,2121397.587,128809.501
60,1586182.138,1689353.633,2109627.400,163862.485
61,1586182.138,1691734.546,2834380.263,242342.614
62,1586182.138,1664639.996,2105205.388,164746.489
63,1586182.138,1668709.035,2132954.400,168610.248
64,1586182.138,1644442.259,2118716.337,121615.684
65,1586182.138,1697696.260,2099917.837,188192.015
66,1586182.138,1684342.784,2867476.737,228268.636
67,1586182.138,1635826.975,2113066.062,119025.464
68,1586182.138,1648688.115,2118716.337,140625.196
69,1586182.138,1700382.100,2867476.737,247075.222
70,1586182.138,1612864.601,2097918.775,80715.852
71,1586182.138,1635288.105,2136541.175,101063.817
72,1586182.138,1651794.792,2103377.462,125166.060
73,1586182.138,1618873.769,1825158.575,47448.907
74,1586182.138,1662130.403,2110378.175,166954.206
75,1586182.138,1630803.405,2134801.663,103069.569
76,1586182.138,1645661.966,2096697.550,127489.362
77,1586182.138,1684821.148,2125173.638,176881.707
78,1586182.138,1662032.066,2254991.938,156864.376
79,1586182.138,1635169.346,2099917.837,115221.918
80,1586182.138,1626543.874,2113404.688,117335.849
81,1586182.138,1615671.638,1809979.075,51926.509
82,1585682.838,1685288.421,2867476.737,230759.346
83,1585682.838,1663606.633,2112383.212,129598.639
84,1585682.838,1701098.868,2121635.900,179668.921
85,1585346.788,1658104.487,2105721.087,137740.933
86,1585346.788,1660009.374,2021878.013,127501.473
87,1585346.788,1669236.054,2039625.538,139560.003
88,1585346.788,1636277.579,2034275.788,116533.711
89,1585346.788,1683796.714,2283670.588,170184.199
90,1585346.788,1637846.511,2039402.713,107438.368
91,1585346.788,1659355.902,2178009.725,152301.339
92,1585346.788,1654743.410,2056612.438,119207.640
93,1585346.788,1671446.973,2039289.488,154362.260
94,1585346.788,1644071.408,2037195.350,116564.616
95,1585346.788,1664224.902,2230717.475,152941.277
96,1585346.788,1610637.111,1827561.625,43801.263
97,1585346.788,1637575.254,2038519.063,111948.231
98,1585346.788,1659123.658,2036104.213,134904.460
99,1585346.788,1624235.344,1892750.225,65081.708
100,1585346.788,1620819.509,2021482.288,98671.445
101,1585346.788,1649047.513,2021426.975,124266.375
102,1585346.788,1667309.838,2065749.488,154501.939
103,1585346.788,1650059.769,2066402.188,130758.953
104,1585346.788,1626455.058,2007927.413,96325.344
105,1585346.788,1689742.344,2866641.388,231085.461
106,1585346.788,1679225.859,2041140.225,145452.508
107,1585346.788,1672829.781,2117880.987,154706.584
108,1585346.788,1641782.169,2012556.350,108766.889
109,1585346.788,1640746.551,2150288.613,117761.027
110,1585346.788,1645673.341,2047262.275,121938.627
111,1585346.788,1641146.397,2064480.688,127310.240
112,1585346.788,1617774.650,2021482.288,79183.153
113,1585346.788,1681185.735,2039277.913,157789.594
114,1585346.788,1640952.747,2056612.438,120936.694
115,1585346.788,1683721.516,2084556.988,151704.551
116,1585346.788,1649475.791,2181425.750,119553.134
117,1585346.788,1673316.451,2866641.388,213814.809
118,1585346.788,1664307.752,2039289.488,130704.527
119,1585346.788,1624959.439,2015057.413,83769.847
120,1585346.788,1666111.390,2084617.988,145976.236
121,1585346.788,1672103.524,2036104.213,152218.709
122,1585346.788,1649202.950,2039289.488,128312.854
123,1585346.788,1662598.127,2015195.613,134552.868
124,1585346.788,1636038.519,2029947.388,110833.817
125,1585346.788,1649680.313,2036211.413,118865.083
126,1585346.788,1663063.626,2117880.987,137451.223
127,1585346.788,1660369.654,2833904.188,212404.683
128,1585346.788,1635489.079,2028329.113,95948.561
129,1585346.788,1666650.130,2230499.688,165703.125
130,1585346.788,1653810.552,2037195.350,125178.864
131,1585346.788,1643996.259,2021280.538,117525.074
132,1585346.788,1641135.417,2000144.788,102091.169
133,1585346.788,1644984.709,2065962.588,129396.514
134,1585346.788,1702062.964,2189099.913,174981.023
135,1585346.788,1672338.154,2109913.062,151188.363
136,1585346.788,1634302.447,2015477.288,102018.421
137,1585346.788,1669792.864,2832510.388,221115.906
138,1585346.788,1626914.094,2036312.475,100635.470
139,1585346.788,1716779.660,2866641.388,237092.025
140,1585346.788,1681177.025,2117880.987,165674.169
141,1585346.788,1693370.844,2866641.388,225724.771
142,1585346.788,1660495.636,2027942.663,110374.100
143,1585346.788,1648798.601,2090580.625,123124.071
144,1585346.788,1649602.847,2170551.388,137130.745
145,1585346.788,1671396.475,2109913.062,148748.504
146,1585346.788,1673704.346,2028964.138,145295.159
147,1585346.788,1708636.030,2117880.987,180091.944
148,1585346.788,1633206.590,2013479.700,101594.135
149,1585346.788,1632373.193,2021630.538,90861.159
150,1585346.788,1645004.590,2170551.388,141693.261
151,1585346.788,1653539.899,2013492.275,109350.431
152,1585346.788,1630521.528,2011542.375,95836.436
153,1585346.788,1631531.208,2084556.988,103366.680
154,1585346.788,1672075.193,2281085.313,166770.074
155,1585346.788,1675671.080,2833317.388,234671.480
156,1585346.788,1688296.541,2027942.663,139670.284
157,1585346.788,1639857.949,2084556.988,109540.353
158,1585346.788,1647817.308,2008279.588,108450.653
159,1585346.788,1670598.558,2036211.413,137497.960
160,1585346.788,1633736.017,2026665.988,98596.207
161,1585346.788,1664731.105,2021280.538,140774.530
162,1585346.788,1665656.669,2832510.388,217891.106
163,1585346.788,1652658.955,2052100.625,124464.453
164,1585346.788,1661442.754,2052100.625,140954.200
165,1585346.788,1635614.235,2866641.388,201743.283
166,1585346.788,1636565.034,2039402.713,100283.231
167,1585346.788,1643953.587,2089306.275,131668.926
168,1585346.788,1653223.532,2052100.625,130401.784
169,1585346.788,1671433.942,2246401.812,154664.777
170,1585346.788,1620828.204,2029711.188,85742.373
171,1585346.788,1667469.017,2833699.788,221608.748
172,1585346.788,1681965.615,2042863.638,156100.779
173,1585346.788,1646371.310,2022629.788,120039.047
174,1585346.788,1619624.476,2017767.800,80617.434
175,1585346.788,1651079.550,2283670.588,144669.707
176,1585346.788,1645147.973,2032013.638,124632.595
177,1585346.788,1616662.673,2020764.838,71478.726
178,1585346.788,1655329.485,2022478.738,139785.475
179,1585346.788,1665810.562,2028964.138,141409.374
180,1585346.788,1626323.134,2013492.275,99080.878
181,1585346.788,1645571.643,2028329.113,118555.253
182,1585346.788,1653176.301,2170551.388,143978.080
183,1585346.788,1656141.184,2011512.400,121997.431
184,1585346.788,1643907.976,2036506.988,120892.904
185,1585346.788,1645977.475,2023219.888,93703.940
186,1585346.788,1659921.472,2832510.388,203956.765
187,1585346.788,1622505.125,1985619.588,82667.136
188,1585346.788,1691764.746,2833317.388,237848.167
189,1585346.788,1700871.726,2170551.388,168926.116
190,1585346.788,1667121.389,2083749.988,139865.097
191,1585346.788,1646175.411,2056612.438,117655.152
192,1585346.788,1683359.960,2039402.713,163042.957
193,1585346.788,1691939.496,2084556.988,166682.158
194,1585346.788,1640361.316,2109913.062,121503.809
195,1585346.788,1659837.864,2034275.788,138166.087
196,1585346.788,1653812.303,2042234.825,128362.748
197,1585346.788,1637586.708,2011330.288,106946.935
198,1585346.788,1669617.673,2832510.388,219342.665
199,1585346.788,1625051.845,2013011.188,82905.840
200,1585346.788,1678440.236,2064311.375,148533.995
201,1585346.788,1618409.753,1863910.513,54414.187
202,1585346.788,1639317.250,2025186.850,113034.398
203,1585346.788,1631744.202,2039289.488,114082.943
204,1585346.788,1662026.347,2832732.788,213655.834
205,1585346.788,1639681.424,2017332.050,113904.845
206,1585346.788,1641163.665,2034275.788,127769.107
207,1585346.788,1626143.277,2017097.600,81913.591
208,1585346.788,1633013.032,2037195.350,111784.104
209,1585346.788,1701863.890,2067111.313,176522.029
210,1585346.788,1678819.641,2078121.388,151595.129
211,1585346.788,1654594.784,2013492.275,121204.600
212,1585346.788,1651668.381,2117880.987,121474.242
213,1585346.788,1677663.383,2021482.288,152448.222
214,1585346.788,1658664.428,2031695.538,139710.636
215,1585346.788,1645735.033,2178009.725,137069.272
216,1585346.788,1672103.672,2084975.325,139873.121
217,1585346.788,1625221.780,2046381.288,88672.548
218,1585346.788,1634467.167,2008054.788,94310.820
219,1585346.788,1652625.408,2109913.062,134082.905
220,1585346.788,1656883.694,2028349.800,138563.526
221,1585346.788,1675393.230,2167119.925,142963.940
