generation,best,avg,worst,std
1,2.60464e+06,3496699.517,4367670.200,411251.141
2,2173602.188,2709491.582,3300546.850,257064.039
3,2072391.500,2381160.743,2896472.763,173921.489
4,2000490.638,2211973.001,2579244.975,115011.721
5,1816570.413,2080990.300,2402545.887,98816.179
6,1816570.413,2011800.767,2370769.775,110735.465
7,1816570.413,1974719.047,2462941.525,157693.345
8,1808183.063,1869899.166,2332998.612,115088.139
9,1801450.313,1885748.369,2334897.300,140729.807
10,1783162.088,1878634.278,2319018.925,138338.551
11,1775855.925,1838960.323,2109824.312,86557.060
12,1769152.013,1832785.003,2299568.062,123835.326
13,1768219.638,1820990.589,2360609.487,104189.364
14,1760823.588,1810585.817,2285510.287,103446.364
15,1760127.550,1887923.914,2307790.987,186085.922
16,1748624.975,1794658.024,2016109.775,56806.863
17,1748273.375,1829055.577,2278403.262,152106.869
18,1746576.100,1816510.723,2259597.950,136171.088
19,1747780.188,1791307.466,2256911.475,85916.623
20,1745885.725,1815952.743,2315584.150,138384.243
21,1721556.050,1807795.933,2263815.437,136008.180
22,1720700.075,1804864.704,2264346.775,130877.027
23,1722479.813,1814586.763,2958358.875,215879.539
24,1721043.925,1834834.984,2431401.112,193822.708
25,1718252.338,1835170.970,2259306.700,183859.065
26,1718597.350,1787835.847,2239460.975,124087.875
27,1716745.913,1761886.501,2220214.750,94393.133
28,1711421.013,1784442.791,2256910.575,133787.586
29,1711519.413,1778447.121,2246112.288,130064.955
30,1711240.175,1816956.136,2222834.888,159063.154
31,1708096.750,1799105.291,2232526.325,138203.647
32,1708096.750,1764378.147,2162276.837,104131.355
33,1708096.750,1756911.330,2122912.925,77389.916
34,1707770.825,1760900.841,2139432.250,98785.323
35,1707770.825,1776742.072,2139014.800,107312.424
36,1707770.825,1754688.071,2122968.425,79878.229
37,1707297.225,1772478.081,2132862.900,127209.577
38,1707297.225,1742925.246,2037840.425,58671.939
39,1707297.225,1793149.063,2169923.900,132206.293
40,1707232.775,1772626.217,2170397.500,111949.212
41,1707126.600,1736543.958,2098283.625,79078.712
42,1707232.775,1782861.287,2405621.025,153596.131
43,1706744.200,1767979.872,2129707.225,102502.659
44,1706645.800,1806448.728,2138748.475,155175.081
45,1700219.863,1776931.248,2135965.800,131339.120
46,1699837.463,1766151.410,2177824.913,117585.178
47,1699837.463,1808393.334,2157875.163,138447.276
48,1699788.988,1776813.830,2143611.525,114626.389
49,1700381.963,1758288.390,1928340.088,55899.097
50,1672324.300,1765300.302,2343043.175,143288.370
51,1673268.000,1807039.415,2224736.688,182108.432
52,1672411.700,1801292.094,2626914.113,214081.866
53,1671683.225,1755829.059,2139165.538,137797.753
54,1671006.125,1714360.687,2078490.188,93362.238
55,1671006.125,1756384.461,2237225.825,150134.423
56,1670527.125,1716878.853,2134331.275,105663.890
57,1669517.825,1722259.934,2126551.625,106884.550
58,1669517.825,1709212.792,2211426.875,112754.940
59,1669204.250,1709268.178,2124540.725,83669.504
60,1669204.250,1746946.526,2121936.550,119453.138
61,1669204.250,1737315.291,2254722.425,127280.971
62,1668868.200,1732510.909,2134960.675,128771.822
63,1668868.200,1724863.598,2194552.025,110937.780
64,1668868.200,1710006.486,2125657.263,83634.797
65,1668868.200,1724523.237,2357541.063,120948.272
66,1668735.575,1767017.834,2131595.400,145791.364
67,1668735.575,1728215.807,2136660.487,128797.921
68,1668648.175,1742171.323,2114145.750,127310.191
69,1668648.175,1751190.622,2130226.487,140792.530
