generation,best,avg,worst,std
1,2.68044e+06,3870613.392,5792408.075,655270.549
2,1984586.638,2919205.549,4026207.737,366831.526
3,1852276.413,2470103.006,3922573.925,366859.207
4,1715481.463,2168168.061,3605635.238,353259.773
5,1684567.600,1974557.972,3137858.050,250591.998
6,1592800.625,1852457.135,3127322.412,271557.771
7,1430194.338,1748900.392,2953794.175,225772.991
8,1388535.525,1622537.331,2130090.113,125633.859
9,1356221.763,1518259.815,2134752.700,135701.441
10,1321660.413,1429850.988,1830715.625,93576.924
11,1304587.988,1378266.072,1698094.813,64866.636
12,1280282.513,1349599.221,1843805.525,83816.777
13,1267095.688,1326116.338,1780614.900,83330.069
14,1256177.788,1314590.592,1723789.500,90438.220
15,1246108.650,1292123.772,1782758.913,89075.576
16,1239076.175,1324195.264,2520366.112,186181.671
17,1237526.100,1321952.476,2122377.837,167757.116
18,1235850.463,1326389.746,2521719.700,199512.761
19,1224598.213,1288558.081,1839642.725,129054.829
20,1227317.750,1318663.889,1824227.325,159648.060
21,1227317.750,1328835.480,2001134.375,179861.147
22,1223723.675,1266003.295,1685257.288,107420.623
23,1222996.638,1266796.817,1710565.775,110452.744
24,1219570.738,1306877.434,1745155.300,147841.855
25,1218198.338,1284334.686,2590280.750,176426.850
26,1218198.338,1264589.985,2463698.963,144435.302
27,1216226.275,1242428.127,1722120.725,59721.868
28,1213398.700,1243299.851,1875424.225,75970.354
29,1211704.725,1241972.962,1706676.700,56986.110
30,1210911.950,1239571.847,1511889.825,44605.433
31,1207591.050,1227284.166,1522080.750,40493.539
32,1206134.138,1230871.521,1660353.688,55637.592
33,1204732.763,1253054.974,2509781.312,168503.909
34,1204732.763,1221105.765,1480588.838,39360.131
35,1204732.763,1217589.927,1475374.575,34676.917
36,1204732.763,1220825.059,1516866.513,42114.808
37,1202498.363,1237205.887,2386180.763,138869.604
38,1201785.938,1220314.385,1407941.488,33818.791
39,1201785.938,1231294.909,2385468.338,131271.741
40,1201785.938,1242044.222,1881217.738,112180.947
41,1201785.938,1221760.524,1679958.087,54899.872
42,1201707.750,1226312.119,1715683.538,66107.121
43,1201359.388,1240337.915,2383233.938,133362.086
44,1201359.388,1216232.928,1342837.025,30508.976
45,1201299.713,1227414.088,1864030.788,76525.692
46,1200088.388,1230065.844,1798862.188,86870.717
47,1200028.713,1222349.654,1530611.788,53495.464
48,1200028.713,1218665.041,1534670.588,46241.041
49,1200028.713,1225569.542,2075037.788,93323.880
50,1200028.713,1210553.182,1400062.988,28262.966
51,1200028.713,1207744.652,1333399.113,20441.685
52,1199165.113,1220765.886,1579069.175,55575.358
53,1199165.113,1230655.843,1783005.513,74146.150
54,1199165.113,1233450.831,2502287.875,142909.648
55,1199165.113,1218505.037,1419214.738,40127.881
56,1199165.113,1213611.414,1498931.113,40299.550
57,1199165.113,1220783.076,1702812.500,58406.617
58,1199165.113,1254748.219,2501424.275,199354.862
59,1199165.113,1223463.806,1689060.637,73871.525
60,1199165.113,1234939.548,1640344.925,80282.954
61,1199165.113,1216888.123,1336122.313,27761.987
62,1199165.113,1219331.415,1713062.713,59487.790
63,1199117.838,1212373.287,1467633.313,35564.216
64,1199117.838,1215487.811,1664248.175,54374.443
65,1199117.838,1216491.841,1413453.525,34461.889
66,1199117.838,1237595.390,1756991.838,98475.359
67,1199117.838,1222457.216,1796620.638,68527.645
68,1199117.838,1229588.370,1796620.638,82296.399
69,1199117.838,1222420.955,1698489.438,70878.095
70,1199117.838,1239983.448,2475473.237,144414.618
71,1199117.838,1214777.990,1435553.275,36502.635
72,1199117.838,1228481.689,2074067.238,101928.162
73,1199117.838,1215415.337,1574591.700,45813.622
74,1199117.838,1217694.290,1381660.038,38426.537
75,1199117.838,1215435.396,1468657.638,40518.921
76,1199117.838,1227655.403,1713015.438,70264.787
77,1199117.838,1219066.289,1443813.863,39937.596
78,1199117.838,1220398.379,1796620.638,67704.772
79,1199117.838,1219497.488,1482398.150,39564.188
80,1199117.838,1223117.037,1487922.200,46052.453
81,1199117.838,1217559.948,1498883.838,46654.221
82,1199117.838,1231547.160,2115913.087,100935.672
83,1199117.838,1229020.653,1642852.950,69912.154
84,1199117.838,1211092.258,1394538.850,29450.783
85,1199117.838,1214973.174,1379435.588,32108.405
86,1199117.838,1216275.014,1535636.838,43077.914
87,1199117.838,1225134.263,1831644.438,75431.086
88,1199117.838,1229636.495,1698489.438,75442.666
89,1199117.838,1225022.885,1664200.900,67141.147
90,1199117.838,1224910.333,1574591.700,62467.229
91,1199117.838,1213354.339,1561707.000,43630.414
92,1199117.838,1227820.640,1673386.638,82515.937
93,1199117.838,1239749.676,2426856.087,150639.639
94,1199117.838,1215994.242,1604468.838,52032.019
95,1199117.838,1218845.096,1379435.588,36257.606
96,1199117.838,1218720.711,1533700.038,47494.194
97,1199117.838,1223973.060,2074067.238,93916.199
98,1199117.838,1218590.512,1472529.438,41022.442
99,1199117.838,1222604.425,1498883.838,59413.798
100,1199117.838,1227437.258,1861789.238,77918.396
101,1199117.838,1213936.422,1403917.488,32303.975
102,1199117.838,1222063.392,2435844.438,126904.042
103,1199117.838,1247553.013,2486851.000,186626.305
104,1199117.838,1222327.707,2380565.837,121680.215
105,1199117.838,1226901.843,1756991.838,76912.145
106,1199117.838,1221548.858,1698489.438,65558.418
107,1199117.838,1234203.711,2441382.088,138603.402
108,1199117.838,1225206.290,1664200.900,67547.981
109,1199117.838,1233808.766,1629571.637,72143.519
110,1199117.838,1214343.601,1482398.150,38903.120
111,1199117.838,1237678.831,2380565.837,141917.953
112,1199117.838,1217609.288,1317297.438,29916.804
113,1199117.838,1223902.241,1640297.650,58955.897
114,1199117.838,1234034.226,1782094.637,104991.887
115,1199117.838,1220264.308,1756991.838,66049.265
116,1199117.838,1242887.235,2475473.237,155700.844
117,1199117.838,1226885.999,1698489.438,81892.405
118,1199117.838,1231191.864,2461748.200,137284.946
119,1199117.838,1213990.654,1433582.625,32871.583
120,1199117.838,1228413.976,2380565.837,122696.816
121,1199117.838,1228621.100,2461748.200,130940.790
122,1199117.838,1216916.207,1433582.625,42482.071
123,1199117.838,1217804.172,2074067.238,90766.365
124,1199117.838,1237257.167,2074067.238,116165.430
125,1199117.838,1219312.943,1499438.638,54131.266
126,1199117.838,1217904.368,1782094.637,63104.998
127,1199117.838,1233825.299,2380565.837,129834.525
128,1199117.838,1219819.361,1604468.838,51707.048
129,1199117.838,1223143.994,1640297.650,58657.312
130,1199117.838,1221920.628,1751965.562,76021.185
131,1199117.838,1225768.827,1422914.775,49058.715
132,1199117.838,1225879.822,2435844.438,128608.567
133,1199117.838,1242093.216,2435844.438,179845.533
134,1199117.838,1232119.712,1831644.438,80476.195
