iteration,current,best,temp
1,4.76296e+06,4.76296e+06,180000.000000
2,4761553.800000,4761553.800000,180000.000000
3,4788544.487500,4761553.800000,180000.000000
4,3735925.187500,3735925.187500,180000.000000
5,3707181.625000,3707181.625000,180000.000000
6,3704019.125000,3704019.125000,179820.000000
7,3700566.725000,3700566.725000,179820.000000
8,3728219.150000,3700566.725000,179820.000000
9,3731256.537500,3700566.725000,179820.000000
10,3734150.525000,3700566.725000,179820.000000
11,3733646.437500,3700566.725000,179640.180000
12,3735508.462500,3700566.725000,179640.180000
13,3733008.187500,3700566.725000,179640.180000
14,3699757.225000,3699757.225000,179640.180000
15,3702009.475000,3699757.225000,179640.180000
16,3708092.275000,3699757.225000,179460.539820
17,3558693.225000,3558693.225000,179460.539820
18,3558693.225000,3558693.225000,179460.539820
19,3555558.600000,3555558.600000,179460.539820
20,3706236.237500,3555558.600000,179460.539820
21,3706175.437500,3555558.600000,179281.079280
22,3706383.075000,3555558.600000,179281.079280
23,3707887.012500,3555558.600000,179281.079280
24,3710590.537500,3555558.600000,179281.079280
25,3705637.575000,3555558.600000,179281.079280
26,3707709.925000,3555558.600000,179101.798201
27,3701088.775000,3555558.600000,179101.798201
28,3704461.825000,3555558.600000,179101.798201
29,3695562.550000,3555558.600000,179101.798201
30,3698131.937500,3555558.600000,179101.798201
31,3666202.375000,3555558.600000,178922.696403
32,3668804.200000,3555558.600000,178922.696403
33,3678141.137500,3555558.600000,178922.696403
34,3668884.000000,3555558.600000,178922.696403
35,3668884.000000,3555558.600000,178922.696403
36,3668884.000000,3555558.600000,178743.773706
37,3677597.400000,3555558.600000,178743.773706
38,3645801.600000,3555558.600000,178743.773706
39,3638911.925000,3555558.600000,178743.773706
40,3625333.100000,3555558.600000,178743.773706
41,3624744.700000,3555558.600000,178565.029933
42,3549823.075000,3549823.075000,178565.029933
43,3551399.862500,3549823.075000,178565.029933
44,3549153.287500,3549153.287500,178565.029933
45,3549709.887500,3549153.287500,178565.029933
46,3116885.700000,3116885.700000,178386.464903
47,3097394.825000,3097394.825000,178386.464903
48,3097649.012500,3097394.825000,178386.464903
49,3097649.012500,3097394.825000,178386.464903
50,3071792.912500,3071792.912500,178386.464903
51,3078688.162500,3071792.912500,178208.078438
