iteration,current,best,temp
1,2.89741e+06,2.89617e+06,180000.000000
2,2888273.012500,2888273.012500,180000.000000
3,2888888.462500,2888273.012500,180000.000000
4,2894072.162500,2888273.012500,180000.000000
5,2916869.912500,2888273.012500,180000.000000
6,2916869.912500,2888273.012500,179820.000000
7,2924318.975000,2888273.012500,179820.000000
8,2919583.912500,2888273.012500,179820.000000
9,2919572.512500,2888273.012500,179820.000000
10,2919572.512500,2888273.012500,179820.000000
11,2935735.987500,2888273.012500,179640.180000
12,2934233.337500,2888273.012500,179640.180000
13,2933559.450000,2888273.012500,179640.180000
14,2932921.387500,2888273.012500,179640.180000
15,2931499.712500,2888273.012500,179640.180000
16,2920346.987500,2888273.012500,179460.539820
17,2898305.962500,2888273.012500,179460.539820
18,2892447.412500,2888273.012500,179460.539820
19,2891587.012500,2888273.012500,179460.539820
20,2889767.712500,2888273.012500,179460.539820
21,2655092.112500,2655092.112500,179281.079280
22,2651102.250000,2651102.250000,179281.079280
23,2651934.450000,2651102.250000,179281.079280
24,2656033.212500,2651102.250000,179281.079280
25,2654414.462500,2651102.250000,179281.079280
26,2669808.962500,2651102.250000,179101.798201
27,2669552.050000,2651102.250000,179101.798201
28,2670496.000000,2651102.250000,179101.798201
29,2665889.787500,2651102.250000,179101.798201
30,2663683.850000,2651102.250000,179101.798201
31,2663842.662500,2651102.250000,178922.696403
32,2663842.662500,2651102.250000,178922.696403
33,2663592.150000,2651102.250000,178922.696403
34,2646247.400000,2646247.400000,178922.696403
35,2647521.475000,2646247.400000,178922.696403
36,2639972.675000,2639972.675000,178743.773706
37,2617107.750000,2617107.750000,178743.773706
38,2613655.125000,2613655.125000,178743.773706
39,2644288.450000,2613655.125000,178743.773706
40,2649066.437500,2613655.125000,178743.773706
41,2645473.037500,2613655.125000,178565.029933
42,2638580.037500,2613655.125000,178565.029933
43,2649180.737500,2613655.125000,178565.029933
44,2649180.737500,2613655.125000,178565.029933
45,2651721.737500,2613655.125000,178565.029933
46,2649915.050000,2613655.125000,178386.464903
47,2655497.250000,2613655.125000,178386.464903
48,2643555.375000,2613655.125000,178386.464903
49,2687883.550000,2613655.125000,178386.464903
50,2671596.337500,2613655.125000,178386.464903
51,2675667.262500,2613655.125000,178208.078438
52,2675667.262500,2613655.125000,178208.078438
53,2675667.262500,2613655.125000,178208.078438
