iteration,shaken,after_local_search,best
1,3.21539e+06,2.62882e+06,2.62882e+06
2,2.64415e+06,2.60447e+06,2.60447e+06
3,2.60593e+06,2.3688e+06,2.3688e+06
4,2.40057e+06,2.30158e+06,2.30158e+06
5,2.40361e+06,2.09135e+06,2.09135e+06
6,2.56701e+06,2.45132e+06,2.09135e+06
7,2.12724e+06,2.05123e+06,2.05123e+06
8,2.04878e+06,2.03168e+06,2.03168e+06
9,2.01708e+06,1.99022e+06,1.99022e+06
10,2.0022e+06,1.95563e+06,1.95563e+06
11,2.00177e+06,1.97836e+06,1.95563e+06
12,1.95861e+06,1.94856e+06,1.94856e+06
13,1.95609e+06,1.87862e+06,1.87862e+06
14,1.91174e+06,1.822e+06,1.822e+06
15,1.84988e+06,1.81509e+06,1.81509e+06
16,1.87285e+06,1.86064e+06,1.81509e+06
17,1.81868e+06,1.73199e+06,1.73199e+06
18,1.74186e+06,1.72127e+06,1.72127e+06
19,1.74479e+06,1.74416e+06,1.72127e+06
20,1.76474e+06,1.75857e+06,1.72127e+06
21,1.77215e+06,1.74281e+06,1.72127e+06
22,1.72001e+06,1.71037e+06,1.71037e+06
23,1.72491e+06,1.69574e+06,1.69574e+06
24,1.72048e+06,1.67599e+06,1.67599e+06
25,1.73402e+06,1.71653e+06,1.67599e+06
26,1.67568e+06,1.67513e+06,1.67513e+06
27,1.93148e+06,1.91433e+06,1.67513e+06
28,1.99164e+06,1.89109e+06,1.67513e+06
29,1.83804e+06,1.80735e+06,1.67513e+06
30,1.6752e+06,1.67486e+06,1.67486e+06
31,1.6976e+06,1.67423e+06,1.67423e+06
32,1.75205e+06,1.70763e+06,1.67423e+06
33,1.70353e+06,1.69657e+06,1.67423e+06
34,1.70535e+06,1.68617e+06,1.67423e+06
35,1.78671e+06,1.76806e+06,1.67423e+06
36,1.68087e+06,1.67423e+06,1.67423e+06
37,1.98727e+06,1.97034e+06,1.67423e+06
38,1.67549e+06,1.65374e+06,1.65374e+06
39,2.06328e+06,2.02651e+06,1.65374e+06
40,1.88526e+06,1.88207e+06,1.65374e+06
41,2.22791e+06,2.13539e+06,1.65374e+06
42,1.76443e+06,1.74522e+06,1.65374e+06
43,2.1966e+06,2.16367e+06,1.65374e+06
44,1.67161e+06,1.67161e+06,1.65374e+06
45,1.87379e+06,1.73041e+06,1.65374e+06
46,1.88045e+06,1.85678e+06,1.65374e+06
47,1.78331e+06,1.78289e+06,1.65374e+06
48,1.67406e+06,1.65553e+06,1.65374e+06
49,1.73397e+06,1.71429e+06,1.65374e+06
50,1.65378e+06,1.65099e+06,1.65099e+06
51,1.65699e+06,1.64365e+06,1.64365e+06
52,1.63391e+06,1.63288e+06,1.63288e+06
53,2.18926e+06,2.17747e+06,1.63288e+06
54,1.672e+06,1.66668e+06,1.63288e+06
