iteration,shaken,after_local_search,best
1,3.46601e+06,2.91774e+06,2.91774e+06
2,2.91258e+06,2.66616e+06,2.66616e+06
3,2.67219e+06,2.31029e+06,2.31029e+06
4,2.31023e+06,2.26019e+06,2.26019e+06
5,2.26881e+06,1.88853e+06,1.88853e+06
6,1.94257e+06,1.91764e+06,1.88853e+06
7,1.92565e+06,1.91115e+06,1.88853e+06
8,2.46946e+06,1.94938e+06,1.88853e+06
9,2.34903e+06,2.34218e+06,1.88853e+06
10,1.92452e+06,1.86196e+06,1.86196e+06
11,1.86387e+06,1.85826e+06,1.85826e+06
12,1.85977e+06,1.85641e+06,1.85641e+06
13,1.84994e+06,1.84994e+06,1.84994e+06
14,1.86663e+06,1.848e+06,1.848e+06
15,2.35942e+06,2.3205e+06,1.848e+06
16,2.08064e+06,2.08064e+06,1.848e+06
17,1.84925e+06,1.84842e+06,1.848e+06
18,1.8587e+06,1.76924e+06,1.76924e+06
19,1.90166e+06,1.89526e+06,1.76924e+06
20,1.85573e+06,1.76641e+06,1.76641e+06
21,1.85722e+06,1.83535e+06,1.76641e+06
22,1.89328e+06,1.88346e+06,1.76641e+06
23,1.80585e+06,1.76883e+06,1.76641e+06
24,1.76671e+06,1.7563e+06,1.7563e+06
25,1.77669e+06,1.7728e+06,1.7563e+06
26,1.77851e+06,1.7632e+06,1.7563e+06
27,1.9793e+06,1.78254e+06,1.7563e+06
28,1.76321e+06,1.76321e+06,1.7563e+06
29,1.76596e+06,1.757e+06,1.7563e+06
30,1.87083e+06,1.77329e+06,1.7563e+06
31,1.76393e+06,1.7567e+06,1.7563e+06
32,1.78388e+06,1.78388e+06,1.7563e+06
33,1.84896e+06,1.77986e+06,1.7563e+06
34,1.76896e+06,1.73774e+06,1.73774e+06
35,2.2686e+06,2.24541e+06,1.73774e+06
36,1.77908e+06,1.75884e+06,1.73774e+06
37,2.18595e+06,2.18595e+06,1.73774e+06
38,1.7397e+06,1.73187e+06,1.73187e+06
39,1.76628e+06,1.75682e+06,1.73187e+06
40,1.76738e+06,1.76738e+06,1.73187e+06
41,1.72702e+06,1.72679e+06,1.72679e+06
42,1.76551e+06,1.75872e+06,1.72679e+06
43,2.09081e+06,2.05867e+06,1.72679e+06
44,2.03598e+06,2.02973e+06,1.72679e+06
45,1.73262e+06,1.72837e+06,1.72679e+06
46,1.71698e+06,1.71194e+06,1.71194e+06
47,2.1519e+06,2.05981e+06,1.71194e+06
48,1.90391e+06,1.90099e+06,1.71194e+06
49,1.79225e+06,1.7311e+06,1.71194e+06
50,1.7309e+06,1.72199e+06,1.71194e+06
51,1.74382e+06,1.73928e+06,1.71194e+06
52,1.73111e+06,1.73111e+06,1.71194e+06
53,1.81747e+06,1.80773e+06,1.71194e+06
54,2.28844e+06,2.25794e+06,1.71194e+06
55,2.21044e+06,2.19687e+06,1.71194e+06
56,2.10717e+06,2.07874e+06,1.71194e+06
