iteration,shaken,after_local_search,best
1,3.86078e+06,3.46185e+06,3.46185e+06
2,3.45737e+06,3.34738e+06,3.34738e+06
3,3.38483e+06,2.40683e+06,2.40683e+06
4,2.42312e+06,2.39384e+06,2.39384e+06
5,2.39052e+06,2.35145e+06,2.35145e+06
6,2.34357e+06,2.22937e+06,2.22937e+06
7,2.17574e+06,2.16801e+06,2.16801e+06
8,2.47198e+06,2.40917e+06,2.16801e+06
9,2.16465e+06,2.12315e+06,2.12315e+06
10,2.20585e+06,2.20552e+06,2.12315e+06
11,2.58976e+06,2.03346e+06,2.03346e+06
12,2.05145e+06,2.01514e+06,2.01514e+06
13,2.05694e+06,2.05694e+06,2.01514e+06
14,2.47498e+06,2.46876e+06,2.01514e+06
15,2.01067e+06,2.00887e+06,2.00887e+06
16,2.01196e+06,1.98246e+06,1.98246e+06
17,1.98498e+06,1.96667e+06,1.96667e+06
18,2.15063e+06,2.14461e+06,1.96667e+06
19,1.9685e+06,1.96811e+06,1.96667e+06
20,2.03031e+06,1.97868e+06,1.96667e+06
21,1.9716e+06,1.97054e+06,1.96667e+06
22,2.02065e+06,1.94291e+06,1.94291e+06
23,1.97932e+06,1.97591e+06,1.94291e+06
24,2.09237e+06,2.08648e+06,1.94291e+06
25,2.31542e+06,2.31078e+06,1.94291e+06
26,1.94926e+06,1.9439e+06,1.94291e+06
27,2.06402e+06,1.95269e+06,1.94291e+06
28,2.57871e+06,2.55059e+06,1.94291e+06
29,1.95451e+06,1.95242e+06,1.94291e+06
30,2.024e+06,1.87967e+06,1.87967e+06
31,1.89254e+06,1.86708e+06,1.86708e+06
32,1.87797e+06,1.85349e+06,1.85349e+06
33,2.00076e+06,1.98107e+06,1.85349e+06
34,2.32541e+06,2.3239e+06,1.85349e+06
35,1.93372e+06,1.7958e+06,1.7958e+06
36,1.95733e+06,1.90281e+06,1.7958e+06
37,1.80521e+06,1.77674e+06,1.77674e+06
38,1.85082e+06,1.81065e+06,1.77674e+06
39,1.77803e+06,1.73984e+06,1.73984e+06
40,1.75789e+06,1.75603e+06,1.73984e+06
41,1.95681e+06,1.95163e+06,1.73984e+06
42,2.16938e+06,2.10515e+06,1.73984e+06
43,1.83772e+06,1.83635e+06,1.73984e+06
44,1.75149e+06,1.74025e+06,1.73984e+06
45,1.76949e+06,1.76438e+06,1.73984e+06
46,1.75154e+06,1.74216e+06,1.73984e+06
47,1.75192e+06,1.74873e+06,1.73984e+06
48,1.77641e+06,1.7684e+06,1.73984e+06
49,1.74339e+06,1.73491e+06,1.73491e+06
50,2.15947e+06,2.07089e+06,1.73491e+06
51,1.95225e+06,1.94807e+06,1.73491e+06
52,2.20778e+06,2.15591e+06,1.73491e+06
53,1.73314e+06,1.70667e+06,1.70667e+06
54,1.8132e+06,1.79979e+06,1.70667e+06
55,2.16918e+06,2.06627e+06,1.70667e+06
56,1.8302e+06,1.81634e+06,1.70667e+06
57,1.70957e+06,1.70957e+06,1.70667e+06
58,1.76244e+06,1.75964e+06,1.70667e+06
59,1.68241e+06,1.68163e+06,1.68163e+06
60,1.68222e+06,1.66987e+06,1.66987e+06
61,1.70215e+06,1.64498e+06,1.64498e+06
62,1.67178e+06,1.66432e+06,1.64498e+06
63,1.6842e+06,1.66129e+06,1.64498e+06
64,1.66574e+06,1.66331e+06,1.64498e+06
65,2.08364e+06,2.05414e+06,1.64498e+06
66,1.65025e+06,1.64778e+06,1.64498e+06
67,1.70864e+06,1.70437e+06,1.64498e+06
68,2.01007e+06,2.00645e+06,1.64498e+06
69,1.66624e+06,1.664e+06,1.64498e+06
70,1.66973e+06,1.66484e+06,1.64498e+06
71,1.65491e+06,1.6527e+06,1.64498e+06
72,1.68597e+06,1.64943e+06,1.64498e+06
73,2.10825e+06,2.09223e+06,1.64498e+06
74,1.69201e+06,1.69195e+06,1.64498e+06
75,2.01889e+06,1.93961e+06,1.64498e+06
76,2.00274e+06,1.99438e+06,1.64498e+06
77,1.65373e+06,1.64469e+06,1.64469e+06
78,1.64966e+06,1.64785e+06,1.64469e+06
79,1.66569e+06,1.658e+06,1.64469e+06
80,1.80342e+06,1.78443e+06,1.64469e+06
81,1.76208e+06,1.76073e+06,1.64469e+06
82,1.66473e+06,1.66451e+06,1.64469e+06
83,2.18594e+06,2.17234e+06,1.64469e+06
84,1.65513e+06,1.653e+06,1.64469e+06
85,1.65893e+06,1.65893e+06,1.64469e+06
86,1.82344e+06,1.75562e+06,1.64469e+06
87,1.85728e+06,1.76213e+06,1.64469e+06
88,2.06301e+06,2.02222e+06,1.64469e+06
89,1.69611e+06,1.65904e+06,1.64469e+06
90,1.65165e+06,1.63995e+06,1.63995e+06
91,1.65156e+06,1.64605e+06,1.63995e+06
92,1.79037e+06,1.78948e+06,1.63995e+06
93,1.7923e+06,1.72817e+06,1.63995e+06
94,1.67269e+06,1.66516e+06,1.63995e+06
95,1.93228e+06,1.93019e+06,1.63995e+06
96,1.70775e+06,1.68566e+06,1.63995e+06
97,1.65278e+06,1.64454e+06,1.63995e+06
98,1.77829e+06,1.65564e+06,1.63995e+06
99,1.67527e+06,1.63665e+06,1.63665e+06
100,1.69891e+06,1.68249e+06,1.63665e+06
101,2.09276e+06,2.07161e+06,1.63665e+06
102,1.80727e+06,1.75971e+06,1.63665e+06
103,1.68772e+06,1.64263e+06,1.63665e+06
104,2.08025e+06,2.02104e+06,1.63665e+06
105,1.69007e+06,1.67358e+06,1.63665e+06
106,1.67634e+06,1.675e+06,1.63665e+06
107,1.99623e+06,1.70561e+06,1.63665e+06
108,1.68503e+06,1.67834e+06,1.63665e+06
109,1.64303e+06,1.62889e+06,1.62889e+06
110,1.64292e+06,1.63553e+06,1.62889e+06
111,1.86771e+06,1.85373e+06,1.62889e+06
112,2.06057e+06,2.05816e+06,1.62889e+06
113,2.09217e+06,2.02277e+06,1.62889e+06
114,1.64661e+06,1.64295e+06,1.62889e+06
115,1.78238e+06,1.77545e+06,1.62889e+06
116,1.79253e+06,1.7492e+06,1.62889e+06
117,1.72441e+06,1.62661e+06,1.62661e+06
118,1.97948e+06,1.90582e+06,1.62661e+06
119,1.74467e+06,1.70753e+06,1.62661e+06
120,1.63492e+06,1.62872e+06,1.62661e+06
121,1.62961e+06,1.62338e+06,1.62338e+06
122,1.63451e+06,1.63142e+06,1.62338e+06
123,1.62535e+06,1.61278e+06,1.61278e+06
124,1.72974e+06,1.68708e+06,1.61278e+06
125,1.8987e+06,1.88688e+06,1.61278e+06
126,1.66603e+06,1.66009e+06,1.61278e+06
127,1.81388e+06,1.78836e+06,1.61278e+06
128,1.87126e+06,1.86181e+06,1.61278e+06
129,1.80182e+06,1.78357e+06,1.61278e+06
130,1.61429e+06,1.60702e+06,1.60702e+06
131,1.64695e+06,1.64506e+06,1.60702e+06
132,2.09903e+06,2.07568e+06,1.60702e+06
133,1.64218e+06,1.63966e+06,1.60702e+06
134,1.99424e+06,1.84012e+06,1.60702e+06
135,1.68487e+06,1.68058e+06,1.60702e+06
136,1.61569e+06,1.61465e+06,1.60702e+06
137,1.96074e+06,1.95875e+06,1.60702e+06
138,1.6292e+06,1.61972e+06,1.60702e+06
139,1.72882e+06,1.7094e+06,1.60702e+06
140,1.61459e+06,1.61117e+06,1.60702e+06
141,1.61805e+06,1.61805e+06,1.60702e+06
142,1.65739e+06,1.6458e+06,1.60702e+06
143,2.03779e+06,1.71174e+06,1.60702e+06
144,1.64495e+06,1.6447e+06,1.60702e+06
145,1.76412e+06,1.74817e+06,1.60702e+06
146,1.63698e+06,1.63698e+06,1.60702e+06
147,1.62224e+06,1.61587e+06,1.60702e+06
148,1.63479e+06,1.63375e+06,1.60702e+06
149,1.64207e+06,1.63648e+06,1.60702e+06
150,1.7076e+06,1.70604e+06,1.60702e+06
151,1.68528e+06,1.67642e+06,1.60702e+06
152,1.71064e+06,1.70343e+06,1.60702e+06
153,2.06774e+06,2.05549e+06,1.60702e+06
154,1.63963e+06,1.63874e+06,1.60702e+06
155,1.61153e+06,1.60994e+06,1.60702e+06
156,2.04488e+06,2.04488e+06,1.60702e+06
157,1.62311e+06,1.6197e+06,1.60702e+06
158,1.61257e+06,1.61048e+06,1.60702e+06
159,1.74987e+06,1.74276e+06,1.60702e+06
160,1.67229e+06,1.66479e+06,1.60702e+06
161,1.69416e+06,1.6935e+06,1.60702e+06
162,2.13111e+06,2.07564e+06,1.60702e+06
163,1.72355e+06,1.72063e+06,1.60702e+06
164,2.0615e+06,2.04682e+06,1.60702e+06
165,1.62468e+06,1.62095e+06,1.60702e+06
166,1.92604e+06,1.8292e+06,1.60702e+06
167,1.81513e+06,1.61178e+06,1.60702e+06
168,1.86243e+06,1.80093e+06,1.60702e+06
169,1.84781e+06,1.79457e+06,1.60702e+06
170,2.04028e+06,2.04002e+06,1.60702e+06
171,1.65592e+06,1.60792e+06,1.60702e+06
172,1.60677e+06,1.6067e+06,1.6067e+06
173,1.61592e+06,1.6156e+06,1.6067e+06
174,1.63566e+06,1.63123e+06,1.6067e+06
175,1.61875e+06,1.61469e+06,1.6067e+06
176,1.79929e+06,1.7028e+06,1.6067e+06
177,1.85579e+06,1.68063e+06,1.6067e+06
178,2.12568e+06,1.97179e+06,1.6067e+06
179,1.66716e+06,1.6591e+06,1.6067e+06
180,2.06247e+06,2.02406e+06,1.6067e+06
181,1.63658e+06,1.63234e+06,1.6067e+06
182,1.61429e+06,1.61429e+06,1.6067e+06
183,2.04047e+06,2.02703e+06,1.6067e+06
184,1.77259e+06,1.74127e+06,1.6067e+06
185,1.61344e+06,1.60963e+06,1.6067e+06
186,1.61968e+06,1.61968e+06,1.6067e+06
187,1.60911e+06,1.60374e+06,1.60374e+06
188,1.63414e+06,1.63414e+06,1.60374e+06
189,1.88704e+06,1.88704e+06,1.60374e+06
190,1.91637e+06,1.89733e+06,1.60374e+06
191,1.61804e+06,1.61691e+06,1.60374e+06
192,1.61939e+06,1.61919e+06,1.60374e+06
193,1.65172e+06,1.65172e+06,1.60374e+06
194,1.61168e+06,1.61065e+06,1.60374e+06
195,2.03924e+06,1.99679e+06,1.60374e+06
196,1.63199e+06,1.62166e+06,1.60374e+06
197,1.64147e+06,1.64147e+06,1.60374e+06
198,1.69493e+06,1.69493e+06,1.60374e+06
199,1.78574e+06,1.78278e+06,1.60374e+06
200,1.98026e+06,1.75913e+06,1.60374e+06
201,1.69349e+06,1.67526e+06,1.60374e+06
202,1.74298e+06,1.72715e+06,1.60374e+06
203,1.60505e+06,1.60473e+06,1.60374e+06
204,1.62944e+06,1.60503e+06,1.60374e+06
205,1.66344e+06,1.61904e+06,1.60374e+06
