generation,best,avg,worst,std
1,2.26236e+06,3522775.638,4826376.562,473572.934
2,2234534.575,2779105.499,3669678.638,302199.221
3,2078171.837,2391512.375,3558607.587,205605.435
4,1972205.575,2213916.368,3352677.975,188584.096
5,1902433.362,2077742.438,2418535.350,100330.450
6,1799597.350,1992011.515,2246647.425,79328.480
7,1766982.025,1932660.697,2334247.050,89408.786
8,1740707.200,1891317.384,2302501.375,81612.313
9,1727218.350,1872703.915,2268008.700,101003.897
10,1720482.250,1846700.870,2203457.700,91163.764
11,1720568.950,1817811.023,2223628.588,95844.314
12,1707729.687,1803959.365,2266247.225,101718.152
13,1707603.912,1771468.580,2198856.075,68672.611
14,1707603.912,1765039.196,2150447.262,66679.983
15,1703927.475,1740341.577,1906953.750,40561.906
16,1700230.137,1745225.828,2164132.913,74100.190
17,1697911.825,1733658.875,2154570.037,57784.685
18,1693993.300,1738612.920,2181953.862,77245.394
19,1685362.375,1738473.347,2085951.887,65670.531
20,1681574.575,1738856.985,2217731.287,81580.601
21,1673103.212,1717507.629,2165470.375,61037.655
22,1673103.212,1723291.862,2319731.750,97074.391
23,1673510.350,1713600.222,2163246.700,76216.909
24,1672857.437,1733438.414,2978363.837,156699.909
25,1672264.413,1715928.576,2073329.900,65582.088
26,1669573.363,1697773.164,1790708.900,33274.967
27,1664460.787,1695889.450,2082877.413,50339.968
28,1662826.400,1720279.343,3170789.687,178715.849
29,1666582.100,1718740.254,2151879.687,109512.702
30,1662195.150,1729778.489,2143952.837,124131.088
31,1662195.150,1724768.639,2161182.587,102858.412
32,1652620.475,1739647.581,2122244.687,119493.812
33,1650451.787,1744911.340,2201540.212,152300.373
34,1643112.738,1691608.010,2096164.650,88421.924
35,1643112.738,1717437.698,2144959.762,130991.061
36,1642743.512,1725190.506,2140166.025,143839.899
37,1642158.337,1704449.496,2137399.262,124932.580
38,1616265.300,1694157.862,2167141.575,115425.958
39,1614481.763,1703492.366,2111601.362,118608.618
40,1611064.675,1725406.772,2303488.925,155952.362
41,1609033.113,1705699.998,2105278.962,114185.542
42,1610892.013,1672730.252,2122430.212,103813.825
43,1609857.625,1669827.409,2228229.100,128888.877
44,1608823.788,1670110.733,2228176.487,132089.025
45,1608815.213,1700834.560,2310000.462,162656.330
46,1597023.088,1698470.870,2285756.237,159362.279
47,1590289.938,1689718.538,2062407.800,133424.030
48,1596981.888,1744385.092,3125400.537,254254.749
49,1608188.375,1714668.187,2404763.562,164318.013
50,1607739.963,1673179.084,2057973.788,131208.967
51,1607399.688,1662311.764,2065068.100,123128.130
52,1605337.663,1681088.077,2910047.537,184619.664
53,1604007.950,1691203.087,2134446.062,144670.449
54,1603259.638,1692117.186,2180251.225,155783.421
55,1603858.438,1664919.791,2057179.100,114758.364
56,1602941.500,1659608.732,2888703.487,166963.097
57,1602941.500,1690498.563,2088469.338,144775.215
58,1602941.500,1673192.497,2115567.625,126059.172
59,1602941.500,1675074.691,2304010.275,142413.029
60,1591118.225,1687146.095,2301601.100,145686.444
61,1602941.500,1682720.231,2304253.212,145609.983
62,1602710.175,1679610.461,2885871.962,176969.793
63,1602710.175,1692232.402,2886123.800,188397.673
64,1602710.175,1679453.813,2101113.375,140907.709
65,1602710.175,1657559.423,2101339.587,116272.889
66,1602710.175,1676724.688,2850413.800,169188.069
67,1602710.175,1654466.733,2054775.825,103417.104
68,1602710.175,1664133.058,2039782.763,117763.441
69,1602710.175,1659781.167,2135789.400,123263.846
70,1602710.175,1687177.883,2174137.612,151073.156
71,1602604.000,1679985.590,2849873.775,181623.344
72,1602604.000,1659960.646,2081775.825,108232.318
73,1602604.000,1685554.244,2056652.875,135749.267
74,1602544.188,1655885.180,2068503.513,104120.192
75,1602544.188,1644913.783,2028354.788,90935.873
76,1602544.188,1647253.835,2040477.100,90609.278
77,1602544.188,1643840.483,2073975.825,94931.207
78,1602544.188,1691793.345,2219480.837,150401.317
79,1602544.188,1664383.927,2047204.600,118994.287
80,1602544.188,1690945.705,2127110.462,150925.676
81,1602544.188,1661947.249,2135244.375,120143.766
82,1593975.188,1664604.297,2051473.188,122996.464
83,1599903.150,1659335.332,2060124.563,112636.287
84,1602544.188,1657124.817,2035002.138,92689.533
85,1602544.188,1690817.760,2105528.675,154422.197
86,1602544.188,1682776.930,2101814.200,141923.831
87,1602544.188,1669923.097,2128000.150,129958.387
88,1602544.188,1658210.201,2078409.563,118982.638
89,1602544.188,1676768.819,2102161.525,145949.038
90,1602544.188,1676625.843,2099216.737,138457.214
91,1602544.188,1695058.096,2127729.562,149458.982
92,1602544.188,1671161.250,2883838.787,181634.670
93,1602544.188,1659501.512,2124566.763,117361.871
94,1602544.188,1672730.528,2218935.812,137027.905
95,1599112.313,1673628.409,2102678.387,124744.921
96,1602544.188,1687395.601,2127110.462,142770.314
97,1593975.188,1678974.237,2100947.387,137874.347
98,1593975.188,1684982.010,2169835.812,147434.394
99,1593975.188,1664843.743,2072095.250,112383.664
100,1593975.188,1672479.867,2092378.387,128927.400
101,1593975.188,1653508.050,2069780.750,113291.003
102,1593975.188,1666661.137,2112205.462,129753.465
103,1593975.188,1651932.465,2031514.688,110826.196
104,1593975.188,1656332.998,2131407.562,119801.668
105,1593975.188,1662522.985,2045027.700,121494.407
106,1593975.188,1672099.941,2131358.487,151442.056
107,1593975.188,1658038.157,2024743.400,120397.804
108,1593975.188,1653732.895,2126509.387,120486.441
109,1593975.188,1666867.600,2189288.400,122193.845
110,1593975.188,1665579.000,2186638.125,124656.309
111,1593975.188,1639863.808,2179179.787,113991.666
112,1593975.188,1665539.845,2077733.838,130752.684
113,1593975.188,1667676.013,2153778.512,136031.293
114,1593975.188,1681878.823,2047153.650,145823.641
115,1593975.188,1637222.303,2060729.025,83558.184
116,1593975.188,1632582.261,2025012.150,82973.773
117,1593975.188,1658979.570,2210366.812,137569.172
118,1593975.188,1641005.008,2118541.462,103367.236
119,1593975.188,1672067.124,2187602.212,140638.667
120,1593697.213,1676095.529,2177313.825,140600.688
121,1593975.188,1663988.068,2047954.463,129527.956
122,1593975.188,1641203.817,2031107.138,95024.525
123,1593975.188,1676510.014,2841138.787,192893.163
124,1593975.188,1665620.117,2061574.438,137085.588
125,1593975.188,1665435.440,2047906.313,133007.095
126,1593975.188,1641015.220,2210366.812,109394.454
127,1593975.188,1657166.823,2069780.750,122635.351
128,1593975.188,1662105.957,2187257.225,124327.042
129,1593975.188,1691865.088,2118864.663,150512.752
130,1593975.188,1644212.162,2046872.200,113114.538
131,1593975.188,1661012.677,2108845.775,129593.954
132,1593975.188,1657508.679,2210366.812,129450.600
133,1593975.188,1658096.792,2875269.787,173735.765
134,1593975.188,1655388.858,2842398.962,164568.789
135,1593975.188,1632751.871,2020140.800,84449.040
136,1593975.188,1656955.766,2095321.450,130190.540
137,1593975.188,1676997.023,2083104.788,132770.164
138,1593975.188,1682952.587,2072487.637,143167.623
139,1593975.188,1656673.886,2092692.300,122588.418
140,1593975.188,1674727.818,2041184.475,133393.130
141,1584812.888,1685471.673,2126509.387,147783.190
142,1585843.613,1653918.508,2045395.275,114616.951
143,1585843.613,1672575.277,2123076.450,140972.929
144,1588006.638,1659230.652,2044839.813,111282.227
145,1586406.500,1649206.247,2031107.138,93208.954
146,1585730.213,1697747.122,2881142.687,186387.147
147,1585730.213,1675825.504,2053290.413,124519.507
148,1585668.888,1660372.558,2135078.950,119778.680
149,1585035.288,1655771.876,2042556.925,122104.498
150,1585042.413,1638826.902,2202338.362,120064.187
151,1584913.950,1644060.381,2095016.800,111102.718
152,1584812.888,1654883.213,2077267.250,124746.303
153,1584812.888,1635014.873,2072393.638,102643.684
154,1584812.888,1667829.367,2040969.588,148183.307
155,1584812.888,1654940.428,2041700.925,111636.800
156,1584812.888,1647655.621,2233339.062,121147.854
157,1584812.888,1666365.619,2283136.688,148103.543
158,1584812.888,1656339.866,2084023.088,125715.886
159,1584812.888,1665085.520,2835936.675,174153.495
160,1584812.888,1643205.845,2259998.475,126645.767
161,1584812.888,1644898.308,2201204.512,118505.674
162,1584812.888,1640960.388,2056207.550,110743.513
163,1584812.888,1646121.611,2040199.188,118991.943
164,1584812.888,1650388.378,2117347.087,118770.731
165,1584812.888,1651835.834,2041700.925,126547.428
166,1584812.888,1658672.468,2831976.487,160574.800
167,1584812.888,1650890.234,2066973.363,130111.726
168,1584812.888,1670613.422,2056553.775,134120.292
169,1584812.888,1655700.481,2144616.212,138528.958
170,1584812.888,1634818.755,2023042.450,96538.426
171,1584812.888,1655656.319,2083216.088,128412.569
172,1584812.888,1650278.028,2170907.175,130809.910
173,1584812.888,1681063.495,2831976.487,194222.342
174,1584812.888,1661658.991,2831976.487,182701.308
175,1584812.888,1669962.145,2061260.913,142841.766
176,1584812.888,1642045.800,2117347.087,127514.707
177,1584812.888,1665982.325,2832783.487,171753.681
178,1584812.888,1661922.039,2037858.000,134539.280
179,1584812.888,1650167.587,2170017.487,121364.496
