iteration,shaken,after_local_search,best
1,3.70677e+06,2.35091e+06,2.35091e+06
2,2.34202e+06,2.23851e+06,2.23851e+06
3,2.25258e+06,1.99844e+06,1.99844e+06
4,2.02144e+06,2.007e+06,1.99844e+06
5,2.13626e+06,2.05127e+06,1.99844e+06
6,1.96263e+06,1.92113e+06,1.92113e+06
7,1.92547e+06,1.91531e+06,1.91531e+06
8,2.13673e+06,2.03711e+06,1.91531e+06
9,1.91562e+06,1.90998e+06,1.90998e+06
10,1.85431e+06,1.70169e+06,1.70169e+06
11,1.71099e+06,1.70608e+06,1.70169e+06
12,1.70384e+06,1.6988e+06,1.6988e+06
13,1.68972e+06,1.68946e+06,1.68946e+06
14,1.75426e+06,1.66552e+06,1.66552e+06
15,1.72871e+06,1.71086e+06,1.66552e+06
16,1.76231e+06,1.7216e+06,1.66552e+06
17,1.78719e+06,1.77944e+06,1.66552e+06
18,2.36332e+06,2.33401e+06,1.66552e+06
19,1.85844e+06,1.75086e+06,1.66552e+06
20,1.68496e+06,1.66658e+06,1.66552e+06
21,1.66748e+06,1.66748e+06,1.66552e+06
22,1.68052e+06,1.67862e+06,1.66552e+06
23,1.70185e+06,1.69637e+06,1.66552e+06
24,1.68472e+06,1.66301e+06,1.66301e+06
25,1.66914e+06,1.66893e+06,1.66301e+06
26,1.71783e+06,1.69107e+06,1.66301e+06
27,1.69742e+06,1.69363e+06,1.66301e+06
28,1.68599e+06,1.68599e+06,1.66301e+06
29,1.76088e+06,1.75044e+06,1.66301e+06
30,1.8514e+06,1.79208e+06,1.66301e+06
31,2.14612e+06,2.13751e+06,1.66301e+06
32,1.73572e+06,1.72623e+06,1.66301e+06
33,1.81677e+06,1.72976e+06,1.66301e+06
34,1.72757e+06,1.7131e+06,1.66301e+06
35,2.17817e+06,2.14691e+06,1.66301e+06
36,1.913e+06,1.90206e+06,1.66301e+06
37,1.74854e+06,1.72658e+06,1.66301e+06
38,1.71105e+06,1.70062e+06,1.66301e+06
39,1.88257e+06,1.84188e+06,1.66301e+06
40,1.6684e+06,1.66437e+06,1.66301e+06
41,2.19582e+06,2.19582e+06,1.66301e+06
42,1.69496e+06,1.68639e+06,1.66301e+06
43,1.66866e+06,1.6683e+06,1.66301e+06
44,1.76558e+06,1.7618e+06,1.66301e+06
45,1.66267e+06,1.64427e+06,1.64427e+06
46,1.64788e+06,1.64694e+06,1.64427e+06
47,1.86685e+06,1.84443e+06,1.64427e+06
48,1.70929e+06,1.70744e+06,1.64427e+06
49,1.65301e+06,1.65123e+06,1.64427e+06
50,1.77302e+06,1.76186e+06,1.64427e+06
51,2.12665e+06,2.08232e+06,1.64427e+06
52,1.68863e+06,1.66016e+06,1.64427e+06
53,1.68683e+06,1.67492e+06,1.64427e+06
54,1.69782e+06,1.65218e+06,1.64427e+06
55,1.66257e+06,1.65935e+06,1.64427e+06
56,2.43778e+06,2.18049e+06,1.64427e+06
57,1.67151e+06,1.66157e+06,1.64427e+06
58,1.71734e+06,1.71213e+06,1.64427e+06
59,1.84874e+06,1.78142e+06,1.64427e+06
60,2.19788e+06,2.18163e+06,1.64427e+06
61,1.67472e+06,1.66515e+06,1.64427e+06
62,1.96159e+06,1.92194e+06,1.64427e+06
63,1.7645e+06,1.687e+06,1.64427e+06
64,1.66313e+06,1.65104e+06,1.64427e+06
65,1.82512e+06,1.82074e+06,1.64427e+06
66,1.66919e+06,1.66919e+06,1.64427e+06
67,1.65093e+06,1.6465e+06,1.64427e+06
68,1.68903e+06,1.68667e+06,1.64427e+06
69,1.87579e+06,1.86519e+06,1.64427e+06
70,1.65304e+06,1.64271e+06,1.64271e+06
71,1.86787e+06,1.82367e+06,1.64271e+06
72,1.73581e+06,1.73581e+06,1.64271e+06
73,1.65176e+06,1.63592e+06,1.63592e+06
74,1.68031e+06,1.66813e+06,1.63592e+06
75,1.68962e+06,1.68321e+06,1.63592e+06
76,1.66015e+06,1.64476e+06,1.63592e+06
77,1.63932e+06,1.6384e+06,1.63592e+06
78,1.88879e+06,1.85655e+06,1.63592e+06
79,2.15495e+06,1.86862e+06,1.63592e+06
80,1.6482e+06,1.64678e+06,1.63592e+06
81,2.10732e+06,1.9764e+06,1.63592e+06
82,1.69863e+06,1.69501e+06,1.63592e+06
