iteration,shaken,after_local_search,best
1,3.50771e+06,2.69367e+06,2.69367e+06
2,2.64939e+06,2.50198e+06,2.50198e+06
3,2.48197e+06,2.31067e+06,2.31067e+06
4,2.32248e+06,2.31615e+06,2.31067e+06
5,2.51669e+06,2.47576e+06,2.31067e+06
6,2.39342e+06,2.25864e+06,2.25864e+06
7,2.30275e+06,2.06327e+06,2.06327e+06
8,2.10449e+06,1.88703e+06,1.88703e+06
9,1.90938e+06,1.82149e+06,1.82149e+06
10,1.83317e+06,1.83101e+06,1.82149e+06
11,1.86765e+06,1.86514e+06,1.82149e+06
12,2.38016e+06,1.84483e+06,1.82149e+06
13,1.82621e+06,1.81853e+06,1.81853e+06
14,1.82366e+06,1.81569e+06,1.81569e+06
15,1.82716e+06,1.80189e+06,1.80189e+06
16,1.80946e+06,1.80466e+06,1.80189e+06
17,1.8287e+06,1.81764e+06,1.80189e+06
18,1.9099e+06,1.88069e+06,1.80189e+06
19,1.83349e+06,1.80436e+06,1.80189e+06
20,2.34744e+06,2.20381e+06,1.80189e+06
21,1.80394e+06,1.80169e+06,1.80169e+06
22,1.80373e+06,1.77977e+06,1.77977e+06
23,1.77807e+06,1.77223e+06,1.77223e+06
24,1.76688e+06,1.66661e+06,1.66661e+06
25,1.80774e+06,1.803e+06,1.66661e+06
26,2.05309e+06,2.03488e+06,1.66661e+06
27,2.07908e+06,1.94303e+06,1.66661e+06
28,2.06594e+06,2.04596e+06,1.66661e+06
29,1.78901e+06,1.77961e+06,1.66661e+06
30,1.68441e+06,1.66699e+06,1.66661e+06
31,2.00667e+06,1.99831e+06,1.66661e+06
32,2.07174e+06,2.06631e+06,1.66661e+06
33,1.68707e+06,1.68431e+06,1.66661e+06
34,1.88532e+06,1.88532e+06,1.66661e+06
35,1.71861e+06,1.71622e+06,1.66661e+06
36,2.22598e+06,2.21177e+06,1.66661e+06
37,1.76287e+06,1.75735e+06,1.66661e+06
38,1.66665e+06,1.66665e+06,1.66661e+06
39,1.71013e+06,1.71009e+06,1.66661e+06
40,1.70349e+06,1.68072e+06,1.66661e+06
41,1.67695e+06,1.67087e+06,1.66661e+06
42,1.76517e+06,1.67428e+06,1.66661e+06
43,1.71302e+06,1.71134e+06,1.66661e+06
44,1.70888e+06,1.70888e+06,1.66661e+06
45,1.77128e+06,1.76259e+06,1.66661e+06
46,1.67271e+06,1.67033e+06,1.66661e+06
47,1.69448e+06,1.69198e+06,1.66661e+06
48,2.10681e+06,2.08212e+06,1.66661e+06
49,1.68606e+06,1.68345e+06,1.66661e+06
50,2.14986e+06,2.14165e+06,1.66661e+06
51,1.75946e+06,1.7423e+06,1.66661e+06
52,2.07913e+06,2.06595e+06,1.66661e+06
53,1.6745e+06,1.66743e+06,1.66661e+06
54,1.68089e+06,1.67933e+06,1.66661e+06
55,1.68745e+06,1.68365e+06,1.66661e+06
56,1.8861e+06,1.76914e+06,1.66661e+06
57,1.72076e+06,1.71925e+06,1.66661e+06
58,1.67997e+06,1.67632e+06,1.66661e+06
59,1.75684e+06,1.74972e+06,1.66661e+06
60,1.70106e+06,1.69821e+06,1.66661e+06
61,1.69585e+06,1.66315e+06,1.66315e+06
62,1.6708e+06,1.61412e+06,1.61412e+06
63,1.64613e+06,1.64269e+06,1.61412e+06
64,1.74319e+06,1.73239e+06,1.61412e+06
65,1.64351e+06,1.63798e+06,1.61412e+06
66,1.65585e+06,1.65253e+06,1.61412e+06
67,1.84767e+06,1.71789e+06,1.61412e+06
68,1.74084e+06,1.71752e+06,1.61412e+06
69,1.62301e+06,1.623e+06,1.61412e+06
70,1.66376e+06,1.66321e+06,1.61412e+06
71,1.6791e+06,1.66062e+06,1.61412e+06
72,1.68059e+06,1.67615e+06,1.61412e+06
73,1.80518e+06,1.78219e+06,1.61412e+06
74,1.85243e+06,1.84973e+06,1.61412e+06
75,1.66256e+06,1.66256e+06,1.61412e+06
76,1.87191e+06,1.75873e+06,1.61412e+06
77,1.75268e+06,1.74449e+06,1.61412e+06
78,1.7969e+06,1.78922e+06,1.61412e+06
79,1.62138e+06,1.61952e+06,1.61412e+06
80,1.68342e+06,1.68342e+06,1.61412e+06
