generation,best,avg,worst,std
1,2.88889e+06,4186073.616,5833421.575,646510.656
2,2511004.462,3235457.117,4403732.213,364204.446
3,2258789.137,2692736.577,3503479.288,229711.492
4,2075022.837,2407024.761,3646284.500,212763.930
5,1913676.837,2205142.747,2902761.688,150858.357
6,1774370.337,2036582.828,2367068.375,122697.748
7,1532910.825,1876574.267,2312292.987,122582.473
8,1534505.187,1731611.387,1922442.050,84023.621
9,1484654.437,1630191.516,2081563.025,86294.315
10,1471696.275,1559018.153,2049755.237,74207.420
11,1446108.250,1514623.764,2459517.875,102374.905
12,1422795.412,1485475.594,1728343.112,43695.896
13,1398868.725,1465129.848,2019267.962,66754.048
14,1370711.775,1450023.323,1656726.212,41884.087
15,1370857.775,1447754.949,2642208.800,164306.856
16,1353527.837,1421659.772,1893944.025,84531.027
17,1354603.712,1414326.129,2361049.825,141455.559
18,1346761.875,1386388.336,1741487.500,60148.638
19,1338695.750,1375546.993,2196601.138,87472.648
20,1327493.075,1397805.246,2563092.438,169277.484
21,1325937.312,1390544.909,2547594.150,164439.827
22,1307867.613,1363998.082,1707071.313,67286.859
23,1306309.062,1348363.209,1608925.325,50132.415
24,1299957.450,1332094.394,1758007.075,50580.604
25,1297235.750,1330816.869,1471798.962,36197.886
26,1296213.500,1334200.188,2075871.312,106960.000
27,1278276.525,1317472.348,1574325.737,46373.569
28,1278998.025,1320030.551,2207854.725,107395.007
29,1271989.800,1336730.557,2508720.125,153451.242
30,1266770.963,1298121.792,1509498.275,37084.811
31,1261520.813,1292300.862,1610501.125,44518.822
32,1259869.688,1304092.437,2492941.875,155160.234
33,1257036.788,1304204.376,2198000.288,135264.622
34,1253763.063,1298447.631,2471098.087,134257.439
35,1253137.550,1288392.833,2517693.000,131575.414
36,1251223.813,1282486.496,1886760.787,78369.700
37,1249810.225,1296071.966,2070761.962,110467.346
38,1245064.038,1297919.097,2227155.163,141726.752
39,1241062.013,1289675.470,2465305.062,148417.169
40,1240152.413,1260578.809,1629785.025,48135.796
41,1239787.625,1274321.805,2100172.762,104264.438
42,1235842.988,1261615.002,1553550.837,49181.661
43,1235654.888,1258300.044,1605226.537,45520.974
44,1232698.613,1274727.828,2456668.387,145070.430
45,1231780.613,1278318.134,2162276.813,151930.778
46,1230934.988,1257813.983,1662145.925,58482.372
47,1230697.388,1250253.492,1529002.975,46410.290
48,1228331.988,1257964.500,2081153.212,93519.114
49,1225722.513,1255453.028,2080069.988,92354.321
50,1225722.513,1259784.992,2079224.363,100942.667
51,1225722.513,1270698.995,2455825.562,175349.370
52,1225722.513,1248600.140,1569640.825,45800.707
53,1223265.513,1247461.679,1546262.913,52682.483
54,1223265.513,1248979.591,1693943.912,64437.550
55,1223265.513,1272534.811,2413303.712,147123.573
56,1223265.513,1250581.508,1902920.913,79884.965
57,1223265.513,1246368.084,1550742.512,55401.323
58,1223105.513,1267746.631,1820768.312,110725.876
59,1223105.513,1245858.276,1533733.012,49564.637
60,1222545.588,1239051.619,1426901.325,31146.447
61,1222385.588,1246978.430,1567533.112,55509.996
