iteration,constructed,improved,best
1,2.1985e+06,2.00458e+06,2.00458e+06
2,2.26564e+06,2.01043e+06,2.00458e+06
3,1.92198e+06,1.79026e+06,1.79026e+06
4,2.05573e+06,1.9644e+06,1.79026e+06
5,2.06659e+06,2.04523e+06,1.79026e+06
6,1.98429e+06,1.81067e+06,1.79026e+06
7,1.80869e+06,1.72041e+06,1.72041e+06
8,2.13446e+06,1.87321e+06,1.72041e+06
9,2.24442e+06,1.95537e+06,1.72041e+06
10,2.017e+06,1.92074e+06,1.72041e+06
11,2.07214e+06,1.96264e+06,1.72041e+06
12,2.24399e+06,1.90659e+06,1.72041e+06
13,2.29743e+06,1.90927e+06,1.72041e+06
14,2.16293e+06,1.89559e+06,1.72041e+06
15,2.05479e+06,1.87074e+06,1.72041e+06
16,2.04211e+06,1.96545e+06,1.72041e+06
17,2.21622e+06,1.80794e+06,1.72041e+06
18,2.22735e+06,1.9599e+06,1.72041e+06
19,2.35318e+06,1.82929e+06,1.72041e+06
20,2.22611e+06,2.04752e+06,1.72041e+06
21,2.34721e+06,2.02245e+06,1.72041e+06
22,2.32175e+06,1.95375e+06,1.72041e+06
23,2.05288e+06,1.91515e+06,1.72041e+06
24,2.12716e+06,2.08552e+06,1.72041e+06
25,2.22995e+06,1.89761e+06,1.72041e+06
26,2.03131e+06,1.86268e+06,1.72041e+06
27,2.16518e+06,1.95317e+06,1.72041e+06
28,2.15347e+06,1.97632e+06,1.72041e+06
29,2.26146e+06,1.97404e+06,1.72041e+06
30,2.25279e+06,2.09082e+06,1.72041e+06
31,2.32819e+06,2.0922e+06,1.72041e+06
32,2.18498e+06,2.05853e+06,1.72041e+06
33,2.44758e+06,2.30449e+06,1.72041e+06
34,2.11225e+06,2.01208e+06,1.72041e+06
35,2.25302e+06,1.90716e+06,1.72041e+06
36,2.37358e+06,2.16856e+06,1.72041e+06
37,2.13391e+06,2.03775e+06,1.72041e+06
38,2.25529e+06,2.13846e+06,1.72041e+06
39,2.11231e+06,1.83978e+06,1.72041e+06
40,2.11687e+06,1.86885e+06,1.72041e+06
41,2.23484e+06,1.84508e+06,1.72041e+06
42,2.0961e+06,1.91394e+06,1.72041e+06
43,2.24861e+06,1.95177e+06,1.72041e+06
44,2.36348e+06,2.01727e+06,1.72041e+06
45,2.17236e+06,2.13767e+06,1.72041e+06
46,2.14827e+06,1.93238e+06,1.72041e+06
47,2.07573e+06,1.99364e+06,1.72041e+06
48,2.2699e+06,1.85794e+06,1.72041e+06
49,2.19863e+06,1.95651e+06,1.72041e+06
50,2.08934e+06,2.00005e+06,1.72041e+06
51,1.95566e+06,1.8463e+06,1.72041e+06
52,1.96496e+06,1.95265e+06,1.72041e+06
53,1.99534e+06,1.94904e+06,1.72041e+06
54,2.15583e+06,2.05196e+06,1.72041e+06
55,2.10685e+06,2.01928e+06,1.72041e+06
56,2.19362e+06,2.00994e+06,1.72041e+06
57,2.27059e+06,2.06063e+06,1.72041e+06
58,1.93331e+06,1.79146e+06,1.72041e+06
59,1.98309e+06,1.85323e+06,1.72041e+06
60,2.20327e+06,2.02817e+06,1.72041e+06
61,1.99955e+06,1.94154e+06,1.72041e+06
62,2.09945e+06,2.05534e+06,1.72041e+06
63,2.15915e+06,2.07413e+06,1.72041e+06
64,2.05981e+06,1.96867e+06,1.72041e+06
65,2.13145e+06,2.00703e+06,1.72041e+06
66,2.01281e+06,1.80091e+06,1.72041e+06
67,2.12873e+06,1.90143e+06,1.72041e+06
68,2.15256e+06,1.82558e+06,1.72041e+06
69,2.14569e+06,2.10685e+06,1.72041e+06
70,2.03726e+06,1.84325e+06,1.72041e+06
71,2.02378e+06,1.96586e+06,1.72041e+06
72,2.27149e+06,1.89201e+06,1.72041e+06
73,2.35344e+06,1.97588e+06,1.72041e+06
74,2.2692e+06,2.16191e+06,1.72041e+06
75,1.9313e+06,1.86785e+06,1.72041e+06
76,2.10845e+06,1.93352e+06,1.72041e+06
77,2.23933e+06,2.15644e+06,1.72041e+06
78,2.28124e+06,2.20908e+06,1.72041e+06
79,2.21875e+06,2.02229e+06,1.72041e+06
80,2.0502e+06,1.98388e+06,1.72041e+06
81,2.21834e+06,2.05393e+06,1.72041e+06
82,2.2636e+06,2.0473e+06,1.72041e+06
83,1.95257e+06,1.80264e+06,1.72041e+06
84,2.24082e+06,2.0149e+06,1.72041e+06
85,2.13619e+06,2.00025e+06,1.72041e+06
86,2.18979e+06,1.87471e+06,1.72041e+06
87,2.19121e+06,1.87936e+06,1.72041e+06
88,2.0252e+06,1.79851e+06,1.72041e+06
89,2.28666e+06,1.99443e+06,1.72041e+06
90,2.05566e+06,1.80546e+06,1.72041e+06
91,2.25801e+06,2.06701e+06,1.72041e+06
92,2.11006e+06,1.96157e+06,1.72041e+06
93,1.9577e+06,1.92877e+06,1.72041e+06
94,2.21691e+06,2.11391e+06,1.72041e+06
95,1.94498e+06,1.8907e+06,1.72041e+06
96,2.2044e+06,2.05073e+06,1.72041e+06
97,2.22525e+06,1.99871e+06,1.72041e+06
98,2.28975e+06,1.79085e+06,1.72041e+06
99,2.20163e+06,2.02039e+06,1.72041e+06
100,2.06977e+06,1.89302e+06,1.72041e+06
