iteration,constructed,improved,best
1,2.24106e+06,1.87585e+06,1.87585e+06
2,1.99258e+06,1.88368e+06,1.87585e+06
3,1.90669e+06,1.80498e+06,1.80498e+06
4,2.2724e+06,2.21689e+06,1.80498e+06
5,2.07737e+06,1.98441e+06,1.80498e+06
6,1.94675e+06,1.8384e+06,1.80498e+06
7,1.95679e+06,1.93593e+06,1.80498e+06
8,2.1168e+06,1.84367e+06,1.80498e+06
9,2.06165e+06,1.98423e+06,1.80498e+06
10,2.15984e+06,1.85656e+06,1.80498e+06
11,2.37253e+06,1.87251e+06,1.80498e+06
12,2.14078e+06,1.94748e+06,1.80498e+06
13,2.26003e+06,2.06194e+06,1.80498e+06
14,2.10761e+06,1.90193e+06,1.80498e+06
15,1.97167e+06,1.91943e+06,1.80498e+06
16,2.1744e+06,1.9795e+06,1.80498e+06
17,1.92941e+06,1.90578e+06,1.80498e+06
18,1.99535e+06,1.88879e+06,1.80498e+06
19,2.27546e+06,2.1138e+06,1.80498e+06
20,2.05791e+06,1.90662e+06,1.80498e+06
21,2.34494e+06,2.16977e+06,1.80498e+06
22,2.1094e+06,1.9471e+06,1.80498e+06
23,2.11913e+06,1.85346e+06,1.80498e+06
24,2.16453e+06,1.91176e+06,1.80498e+06
25,2.05191e+06,1.77432e+06,1.77432e+06
26,2.28914e+06,2.04551e+06,1.77432e+06
27,2.27639e+06,2.22888e+06,1.77432e+06
28,2.33346e+06,2.08234e+06,1.77432e+06
29,2.03206e+06,1.94016e+06,1.77432e+06
30,2.37813e+06,2.09031e+06,1.77432e+06
31,2.08116e+06,1.8866e+06,1.77432e+06
32,2.02524e+06,2.00339e+06,1.77432e+06
33,2.0179e+06,1.91881e+06,1.77432e+06
34,2.38052e+06,1.93903e+06,1.77432e+06
35,2.18189e+06,2.03514e+06,1.77432e+06
36,1.93587e+06,1.75646e+06,1.75646e+06
37,2.05336e+06,1.81529e+06,1.75646e+06
38,2.14487e+06,1.85752e+06,1.75646e+06
39,2.23345e+06,1.81038e+06,1.75646e+06
40,2.08522e+06,1.89711e+06,1.75646e+06
41,2.18443e+06,2.05729e+06,1.75646e+06
42,1.89426e+06,1.86091e+06,1.75646e+06
43,2.19514e+06,1.8566e+06,1.75646e+06
44,2.23804e+06,2.09021e+06,1.75646e+06
45,2.15062e+06,1.9594e+06,1.75646e+06
46,1.95343e+06,1.86682e+06,1.75646e+06
47,2.28402e+06,2.06897e+06,1.75646e+06
48,2.15009e+06,1.88979e+06,1.75646e+06
49,2.26758e+06,2.09434e+06,1.75646e+06
50,1.94219e+06,1.77524e+06,1.75646e+06
51,1.86535e+06,1.81573e+06,1.75646e+06
52,2.33188e+06,1.93851e+06,1.75646e+06
53,2.032e+06,1.8574e+06,1.75646e+06
54,2.01669e+06,1.8936e+06,1.75646e+06
55,2.15303e+06,1.85356e+06,1.75646e+06
56,2.23668e+06,1.92264e+06,1.75646e+06
57,2.10558e+06,1.85338e+06,1.75646e+06
58,2.01308e+06,1.81877e+06,1.75646e+06
59,2.18306e+06,2.01508e+06,1.75646e+06
60,2.22584e+06,1.94215e+06,1.75646e+06
61,2.24997e+06,1.91959e+06,1.75646e+06
62,2.15909e+06,1.85097e+06,1.75646e+06
63,2.39526e+06,2.20159e+06,1.75646e+06
64,2.22096e+06,2.08586e+06,1.75646e+06
65,2.04558e+06,1.94826e+06,1.75646e+06
66,2.29787e+06,2.1946e+06,1.75646e+06
67,2.07658e+06,2.02725e+06,1.75646e+06
68,2.17615e+06,1.86159e+06,1.75646e+06
69,2.35483e+06,2.12837e+06,1.75646e+06
70,2.0648e+06,1.92423e+06,1.75646e+06
71,2.0903e+06,1.86762e+06,1.75646e+06
72,2.47469e+06,2.13486e+06,1.75646e+06
73,2.40613e+06,1.9214e+06,1.75646e+06
74,2.30103e+06,2.12504e+06,1.75646e+06
75,2.18736e+06,1.87745e+06,1.75646e+06
76,2.0771e+06,1.9301e+06,1.75646e+06
77,2.39142e+06,2.20736e+06,1.75646e+06
78,2.18578e+06,2.02456e+06,1.75646e+06
79,1.90615e+06,1.79923e+06,1.75646e+06
80,2.06065e+06,1.9265e+06,1.75646e+06
81,2.27431e+06,1.9047e+06,1.75646e+06
82,2.07828e+06,1.97049e+06,1.75646e+06
83,1.90699e+06,1.85805e+06,1.75646e+06
84,2.25658e+06,2.23689e+06,1.75646e+06
85,2.13546e+06,1.90763e+06,1.75646e+06
86,2.12538e+06,1.98348e+06,1.75646e+06
87,2.3077e+06,2.07638e+06,1.75646e+06
88,2.33613e+06,1.99433e+06,1.75646e+06
89,2.18575e+06,2.03546e+06,1.75646e+06
90,1.98395e+06,1.85579e+06,1.75646e+06
91,2.14829e+06,1.97805e+06,1.75646e+06
92,1.99199e+06,1.80473e+06,1.75646e+06
93,2.01512e+06,1.90251e+06,1.75646e+06
94,2.17205e+06,2.00562e+06,1.75646e+06
95,2.39282e+06,2.22519e+06,1.75646e+06
96,2.02489e+06,1.89785e+06,1.75646e+06
97,2.44627e+06,2.15159e+06,1.75646e+06
98,1.97196e+06,1.86015e+06,1.75646e+06
99,2.28195e+06,2.06791e+06,1.75646e+06
100,2.23294e+06,2.08543e+06,1.75646e+06
