iteration,constructed,improved,best
1,2.29937e+06,2.10514e+06,2.10514e+06
2,1.90227e+06,1.85062e+06,1.85062e+06
3,2.08022e+06,1.87602e+06,1.85062e+06
4,2.29091e+06,1.97294e+06,1.85062e+06
5,2.08292e+06,2.00109e+06,1.85062e+06
6,2.34767e+06,1.92846e+06,1.85062e+06
7,2.10802e+06,1.87427e+06,1.85062e+06
8,2.22704e+06,2.152e+06,1.85062e+06
9,2.05614e+06,1.99412e+06,1.85062e+06
10,2.06956e+06,1.8086e+06,1.8086e+06
11,1.98565e+06,1.89784e+06,1.8086e+06
12,2.24539e+06,1.97185e+06,1.8086e+06
13,2.20465e+06,1.94744e+06,1.8086e+06
14,1.96705e+06,1.79788e+06,1.79788e+06
15,2.14143e+06,2.06781e+06,1.79788e+06
16,1.96336e+06,1.78288e+06,1.78288e+06
17,2.26623e+06,1.99234e+06,1.78288e+06
18,1.91897e+06,1.82197e+06,1.78288e+06
19,2.31456e+06,2.08595e+06,1.78288e+06
20,2.27023e+06,1.99611e+06,1.78288e+06
21,2.19615e+06,2.02457e+06,1.78288e+06
22,1.96782e+06,1.92695e+06,1.78288e+06
23,2.29445e+06,1.99803e+06,1.78288e+06
24,2.21513e+06,1.98239e+06,1.78288e+06
25,2.20742e+06,1.87083e+06,1.78288e+06
26,2.06787e+06,2.00042e+06,1.78288e+06
27,2.15575e+06,2.05882e+06,1.78288e+06
28,2.20959e+06,2.10635e+06,1.78288e+06
29,2.02376e+06,1.9845e+06,1.78288e+06
30,2.0125e+06,1.83864e+06,1.78288e+06
31,2.36567e+06,2.08482e+06,1.78288e+06
32,2.20337e+06,2.07484e+06,1.78288e+06
33,2.20144e+06,2.02707e+06,1.78288e+06
34,2.00818e+06,1.85709e+06,1.78288e+06
35,2.23414e+06,2.03185e+06,1.78288e+06
36,1.96379e+06,1.77342e+06,1.77342e+06
37,2.06057e+06,1.83863e+06,1.77342e+06
38,2.29178e+06,2.05697e+06,1.77342e+06
39,1.91508e+06,1.78026e+06,1.77342e+06
40,2.11767e+06,1.95635e+06,1.77342e+06
41,2.24011e+06,1.90073e+06,1.77342e+06
42,2.15313e+06,1.9269e+06,1.77342e+06
43,1.99389e+06,1.81143e+06,1.77342e+06
44,2.3241e+06,1.96949e+06,1.77342e+06
45,2.21088e+06,2.0672e+06,1.77342e+06
46,2.3287e+06,2.08986e+06,1.77342e+06
47,2.28241e+06,2.11149e+06,1.77342e+06
48,2.27993e+06,2.1382e+06,1.77342e+06
49,2.10425e+06,1.90106e+06,1.77342e+06
50,2.17369e+06,2.00371e+06,1.77342e+06
51,2.15926e+06,2.05667e+06,1.77342e+06
52,2.32778e+06,2.18813e+06,1.77342e+06
53,2.0786e+06,1.82059e+06,1.77342e+06
54,2.23179e+06,1.99674e+06,1.77342e+06
55,2.3045e+06,2.01611e+06,1.77342e+06
56,2.30672e+06,2.10949e+06,1.77342e+06
57,2.22248e+06,2.01106e+06,1.77342e+06
58,2.28679e+06,1.98614e+06,1.77342e+06
59,1.98854e+06,1.77957e+06,1.77342e+06
60,2.08098e+06,1.96352e+06,1.77342e+06
61,2.15655e+06,2.01157e+06,1.77342e+06
62,1.86571e+06,1.76498e+06,1.76498e+06
63,2.2485e+06,1.88712e+06,1.76498e+06
64,2.13686e+06,2.03364e+06,1.76498e+06
65,2.27934e+06,1.95936e+06,1.76498e+06
66,2.08646e+06,1.85364e+06,1.76498e+06
67,2.12988e+06,1.98691e+06,1.76498e+06
68,2.00458e+06,1.91038e+06,1.76498e+06
69,2.02445e+06,1.84114e+06,1.76498e+06
70,2.12756e+06,2.0136e+06,1.76498e+06
71,2.1168e+06,1.9804e+06,1.76498e+06
72,2.04988e+06,1.95853e+06,1.76498e+06
73,2.40317e+06,2.14353e+06,1.76498e+06
74,2.18633e+06,2.01195e+06,1.76498e+06
75,2.15175e+06,1.9601e+06,1.76498e+06
76,2.23357e+06,1.83583e+06,1.76498e+06
77,2.23329e+06,2.04169e+06,1.76498e+06
78,2.17413e+06,1.86565e+06,1.76498e+06
79,2.27452e+06,2.0773e+06,1.76498e+06
80,2.06307e+06,1.98297e+06,1.76498e+06
81,1.96842e+06,1.85104e+06,1.76498e+06
82,1.99191e+06,1.89484e+06,1.76498e+06
83,2.1564e+06,1.82537e+06,1.76498e+06
84,2.42444e+06,2.11676e+06,1.76498e+06
85,2.23734e+06,1.96554e+06,1.76498e+06
86,2.21262e+06,1.93511e+06,1.76498e+06
87,1.94636e+06,1.77678e+06,1.76498e+06
88,2.06169e+06,1.93485e+06,1.76498e+06
89,1.97274e+06,1.90256e+06,1.76498e+06
90,2.05945e+06,1.81856e+06,1.76498e+06
91,2.03183e+06,1.87672e+06,1.76498e+06
92,2.52674e+06,2.20884e+06,1.76498e+06
93,2.06144e+06,1.98439e+06,1.76498e+06
94,2.27628e+06,1.89178e+06,1.76498e+06
95,2.03619e+06,1.94287e+06,1.76498e+06
96,2.0318e+06,1.94297e+06,1.76498e+06
97,2.18498e+06,1.79793e+06,1.76498e+06
98,2.19998e+06,2.0374e+06,1.76498e+06
99,2.20422e+06,1.98626e+06,1.76498e+06
100,1.98631e+06,1.77306e+06,1.76498e+06
