generation,best,avg,worst,std
1,2.84929e+06,4029447.883,5774314.325,671683.708
2,2767320.863,3155630.702,3482400.962,208755.972
3,2410130.562,2865110.399,3131784.475,152790.189
4,2210695.850,2617082.668,3060377.150,185745.404
5,1939669.438,2318661.918,2985796.650,224397.821
6,1914213.800,2065141.083,2283989.450,94285.773
7,1869384.612,1996228.453,2357418.200,101722.018
8,1782941.675,1904248.707,2182175.062,72708.050
9,1718925.475,1859523.177,2261555.163,92568.533
10,1726169.788,1832959.686,2518237.100,138387.935
11,1670773.788,1773421.989,2016817.875,65368.871
12,1636381.312,1773426.358,3076305.812,221073.355
13,1581764.500,1719824.534,2063714.650,89525.296
14,1554596.250,1639109.308,1858330.012,55927.056
15,1543746.425,1607409.219,2152826.138,95654.338
16,1493359.075,1572294.158,1793319.500,48136.468
17,1494072.000,1604649.358,2739072.887,233800.861
18,1454722.338,1549380.826,2025668.975,94955.312
19,1437334.138,1586231.571,2438121.063,243718.866
20,1401010.162,1522209.002,2646725.850,194675.671
21,1396227.813,1478662.126,1759937.862,80373.828
22,1379722.625,1489567.539,2302837.962,179560.950
23,1368451.163,1438782.376,1659340.712,72078.312
24,1358718.013,1410730.408,1645923.887,45746.616
25,1357464.400,1418509.019,1779175.463,74954.171
26,1355022.875,1403312.669,1603018.788,61393.917
27,1346201.188,1402327.658,1828608.062,88048.214
28,1342039.863,1390168.676,1795401.363,77256.828
29,1335091.550,1397313.078,2174559.475,136140.212
30,1322344.513,1380274.520,1806390.813,84803.243
31,1319504.138,1379373.873,1821155.250,93174.394
32,1315058.938,1367510.432,1540638.838,55458.298
33,1318088.413,1351609.963,1537016.200,40236.840
34,1311042.500,1356802.250,2101749.100,121581.492
35,1311035.688,1352603.972,1622402.925,63699.997
36,1308031.900,1349345.957,1649319.212,62987.241
37,1305498.638,1388712.003,2124494.575,176145.305
38,1296877.950,1344555.360,1989522.175,106709.572
39,1296877.950,1366988.833,2219074.125,175034.402
40,1296163.750,1365446.821,1950225.775,117445.144
41,1297638.675,1391860.078,2520621.600,248359.567
42,1298153.500,1347482.741,1939526.475,100651.014
43,1296331.600,1340521.999,1915484.812,96197.787
44,1298042.425,1337330.638,1474947.975,48989.352
45,1295785.225,1377909.017,2228889.587,183092.845
46,1300052.425,1359467.753,2501312.175,190365.426
47,1293355.750,1367604.767,2298199.488,182819.074
48,1285969.963,1321454.544,1469829.925,41576.953
49,1291863.038,1331175.839,1547811.650,58638.560
50,1283576.313,1346282.546,1743707.700,96196.192
51,1278247.500,1362270.600,2326441.375,174407.000
52,1288633.163,1337988.723,1631198.300,71442.765
53,1289433.563,1339904.924,1638984.100,71165.405
54,1281292.013,1310176.243,1400135.038,24598.440
55,1281003.863,1322200.795,1819701.138,90494.555
56,1279512.700,1305332.880,1396252.463,28501.092
57,1274295.800,1343197.645,2534014.812,194338.472
58,1273323.463,1302680.231,1446358.525,36087.692
59,1273511.800,1383175.033,2182207.450,215542.748
60,1270105.800,1311168.830,1518639.013,57756.230
61,1267710.050,1295866.957,1449801.263,34956.303
62,1261232.200,1329967.381,1911163.912,113570.378
63,1261232.200,1301428.560,1440473.013,36648.181
64,1261232.200,1304600.856,1547385.200,53401.066
65,1262710.325,1313410.490,1556763.300,75579.217
66,1261232.200,1312648.158,2098393.725,131048.743
67,1258083.137,1290784.983,1394750.775,33845.576
68,1248280.312,1292852.353,1509859.125,44750.619
69,1254935.263,1328708.483,2064073.538,143921.655
70,1255164.925,1324725.304,1897483.725,112461.373
71,1256934.613,1326618.393,2550398.087,209297.146
72,1251117.613,1308213.208,1935934.950,115179.682
73,1249015.688,1332890.912,2144058.138,195034.235
74,1249841.138,1310954.170,2164692.300,144132.579
75,1249114.875,1298771.888,1904329.500,103852.295
76,1248280.312,1286984.783,1619220.125,67789.318
77,1250815.312,1289836.282,1718305.300,79211.241
78,1247548.312,1329733.149,2203080.775,193638.197
79,1244906.838,1309694.475,2063471.125,133665.867
80,1247857.175,1269427.881,1380194.388,32605.969
81,1243372.750,1279405.126,1468663.575,46275.185
82,1242881.812,1319206.940,2025599.425,162921.212
83,1240349.963,1286936.056,1574502.288,73154.761
84,1243063.600,1302844.814,1928067.838,133641.940
85,1239482.688,1340911.958,2556394.237,254695.005
86,1239482.688,1262104.086,1335501.375,20196.632
87,1239482.688,1351467.905,2513031.137,239054.382
88,1239482.688,1289305.976,2128886.088,140391.789
89,1209905.100,1270897.858,1709507.075,76688.066
90,1220482.275,1307433.373,2081829.288,175529.840
91,1209905.100,1329002.024,2050194.888,169633.505
92,1217581.488,1273592.766,1412480.000,48428.305
