generation,best,avg,worst,std
1,2.745e+06,4281192.855,5525874.100,625837.582
2,2789800.900,3383868.615,4372741.525,429373.380
3,2308934.938,2905755.549,3625140.762,302717.516
4,2100241.500,2562698.940,3334072.163,253125.183
5,1973936.425,2262223.685,2653472.163,150179.407
6,1835435.975,2091409.244,2304029.275,114420.821
7,1791770.288,1945337.836,2129920.412,86655.687
8,1719038.937,1854669.372,2033487.887,69953.113
9,1627607.763,1808154.643,2354581.887,111019.516
10,1622281.425,1750211.206,2723742.250,172079.425
11,1592401.325,1660798.868,1776848.875,47040.725
12,1584689.825,1641249.595,2172690.025,96575.485
13,1555780.312,1628623.831,2132793.000,102200.370
14,1542056.512,1610327.045,1934203.938,79228.774
15,1525498.275,1586410.390,1890981.675,58490.959
16,1511401.187,1600349.815,2807420.900,206895.029
17,1493778.450,1548410.561,1645203.150,38978.578
18,1479679.412,1557534.944,2711997.250,188725.011
19,1450909.150,1534749.593,2293413.675,132022.125
20,1429234.875,1493808.073,1624142.638,30332.687
21,1438871.700,1481896.311,1569336.637,27119.877
22,1431975.287,1479328.320,1709602.712,53641.709
23,1422151.850,1504830.926,2397186.588,188237.786
24,1417461.462,1488865.650,2222708.450,145850.489
25,1407475.988,1459947.612,1715426.850,58740.458
26,1396895.100,1482600.487,2089024.237,130937.269
27,1379680.100,1442112.976,1738176.450,63476.986
28,1383927.675,1452120.842,1781474.000,97899.949
29,1376893.025,1442361.443,2301479.913,141176.647
30,1380833.613,1439821.515,2056300.375,117207.122
31,1374088.600,1420404.984,1567163.712,43358.914
32,1371931.975,1413140.030,1630720.187,48721.086
33,1371342.113,1443396.334,2584047.612,190932.883
34,1347131.912,1416459.504,1970111.063,98691.244
35,1349141.688,1417033.927,1883357.150,87485.275
36,1327983.000,1398569.151,2193027.587,132225.105
37,1320700.450,1389801.125,2031541.400,116985.020
38,1310349.188,1370284.566,1652871.900,70959.811
39,1310096.525,1395038.414,2088633.413,148816.361
40,1307226.837,1446453.225,2557293.650,239679.284
41,1303011.938,1354252.229,1705251.675,69719.807
42,1286568.363,1350449.789,1497260.625,53784.302
43,1291246.600,1322430.625,1417587.225,26055.149
44,1282978.575,1381438.498,2556977.525,228001.995
45,1282974.175,1372439.936,2578397.412,223170.048
46,1276504.288,1379277.882,2543822.775,210543.854
47,1272776.450,1319447.843,1942659.725,103438.787
48,1258884.662,1307889.172,1519012.188,46653.679
49,1260319.013,1336378.224,2117571.925,155960.147
50,1252492.600,1319662.311,1745581.637,96489.049
51,1240390.625,1319472.774,1735629.388,109047.812
52,1239042.163,1299581.286,1716992.188,79547.830
53,1244488.575,1296882.388,1887907.562,104398.723
54,1239039.275,1273425.897,1535116.900,45575.212
55,1239001.500,1327757.551,2476506.175,200381.998
56,1240673.675,1295871.758,1598702.875,88097.622
57,1238675.675,1275022.498,1484192.900,43281.709
58,1238558.275,1284232.372,1714984.350,89992.541
59,1237041.275,1266331.267,1342554.625,30085.568
60,1235792.863,1290168.910,1560832.962,74884.085
61,1235675.463,1275157.112,1518334.837,53189.659
62,1235184.788,1292465.593,1745346.087,109429.985
63,1229941.725,1279926.549,1744887.775,82796.121
64,1229941.725,1304094.525,2237240.037,188653.117
65,1229941.725,1274476.082,1669752.700,78180.923
66,1230239.312,1275930.744,1463295.312,56924.079
67,1229570.275,1271488.772,1511393.562,56044.681
68,1228650.525,1283006.581,2475834.012,191948.604
69,1228024.125,1270315.848,1709522.000,79394.229
70,1228345.100,1325674.125,2528956.212,276025.394
71,1226811.825,1294535.117,2028703.862,151614.850
72,1225637.513,1305490.518,1830809.387,137944.249
73,1227011.225,1313448.263,2504403.412,231293.218
74,1226265.475,1274583.034,1745145.312,100701.589
75,1226094.975,1305268.188,2202798.787,193381.388
76,1228163.613,1270332.776,1543418.163,78543.391
77,1227625.000,1327120.911,2498733.837,271309.988
78,1227174.725,1295893.264,1909059.675,130497.319
79,1226248.350,1251309.348,1309284.125,23267.421
80,1228148.500,1276178.802,1886107.637,107091.279
81,1228339.413,1318541.623,2453460.375,228118.302
82,1227096.375,1271552.601,1746238.275,88927.989
83,1226595.262,1282851.170,1539117.787,65987.634
84,1225098.650,1258006.914,1357697.737,32865.694
85,1225743.462,1271257.150,1572573.612,66856.668
86,1225572.637,1291193.921,2272818.275,175466.952
87,1223269.300,1313387.522,2215485.762,204230.605
88,1221611.800,1262704.421,1574324.262,60312.725
89,1224004.425,1283915.809,2452735.337,192086.915
90,1222676.175,1313173.195,2440910.900,232177.727
91,1223220.675,1280316.539,1534936.425,74799.121
92,1220290.212,1285391.917,2050713.962,133631.568
93,1220290.212,1324357.095,2004470.075,184781.818
94,1220025.550,1253629.724,1382716.025,32990.258
95,1219939.487,1269014.905,1464060.312,54126.497
96,1223176.750,1268930.069,1519273.812,60027.545
97,1220991.925,1317415.908,2119157.487,219312.883
98,1222468.825,1261879.410,1622504.025,75933.745
99,1221444.600,1268784.831,1595444.512,68905.637
100,1222198.812,1300907.993,2029700.300,163908.679
101,1220704.400,1278894.561,1760716.287,115027.135
102,1220797.587,1253082.587,1381166.562,38537.685
