generation,best,avg,worst,std
1,2.7077e+06,3576284.136,4576148.938,454981.758
2,2378826.300,2934920.045,3390355.363,269689.987
3,2311559.650,2612522.086,2978754.275,201986.548
4,2095638.763,2365868.856,2727736.613,139508.455
5,1993966.050,2217582.881,2574351.400,143305.989
6,1993966.050,2086133.465,2236850.525,52882.089
7,1867599.725,2048171.590,2178351.775,74779.443
8,1854152.713,1980801.704,2247214.150,83332.446
9,1816128.938,1936761.949,2141235.850,70047.767
10,1793131.350,1880836.168,2145560.462,77109.133
11,1781157.813,1857748.625,1935322.562,44065.765
12,1760633.563,1873432.748,2221146.438,112523.778
13,1747829.113,1800064.396,1867911.463,36834.922
14,1727121.975,1773361.948,1839948.600,33764.354
15,1688978.438,1787918.159,2296877.388,126742.158
16,1672538.500,1736745.315,1816228.388,41794.503
17,1664649.213,1703753.950,1877199.475,59290.217
18,1665991.900,1680512.083,1736756.613,15113.918
19,1664649.213,1677745.999,1757626.825,20950.086
20,1659395.663,1690622.696,1760758.188,25531.643
21,1658935.138,1678149.219,1832804.138,37196.528
22,1655166.463,1745248.344,2127103.863,129716.817
23,1655573.600,1688059.391,2008887.488,75873.722
24,1653623.538,1705172.125,2053032.325,88808.231
25,1653836.613,1680999.374,2001979.725,74559.036
26,1653624.113,1662658.475,1705958.863,13553.870
27,1648335.163,1659731.358,1677484.838,7920.990
28,1648219.763,1694703.710,2110739.475,110786.287
29,1648219.763,1684880.293,1985875.850,81101.387
30,1648219.763,1683842.343,2014156.713,87250.743
31,1648219.763,1682493.844,1993012.063,76841.946
32,1648335.163,1663250.828,1829702.650,38885.021
33,1647562.363,1660042.928,1711563.350,18480.460
34,1647044.713,1676507.308,1934460.988,65277.694
35,1647472.063,1665720.872,1724278.413,24582.011
36,1644796.750,1671035.704,2062360.363,90102.323
37,1644681.350,1667674.573,1908012.913,57812.649
38,1637837.150,1656208.158,1733821.325,21189.546
39,1637837.150,1666395.760,1829090.113,50744.620
40,1637517.550,1674704.227,2094880.613,98775.691
41,1631876.688,1657866.137,1762998.925,30427.564
42,1628951.725,1681622.406,2216814.663,125228.042
43,1628470.888,1687074.756,2068999.063,99826.779
44,1628470.888,1692966.987,2252424.588,160334.299
45,1628470.888,1692707.562,2004892.250,119412.534
46,1628470.888,1769989.981,2084780.638,172988.325
47,1628806.938,1703296.390,2060229.125,136157.978
48,1629170.025,1695935.644,2086065.925,112220.590
49,1628806.938,1702593.454,2142795.862,150674.218
50,1628806.938,1752257.622,3030580.988,308585.512
51,1628172.138,1715252.426,2163534.750,167146.780
52,1628172.138,1672100.302,2088900.263,109404.963
53,1628172.138,1654680.081,1888550.500,59446.082
54,1604833.838,1688213.505,2166796.238,148882.456
55,1622237.750,1656299.538,1909598.838,61994.253
56,1621528.750,1691174.033,2034605.288,117934.705
57,1604732.775,1659506.404,2086971.175,99643.366
58,1604732.775,1730137.809,2083534.100,161568.934
59,1594160.050,1731090.556,2320467.613,207640.527
60,1594746.850,1735220.500,2068363.050,169454.649
61,1594739.725,1744426.815,2115548.000,186747.581
62,1594739.725,1641170.120,2028069.350,91827.271
63,1596057.550,1672862.604,2200193.163,137530.243
64,1595665.825,1696063.747,2078518.138,151018.315
65,1597632.350,1737630.261,2074233.825,182957.195
66,1597692.025,1687457.916,2126680.250,155503.695
67,1594739.725,1663399.255,2125832.938,132913.434
68,1597593.475,1691889.406,2060688.850,153459.366
69,1597533.800,1685149.875,2059997.363,147223.241
70,1576715.788,1668073.079,2064127.650,143954.260
71,1580830.938,1679062.247,2050056.200,136077.476
72,1580830.938,1618790.966,1697580.688,29649.176
73,1581077.888,1630901.947,1964376.925,89222.591
74,1580833.588,1615171.917,1814147.438,51623.469
75,1579616.963,1590546.524,1664758.288,18694.714
76,1580026.963,1600557.258,1677899.363,26765.320
77,1579127.363,1629205.170,2018798.625,105887.623
78,1578799.763,1607530.658,1747118.350,45751.324
79,1578720.388,1623348.161,2101251.737,125833.143
80,1577461.050,1620033.857,1994007.763,89584.063
81,1577871.050,1595811.557,1650917.700,24065.892
82,1577871.050,1617929.453,1819488.838,69345.447
83,1576832.600,1634903.321,1973082.913,108077.642
84,1576832.600,1593344.823,1649659.188,20511.742
85,1576832.600,1600943.310,1799868.338,50176.816
86,1576832.600,1631553.641,2048301.825,120251.903
87,1576620.100,1604038.729,1749856.413,49172.258
88,1576679.775,1594556.743,1691742.200,31206.595
89,1576620.100,1613638.904,1802259.850,64989.870
90,1576620.100,1584640.716,1605918.400,10888.103
91,1576523.463,1624919.196,2097906.850,120990.385
