generation,best,avg,worst,std
1,2.54702e+06,3583218.708,4634946.612,528446.771
2,2463958.250,2846848.358,3587843.787,279314.304
3,2172068.562,2493664.267,2727924.612,146323.103
4,2146685.900,2305098.682,2611868.862,136310.593
5,2057033.300,2215127.581,2461377.675,101240.130
6,1902183.900,2108802.650,2529897.050,127118.204
7,1877925.388,2030639.320,2716588.263,169508.289
8,1848454.450,1941127.037,2219555.338,80360.524
9,1855530.075,1927068.878,2274048.275,101525.502
10,1841934.988,1889520.452,2057157.375,48704.900
11,1827380.175,1908511.238,2295208.062,103887.511
12,1818831.450,1888627.896,2450925.225,136093.926
13,1812928.663,1844045.928,1911937.663,25622.079
14,1803320.900,1824117.596,1922400.313,24252.669
15,1793373.913,1832822.023,2111212.713,69391.243
16,1789686.725,1815743.804,1900897.525,24925.247
17,1784148.463,1814925.856,2091368.075,64596.536
18,1777576.450,1793216.689,1828994.175,12170.291
19,1777576.450,1795833.386,1907946.163,27920.354
20,1769793.363,1792566.936,1873647.175,22251.331
21,1759030.613,1802846.989,2077306.913,68040.120
22,1744112.675,1854552.869,3117318.688,292001.334
23,1738847.738,1800137.364,2195669.938,113729.812
24,1739728.812,1814546.488,2326106.250,142209.896
25,1737030.275,1788605.935,2057372.538,79234.971
26,1726868.675,1775296.490,2051306.325,87095.669
27,1724354.213,1783065.712,2122283.788,104896.970
28,1715227.088,1772670.952,2114084.825,88212.827
29,1707623.863,1758172.944,2161635.575,99054.426
30,1707476.988,1743403.389,1974694.288,67639.989
31,1699078.638,1751035.941,2170250.537,110835.049
32,1699417.363,1736830.705,2091614.900,85998.113
33,1699078.638,1772757.975,2153875.787,120546.909
34,1699078.638,1729190.494,2159171.962,99038.515
35,1698111.763,1744276.342,2062910.838,79516.804
36,1698111.763,1716835.143,1799247.813,28780.953
37,1696779.213,1730482.438,2117002.663,91597.326
38,1694364.313,1746207.607,2250883.488,120334.956
39,1696299.888,1716989.098,1801316.575,30243.826
40,1692552.438,1795153.693,2192767.513,156354.573
41,1688786.263,1831066.160,3058119.763,313574.816
42,1686974.388,1784519.831,2148214.600,172350.845
43,1686974.388,1761385.178,2144098.188,151112.249
44,1686974.388,1827893.810,2913187.213,296492.376
45,1686706.062,1752389.867,2124204.312,127511.837
46,1686974.388,1782699.258,2377693.037,170104.370
47,1686649.588,1746312.422,2120301.438,98328.924
48,1686195.725,1732775.374,2011206.100,74033.405
49,1684860.450,1707122.434,1919292.425,50858.020
50,1686396.300,1729506.519,2148529.112,103557.238
51,1685542.013,1759895.064,2132882.050,130606.847
52,1685729.425,1741007.044,2103002.938,107172.592
53,1684628.813,1721517.225,2001127.463,73653.360
54,1684628.813,1808631.561,2146417.212,153706.665
55,1684628.813,1749307.811,2101703.012,122073.318
56,1684856.050,1797192.002,2111446.450,142561.044
57,1684628.813,1816788.350,2187465.850,178465.220
58,1684262.038,1805571.489,2958423.413,290220.979
59,1684387.138,1773379.570,2126464.950,167462.874
60,1684387.138,1707026.579,1806211.688,34022.013
61,1684387.138,1727769.585,1841729.650,51826.512
62,1684387.138,1746902.847,2010954.350,106864.997
63,1683214.888,1759930.658,2144219.163,129521.012
64,1683542.763,1766286.887,2133246.262,140089.794
65,1683534.863,1738324.622,2119686.325,102259.246
66,1683542.763,1780871.975,2145498.850,154941.228
67,1683613.350,1840897.653,2914578.087,289311.499
68,1683613.350,1768532.133,2160434.862,138972.613
69,1684341.825,1742827.493,2031109.925,90796.360
70,1684399.800,1724120.846,2009941.250,72568.920
71,1684399.800,1715019.428,2143028.650,99140.364
72,1684399.800,1736852.688,2110793.450,104139.892
73,1684399.800,1761801.038,2193275.550,142546.040
74,1684399.800,1754314.427,2147950.475,137177.143
75,1684399.800,1725741.900,2125828.800,94203.170
76,1683863.863,1689666.049,1711663.313,7664.307
77,1683863.863,1777705.791,2143957.187,156067.428
78,1683863.863,1744476.774,2151909.425,122368.933
79,1684399.800,1768981.105,2151094.800,123848.381
80,1684399.800,1719316.699,2099197.800,88784.624
81,1684399.800,1778754.587,2142999.862,144466.659
82,1684399.800,1749749.986,2110974.900,108380.753
83,1684468.400,1799452.416,2139597.237,160300.940
84,1684302.200,1789433.595,2226158.700,168225.345
85,1684302.200,1760354.669,2105396.900,113700.751
86,1684370.800,1733884.404,2184260.375,110738.802
87,1684834.975,1880649.361,2931779.375,300118.103
88,1684895.000,1766723.156,2184998.688,145936.348
89,1685001.175,1762889.089,2111496.125,138073.855
90,1684026.250,1763314.951,2107370.225,134556.589
91,1683802.688,1827907.912,2210498.250,200048.199
92,1683489.113,1901907.536,2169803.512,204456.153
93,1683489.113,1881161.105,2176465.937,203794.234
94,1683489.113,1910966.908,2639093.875,282621.400
95,1683224.525,1785384.518,2200075.700,162592.822
96,1685063.863,1773611.528,2223076.137,149786.340
97,1682638.825,1736226.127,2140832.450,99520.134
98,1685516.688,1728526.577,2000941.250,91602.901
99,1685516.688,1774332.848,2149275.712,130551.080
100,1684546.663,1789030.205,2189316.938,155422.751
101,1681960.675,1752633.558,2120690.225,114323.845
102,1681960.675,1784099.810,2143121.725,144420.770
103,1683719.113,1775571.245,2139791.637,149176.290
104,1683772.900,1735273.392,2141112.912,97044.177
105,1680229.725,1718401.199,1884043.900,45289.092
106,1678731.413,1818235.604,2219782.387,177438.247
107,1678617.488,1725881.864,1902751.113,59125.321
108,1678355.400,1760534.464,2184290.437,142245.327
109,1678303.575,1703636.417,1763947.038,26779.041
110,1678216.175,1749689.551,2096722.012,121942.624
111,1678487.550,1782135.486,2135978.200,150407.961
112,1678416.600,1797089.073,2379075.425,205763.288
113,1674295.050,1732889.662,2103414.675,102418.868
114,1674814.162,1741193.835,2130927.800,131882.607
115,1674701.137,1697995.014,1828951.575,38483.831
116,1674642.650,1716872.607,2127811.662,100524.368
117,1674496.400,1730926.231,2141913.762,131311.338
118,1674496.400,1713939.070,1896027.212,61409.209
119,1674264.425,1713059.581,1999366.712,77983.879
120,1674377.450,1748669.443,2131495.925,134006.998
121,1674264.425,1719470.937,2066303.675,94407.505
122,1674377.450,1734452.118,2102291.850,126053.109
123,1674264.425,1789906.929,2922348.050,278436.569
124,1674264.425,1689806.634,1746504.038,21397.762
125,1674264.425,1749299.691,2183253.200,115310.046
126,1670345.450,1753388.532,2095292.563,125806.150
127,1670235.812,1796575.786,2137855.075,152217.787
128,1670181.988,1730888.431,2178002.075,135574.686
129,1670122.788,1762227.832,2174907.500,160116.475
130,1670291.625,1734888.379,2133869.825,130096.131
131,1670404.650,1739684.752,2171891.337,140660.277
132,1670291.625,1743353.956,2211078.850,148070.191
133,1670291.625,1734790.079,2103693.938,118497.178
134,1670291.625,1731663.396,2118553.125,106500.161
135,1670291.625,1688021.288,1817215.512,32395.730
136,1670291.625,1733319.314,2123023.925,107371.421
137,1670291.625,1786688.965,2313522.225,198177.773
138,1670291.625,1723616.041,2119842.950,127012.461
139,1670291.625,1737941.789,2138679.612,125627.952
140,1670291.625,1731259.523,2133294.225,131498.864
141,1670291.625,1744134.613,2344156.388,186326.695
142,1670291.625,1717133.383,2132080.025,100335.702
143,1670204.225,1708818.941,2051933.300,82012.522
144,1670204.225,1693850.264,1789689.663,34826.370
145,1670410.225,1787604.163,2132080.025,173013.165
146,1669075.625,1693661.705,1770274.425,26573.188
147,1668956.675,1750792.487,2136834.987,143709.859
148,1670204.225,1694547.497,1822038.288,38157.485
149,1670204.225,1724599.901,2118404.750,102026.426
150,1670204.225,1727533.556,1993645.325,92511.191
151,1670204.225,1724304.618,2128451.112,107173.547
152,1670204.225,1713230.668,1862943.425,60440.403
153,1670204.225,1753407.781,2095296.300,123032.757
154,1670204.225,1728025.841,2120350.925,125211.945
155,1668781.450,1710592.966,2216575.287,117087.156
156,1670204.225,1761091.351,2943998.825,273970.473
157,1670204.225,1762584.631,2179079.975,147347.333
158,1670204.225,1739313.378,2136958.062,116447.323
159,1669821.825,1747391.171,2135235.350,132175.553
160,1671850.350,1794726.936,2140200.212,180113.737
161,1671828.988,1755873.762,2186391.450,148386.919
162,1672020.413,1742710.064,2150872.562,114127.475
163,1671203.637,1769752.999,2148244.312,156723.339
164,1671814.413,1703137.524,1861434.600,47773.176
165,1671814.413,1775674.202,2919411.250,279442.712
166,1670973.125,1722738.242,2125486.037,102981.861
167,1670973.125,1768391.569,2134849.650,134816.077
168,1670973.125,1726844.276,2065136.525,99206.522
169,1670973.125,1725140.148,2131488.737,129259.134
170,1666421.275,1732714.786,2129100.925,132088.485
171,1670903.875,1776690.942,2320915.088,184845.574
172,1670159.938,1755102.846,2138727.587,141780.238
173,1670159.938,1730293.321,2123121.850,126575.130
174,1669550.350,1740747.965,2092865.975,111961.176
175,1670159.938,1730696.592,2133599.800,131659.365
176,1670159.938,1775993.031,2356776.663,176533.528
177,1669777.537,1760923.356,2179035.688,159733.862
178,1668599.350,1737514.492,2122929.788,129392.839
179,1667422.750,1699876.163,1773010.425,36200.748
180,1668712.375,1768078.628,2194714.812,150977.850
181,1668599.350,1740815.932,2223576.788,138221.548
182,1669710.512,1736449.488,2137375.300,130612.717
183,1668712.375,1716197.043,1937774.763,68643.133
184,1668712.375,1782314.432,2146446.712,170633.433
185,1667292.300,1798503.146,2919047.075,285303.901
186,1665889.650,1691069.163,1823488.963,43243.883
187,1666391.925,1767903.567,2252496.900,158370.399
188,1665889.650,1759181.709,2166396.325,145304.718
189,1666391.925,1731183.923,2177151.788,128031.008
190,1666391.925,1787907.034,2171967.637,188803.899
191,1665977.050,1706577.711,2118516.175,101743.651
192,1666391.925,1686488.269,1732825.125,22988.960
193,1665889.650,1707189.890,1934860.125,64115.636
194,1665889.650,1739835.567,2121087.087,137555.534
195,1665507.250,1727563.859,2135972.137,137453.928
196,1665889.650,1763001.505,2138637.450,159427.738
197,1665507.250,1705238.675,2099471.575,94798.161
198,1665507.250,1723949.507,2164717.450,139264.318
199,1665507.250,1781177.459,2119762.050,154532.421
200,1665507.250,1712863.116,2165099.850,106685.619
201,1665507.250,1737543.363,2147369.062,137468.796
202,1665507.250,1690499.052,1866925.075,48116.624
203,1665507.250,1707420.062,2089186.375,95750.757
204,1665507.250,1706487.028,2115434.212,100865.742
205,1665507.250,1708242.617,2088213.288,95028.211
206,1665507.250,1752522.288,2133016.875,138181.745
207,1665507.250,1717337.787,2091490.750,100482.629
208,1657455.275,1759164.004,2174383.000,155977.722
209,1657455.275,1764620.347,2123402.975,151562.714
210,1657455.275,1711722.127,2080388.075,95112.257
211,1657686.600,1768010.554,2294439.750,181969.002
212,1658688.225,1750857.319,2166844.350,156668.043
213,1658688.225,1732050.911,2213218.550,147528.859
214,1660987.900,1685364.476,1788430.025,34195.266
215,1658688.225,1754616.812,2196704.475,181971.274
216,1658479.250,1754121.041,2202510.837,178666.422
217,1658479.250,1717428.199,2168097.687,109957.298
218,1659024.275,1768938.497,2333426.600,202501.767
219,1659024.275,1683670.703,1861028.400,48157.688
220,1659024.275,1756119.424,2177179.200,149399.635
221,1659024.275,1711742.471,2195443.475,117973.745
222,1659024.275,1716675.714,2208612.075,120650.374
223,1659024.275,1694973.164,1837016.475,51781.208
224,1658688.225,1727286.632,2196919.137,155097.369
225,1658688.225,1674215.291,1759204.438,24285.045
226,1655753.425,1731973.061,2210471.450,142920.200
227,1655732.300,1725069.823,2174683.562,151406.753
228,1655417.375,1728134.633,2215637.362,157096.207
