generation,best,avg,worst,std
1,2.47744e+06,3525979.735,3998660.725,382780.626
2,2319132.238,2808939.376,3162603.825,243311.352
3,2197428.363,2516360.430,2941266.863,199936.098
4,2105810.650,2298977.698,2593834.538,115060.652
5,2028670.688,2150059.401,2256496.500,62849.101
6,1967178.413,2083330.824,2323451.138,81744.290
7,1931951.088,2015354.562,2437872.150,105504.717
8,1916295.225,1981223.613,2121268.963,53127.466
9,1843412.400,1976641.138,2427089.725,117189.383
10,1842069.200,1928658.554,2140633.388,76049.145
11,1835783.438,1862715.081,1928528.238,28370.313
12,1822462.975,1876647.369,2422619.863,126311.622
13,1810543.550,1839966.550,1895461.200,21033.122
14,1793739.425,1867839.221,2304660.688,124699.933
15,1765981.938,1810437.287,1883486.075,26099.727
16,1765046.663,1796314.941,1938799.688,43114.605
17,1761175.638,1772398.409,1817589.400,13746.630
18,1760046.263,1776770.408,1850433.388,24622.237
19,1756581.638,1766481.166,1787901.513,8037.262
20,1748607.088,1792625.701,2211413.438,99186.802
21,1716614.475,1786505.088,2105903.838,79855.038
22,1704422.725,1745791.237,1869637.125,42681.600
23,1704503.738,1758071.182,2131412.475,98119.496
24,1703818.188,1740732.714,2173657.938,100881.632
25,1702928.500,1730155.035,1972082.250,59656.362
26,1698559.938,1729022.430,1819236.413,33231.300
27,1697670.250,1708082.354,1768689.063,15015.965
28,1689575.988,1740353.056,2039331.900,95562.898
29,1685462.300,1769322.595,2942532.575,271028.975
30,1685223.850,1731292.119,2226144.300,116243.981
31,1685354.338,1786054.976,2226839.050,185949.524
32,1685522.113,1795255.500,2213429.650,176234.115
33,1684381.913,1785704.554,2232108.237,183437.701
34,1682223.025,1759905.881,2257373.187,159885.839
35,1682105.225,1776461.392,2277243.862,195242.174
36,1681866.775,1724598.743,2098782.350,102640.886
37,1658874.675,1795745.199,2382102.050,226284.696
38,1658697.200,1731331.109,2022450.963,82163.558
39,1657487.500,1813195.403,2232459.125,209676.077
40,1656796.700,1744122.031,2090497.938,117904.223
41,1655597.825,1729068.561,2164682.487,127957.796
42,1655597.825,1750220.333,2198519.875,160837.753
43,1655597.825,1714958.429,1979971.513,98199.822
44,1655261.888,1685357.713,1831258.325,42030.574
45,1655321.700,1725872.921,2191508.800,155023.099
46,1655415.663,1732458.511,2194413.288,153621.625
47,1654966.700,1722281.790,2382479.113,156559.133
48,1655024.688,1704746.583,2201482.150,119028.518
49,1654684.488,1736507.900,2175616.362,144974.236
50,1654684.488,1699036.738,2000172.588,84224.973
51,1654684.488,1756153.001,2194915.262,185756.346
52,1654684.488,1793009.389,2205044.500,210109.083
53,1654684.488,1760672.106,2354903.713,194398.316
54,1652015.413,1728443.278,2183008.087,147325.896
55,1652015.413,1719580.882,2185207.138,133034.632
56,1652015.413,1708162.508,2201292.287,121714.634
57,1652015.413,1736851.457,2159862.538,130537.823
58,1652015.413,1751037.843,2185767.312,158961.253
59,1649854.400,1721767.153,2150246.125,131607.301
60,1649854.400,1754332.038,2208262.050,182895.604
61,1649854.400,1788702.977,2191669.700,212336.352
62,1649518.600,1774507.879,2525806.488,233452.590
63,1649945.950,1664266.789,1711194.113,16910.519
64,1649518.600,1724174.874,2120580.012,124154.782
65,1648998.800,1683271.269,1892033.950,59583.098
66,1648998.800,1752536.570,2192186.525,174731.536
67,1648998.800,1677218.620,1794628.213,34710.392
68,1648998.800,1682222.466,1885954.038,55905.368
69,1649182.775,1713271.474,2166378.100,129042.029
70,1648998.800,1713576.793,2182750.700,155459.431
71,1648998.800,1691554.459,2157808.188,111082.839
72,1649182.775,1711696.805,2186535.125,128476.843
73,1648998.800,1688968.983,1939369.425,73353.536
74,1648998.800,1680288.745,1913015.375,60635.109
75,1648535.925,1727635.588,2168024.900,143272.308
76,1648535.925,1712459.291,2172989.088,122614.752
77,1648760.350,1717844.580,2241479.750,167035.584
78,1648760.350,1844175.326,2375596.150,263965.279
79,1648760.350,1711711.646,2185057.450,135759.656
80,1648760.350,1697360.481,2061295.600,95205.287
81,1648760.350,1691384.762,2163549.800,115120.433
82,1648760.350,1736555.991,2375596.150,188347.464
83,1642102.813,1698699.671,2157533.725,112306.666
84,1642472.838,1719290.949,2304713.650,153361.968
85,1642294.375,1754466.118,2194133.988,181875.823
86,1639403.088,1742029.378,2201432.700,192958.173
87,1611219.675,1703741.432,2185106.538,120901.609
88,1610849.650,1763142.752,2252758.188,176509.060
89,1610909.463,1740440.248,2160463.788,156743.180
90,1610849.650,1667820.315,2011801.775,104675.199
91,1610849.650,1658199.017,2135209.962,113548.643
92,1610849.650,1685620.568,2203330.600,162531.725
93,1610849.650,1674888.316,2135883.850,127401.657
94,1607779.900,1636966.393,1742632.588,38465.022
95,1607779.900,1662178.943,2144239.850,122466.956
96,1602203.588,1685158.347,2884644.250,276526.815
97,1602203.588,1686762.821,2881574.500,278401.560
98,1606924.050,1682464.404,2061091.913,116575.038
99,1602430.575,1697766.553,2168315.312,168798.773
100,1602203.588,1650322.571,1971835.463,89297.113
101,1602203.588,1661822.646,1839106.725,86172.632
102,1601822.025,1669598.683,2156438.050,145196.964
103,1601822.025,1639757.899,1827662.075,58439.053
104,1601935.050,1651930.521,2054412.325,105160.140
105,1601822.025,1705598.571,2064937.650,167259.461
106,1601822.025,1680654.903,2054554.325,134963.118
107,1601822.025,1682773.384,2065799.688,137787.946
108,1601822.025,1671431.384,2057208.325,137503.681
109,1601822.025,1698427.766,2062339.900,163369.762
110,1601822.025,1637216.749,1826136.613,64623.334
111,1601822.025,1674707.197,2057997.825,140935.246
112,1601822.025,1676435.573,2025190.513,104994.264
113,1601822.025,1678444.057,2058168.863,135913.376
114,1601822.025,1642975.329,2032757.925,102658.731
115,1601762.350,1718445.808,2300145.825,176869.764
116,1601762.350,1674535.819,2011912.650,125574.812
117,1601762.350,1685370.027,2037902.213,150177.633
118,1601822.025,1658463.475,2038953.975,102450.803
119,1601822.025,1693632.365,2050264.350,152285.363
120,1601822.025,1661392.532,2056955.550,119452.303
121,1601822.025,1728871.180,2067771.150,163217.311
122,1601138.600,1625660.312,1854999.400,55258.145
123,1601138.600,1661415.048,2024120.025,99703.987
124,1601138.600,1634898.839,1739102.075,33451.086
125,1600303.250,1687517.167,2033728.388,110558.431
126,1602044.425,1716068.599,2125510.400,155663.019
127,1601868.525,1657531.235,1830362.913,63181.517
128,1602090.925,1715426.820,2126434.800,174274.492
129,1602044.425,1655588.414,2057797.113,112924.162
130,1602044.425,1623087.014,1740240.175,31128.074
131,1602044.425,1684520.747,2059344.350,135313.081
132,1602044.425,1684668.057,2058707.800,121468.340
133,1602145.488,1688212.489,2075167.950,149091.709
134,1602044.425,1641957.285,2024342.425,91734.530
135,1602425.988,1657270.972,2061772.988,107024.328
136,1602044.425,1668067.264,2113163.800,141273.141
137,1602044.425,1699398.069,2104668.725,147682.182
138,1602044.425,1670875.170,2026757.388,122724.698
139,1602044.425,1718531.439,2850015.025,277319.772
140,1602044.425,1710252.230,2184999.975,170262.793
141,1602044.425,1700644.550,2143863.675,169463.457
142,1602044.425,1636694.546,1839291.650,64346.126
143,1602044.425,1648457.579,2108315.025,116038.804
144,1602044.425,1629770.741,1733274.763,38933.618
145,1602044.425,1612834.096,1647335.688,12827.426
146,1602044.425,1717936.526,2062711.275,183274.389
147,1602044.425,1653242.925,2060644.488,108041.663
148,1602044.425,1701254.874,2031469.938,143495.526
149,1602044.425,1647646.116,2012135.050,94956.786
150,1602044.425,1692071.433,2069062.113,160770.768
151,1602044.425,1702450.288,2058176.088,151521.320
152,1601984.750,1644412.388,1959574.575,88840.252
153,1602044.425,1715968.096,2062137.750,151941.531
154,1601822.025,1668015.815,2064954.675,114054.087
155,1601868.525,1664004.210,2057223.150,138592.795
156,1601868.525,1676315.931,2054776.725,135086.566
157,1601822.025,1685131.871,2120116.925,145213.699
158,1601822.025,1639722.822,2046136.388,96365.019
159,1601822.025,1763266.934,2875616.625,311856.388
160,1601822.025,1640514.731,1826858.100,63628.081
161,1601822.025,1695453.115,2055992.600,155733.368
162,1601822.025,1682260.788,2056690.425,140726.263
163,1601822.025,1703265.695,2068517.025,161386.568
164,1601762.350,1669297.643,1838257.463,79977.736
165,1601762.350,1650698.394,2050033.525,104541.724
166,1601762.350,1649155.981,2056186.750,109822.166
167,1601762.350,1636669.751,2046422.625,95126.364
168,1601762.350,1644574.651,2054679.863,98237.176
169,1601762.350,1692545.339,2037755.775,132473.332
170,1601762.350,1708342.354,2162352.125,152039.341
171,1601762.350,1686778.061,2056119.975,146337.772
172,1601762.350,1674681.087,2071844.838,145464.434
173,1592330.238,1708192.653,2055951.788,136817.776
174,1592330.238,1700765.471,2266760.463,162658.885
175,1601762.350,1739319.055,2275284.288,166508.943
176,1601762.350,1632175.347,1825107.663,47848.051
177,1601931.850,1664789.210,2053610.913,114961.512
178,1601931.850,1670678.295,2183822.062,153253.949
