iteration,constructed,improved,best
1,1.81917e+06,1.81796e+06,1.81796e+06
2,1.87656e+06,1.83525e+06,1.81796e+06
3,1.71954e+06,1.69147e+06,1.69147e+06
4,1.80437e+06,1.74906e+06,1.69147e+06
5,1.82223e+06,1.79958e+06,1.69147e+06
6,1.74649e+06,1.7264e+06,1.69147e+06
7,1.70704e+06,1.67617e+06,1.67617e+06
8,2.14079e+06,2.085e+06,1.67617e+06
9,1.73766e+06,1.73543e+06,1.67617e+06
10,1.8157e+06,1.76873e+06,1.67617e+06
11,1.89375e+06,1.82636e+06,1.67617e+06
12,1.70741e+06,1.64344e+06,1.64344e+06
13,2.01587e+06,1.9056e+06,1.64344e+06
14,1.85379e+06,1.85002e+06,1.64344e+06
15,1.86887e+06,1.85257e+06,1.64344e+06
16,1.91525e+06,1.81033e+06,1.64344e+06
17,1.93855e+06,1.75007e+06,1.64344e+06
18,1.79662e+06,1.72688e+06,1.64344e+06
19,1.94021e+06,1.85693e+06,1.64344e+06
20,1.73607e+06,1.69045e+06,1.64344e+06
21,1.79058e+06,1.74871e+06,1.64344e+06
22,1.7501e+06,1.7262e+06,1.64344e+06
23,1.72949e+06,1.68312e+06,1.64344e+06
24,1.85658e+06,1.77981e+06,1.64344e+06
25,1.88421e+06,1.72701e+06,1.64344e+06
26,1.922e+06,1.87983e+06,1.64344e+06
27,1.75718e+06,1.6988e+06,1.64344e+06
28,1.85849e+06,1.82354e+06,1.64344e+06
29,1.76992e+06,1.72603e+06,1.64344e+06
30,1.71218e+06,1.70814e+06,1.64344e+06
31,1.79133e+06,1.76417e+06,1.64344e+06
32,1.7324e+06,1.71733e+06,1.64344e+06
33,1.89712e+06,1.78963e+06,1.64344e+06
34,1.94289e+06,1.81816e+06,1.64344e+06
35,1.92164e+06,1.83272e+06,1.64344e+06
36,1.802e+06,1.78031e+06,1.64344e+06
37,1.99313e+06,1.94643e+06,1.64344e+06
38,1.80955e+06,1.79616e+06,1.64344e+06
39,1.76966e+06,1.71321e+06,1.64344e+06
40,1.93412e+06,1.9162e+06,1.64344e+06
41,1.88935e+06,1.84855e+06,1.64344e+06
42,1.8309e+06,1.76068e+06,1.64344e+06
43,1.88935e+06,1.83717e+06,1.64344e+06
44,1.87142e+06,1.79968e+06,1.64344e+06
45,1.83741e+06,1.83457e+06,1.64344e+06
46,2.04113e+06,1.90769e+06,1.64344e+06
47,1.95049e+06,1.88192e+06,1.64344e+06
