generation,best,avg,worst,std
1,2.66014e+06,3797752.920,5590711.338,682865.264
2,2147183.087,2920255.235,4602297.750,427486.760
3,1956423.037,2514105.389,3741049.412,342983.456
4,1810920.150,2209422.805,3696748.387,312967.865
5,1722070.687,2054161.928,3041883.687,286086.049
6,1603401.538,1936034.654,3146167.037,267880.674
7,1532131.362,1779459.418,2706745.587,187813.535
8,1457751.150,1665159.435,2198200.212,123456.744
9,1463179.675,1629631.740,2745169.600,182367.475
10,1449336.150,1566912.934,2008790.412,120804.142
11,1411779.550,1528684.901,2288715.137,127885.224
12,1391703.988,1512152.607,2373264.775,158277.906
13,1380228.050,1478079.403,2345343.125,147302.203
14,1346219.238,1427428.971,1644005.600,58149.533
15,1322394.125,1424503.041,2019355.338,99890.242
16,1320697.625,1385266.558,1932139.900,73887.391
17,1316638.488,1386788.882,1961468.037,114048.357
18,1315138.888,1380170.223,1983520.912,113139.932
19,1305063.313,1404093.800,2584369.587,213162.035
20,1305716.550,1362376.149,1865736.100,98376.317
21,1300804.038,1382733.259,2472624.187,160888.041
22,1301031.350,1357326.023,1917986.575,98893.040
23,1297925.438,1347384.947,1830204.600,87613.667
24,1295747.688,1349945.583,2535216.000,169956.990
25,1291977.863,1355288.535,2153380.587,124083.303
26,1290151.150,1325220.842,1606777.588,56508.520
27,1282132.213,1314347.326,1538250.150,39158.147
28,1278039.325,1334998.203,1791405.463,94767.448
29,1277697.013,1319658.628,1730341.175,67813.873
30,1272466.563,1315512.600,1579585.475,51772.462
31,1271675.688,1354252.389,2194070.912,152753.681
32,1272344.500,1316653.787,1668017.088,63393.294
33,1271216.763,1329089.965,2565393.800,148755.882
34,1269978.138,1306603.949,1865353.363,73577.640
35,1268378.050,1305345.573,1619840.337,54737.709
36,1267799.575,1313234.444,2547948.775,145832.849
37,1267095.325,1301638.538,1736393.538,74955.422
38,1266563.850,1313653.831,2564172.287,150913.297
39,1264155.238,1292027.093,1508084.800,45094.220
40,1262307.338,1309168.895,2478610.300,143923.711
41,1262086.388,1329713.255,2468030.637,170539.578
42,1261497.013,1301890.865,1854742.588,79480.012
43,1260768.563,1298338.599,1719568.175,66222.391
44,1256908.463,1291370.625,1564780.725,51474.472
45,1256104.138,1309967.325,1809983.463,105524.296
46,1255008.400,1292697.921,1717797.675,70592.666
47,1254242.513,1307831.330,2189557.400,130488.225
48,1252881.238,1304732.536,1636688.538,79440.452
49,1251303.238,1297104.949,1703477.650,76986.355
50,1249780.950,1289004.201,1654018.688,65363.521
51,1249138.613,1294593.309,1756165.100,85960.819
52,1248057.825,1323095.840,2528560.175,171066.757
53,1244214.200,1280275.938,1532120.825,47460.856
54,1243477.725,1279957.830,1690960.762,64226.370
55,1242980.938,1270246.911,1527045.088,40464.613
56,1242143.788,1272054.016,1551137.100,49583.161
57,1239336.688,1298410.073,1909890.825,132785.359
58,1239940.325,1302186.184,2159325.225,134801.946
59,1240867.525,1269467.587,1518914.700,47057.131
60,1223666.238,1281904.473,1711994.900,87029.620
61,1223890.988,1284887.757,1889455.163,82619.882
62,1228329.213,1295735.928,2158947.013,121205.747
63,1203738.625,1291401.446,1524011.088,57968.651
64,1203738.625,1285299.117,2130308.412,107904.016
65,1200742.313,1291393.863,2543832.788,202914.364
66,1199082.600,1258991.048,2435287.425,142400.104
67,1198380.863,1255532.259,2117292.938,127887.754
